Time,root.InsectEPGRegularTrain.d0.s0
154421,-0.271
154422,-0.29297
154423,-0.26611
154424,-0.25391
154425,-0.26123
154426,-0.26733
154427,-0.26245
154428,-0.26123
154429,-0.26123
154430,-0.25757
154431,-0.25879
154432,-0.26367
154433,-0.26001
154434,-0.25879
154435,-0.25757
154436,-0.26978
154437,-0.26978
154438,-0.26733
154439,-0.27832
154440,-0.26001
154441,-0.26489
154442,-0.27222
154443,-0.26489
154444,-0.26733
154445,-0.271
154446,-0.26367
154447,-0.26245
154448,-0.26611
154449,-0.26489
154450,-0.26855
154451,-0.27954
154452,-0.271
154453,-0.2771
154454,-0.26733
154455,-0.26001
154456,-0.26611
154457,-0.33447
154458,-0.33813
154459,-0.33569
154460,-0.33203
154461,-0.33325
154462,-0.33203
154463,-0.33325
154464,-0.33203
154465,-0.33325
154466,-0.33325
154467,-0.33203
154468,-0.33447
154469,-0.33447
154470,-0.33569
154471,-0.33325
154472,-0.33325
154473,-0.33203
154474,-0.33203
154475,-0.33813
154476,-0.33936
154477,-0.32715
154478,-0.32837
154479,-0.32959
154480,-0.32715
154481,-0.33203
154482,-0.33203
154483,-0.33081
154484,-0.32837
154485,-0.32959
154486,-0.33081
154487,-0.32715
154488,-0.32959
154489,-0.32959
154490,-0.34058
154491,-0.33813
154492,-0.33325
154493,-0.33081
154494,-0.32959
154495,-0.33203
154496,-0.32837
154497,-0.32715
154498,-0.32959
154499,-0.33813
154500,-0.32715
154501,-0.32837
154502,-0.33081
154503,-0.32959
154504,-0.32715
154505,-0.32593
154506,-0.32837
154507,-0.33081
154508,-0.32959
154509,-0.32715
154510,-0.32593
154511,-0.32837
154512,-0.32837
154513,-0.32715
154514,-0.32837
154515,-0.32837
154516,-0.33691
154517,-0.32837
154518,-0.32593
154519,-0.32837
154520,-0.32715
154521,-0.32593
154522,-0.32715
154523,-0.33447
154524,-0.32349
154525,-0.32837
154526,-0.32715
154527,-0.32593
154528,-0.32471
154529,-0.32593
154530,-0.32471
154531,-0.32593
154532,-0.33081
154533,-0.32837
154534,-0.32471
154535,-0.32593
154536,-0.32715
154537,-0.32715
154538,-0.32593
154539,-0.32471
154540,-0.32715
154541,-0.32593
154542,-0.32837
154543,-0.32715
154544,-0.32349
154545,-0.32715
154546,-0.32715
154547,-0.32959
154548,-0.33691
154549,-0.32349
154550,-0.32593
154551,-0.32471
154552,-0.32227
154553,-0.32471
154554,-0.32349
154555,-0.32227
154556,-0.32349
154557,-0.32837
154558,-0.32593
154559,-0.32471
154560,-0.32471
154561,-0.32959
154562,-0.32593
154563,-0.32349
154564,-0.32471
154565,-0.32715
154566,-0.32227
154567,-0.32471
154568,-0.32349
154569,-0.32227
154570,-0.32227
154571,-0.32593
154572,-0.32471
154573,-0.32227
154574,-0.32349
154575,-0.32349
154576,-0.32227
154577,-0.32471
154578,-0.32471
154579,-0.32471
154580,-0.32349
154581,-0.32471
154582,-0.32349
154583,-0.32349
154584,-0.32104
154585,-0.3186
154586,-0.32104
154587,-0.32349
154588,-0.32104
154589,-0.32104
154590,-0.31982
154591,-0.32227
154592,-0.32593
154593,-0.32227
154594,-0.32104
154595,-0.32227
154596,-0.32227
154597,-0.32349
154598,-0.32227
154599,-0.32227
154600,-0.31738
154601,-0.32104
154602,-0.33203
154603,-0.32104
154604,-0.32104
154605,-0.31982
154606,-0.32593
154607,-0.32104
154608,-0.31738
154609,-0.31982
154610,-0.3186
154611,-0.32104
154612,-0.31982
154613,-0.3186
154614,-0.3186
154615,-0.3186
154616,-0.32104
154617,-0.31738
154618,-0.31982
154619,-0.32104
154620,-0.31982
154621,-0.3186
154622,-0.31982
154623,-0.3186
154624,-0.31738
154625,-0.31616
154626,-0.31738
154627,-0.32227
154628,-0.3186
154629,-0.32104
154630,-0.31982
154631,-0.31738
154632,-0.32104
154633,-0.31738
154634,-0.31982
154635,-0.3186
154636,-0.31982
154637,-0.3186
154638,-0.3186
154639,-0.31738
154640,-0.31982
154641,-0.31982
154642,-0.3186
154643,-0.31982
154644,-0.3186
154645,-0.3186
154646,-0.31738
154647,-0.32349
154648,-0.31738
154649,-0.3186
154650,-0.31738
154651,-0.31982
154652,-0.31982
154653,-0.31738
154654,-0.31982
154655,-0.31616
154656,-0.31616
154657,-0.31738
154658,-0.31738
154659,-0.3186
154660,-0.31738
154661,-0.31982
154662,-0.31982
154663,-0.3125
154664,-0.31738
154665,-0.31616
154666,-0.3186
154667,-0.31738
154668,-0.31494
154669,-0.32471
154670,-0.3125
154671,-0.31494
154672,-0.31494
154673,-0.31616
154674,-0.31494
154675,-0.31616
154676,-0.31738
154677,-0.31616
154678,-0.31372
154679,-0.31494
154680,-0.31494
154681,-0.31372
154682,-0.31738
154683,-0.3125
154684,-0.31738
154685,-0.31738
154686,-0.31494
154687,-0.31494
154688,-0.31372
154689,-0.31616
154690,-0.31494
154691,-0.31616
154692,-0.32104
154693,-0.31372
154694,-0.31494
154695,-0.31494
154696,-0.31738
154697,-0.31738
154698,-0.31372
154699,-0.31494
154700,-0.31372
154701,-0.3125
154702,-0.31616
154703,-0.31494
154704,-0.31616
154705,-0.31372
154706,-0.31372
154707,-0.31616
154708,-0.31494
154709,-0.3125
154710,-0.31372
154711,-0.31494
154712,-0.3186
154713,-0.31372
154714,-0.31982
154715,-0.3186
154716,-0.31494
154717,-0.31494
154718,-0.31616
154719,-0.31372
154720,-0.31372
154721,-0.31494
154722,-0.31616
154723,-0.3125
154724,-0.32227
154725,-0.33203
154726,-0.33081
154727,-0.33691
154728,-0.3418
154729,-0.35156
154730,-0.36621
154731,-0.37964
154732,-0.3894
154733,-0.39429
154734,-0.39429
154735,-0.39795
154736,-0.39917
154737,-0.40039
154738,-0.40161
154739,-0.40283
154740,-0.40405
154741,-0.40527
154742,-0.40405
154743,-0.40161
154744,-0.40405
154745,-0.40039
154746,-0.40283
154747,-0.40161
154748,-0.39795
154749,-0.40039
154750,-0.39795
154751,-0.40283
154752,-0.39795
154753,-0.39551
154754,-0.39795
154755,-0.39673
154756,-0.39551
154757,-0.39795
154758,-0.39673
154759,-0.39551
154760,-0.39063
154761,-0.39429
154762,-0.39307
154763,-0.39307
154764,-0.39063
154765,-0.39063
154766,-0.3894
154767,-0.38696
154768,-0.38574
154769,-0.38818
154770,-0.38696
154771,-0.38696
154772,-0.38452
154773,-0.3833
154774,-0.38574
154775,-0.38086
154776,-0.3833
154777,-0.38574
154778,-0.37964
154779,-0.3772
154780,-0.37476
154781,-0.37842
154782,-0.38086
154783,-0.37598
154784,-0.37598
154785,-0.37109
154786,-0.37231
154787,-0.37231
154788,-0.37109
154789,-0.37476
154790,-0.36865
154791,-0.36865
154792,-0.36865
154793,-0.36499
154794,-0.36621
154795,-0.36621
154796,-0.36377
154797,-0.36621
154798,-0.36133
154799,-0.36011
154800,-0.36377
154801,-0.36255
154802,-0.36133
154803,-0.36621
154804,-0.36499
154805,-0.36133
154806,-0.35889
154807,-0.36011
154808,-0.35889
154809,-0.36011
154810,-0.35522
154811,-0.35889
154812,-0.35645
154813,-0.35522
154814,-0.35278
154815,-0.35278
154816,-0.354
154817,-0.35156
154818,-0.35156
154819,-0.354
154820,-0.35034
154821,-0.35156
154822,-0.35156
154823,-0.34912
154824,-0.34912
154825,-0.35034
154826,-0.34668
154827,-0.34912
154828,-0.34546
154829,-0.3479
154830,-0.34668
154831,-0.34546
154832,-0.3479
154833,-0.34546
154834,-0.35034
154835,-0.34912
154836,-0.34668
154837,-0.34302
154838,-0.34302
154839,-0.34424
154840,-0.354
154841,-0.34546
154842,-0.34302
154843,-0.34058
154844,-0.34058
154845,-0.3418
154846,-0.3418
154847,-0.34424
154848,-0.34058
154849,-0.34058
154850,-0.33813
154851,-0.34058
154852,-0.33813
154853,-0.33691
154854,-0.33691
154855,-0.33936
154856,-0.34302
154857,-0.33936
154858,-0.33691
154859,-0.34058
154860,-0.33691
154861,-0.3418
154862,-0.33813
154863,-0.33325
154864,-0.34058
154865,-0.33325
154866,-0.33691
154867,-0.33813
154868,-0.34058
154869,-0.33569
154870,-0.33691
154871,-0.33447
154872,-0.33447
154873,-0.33325
154874,-0.33325
154875,-0.33447
154876,-0.33203
154877,-0.33203
154878,-0.33325
154879,-0.32959
154880,-0.33081
154881,-0.32837
154882,-0.33081
154883,-0.32837
154884,-0.32959
154885,-0.32715
154886,-0.33081
154887,-0.32959
154888,-0.32715
154889,-0.32837
154890,-0.32715
154891,-0.33325
154892,-0.32837
154893,-0.32593
154894,-0.32837
154895,-0.32715
154896,-0.32959
154897,-0.32959
154898,-0.32837
154899,-0.32837
154900,-0.32837
154901,-0.32959
154902,-0.32593
154903,-0.32593
154904,-0.32715
154905,-0.32715
154906,-0.32837
154907,-0.32715
154908,-0.32593
154909,-0.32837
154910,-0.32471
154911,-0.32471
154912,-0.32715
154913,-0.32471
154914,-0.32471
154915,-0.32349
154916,-0.32349
154917,-0.32471
154918,-0.31982
154919,-0.32227
154920,-0.32227
154921,-0.31982
154922,-0.32104
154923,-0.31982
154924,-0.3186
154925,-0.32104
154926,-0.32104
154927,-0.32349
154928,-0.31982
154929,-0.3186
154930,-0.32104
154931,-0.31982
154932,-0.31982
154933,-0.32227
154934,-0.32104
154935,-0.32227
154936,-0.3186
154937,-0.32959
154938,-0.3186
154939,-0.32104
154940,-0.32227
154941,-0.31738
154942,-0.3186
154943,-0.31738
154944,-0.32227
154945,-0.31982
154946,-0.32227
154947,-0.3186
154948,-0.3186
154949,-0.3186
154950,-0.3186
154951,-0.31616
154952,-0.31982
154953,-0.3186
154954,-0.3186
154955,-0.31494
154956,-0.3186
154957,-0.3186
154958,-0.32104
154959,-0.31738
154960,-0.31616
154961,-0.32104
154962,-0.31372
154963,-0.31616
154964,-0.31616
154965,-0.31616
154966,-0.31738
154967,-0.3186
154968,-0.31372
154969,-0.31738
154970,-0.3125
154971,-0.31616
154972,-0.3125
154973,-0.31128
154974,-0.31372
154975,-0.31372
154976,-0.3186
154977,-0.31372
154978,-0.31738
154979,-0.31494
154980,-0.31738
154981,-0.31494
154982,-0.31616
154983,-0.31616
154984,-0.31616
154985,-0.31372
154986,-0.3125
154987,-0.31128
154988,-0.3125
154989,-0.31616
154990,-0.32104
154991,-0.31494
154992,-0.31372
154993,-0.31128
154994,-0.31372
154995,-0.31372
154996,-0.3125
154997,-0.31372
154998,-0.31006
154999,-0.31372
155000,-0.31494
155001,-0.30884
155002,-0.31128
155003,-0.31128
155004,-0.31738
155005,-0.3125
155006,-0.31006
155007,-0.31372
155008,-0.31128
155009,-0.31738
155010,-0.31128
155011,-0.31372
155012,-0.31372
155013,-0.31006
155014,-0.31128
155015,-0.31006
155016,-0.30884
155017,-0.31006
155018,-0.30762
155019,-0.31006
155020,-0.31372
155021,-0.3125
155022,-0.30762
155023,-0.3064
155024,-0.30762
155025,-0.30762
155026,-0.3125
155027,-0.30762
155028,-0.30884
155029,-0.3125
155030,-0.3125
155031,-0.31006
155032,-0.30884
155033,-0.3064
155034,-0.30884
155035,-0.31006
155036,-0.31128
155037,-0.30884
155038,-0.30884
155039,-0.31006
155040,-0.31006
155041,-0.30518
155042,-0.31128
155043,-0.3064
155044,-0.31006
155045,-0.3064
155046,-0.3064
155047,-0.30518
155048,-0.30518
155049,-0.31128
155050,-0.30762
155051,-0.30762
155052,-0.30884
155053,-0.30762
155054,-0.31128
155055,-0.3064
155056,-0.3064
155057,-0.30396
155058,-0.31616
155059,-0.31738
155060,-0.32349
155061,-0.31372
155062,-0.31616
155063,-0.31616
155064,-0.31616
155065,-0.31494
155066,-0.31372
155067,-0.31616
155068,-0.31372
155069,-0.31616
155070,-0.31494
155071,-0.31982
155072,-0.3186
155073,-0.31738
155074,-0.32471
155075,-0.3125
155076,-0.3125
155077,-0.31372
155078,-0.31372
155079,-0.31372
155080,-0.3125
155081,-0.31494
155082,-0.3125
155083,-0.31372
155084,-0.31372
155085,-0.31616
155086,-0.31372
155087,-0.31372
155088,-0.31494
155089,-0.31738
155090,-0.31372
155091,-0.31372
155092,-0.31494
155093,-0.3125
155094,-0.31372
155095,-0.31006
155096,-0.3125
155097,-0.31372
155098,-0.31494
155099,-0.31372
155100,-0.31372
155101,-0.31738
155102,-0.31494
155103,-0.31982
155104,-0.31616
155105,-0.31372
155106,-0.31738
155107,-0.31372
155108,-0.31494
155109,-0.31494
155110,-0.3125
155111,-0.3125
155112,-0.31494
155113,-0.31128
155114,-0.31372
155115,-0.31616
155116,-0.3125
155117,-0.3125
155118,-0.31128
155119,-0.31128
155120,-0.31006
155121,-0.31128
155122,-0.3125
155123,-0.30884
155124,-0.31494
155125,-0.31006
155126,-0.31372
155127,-0.31372
155128,-0.31128
155129,-0.31006
155130,-0.3125
155131,-0.3125
155132,-0.31006
155133,-0.31006
155134,-0.30762
155135,-0.31128
155136,-0.31006
155137,-0.31128
155138,-0.30762
155139,-0.30884
155140,-0.30884
155141,-0.30884
155142,-0.3125
155143,-0.3125
155144,-0.31006
155145,-0.31006
155146,-0.30884
155147,-0.31494
155148,-0.31128
155149,-0.31128
155150,-0.30762
155151,-0.30762
155152,-0.31006
155153,-0.3064
155154,-0.31128
155155,-0.30884
155156,-0.31128
155157,-0.31006
155158,-0.3064
155159,-0.31006
155160,-0.30884
155161,-0.3125
155162,-0.30884
155163,-0.31128
155164,-0.31006
155165,-0.30884
155166,-0.31006
155167,-0.3125
155168,-0.30884
155169,-0.30884
155170,-0.30884
155171,-0.30884
155172,-0.3064
155173,-0.30884
155174,-0.31006
155175,-0.3064
155176,-0.30518
155177,-0.3064
155178,-0.30884
155179,-0.31006
155180,-0.31128
155181,-0.30884
155182,-0.3064
155183,-0.30762
155184,-0.3064
155185,-0.30884
155186,-0.3064
155187,-0.3064
155188,-0.3064
155189,-0.3064
155190,-0.30762
155191,-0.3064
155192,-0.30884
155193,-0.30396
155194,-0.30396
155195,-0.3064
155196,-0.30762
155197,-0.30884
155198,-0.30518
155199,-0.3064
155200,-0.30151
155201,-0.30273
155202,-0.30762
155203,-0.3064
155204,-0.30518
155205,-0.3064
155206,-0.30762
155207,-0.30762
155208,-0.30518
155209,-0.3064
155210,-0.30273
155211,-0.30518
155212,-0.30518
155213,-0.30518
155214,-0.31006
155215,-0.30762
155216,-0.30518
155217,-0.30762
155218,-0.30518
155219,-0.3064
155220,-0.30273
155221,-0.30396
155222,-0.30762
155223,-0.3064
155224,-0.30762
155225,-0.30762
155226,-0.30884
155227,-0.30762
155228,-0.30396
155229,-0.30518
155230,-0.30518
155231,-0.31128
155232,-0.30518
155233,-0.30518
155234,-0.3064
155235,-0.30518
155236,-0.30762
155237,-0.30762
155238,-0.30518
155239,-0.3064
155240,-0.3064
155241,-0.30762
155242,-0.30762
155243,-0.30518
155244,-0.30396
155245,-0.30396
155246,-0.30762
155247,-0.3064
155248,-0.30396
155249,-0.30518
155250,-0.30518
155251,-0.3064
155252,-0.30884
155253,-0.3064
155254,-0.30762
155255,-0.30396
155256,-0.30518
155257,-0.30396
155258,-0.30518
155259,-0.3064
155260,-0.30396
155261,-0.30273
155262,-0.3064
155263,-0.3064
155264,-0.30518
155265,-0.3064
155266,-0.30762
155267,-0.30762
155268,-0.3064
155269,-0.3064
155270,-0.30396
155271,-0.30518
155272,-0.30884
155273,-0.30029
155274,-0.30273
155275,-0.30151
155276,-0.30273
155277,-0.30273
155278,-0.30762
155279,-0.30518
155280,-0.30396
155281,-0.3064
155282,-0.30518
155283,-0.30518
155284,-0.3064
155285,-0.30762
155286,-0.30396
155287,-0.30396
155288,-0.30396
155289,-0.3125
155290,-0.31982
155291,-0.32349
155292,-0.32837
155293,-0.33203
155294,-0.34546
155295,-0.34546
155296,-0.35767
155297,-0.37231
155298,-0.3772
155299,-0.38086
155300,-0.37964
155301,-0.38086
155302,-0.38208
155303,-0.3833
155304,-0.39063
155305,-0.38696
155306,-0.38818
155307,-0.3894
155308,-0.38574
155309,-0.38574
155310,-0.39551
155311,-0.40649
155312,-0.39307
155313,-0.39063
155314,-0.38696
155315,-0.38452
155316,-0.39673
155317,-0.40283
155318,-0.39063
155319,-0.40039
155320,-0.40161
155321,-0.40649
155322,-0.40527
155323,-0.40405
155324,-0.41016
155325,-0.40405
155326,-0.40405
155327,-0.40649
155328,-0.40894
155329,-0.41016
155330,-0.43213
155331,-0.41382
155332,-0.41138
155333,-0.40161
155334,-0.40405
155335,-0.40161
155336,-0.39551
155337,-0.39673
155338,-0.40405
155339,-0.41016
155340,-0.41138
155341,-0.41382
155342,-0.4126
155343,-0.41016
155344,-0.41138
155345,-0.41382
155346,-0.41138
155347,-0.40894
155348,-0.40771
155349,-0.40771
155350,-0.40649
155351,-0.42847
155352,-0.42236
155353,-0.40771
155354,-0.40405
155355,-0.40039
155356,-0.40039
155357,-0.41016
155358,-0.41992
155359,-0.41992
155360,-0.42114
155361,-0.4187
155362,-0.42603
155363,-0.41382
155364,-0.41504
155365,-0.41626
155366,-0.41748
155367,-0.41626
155368,-0.41016
155369,-0.41138
155370,-0.40649
155371,-0.41504
155372,-0.41016
155373,-0.40649
155374,-0.40649
155375,-0.40649
155376,-0.40405
155377,-0.40527
155378,-0.40161
155379,-0.40283
155380,-0.40283
155381,-0.4248
155382,-0.42725
155383,-0.41016
155384,-0.40283
155385,-0.40405
155386,-0.40649
155387,-0.41992
155388,-0.41626
155389,-0.41626
155390,-0.41382
155391,-0.41382
155392,-0.41626
155393,-0.41382
155394,-0.4126
155395,-0.4126
155396,-0.4126
155397,-0.4126
155398,-0.40894
155399,-0.41016
155400,-0.40894
155401,-0.41138
155402,-0.41016
155403,-0.41016
155404,-0.4126
155405,-0.40894
155406,-0.40527
155407,-0.40649
155408,-0.40771
155409,-0.40649
155410,-0.40405
155411,-0.40161
155412,-0.40283
155413,-0.39673
155414,-0.39917
155415,-0.39307
155416,-0.39673
155417,-0.39429
155418,-0.39429
155419,-0.39185
155420,-0.3894
155421,-0.39307
155422,-0.39307
155423,-0.39063
155424,-0.39185
155425,-0.39185
155426,-0.3894
155427,-0.39185
155428,-0.38574
155429,-0.3894
155430,-0.38574
155431,-0.38696
155432,-0.38574
155433,-0.38574
155434,-0.38574
155435,-0.38208
155436,-0.38452
155437,-0.38452
155438,-0.37964
155439,-0.3833
155440,-0.38086
155441,-0.37964
155442,-0.37964
155443,-0.3772
155444,-0.37964
155445,-0.3772
155446,-0.37842
155447,-0.38086
155448,-0.37598
155449,-0.37476
155450,-0.37476
155451,-0.37354
155452,-0.37598
155453,-0.37231
155454,-0.37231
155455,-0.37109
155456,-0.37109
155457,-0.37476
155458,-0.37231
155459,-0.37231
155460,-0.37109
155461,-0.37109
155462,-0.36865
155463,-0.36865
155464,-0.37231
155465,-0.36743
155466,-0.36987
155467,-0.36987
155468,-0.36865
155469,-0.36865
155470,-0.36865
155471,-0.36621
155472,-0.36621
155473,-0.36621
155474,-0.36621
155475,-0.36743
155476,-0.36743
155477,-0.36743
155478,-0.36743
155479,-0.36499
155480,-0.36377
155481,-0.36133
155482,-0.36377
155483,-0.36133
155484,-0.36621
155485,-0.36133
155486,-0.36011
155487,-0.36011
155488,-0.36011
155489,-0.36377
155490,-0.36011
155491,-0.36133
155492,-0.36255
155493,-0.36011
155494,-0.36255
155495,-0.35767
155496,-0.35889
155497,-0.36011
155498,-0.35767
155499,-0.36011
155500,-0.35889
155501,-0.36133
155502,-0.36377
155503,-0.36011
155504,-0.36011
155505,-0.36133
155506,-0.36133
155507,-0.35767
155508,-0.35645
155509,-0.36011
155510,-0.35767
155511,-0.35645
155512,-0.35645
155513,-0.35767
155514,-0.35767
155515,-0.35645
155516,-0.35645
155517,-0.35522
155518,-0.35278
155519,-0.35767
155520,-0.35278
155521,-0.35645
155522,-0.35645
155523,-0.35522
155524,-0.354
155525,-0.35645
155526,-0.354
155527,-0.35522
155528,-0.35278
155529,-0.35278
155530,-0.35278
155531,-0.354
155532,-0.35156
155533,-0.34912
155534,-0.354
155535,-0.35278
155536,-0.35034
155537,-0.35034
155538,-0.35034
155539,-0.35278
155540,-0.34912
155541,-0.35034
155542,-0.35156
155543,-0.34668
155544,-0.35034
155545,-0.34912
155546,-0.34912
155547,-0.34912
155548,-0.35278
155549,-0.35278
155550,-0.34912
155551,-0.35034
155552,-0.34912
155553,-0.34912
155554,-0.35034
155555,-0.34912
155556,-0.34912
155557,-0.3479
155558,-0.34912
155559,-0.35156
155560,-0.34912
155561,-0.34912
155562,-0.34912
155563,-0.34668
155564,-0.34668
155565,-0.34912
155566,-0.3479
155567,-0.34912
155568,-0.3479
155569,-0.35034
155570,-0.34912
155571,-0.34912
155572,-0.35156
155573,-0.35034
155574,-0.35034
155575,-0.34912
155576,-0.34912
155577,-0.35156
155578,-0.34546
155579,-0.34546
155580,-0.34668
155581,-0.34424
155582,-0.34668
155583,-0.3418
155584,-0.34424
155585,-0.34302
155586,-0.34546
155587,-0.34302
155588,-0.34546
155589,-0.34302
155590,-0.34546
155591,-0.34912
155592,-0.34668
155593,-0.34424
155594,-0.34302
155595,-0.34302
155596,-0.34302
155597,-0.34546
155598,-0.34424
155599,-0.34668
155600,-0.34302
155601,-0.34546
155602,-0.34668
155603,-0.34424
155604,-0.34302
155605,-0.34058
155606,-0.33936
155607,-0.34302
155608,-0.34058
155609,-0.34302
155610,-0.3418
155611,-0.3418
155612,-0.3418
155613,-0.34424
155614,-0.34302
155615,-0.33936
155616,-0.33813
155617,-0.34058
155618,-0.34058
155619,-0.34668
155620,-0.33081
155621,-0.33569
155622,-0.33569
155623,-0.34668
155624,-0.33813
155625,-0.33691
155626,-0.34302
155627,-0.34058
155628,-0.33936
155629,-0.3418
155630,-0.34058
155631,-0.34424
155632,-0.34302
155633,-0.34424
155634,-0.34424
155635,-0.3418
155636,-0.3418
155637,-0.3418
155638,-0.33569
155639,-0.33813
155640,-0.33936
155641,-0.3418
155642,-0.33813
155643,-0.33569
155644,-0.33691
155645,-0.33447
155646,-0.33813
155647,-0.33813
155648,-0.33447
155649,-0.33813
155650,-0.33813
155651,-0.33569
155652,-0.33691
155653,-0.33691
155654,-0.33813
155655,-0.33691
155656,-0.33325
155657,-0.33447
155658,-0.33569
155659,-0.1355
155660,-0.13184
155661,-0.13672
155662,-0.13306
155663,-0.14282
155664,-0.1416
155665,-0.14648
155666,-0.14282
155667,-0.13062
155668,-0.14526
155669,-0.1355
155670,-0.14038
155671,-0.14282
155672,-0.13916
155673,-0.13794
155674,-0.14648
155675,-0.13794
155676,-0.13794
155677,-0.14648
155678,-0.1416
155679,-0.13428
155680,-0.14771
155681,-0.1416
155682,-0.12817
155683,-0.1355
155684,-0.1355
155685,-0.13916
155686,-0.13794
155687,-0.14282
155688,-0.13916
155689,-0.13672
155690,-0.14771
155691,-0.14038
155692,-0.12817
155693,-0.13672
155694,-0.12817
155695,-0.1355
155696,-0.14038
155697,-0.14404
155698,-0.1416
155699,-0.12817
155700,-0.14282
155701,-0.13672
155702,-0.13916
155703,-0.13062
155704,-0.1355
155705,-0.14771
155706,-0.14893
155707,-0.16602
155708,-0.16846
155709,-0.18555
155710,-0.19043
155711,-0.20508
155712,-0.22217
155713,-0.22095
155714,-0.21851
155715,-0.21729
155716,-0.22217
155717,-0.22827
155718,-0.2356
155719,-0.23193
155720,-0.23071
155721,-0.23804
155722,-0.2478
155723,-0.25269
155724,-0.2478
155725,-0.24414
155726,-0.2478
155727,-0.24658
155728,-0.2478
155729,-0.24658
155730,-0.24902
155731,-0.2417
155732,-0.24414
155733,-0.25024
155734,-0.24292
155735,-0.25513
155736,-0.26489
155737,-0.26489
155738,-0.25635
155739,-0.26001
155740,-0.26367
155741,-0.25513
155742,-0.2478
155743,-0.25269
155744,-0.2478
155745,-0.25513
155746,-0.25757
155747,-0.2478
155748,-0.24902
155749,-0.24414
155750,-0.24414
155751,-0.23071
155752,-0.23926
155753,-0.24536
155754,-0.2417
155755,-0.24902
155756,-0.24902
155757,-0.24658
155758,-0.24414
155759,-0.2417
155760,-0.2417
155761,-0.23315
155762,-0.22705
155763,-0.2417
155764,-0.24292
155765,-0.2417
155766,-0.24048
155767,-0.23193
155768,-0.23315
155769,-0.23682
155770,-0.2417
155771,-0.23071
155772,-0.23315
155773,-0.23926
155774,-0.24048
155775,-0.2356
155776,-0.24048
155777,-0.24414
155778,-0.23071
155779,-0.23315
155780,-0.23193
155781,-0.22827
155782,-0.23315
155783,-0.23926
155784,-0.23315
155785,-0.23804
155786,-0.22949
155787,-0.22461
155788,-0.2356
155789,-0.22827
155790,-0.23926
155791,-0.22827
155792,-0.22827
155793,-0.23193
155794,-0.22461
155795,-0.22339
155796,-0.22705
155797,-0.22217
155798,-0.22339
155799,-0.22339
155800,-0.22583
155801,-0.22705
155802,-0.22217
155803,-0.22705
155804,-0.22217
155805,-0.22461
155806,-0.21973
155807,-0.22583
155808,-0.21729
155809,-0.21362
155810,-0.21484
155811,-0.21606
155812,-0.2124
155813,-0.20874
155814,-0.21973
155815,-0.21851
155816,-0.22095
155817,-0.21973
155818,-0.21973
155819,-0.20874
155820,-0.21118
155821,-0.20874
155822,-0.21118
155823,-0.21729
155824,-0.20996
155825,-0.20752
155826,-0.20874
155827,-0.21973
155828,-0.21118
155829,-0.20752
155830,-0.19653
155831,-0.19653
155832,-0.20264
155833,-0.20752
155834,-0.19775
155835,-0.20142
155836,-0.19897
155837,-0.20996
155838,-0.2002
155839,-0.20752
155840,-0.22583
155841,-0.20386
155842,-0.20752
155843,-0.2124
155844,-0.19531
155845,-0.20508
155846,-0.20996
155847,-0.20142
155848,-0.19531
155849,-0.20874
155850,-0.20386
155851,-0.20508
155852,-0.20508
155853,-0.20386
155854,-0.21118
155855,-0.2063
155856,-0.19897
155857,-0.19409
155858,-0.19897
155859,-0.20386
155860,-0.20508
155861,-0.2002
155862,-0.19409
155863,-0.19531
155864,-0.19531
155865,-0.19897
155866,-0.19287
155867,-0.19043
155868,-0.20142
155869,-0.2002
155870,-0.19775
155871,-0.19775
155872,-0.19897
155873,-0.20508
155874,-0.19531
155875,-0.18921
155876,-0.19409
155877,-0.19531
155878,-0.19287
155879,-0.19531
155880,-0.19043
155881,-0.20142
155882,-0.18433
155883,-0.18433
155884,-0.18555
155885,-0.18921
155886,-0.19043
155887,-0.19165
155888,-0.18311
155889,-0.18799
155890,-0.18433
155891,-0.18188
155892,-0.18555
155893,-0.18555
155894,-0.18677
155895,-0.19287
155896,-0.18188
155897,-0.19409
155898,-0.19287
155899,-0.18066
155900,-0.18677
155901,-0.19043
155902,-0.18555
155903,-0.19165
155904,-0.19165
155905,-0.18677
155906,-0.19287
155907,-0.20264
155908,-0.18799
155909,-0.18677
155910,-0.17822
155911,-0.17944
155912,-0.17212
155913,-0.17334
155914,-0.18066
155915,-0.17334
155916,-0.17944
155917,-0.17578
155918,-0.18555
155919,-0.18555
155920,-0.18066
155921,-0.18555
155922,-0.19043
155923,-0.17822
155924,-0.17212
155925,-0.177
155926,-0.17334
155927,-0.177
155928,-0.17456
155929,-0.17456
155930,-0.18555
155931,-0.177
155932,-0.177
155933,-0.18311
155934,-0.16479
155935,-0.17456
155936,-0.177
155937,-0.18311
155938,-0.17822
155939,-0.18188
155940,-0.17334
155941,-0.17578
155942,-0.18433
155943,-0.18311
155944,-0.18433
155945,-0.18188
155946,-0.18188
155947,-0.17822
155948,-0.177
155949,-0.17212
155950,-0.16968
155951,-0.17212
155952,-0.17212
155953,-0.18188
155954,-0.16846
155955,-0.18066
155956,-0.17212
155957,-0.17456
155958,-0.16846
155959,-0.16846
155960,-0.17456
155961,-0.18066
155962,-0.17212
155963,-0.18311
155964,-0.17822
155965,-0.17456
155966,-0.177
155967,-0.17334
155968,-0.17822
155969,-0.16235
155970,-0.16602
155971,-0.17212
155972,-0.17334
155973,-0.17334
155974,-0.17822
