Time,root.GunPointMaleVersusFemale.d0.s0
61429,885.96429
61430,886.13703
61431,886.74834
61432,887.42814
61433,887.80006
61434,888.09608
61435,888.36284
61436,888.46155
61437,888.61338
61438,888.65612
61439,888.59981
61440,888.89529
61441,888.97453
61442,888.98659
61443,888.62901
61444,887.64848
61445,884.41682
61446,878.44501
61447,868.7619
61448,853.05445
61449,830.8269
61450,803.86564
61451,772.6294
61452,740.96312
61453,708.72815
61454,676.35525
61455,644.30817
61456,611.63166
61457,579.02269
61458,549.1683
61459,521.04112
61460,497.85722
61461,477.78384
61462,461.85157
61463,449.65639
61464,440.44225
61465,431.85203
61466,424.34698
61467,419.71638
61468,416.21807
61469,413.6275
61470,412.13226
61471,412.10122
61472,413.03075
61473,413.82832
61474,414.95307
61475,414.97779
61476,413.6105
61477,410.33863
61478,406.81402
61479,402.57155
61480,398.18411
61481,394.45906
61482,390.83593
61483,387.41242
61484,384.15246
61485,380.49318
61486,376.73918
61487,368.82931
61488,358.63209
61489,344.75741
61490,331.13806
61491,318.81116
61492,308.06405
61493,299.35208
61494,294.22462
61495,292.92651
61496,294.83386
61497,299.4194
61498,305.53333
61499,311.0452
61500,359.79871
61501,360.55971
61502,361.48973
61503,362.39191
61504,363.11263
61505,363.99714
61506,365.00489
61507,365.99686
61508,367.64106
61509,369.1079
61510,370.41431
61511,372.12091
61512,375.48243
61513,382.37718
61514,393.39597
61515,406.7091
61516,418.60676
61517,426.75621
61518,430.41796
61519,431.09828
61520,429.58916
61521,426.48895
61522,421.97737
61523,416.66476
61524,415.25647
61525,419.70019
61526,422.3724
61527,421.18668
61528,417.72955
61529,416.77489
61530,417.72743
61531,418.55873
61532,417.9082
61533,419.69321
61534,425.3351
61535,435.21733
61536,449.76028
61537,471.77632
61538,501.50794
61539,537.6985
61540,577.76113
61541,621.26494
61542,663.98249
61543,702.73969
61544,735.55775
61545,765.3256
61546,790.55919
61547,811.02326
61548,828.19161
61549,842.91895
61550,853.15267
61551,861.25068
61552,867.12978
61553,871.51175
61554,875.10231
61555,878.44131
61556,882.36201
61557,886.00174
61558,888.57916
61559,890.65632
61560,891.64325
61561,892.28954
61562,892.83458
61563,893.054
61564,893.25822
61565,893.19628
61566,893.02987
61567,892.59228
61568,892.18322
61569,892.1996
61570,892.12433
61571,891.82713
61572,891.97867
61573,892.15825
61574,892.2149
61575,892.30524
61576,892.462
61577,892.42377
61578,891.81311
61579,890.61614
61580,887.4542
61581,881.10079
61582,869.88596
61583,853.74326
61584,835.04638
61585,812.00684
61586,785.57887
61587,755.55677
61588,722.74151
61589,688.371
61590,653.27907
61591,617.44187
61592,581.9522
61593,549.01436
61594,517.72307
61595,492.68884
61596,470.91597
61597,454.85997
61598,442.73061
61599,433.78837
61600,426.60024
61601,421.38508
61602,418.16832
61603,416.94303
61604,415.44045
61605,416.63097
61606,419.45291
61607,420.82711
61608,420.21695
61609,419.15784
61610,417.59514
61611,417.16464
61612,415.5687
61613,413.82375
61614,410.45234
61615,406.25066
61616,402.50608
61617,398.69745
61618,396.25556
61619,395.83572
61620,396.81325
61621,398.13097
61622,397.69063
61623,394.54627
61624,389.10099
61625,381.16934
61626,370.83711
61627,361.47648
61628,354.80598
61629,351.39815
61630,350.25948
61631,351.15435
61632,353.91912
61633,357.75378
61634,361.3552
61635,363.90521
61636,365.24004
61637,365.76223
61638,365.65282
61639,365.25154
61640,364.85323
61641,364.5765
61642,364.41955
61643,364.32403
61644,364.11979
61645,363.9778
61646,363.97231
61647,364.25223
61648,364.88458
61649,365.77864
61650,250.90527
61651,250.26852
61652,249.803
61653,250.089
61654,250.68642
61655,251.50696
61656,252.2963
61657,253.03712
61658,253.43731
61659,253.39879
61660,253.312
61661,253.55258
61662,253.57842
61663,253.53465
61664,254.76181
61665,260.18218
61666,267.08769
61667,275.79982
61668,285.29185
61669,291.11824
61670,294.12823
61671,294.37729
61672,293.82081
61673,293.31118
61674,294.44207
61675,296.18394
61676,297.31349
61677,297.98064
61678,298.37518
61679,300.7382
61680,304.41978
61681,314.24265
61682,327.7069
61683,342.77083
61684,359.72036
61685,377.76104
61686,393.07963
61687,406.73185
61688,419.09804
61689,429.16765
61690,438.67658
61691,446.65719
61692,453.54128
61693,459.66667
61694,465.0339
61695,469.0623
61696,473.60887
61697,477.44495
61698,478.95271
61699,479.49843
61700,481.54179
61701,482.81063
61702,483.55698
61703,483.73124
61704,483.94185
61705,483.97138
61706,484.18765
61707,484.6615
61708,485.53086
61709,485.61521
61710,485.88681
61711,485.98564
61712,486.55489
61713,486.51874
61714,486.76519
61715,486.92062
61716,487.03792
61717,487.17231
61718,487.00228
61719,487.21073
61720,486.98448
61721,487.12318
61722,487.56542
61723,487.43277
61724,487.39522
61725,487.85405
61726,487.88596
61727,487.24061
61728,487.51727
61729,487.86229
61730,487.2996
61731,487.75504
61732,487.62592
61733,488.06522
61734,487.6312
61735,487.8168
61736,487.92581
61737,488.2577
61738,487.61564
61739,487.63383
61740,487.07888
61741,486.95063
61742,485.66722
61743,484.9457
61744,483.33803
61745,480.24465
61746,475.90969
61747,468.97199
61748,460.49336
61749,450.30458
61750,437.39927
61751,423.94444
61752,409.25983
61753,393.86819
61754,378.49791
61755,364.66718
61756,350.29881
61757,337.60123
61758,325.98324
61759,314.55932
61760,305.07038
61761,298.21152
61762,291.95801
61763,287.59415
61764,284.97607
61765,283.1201
61766,282.71306
61767,282.60256
61768,283.07354
61769,283.72673
61770,284.38362
61771,284.34908
61772,284.09938
61773,283.17528
61774,282.0
61775,280.75244
61776,279.51185
61777,278.29685
61778,276.7801
61779,274.56109
61780,271.86401
61781,267.55189
61782,261.93606
61783,254.10098
61784,246.22385
61785,239.25588
61786,235.14682
61787,234.27979
61788,235.80642
61789,238.98976
61790,241.55581
61791,242.52033
61792,242.28652
61793,241.74043
61794,241.98818
61795,242.96044
61796,244.24539
61797,244.60678
61798,245.07821
61799,245.05611
61800,324.67855
61801,324.60396
61802,324.67954
61803,325.01158
61804,325.68675
61805,326.91775
61806,329.14414
61807,334.6502
61808,344.22483
61809,357.8366
61810,375.21588
61811,391.47583
61812,404.75885
61813,414.74576
61814,421.2028
61815,423.97321
61816,423.27668
61817,420.72494
61818,416.39804
61819,411.35128
61820,411.09267
61821,414.47687
61822,419.09831
61823,420.77966
61824,420.42994
61825,419.4548
61826,416.01815
61827,413.31598
61828,411.49358
61829,410.25915
61830,410.73158
61831,412.35765
61832,415.44831
61833,421.31492
61834,430.05253
61835,442.47875
61836,460.52488
61837,486.29489
61838,516.0842
61839,548.53701
61840,586.14353
61841,625.50981
61842,664.97052
61843,701.61798
61844,733.41782
61845,760.95099
61846,784.89685
61847,803.89367
61848,820.65553
61849,833.05449
61850,842.57148
61851,850.2947
61852,856.38449
61853,861.7197
61854,866.33806
61855,869.79613
61856,873.15268
61857,876.10048
61858,878.148
61859,879.44021
61860,880.26608
61861,880.38747
61862,880.02146
61863,879.73113
61864,879.47325
61865,879.39682
61866,879.31222
61867,879.21107
61868,879.13898
61869,879.33866
61870,879.73339
61871,880.161
61872,880.57713
61873,880.69316
61874,880.9094
61875,880.978
61876,880.88333
61877,880.56979
61878,879.63355
61879,877.64889
61880,873.74848
61881,868.3291
61882,860.65228
61883,850.50743
61884,838.43853
61885,824.19946
61886,807.46866
61887,790.0473
61888,771.06999
61889,750.50647
61890,728.88182
61891,706.6966
61892,684.36951
61893,661.03972
61894,637.13433
61895,612.77794
61896,588.72979
61897,564.93445
61898,539.6556
61899,516.19664
61900,495.93316
61901,477.74088
61902,462.0229
61903,449.6265
61904,440.82882
61905,434.01432
61906,429.61821
61907,426.16607
61908,423.73234
61909,421.83505
61910,420.27229
61911,419.56231
61912,418.63478
61913,417.62089
61914,417.04429
61915,416.66486
61916,417.62932
61917,418.0216
61918,417.25812
61919,413.34228
61920,410.15386
61921,407.8195
61922,405.12235
61923,401.39874
61924,397.0627
61925,393.33912
61926,389.51634
61927,386.15837
61928,383.00261
61929,380.10427
61930,376.48565
61931,370.6053
61932,361.74423
61933,349.95431
61934,336.77042
61935,324.95645
61936,317.2112
61937,314.54067
61938,314.47517
61939,316.05129
61940,317.83393
61941,319.34127
61942,320.40305
61943,321.60526
61944,322.62982
61945,323.08228
61946,323.63832
61947,323.72402
61948,323.78885
61949,324.24035
61950,316.17157
61951,316.68758
61952,317.49118
61953,318.52733
61954,319.60421
61955,320.95258
61956,322.00531
61957,322.87089
61958,323.94129
61959,325.52581
61960,329.061
61961,335.82691
61962,347.16848
61963,361.77727
61964,377.54221
61965,392.19844
61966,402.35364
61967,408.11539
61968,412.1219
61969,412.80036
61970,412.08647
61971,410.52053
61972,408.68935
61973,407.0802
61974,405.51881
61975,402.00166
61976,398.79441
61977,396.77928
61978,394.78517
61979,394.75764
61980,396.10405
61981,399.121
61982,405.62402
61983,415.09866
61984,427.67722
61985,448.90935
61986,478.53762
61987,511.22482
61988,547.28799
61989,587.11424
61990,626.16357
61991,661.02721
61992,693.69006
61993,723.60891
61994,750.53476
61995,774.21377
61996,794.89882
61997,811.27819
61998,824.60583
61999,835.60525
62000,844.01168
62001,850.82587
62002,857.54295
62003,863.67728
62004,869.52315
62005,874.59663
62006,878.36696
62007,881.03472
62008,882.17703
62009,882.66224
62010,883.22916
62011,883.22358
62012,883.93784
62013,884.32768
62014,884.62058
62015,884.7273
62016,884.78305
62017,884.83553
62018,884.83836
62019,885.01515
62020,885.02212
62021,885.14268
62022,885.38795
62023,885.82238
62024,885.77355
62025,885.75349
62026,885.45846
62027,885.24692
62028,884.87816
62029,884.12872
62030,882.87774
62031,880.17102
62032,875.03533
62033,866.6268
62034,854.13755
62035,835.69566
62036,812.04428
62037,784.09351
62038,752.79645
62039,719.15239
62040,685.33962
62041,651.10128
62042,618.2856
62043,586.61891
62044,556.20017
62045,526.46284
62046,500.99146
62047,479.80347
62048,463.45973
62049,450.2487
62050,438.94328
62051,430.10163
62052,423.6673
62053,419.55756
62054,416.37825
62055,414.57167
62056,414.3567
62057,414.27023
62058,413.34367
62059,413.73074
62060,414.90444
62061,416.7076
62062,417.65007
62063,415.87703
62064,413.17203
62065,411.01678
62066,408.29714
62067,404.98638
62068,401.42695
62069,397.63233
62070,393.64075
62071,389.16172
62072,385.62913
62073,379.33064
62074,371.15259
62075,361.52489
62076,350.04656
62077,338.08074
62078,326.88866
62079,319.50886
62080,317.20748
62081,319.41066
62082,324.5977
62083,330.08997
62084,334.54281
62085,337.83431
62086,339.93687
62087,341.4494
62088,342.22376
62089,342.71788
62090,343.00095
62091,343.06099
62092,342.72595
62093,342.38403
62094,342.06555
62095,342.06074
62096,342.209
62097,342.7976
62098,343.31159
62099,343.75666
62100,407.81541
62101,407.8407
62102,407.88203
62103,407.87867
62104,407.94172
62105,408.39219
62106,409.83843
62107,413.9584
62108,421.34818
62109,434.5273
62110,452.78481
62111,476.46505
62112,504.47521
62113,536.81659
62114,571.52374
62115,605.04361
62116,639.1923
62117,671.7126
62118,701.20106
62119,727.82846
62120,752.10008
62121,773.09871
62122,791.0386
62123,806.97915
62124,820.30542
62125,831.64967
62126,840.86739
62127,848.34009
62128,854.40291
62129,859.31757
62130,863.61675
62131,867.57382
62132,870.95544
62133,874.22553
62134,877.2182
62135,879.83357
62136,881.25565
62137,882.40663
62138,882.97753
62139,883.16453
62140,883.1144
62141,882.79214
62142,882.5891
62143,882.56185
62144,882.58712
62145,882.73013
62146,882.81558
62147,882.9834
62148,883.03012
62149,883.13087
62150,883.19191
62151,883.31277
62152,883.38207
62153,883.34204
62154,883.22035
62155,883.06384
62156,883.04899
62157,882.92251
62158,882.7176
62159,882.62905
62160,882.787
62161,882.58148
62162,882.32763
62163,882.30872
62164,882.09864
62165,881.9274
62166,881.77061
62167,881.49978
62168,881.23232
62169,880.64611
62170,879.66365
62171,877.92759
62172,875.63412
62173,872.007
62174,867.56886
62175,862.22742
62176,856.50817
62177,849.99905
62178,842.70489
62179,835.0271
62180,826.13272
62181,816.44196
62182,806.16083
62183,794.35357
62184,781.1434
62185,766.1006
62186,748.32012
62187,727.6395
62188,703.27109
62189,676.24908
62190,646.44411
62191,614.39324
62192,582.09337
62193,549.84118
62194,518.92279
62195,491.14636
62196,466.69476
62197,446.01768
62198,428.96269
62199,415.58991
62200,407.06396
62201,403.30629
62202,402.56475
62203,402.87024
62204,403.46858
62205,403.76912
62206,404.39477
62207,404.78964
62208,404.92493
62209,405.12503
62210,405.07077
62211,405.21407
62212,405.18945
62213,405.25826
62214,405.28565
62215,405.45152
62216,405.48878
62217,405.51839
62218,405.52111
62219,405.50715
62220,405.3036
62221,405.21005
62222,405.16026
62223,405.15169
62224,405.07562
62225,405.0689
62226,404.95433
62227,404.95996
62228,404.93953
62229,404.91467
62230,404.85221
62231,404.78101
62232,404.71542
62233,404.70287
62234,404.65003
62235,404.52848
62236,404.35028
62237,404.31411
62238,404.09603
62239,403.80736
62240,403.48446
62241,403.26114
62242,403.01034
62243,402.73702
62244,402.58731
62245,402.46015
62246,402.33022
62247,402.11099
62248,401.95026
62249,401.74853
62250,261.10184
62251,261.34729
62252,261.86719
62253,261.57207
62254,261.84273
62255,262.26805
62256,262.39414
62257,262.63847
62258,262.55569
62259,262.66475
62260,263.09259
62261,263.23333
62262,263.42178
62263,263.07015
62264,263.5371
62265,263.24707
62266,263.29496
62267,263.66808
62268,264.00308
62269,264.74134
62270,265.93521
62271,268.8016
62272,273.60572
62273,279.75102
62274,288.92968
62275,297.09539
62276,302.47116
62277,305.20803
62278,306.73472
62279,306.39652
62280,305.04927
62281,302.01639
62282,303.16814
62283,305.66327
62284,308.44554
62285,311.88406
62286,315.55392
62287,325.76522
62288,342.97561
62289,342.97561
62290,342.97561
62291,342.97561
62292,418.26563
62293,429.44033
62294,439.71626
62295,449.83299
62296,461.13504
62297,470.0
62298,476.02465
62299,479.06989
62300,479.09107
62301,482.88758
62302,484.11074
62303,484.35147
62304,484.33883
62305,484.73239
62306,484.45873
62307,484.41389
62308,484.62038
62309,484.5119
62310,485.33527
62311,483.87351
62312,484.27072
62313,483.81818
62314,482.93058
62315,483.18818
62316,483.64599
62317,483.84819
62318,483.48476
62319,482.54734
62320,482.73588
62321,482.90063
62322,482.87312
62323,482.98711
62324,482.53292
62325,482.29667
62326,482.36161
62327,483.52579
62328,481.92006
62329,482.35653
62330,482.77975
62331,482.77023
62332,483.46257
62333,483.03989
62334,483.51429
62335,482.42795
62336,483.24733
62337,484.59476
62338,482.34227
62339,480.63766
62340,479.31071
62341,477.78933
62342,473.56094
62343,467.58587
62344,461.13536
62345,452.79387
62346,445.21636
62347,432.88855
62348,421.68136
62349,409.60893
62350,397.30185
62351,386.63023
62352,375.15443
62353,364.24886
62354,352.64946
62355,340.93012
62356,330.57944
62357,318.37165
62358,310.40708
62359,304.68641
62360,298.65162
62361,294.86998
62362,291.86686
62363,290.32627
62364,289.51838
62365,289.65499
62366,289.73218
62367,289.21053
62368,288.41367
62369,287.64652
62370,287.19349
62371,287.14744
62372,287.92964
62373,288.33097
62374,289.44347
62375,289.85429
62376,287.77266
62377,284.50181
62378,279.22297
62379,271.65895
62380,262.96452
62381,256.97639
62382,255.51867
62383,257.11335
62384,260.25246
62385,263.59068
62386,265.19427
62387,265.3982
62388,264.93103
62389,265.00438
62390,264.95201
62391,264.96182
62392,265.23315
62393,265.43297
62394,265.58937
62395,266.09421
62396,266.78721
62397,266.76617
62398,267.09735
62399,266.95901
62400,301.02387
62401,301.06954
62402,301.20504
62403,301.15865
62404,301.20146
62405,301.19088
62406,301.2497
62407,301.22103
62408,301.35225
62409,301.5962
62410,302.93446
62411,308.11715
62412,316.0361
62413,328.47534
62414,345.48313
62415,365.06009
62416,386.34272
62417,407.83934
62418,428.59098
62419,448.06032
62420,462.8858
62421,474.01096
62422,482.15479
62423,487.44635
62424,490.079
62425,492.13406
62426,492.40203
62427,492.32706
62428,492.24695
62429,491.75344
62430,489.78185
62431,490.0453
62432,489.34969
62433,489.04584
62434,489.46946
62435,489.74515
62436,489.41286
62437,489.61448
62438,489.1022
62439,489.60428
62440,489.7334
62441,489.718
62442,489.17341
62443,489.08654
62444,489.17076
62445,489.00482
62446,488.16139
62447,488.52791
62448,488.21553
62449,488.10058
62450,487.99312
62451,488.48406
62452,488.45889
62453,488.15679
62454,488.40176
62455,488.71429
62456,488.79848
62457,487.90406
62458,487.97709
62459,488.70532
62460,488.21311
62461,488.34563
62462,488.68108
62463,488.58634
62464,488.25048
62465,488.43907
62466,488.78439
62467,488.24784
62468,488.33683
62469,488.20845
62470,488.50602
62471,488.85782
62472,487.93307
62473,488.29075
62474,488.77933
62475,488.39006
62476,488.30982
62477,488.80952
62478,488.24051
62479,488.22387
62480,488.51426
62481,488.89906
62482,488.40232
62483,488.53021
62484,488.91864
62485,488.81179
62486,488.85998
62487,488.8844
62488,488.96539
62489,488.9803
62490,488.67583
62491,488.8425
62492,488.85524
62493,489.28244
62494,489.06476
62495,488.68169
62496,489.05192
62497,488.89877
62498,488.79962
62499,488.65687
62500,489.05192
62501,488.72566
62502,489.10882
62503,489.46218
62504,489.33588
62505,490.03985
62506,489.6217
62507,489.8722
62508,489.97389
62509,489.81942
62510,489.95034
62511,490.31102
62512,489.41008
62513,488.9007
62514,489.26842
62515,488.4139
62516,488.91339
62517,488.68448
62518,487.53027
62519,486.38251
62520,485.30021
62521,484.08054
62522,481.89627
62523,479.77558
62524,477.46886
62525,474.48854
62526,469.3871
62527,464.25815
62528,457.24571
62529,447.67513
62530,435.62742
62531,422.42763
62532,404.69622
62533,387.5987
62534,368.81944
62535,350.49015
62536,334.33993
62537,320.52104
62538,309.24497
62539,299.85238
62540,294.01186
62541,291.036
62542,290.49543
62543,290.75816
62544,291.72547
62545,293.39443
62546,295.72649
62547,297.84024
62548,299.54034
62549,300.64044
62550,405.71258
62551,408.5521
62552,413.9198
62553,422.72562
62554,434.84859
62555,450.53511
62556,470.35251
62557,493.53661
62558,519.02418
62559,547.37252
62560,575.92421
62561,603.30592
62562,630.87365
62563,657.24119
62564,680.78565
62565,702.40345
62566,722.16867
62567,738.71231
62568,753.10401
62569,765.53339
62570,775.97457
62571,784.76419
62572,793.61581
62573,802.05571
62574,809.79417
62575,817.0762
62576,824.10116
62577,831.26427
62578,837.86889
62579,843.86761
62580,849.54269
62581,854.63849
62582,858.71339
62583,861.94304
62584,864.50406
62585,866.13684
62586,867.33725
62587,867.99161
62588,868.21505
62589,868.1669
62590,867.72778
62591,867.77393
62592,867.86786
62593,868.22067
62594,868.32108
62595,868.67975
62596,868.94828
62597,869.18528
62598,869.33889
62599,869.65645
62600,869.91992
62601,870.22564
62602,870.36634
62603,870.75029
62604,870.90335
62605,871.04074
62606,871.0084
62607,871.06711
62608,871.14934
62609,871.22307
62610,871.28723
62611,871.15771
62612,870.89291
62613,870.66183
62614,870.42004
62615,870.45776
62616,870.50995
62617,870.46103
62618,870.33846
62619,870.33771
62620,870.24662
62621,869.9938
62622,869.71
62623,869.7287
62624,869.36811
62625,869.01332
62626,868.31074
62627,867.52137
62628,866.27654
62629,864.72993
62630,862.64537
62631,859.84678
62632,857.13392
62633,853.20558
62634,848.23092
62635,842.10193
62636,835.28226
62637,827.77874
62638,819.56501
62639,810.91704
62640,801.93905
62641,791.87903
62642,781.00901
62643,769.35538
62644,756.45126
62645,742.61569
62646,726.70375
62647,709.43593
62648,690.48334
62649,668.76222
62650,644.48034
62651,618.74055
62652,593.46616
62653,568.21089
62654,541.69578
62655,516.37923
62656,493.24871
62657,472.38076
62658,454.39376
62659,439.20815
62660,427.30684
62661,418.60935
62662,412.48247
62663,408.57675
62664,406.04895
62665,405.31944
62666,405.13709
62667,405.15797
62668,405.3834
62669,405.58368
62670,405.48825
62671,405.40966
62672,405.40907
62673,405.48682
62674,405.62189
62675,405.62616
62676,405.6266
62677,405.62169
62678,405.46002
62679,405.21605
62680,404.89937
62681,404.50539
62682,404.27783
62683,403.84142
62684,403.45464
62685,403.29836
62686,402.99473
62687,402.7806
62688,402.44339
62689,402.28486
62690,402.22745
62691,402.1412
62692,402.10725
62693,402.12526
62694,402.02558
62695,402.01274
62696,402.05754
62697,402.81744
62698,404.7201
62699,408.58454
62700,401.0413
62701,401.38694
62702,402.61481
62703,405.73146
62704,411.91103
62705,422.49505
62706,439.0008
62707,460.86535
62708,488.17837
62709,519.86989
62710,555.5829
62711,591.56685
62712,627.3099
62713,662.2206
62714,694.06368
62715,722.37914
62716,746.89869
62717,767.58916
62718,784.7121
62719,798.22559
62720,809.6547
62721,819.11613
62722,827.10007
62723,834.41025
62724,841.46327
62725,848.00203
62726,853.96497
62727,859.23541
62728,864.68838
62729,869.2467
62730,873.08462
62731,875.42328
62732,876.98955
62733,878.43327
62734,879.41049
62735,880.05157
62736,880.6185
62737,881.04825
62738,881.20559
62739,881.42489
62740,881.7292
62741,882.06857
62742,882.20913
62743,882.36512
62744,882.63076
62745,882.57651
62746,882.64571
62747,882.61433
62748,882.7506
62749,882.97014
62750,883.02557
62751,883.11208
62752,883.12721
62753,883.29733
62754,883.29737
62755,883.41794
62756,883.45539
62757,883.71689
62758,883.72578
62759,883.58797
62760,883.67653
62761,883.2418
62762,882.58965
62763,881.72143
62764,880.78366
62765,879.44169
62766,877.73783
62767,875.85207
62768,873.3294
62769,870.71582
62770,867.70571
62771,864.91036
62772,860.86866
62773,856.69717
62774,851.68555
62775,845.16526
62776,837.14021
62777,827.43694
62778,815.87595
62779,802.60869
62780,787.11689
62781,769.03725
62782,747.83111
62783,724.25721
62784,697.66121
62785,669.11683
62786,639.83992
62787,611.76085
62788,585.031
62789,559.07019
62790,533.97825
62791,511.96508
62792,493.85572
62793,477.77094
62794,464.06848
62795,452.29823
62796,442.16182
62797,433.725
62798,426.50216
62799,420.60488
62800,416.65789
62801,415.56641
62802,415.15704
62803,415.05306
62804,415.06378
62805,415.11739
62806,415.23967
62807,415.55455
62808,415.61722
62809,415.60407
62810,415.56812
62811,415.45304
62812,415.38049
62813,415.33248
62814,415.12267
62815,414.79994
62816,414.35137
62817,414.07748
62818,413.70568
62819,413.37097
62820,412.94942
62821,412.71383
62822,412.64066
62823,412.54164
62824,412.53289
62825,412.53112
62826,412.53967
62827,412.47551
62828,412.43545
62829,412.46629
62830,412.65933
62831,412.76677
62832,412.76571
62833,412.91355
62834,412.97849
62835,413.14092
62836,413.08002
62837,413.12504
62838,413.16104
62839,413.21251
62840,413.20592
62841,413.26116
62842,413.30501
62843,413.30974
62844,413.31308
62845,413.34831
62846,413.31934
62847,413.28906
62848,413.34037
62849,413.3847
62850,307.61561
62851,307.64489
62852,307.58714
62853,307.61204
62854,307.44258
62855,307.34116
62856,307.43497
62857,307.35105
62858,307.14566
62859,307.10127
62860,307.11921
62861,307.13352
62862,306.81354
62863,306.81085
62864,306.87849
62865,306.99717
62866,306.92128
62867,306.87124
62868,306.51264
62869,306.32102
62870,306.26657
62871,306.0169
62872,305.73888
62873,305.73109
62874,305.8546
62875,306.7643
62876,310.64602
62877,317.88704
62878,332.59294
62879,352.0436
62880,375.0117
62881,398.58863
62882,423.07692
62883,442.61176
62884,458.14007
62885,471.58373
62886,480.62639
62887,484.37926
62888,488.03966
62889,488.24513
62890,487.53191
62891,487.65704
62892,484.76634
62893,484.69667
62894,485.91667
62895,485.37659
62896,486.17053
62897,486.422
62898,486.89675
62899,487.12896
62900,486.79091
62901,487.19865
62902,487.39603
62903,486.88364
62904,486.80552
62905,486.68685
62906,486.75902
62907,487.42807
62908,487.43294
62909,487.51051
62910,487.53341
62911,487.48304
62912,487.71529
62913,488.16005
62914,487.68671
62915,488.49377
62916,488.24337
62917,488.42987
62918,488.34091
62919,488.94502
62920,488.30805
62921,488.68345
62922,488.92785
62923,488.35274
62924,488.21537
62925,487.95476
62926,488.26535
62927,488.33991
62928,488.08121
62929,488.43287
62930,487.964
62931,487.66051
62932,487.41101
62933,487.6145
62934,486.75906
62935,485.71135
62936,485.2583
62937,486.08862
62938,485.24192
62939,484.8468
62940,484.48892
62941,484.47468
62942,484.78817
62943,483.61139
62944,482.63165
62945,482.7931
62946,481.89039
62947,482.07853
62948,480.73008
62949,479.7184
62950,476.45797
62951,473.39161
62952,469.56293
62953,464.39903
62954,458.3902
62955,451.80721
62956,443.39247
62957,434.50672
62958,423.47767
62959,411.13569
62960,396.66608
62961,381.00362
62962,363.96643
62963,349.17384
62964,333.41667
62965,319.31772
62966,307.25573
62967,296.58887
62968,292.17163
62969,290.43968
62970,289.42857
62971,289.49933
62972,289.65894
62973,289.80636
62974,290.94504
62975,292.03756
62976,294.68403
62977,295.8902
62978,296.66432
62979,297.11462
62980,298.00658
62981,297.87717
62982,297.93344
62983,297.94577
62984,297.99676
62985,297.54685
62986,297.65802
62987,297.73676
62988,297.63399
62989,297.72386
62990,297.71358
62991,297.92504
62992,297.9222
62993,297.66939
62994,297.76568
62995,297.38972
62996,297.35993
62997,297.16333
62998,297.37833
62999,297.17532
63000,345.75008
63001,346.56094
63002,347.34754
63003,347.85468
63004,348.30656
63005,348.63059
63006,349.03521
63007,349.57728
63008,350.24997
63009,351.32072
63010,352.31536
63011,353.78287
63012,356.83797
63013,363.73056
63014,375.34777
63015,391.73118
63016,408.72945
63017,421.86103
63018,429.34269
63019,432.83276
63020,432.50076
63021,430.21641
63022,427.31335
63023,425.00944
63024,425.09934
63025,425.78173
63026,426.68945
63027,427.62857
63028,426.52682
63029,423.56406
63030,420.77038
63031,417.73521
63032,413.36314
63033,409.10226
63034,406.51809
63035,407.24521
63036,407.51084
63037,409.33252
63038,413.99333
63039,420.91906
63040,429.87538
63041,445.72782
63042,468.37732
63043,497.07811
63044,529.24643
63045,566.46659
63046,606.3533
63047,647.8838
63048,686.0865
63049,721.95869
63050,755.36163
63051,785.88059
63052,811.56801
63053,833.71549
63054,851.8736
63055,865.31286
63056,874.13642
63057,880.71104
63058,886.33996
63059,890.47823
63060,893.88804
63061,896.05556
63062,897.82533
63063,899.28471
63064,899.83291
63065,900.45472
63066,900.38611
63067,900.5075
63068,900.32246
63069,900.94982
63070,901.329
63071,902.02187
63072,902.3815
63073,902.90959
63074,903.23181
63075,903.54391
63076,904.00797
63077,904.1829
63078,904.49771
63079,904.24836
63080,903.54376
63081,901.58984
63082,897.46707
63083,890.9722
63084,882.57596
63085,869.66152
63086,853.39565
63087,832.9776
63088,809.36455
63089,783.75481
63090,755.45809
63091,725.34922
63092,693.59194
63093,660.51848
63094,628.76514
63095,597.43078
63096,567.98563
63097,540.70363
63098,515.84216
63099,493.98961
63100,475.29434
63101,461.80245
63102,451.56181
63103,443.09609
63104,436.05767
63105,430.54699
63106,427.15794
63107,424.96243
63108,424.52065
63109,423.50076
63110,423.20892
63111,422.94492
63112,422.7352
63113,422.56257
63114,421.76378
63115,420.94165
63116,419.57009
63117,418.67001
63118,416.90684
63119,414.8448
63120,411.64659
63121,408.53625
63122,406.02591
63123,404.44886
63124,403.16302
63125,401.17375
63126,401.25109
63127,400.36222
63128,397.18495
63129,393.33472
63130,387.33255
63131,378.22614
63132,365.36186
63133,354.35174
63134,344.00326
63135,334.63157
63136,327.98865
63137,325.1729
63138,324.84083
63139,326.06699
63140,327.31378
63141,327.83909
63142,327.70124
63143,327.15183
63144,326.01437
63145,325.13221
63146,324.17514
63147,323.66309
63148,322.90376
63149,322.41494
63150,297.94081
63151,297.82995
63152,297.77492
63153,297.67136
63154,297.71362
63155,297.81773
63156,297.59646
63157,297.8722
63158,297.7082
63159,297.66889
63160,297.54902
63161,297.81643
63162,297.53958
63163,297.59157
63164,297.55118
63165,297.49278
63166,297.37821
63167,297.28176
63168,297.35935
63169,297.37061
63170,297.35935
63171,297.21384
63172,297.2201
63173,297.1082
63174,297.06199
63175,297.10345
63176,299.60033
63177,306.72978
63178,318.77955
