Time,root.Wine.d0.s0
18482,-1.8375058
18483,-1.8567233
18484,-1.8768347
18485,-1.8938176
18486,1.6677467
18487,1.5348947
18488,1.4144836
18489,1.3025146
18490,1.1976548
18491,1.0990155
18492,1.0021534
18493,0.9079573
18494,0.81864871
18495,0.7328947
18496,0.6515839
18497,0.57560496
18498,0.50629084
18499,0.44141993
18500,0.37965926
18501,0.32100885
18502,0.26946758
18503,0.22547977
18504,0.18726814
18505,0.15261108
18506,0.12061994
18507,0.089961773
18508,0.06196953
18509,0.042419393
18510,0.028645433
18511,0.016648757
18512,0.0028747968
18513,-0.0086775571
18514,-0.011787806
18515,-0.0015684162
18516,0.024646541
18517,0.073077563
18518,0.15261108
18519,0.27568808
18520,0.46185871
18521,0.76133126
18522,1.2314232
18523,1.793934
18524,2.0072082
18525,1.5344503
18526,0.8621922
18527,0.39521051
18528,0.15616565
18529,0.060192245
18530,0.047751249
18531,0.094404986
18532,0.18815678
18533,0.30456896
18534,0.3867684
18535,0.34944541
18536,0.1863795
18537,-0.0046786654
18538,-0.14908309
18539,-0.23883599
18540,-0.28859998
18541,-0.31437062
18542,-0.32947754
18543,-0.34369582
18544,-0.35924707
18545,-0.37613128
18546,-0.39790302
18547,-0.42411798
18548,-0.45211022
18549,-0.47743653
18550,-0.49476507
18551,-0.50498446
18552,-0.5120936
18553,-0.52098002
18554,-0.53386534
18555,-0.54808362
18556,-0.55874733
18557,-0.56496783
18558,-0.5685224
18559,-0.57074401
18560,-0.57163265
18561,-0.57163265
18562,-0.56985537
18563,-0.56541215
18564,-0.55919165
18565,-0.55252683
18566,-0.54586202
18567,-0.54008584
18568,-0.53564263
18569,-0.53119941
18570,-0.52586756
18571,-0.52009138
18572,-0.51475952
18573,-0.51031631
18574,-0.50542878
18575,-0.50098556
18576,-0.49609803
18577,-0.48987753
18578,-0.4809911
18579,-0.46810579
18580,-0.45033293
18581,-0.42811687
18582,-0.40323488
18583,-0.38590635
18584,-0.38546202
18585,-0.39923598
18586,-0.41434291
18587,-0.4245623
18588,-0.42856119
18589,-0.42811687
18590,-0.42322933
18591,-0.41478723
18592,-0.40412352
18593,-0.39168252
18594,-0.38146313
18595,-0.37390967
18596,-0.36813349
18597,-0.36502324
18598,-0.36546757
18599,-0.37124374
18600,-0.3850177
18601,-0.40145759
18602,-0.41523155
18603,-0.42900551
18604,-0.4392249
18605,-0.44233515
18606,-0.44011354
18607,-0.43167144
18608,-0.40945537
18609,-0.3641346
18610,-0.31126037
18611,-0.27571466
18612,-0.25705317
18613,-0.26149638
18614,-0.27482602
18615,-0.28193516
18616,-0.27704763
18617,-0.26460663
18618,-0.25172131
18619,-0.24194624
18620,-0.23883599
18621,-0.25083267
18622,-0.26904984
18623,-0.29215455
18624,-0.32147976
18625,-0.34813903
18626,-0.37346535
18627,-0.37524263
18628,-0.35302657
18629,-0.31348197
18630,-0.29570912
18631,-0.35391521
18632,-0.41612019
18633,-0.46721714
18634,-0.49920828
18635,-0.51920274
18636,-0.52631188
18637,-0.5205357
18638,-0.5205357
18639,-0.53386534
18640,-0.55074955
18641,-0.55741437
18642,-0.55785869
18643,-0.54852794
18644,-0.53786423
18645,-0.52409027
18646,-0.50454013
18647,-0.48676728
18648,-0.46988307
18649,-0.44899997
18650,-0.42545094
18651,-0.39923598
18652,-0.36635621
18653,-0.32370136
18654,-0.28548973
18655,-0.23972464
18656,-0.18507312
18657,-0.11886924
18658,-0.039335727
18659,0.02109197
18660,0.11439944
18661,0.20237506
18662,0.3241191
18663,0.43964264
18664,0.57071742
18665,0.71601049
18666,0.87907641
18667,1.0639141
18668,1.2696348
18669,1.4922398
18670,1.7432813
18671,1.9858808
18672,2.2307018
18673,2.4990719
18674,2.7096802
18675,2.9340624
18676,3.0664702
18677,3.1237876
18678,3.1775505
18679,3.1553345
18680,2.9842708
18681,2.8332015
18682,2.6279251
18683,2.5115129
18684,2.3009046
18685,2.0743007
18686,1.8268138
18687,1.5704404
18688,1.3300625
18689,1.0959052
18690,0.7995429
18691,0.59204485
18692,0.40009804
18693,0.17704875
18694,-0.049555117
18695,-0.22417339
18696,-0.39257116
18697,-0.53164373
18698,-0.68537891
18699,-0.82933901
18700,-0.92842266
18701,-1.0292836
18702,-1.1199251
18703,-1.2265623
18704,-1.3025412
18705,-1.3798531
18706,-1.4411694
18707,-1.506929
18708,-1.5562487
18709,-1.6020138
18710,-1.6455572
18711,-1.6828802
18712,-1.717093
18713,-1.7539716
18714,-1.7797423
18715,-1.8046243
18716,-1.8268403
18717,-1.8455018
18718,-1.8659406
18719,-1.8828248
18720,1.6691193
18721,1.5359096
18722,1.4147289
18723,1.302904
18724,1.1999895
18725,1.1001936
18726,1.0026253
18727,0.90951221
18728,0.81818116
18729,0.73085976
18730,0.65155767
18731,0.57671076
18732,0.50721006
18733,0.44171901
18734,0.37934658
18735,0.32187485
18736,0.27108587
18737,0.22653414
18738,0.18643758
18739,0.15213275
18740,0.1200555
18741,0.088869284
18742,0.061692727
18743,0.042089964
18744,0.029169962
18745,0.016695476
18746,0.0028844391
18747,-0.0082534942
18748,-0.010481081
18749,-0.0015707342
18750,0.023823754
18751,0.071939626
18752,0.15213275
18753,0.27465001
18754,0.46087626
18755,0.76070942
18756,1.2293937
18757,1.7903
18758,2.0037028
18759,1.5314544
18760,0.86139634
18761,0.39716728
18762,0.15747895
18763,0.060356175
18764,0.04788169
18765,0.094661009
18766,0.18777413
18767,0.30405416
18768,0.38558383
18769,0.34860589
18770,0.18599206
18771,-0.0051348728
18772,-0.14948249
18773,-0.23769492
18774,-0.28670183
18775,-0.31298735
18776,-0.32768942
18777,-0.34150046
18778,-0.35753908
18779,-0.37580529
18780,-0.39719012
18781,-0.42347565
18782,-0.45198876
18783,-0.47693773
18784,-0.4943129
18785,-0.50411428
18786,-0.51124256
18787,-0.52059843
18788,-0.53351843
18789,-0.54777498
18790,-0.5584674
18791,-0.56425912
18792,-0.56782326
18793,-0.57005085
18794,-0.57094188
18795,-0.57094188
18796,-0.5687143
18797,-0.56381361
18798,-0.55757636
18799,-0.5508936
18800,-0.54421084
18801,-0.53886464
18802,-0.53396395
18803,-0.52906325
18804,-0.52416256
18805,-0.51881636
18806,-0.51347015
18807,-0.50812394
18808,-0.50322325
18809,-0.49921359
18810,-0.49475842
18811,-0.48852118
18812,-0.47961083
18813,-0.46713635
18814,-0.44976117
18815,-0.42703979
18816,-0.40253633
18817,-0.38471564
18818,-0.3838246
18819,-0.39719012
18820,-0.41278323
18821,-0.42258461
18822,-0.42703979
18823,-0.42659427
18824,-0.42169358
18825,-0.41367427
18826,-0.40253633
18827,-0.39050736
18828,-0.38070598
18829,-0.37268667
18830,-0.36644943
18831,-0.36288529
18832,-0.36333081
18833,-0.37001357
18834,-0.3838246
18835,-0.40030875
18836,-0.41411978
18837,-0.42703979
18838,-0.43728668
18839,-0.44040531
18840,-0.43817772
18841,-0.43015841
18842,-0.40877358
18843,-0.36243977
18844,-0.30942321
18845,-0.27511838
18846,-0.25685217
18847,-0.26175286
18848,-0.27422734
18849,-0.2809101
18850,-0.27600941
18851,-0.26398044
18852,-0.25150596
18853,-0.24125906
18854,-0.23814044
18855,-0.24972389
18856,-0.26754458
18857,-0.29071148
18858,-0.32056114
18859,-0.34729218
18860,-0.37135012
18861,-0.37313219
18862,-0.35130184
18863,-0.3116508
18864,-0.29427562
18865,-0.35308391
18866,-0.41501082
18867,-0.46669083
18868,-0.49921359
18869,-0.51792532
18870,-0.5250536
18871,-0.52059843
18872,-0.52104394
18873,-0.53351843
18874,-0.55044809
18875,-0.55802188
18876,-0.5584674
18877,-0.54911153
18878,-0.53752808
18879,-0.52371705
18880,-0.50411428
18881,-0.48584807
18882,-0.4684729
18883,-0.44976117
18884,-0.42614875
18885,-0.39808116
18886,-0.36555839
18887,-0.32367976
18888,-0.28625631
18889,-0.24081354
18890,-0.18646043
18891,-0.12007834
18892,-0.040776259
18893,0.02115065
18894,0.11560032
18895,0.20336724
18896,0.32499347
18897,0.44082798
18898,0.57181007
18899,0.71838527
18900,0.88456324
18901,1.0690074
18902,1.2739454
18903,1.4967041
18904,1.7470848
18905,1.9894462
18906,2.2340352
18907,2.5013456
18908,2.7111843
18909,2.935725
18910,3.064034
18911,3.1197237
18912,3.1767499
18913,3.1504644
18914,2.9820588
18915,2.8234547
18916,2.6162891
18917,2.5089194
18918,2.3013084
18919,2.0749855
18920,1.8241593
18921,1.5653137
18922,1.3269619
18923,1.0935109
18924,0.79768736
18925,0.59007628
18926,0.39761279
18927,0.17396309
18928,-0.05235971
18929,-0.22566595
18930,-0.39451702
18931,-0.53396395
18932,-0.68677639
18933,-0.83067849
18934,-0.93002885
18935,-1.0311613
18936,-1.1233834
18937,-1.2303075
18938,-1.3056
18939,-1.38312
18940,-1.4454924
18941,-1.511429
18942,-1.5604359
18943,-1.6058786
18944,-1.6499849
18945,-1.6869628
18946,-1.7217132
18947,-1.7582456
18948,-1.7840856
18949,-1.8094801
18950,-1.8313104
18951,-1.8500221
18952,-1.8705159
18953,-1.8874456
18954,1.6784385
18955,1.5423305
18956,1.420597
18957,1.3073983
18958,1.2022852
18959,1.1016641
18960,1.0046366
18961,0.91030438
18962,0.81731973
18963,0.72837788
18964,0.64617406
18965,0.57115745
18966,0.50018366
18967,0.43415107
18968,0.37305971
18969,0.31735875
18970,0.26794662
18971,0.2252725
18972,0.18709039
18973,0.1538495
18974,0.12375302
18975,0.095453343
18976,0.070298074
18977,0.052330024
18978,0.042447597
18979,0.031217566
18980,0.017292328
18981,0.0056130958
18982,0.0051638945
18983,0.019987535
18984,0.052779225
18985,0.11207379
18986,0.20640605
18987,0.34745524
18988,0.56082582
18989,0.90266796
18990,1.4331746
18991,2.0593611
18992,2.282165
18993,1.7471663
18994,1.0014922
18995,0.48356321
18996,0.21449167
18997,0.10219136
18998,0.086469318
18999,0.13947506
19000,0.24728336
19001,0.38294213
19002,0.47727439
19003,0.43774468
19004,0.25536898
19005,0.038853987
19006,-0.12555366
19007,-0.22662394
19008,-0.2827741
19009,-0.31152298
19010,-0.32949103
19011,-0.34745908
19012,-0.36542712
19013,-0.38384438
19014,-0.40450763
19015,-0.4287645
19016,-0.45886098
19017,-0.48671146
19018,-0.50512871
19019,-0.51680794
19020,-0.52444436
19021,-0.53297919
19022,-0.54735362
19023,-0.56307567
19024,-0.5738565
19025,-0.58014531
19026,-0.58239132
19027,-0.58373892
19028,-0.58508653
19029,-0.58418813
19030,-0.58149292
19031,-0.5756533
19032,-0.56711848
19033,-0.55858366
19034,-0.55049803
19035,-0.54376001
19036,-0.537022
19037,-0.53208078
19038,-0.52669037
19039,-0.51950315
19040,-0.51186673
19041,-0.50602711
19042,-0.5015351
19043,-0.49794149
19044,-0.49300028
19045,-0.48626226
19046,-0.47637983
19047,-0.46200539
19048,-0.44268974
19049,-0.41618686
19050,-0.38743799
19051,-0.36767313
19052,-0.36722393
19053,-0.38384438
19054,-0.40226163
19055,-0.41439006
19056,-0.41978047
19057,-0.41933127
19058,-0.41439006
19059,-0.40540603
19060,-0.394176
19061,-0.38249677
19062,-0.37126674
19063,-0.36228272
19064,-0.3559939
19065,-0.35150189
19066,-0.35329869
19067,-0.36093511
19068,-0.37710636
19069,-0.39642201
19070,-0.41169485
19071,-0.42696769
19072,-0.43909613
19073,-0.44268974
19074,-0.44179133
19075,-0.43325651
19076,-0.40720284
19077,-0.35419709
19078,-0.29310573
19079,-0.25492362
19080,-0.23560797
19081,-0.24279519
19082,-0.25851723
19083,-0.26929806
19084,-0.26480605
19085,-0.25043161
19086,-0.23695557
19087,-0.22662394
19088,-0.22303033
19089,-0.23426036
19090,-0.25088081
19091,-0.27289167
19092,-0.30343735
19093,-0.33308464
19094,-0.36093511
19095,-0.36273192
19096,-0.33712745
19097,-0.29355493
19098,-0.27423927
19099,-0.34521307
19100,-0.41349166
19101,-0.47054021
19102,-0.50557791
19103,-0.52848717
19104,-0.5374712
19105,-0.53297919
19106,-0.53387759
19107,-0.55139644
19108,-0.5734073
19109,-0.58284052
19110,-0.58688333
19111,-0.57834851
19112,-0.57116129
19113,-0.55993126
19114,-0.5397172
19115,-0.52085075
19116,-0.50467951
19117,-0.48581306
19118,-0.46290379
19119,-0.43640092
19120,-0.40765204
19121,-0.36946994
19122,-0.33353384
19123,-0.29130892
19124,-0.23920158
19125,-0.17766101
19126,-0.1026444
19127,-0.046045046
19128,0.044244402
19129,0.12554983
19130,0.24458815
19131,0.35778686
19132,0.48715682
19133,0.63045201
19134,0.79306286
19135,0.97858297
19136,1.1843171
19137,1.4053241
19138,1.6564276
19139,1.8989963
19140,2.141565
19141,2.4146793
19142,2.6276007
19143,2.8638806
19144,3.0008869
19145,3.0633259
19146,3.1280109
19147,3.1140856
19148,2.9357528
19149,2.7789815
19150,2.5781886
19151,2.4905943
19152,2.2920474
19153,2.0732864
19154,1.8257765
19155,1.5647906
19156,1.3330027
19157,1.0998673
19158,0.78991845
19159,0.5877779
19160,0.407199
19161,0.18484439
19162,-0.049189455
19163,-0.22033513
19164,-0.38923479
19165,-0.52129995
19166,-0.68031719
19167,-0.8276552
19168,-0.92153825
19169,-1.0199133
19170,-1.1115504
19171,-1.2260967
19172,-1.3024609
19173,-1.3828679
19174,-1.4475529
19175,-1.5194251
19176,-1.5697356
19177,-1.6155542
19178,-1.6609235
19179,-1.6986564
19180,-1.7336941
19181,-1.773673
19182,-1.7992775
19183,-1.8248819
19184,-1.847342
19185,-1.8648608
19186,-1.8859733
19187,-1.903043
19188,1.6827434
19189,1.5451917
19190,1.4211255
19191,1.3082971
19192,1.20356
19193,1.1015201
19194,1.0044247
19195,0.91137507
19196,0.81922442
19197,0.72887184
19198,0.64526198
19199,0.57019292
19200,0.50006853
19201,0.4348888
19202,0.37420423
19203,0.31801482
19204,0.26811861
19205,0.22316708
19206,0.18495827
19207,0.1534922
19208,0.12382419
19209,0.09370666
19210,0.06763477
19211,0.051002702
19212,0.04156288
19213,0.031673543
19214,0.017289052
19215,0.0056016527
19216,0.0038035914
19217,0.018188082
19218,0.052351248
19219,0.10988921
19220,0.20383792
19221,0.34633428
19222,0.55895504
19223,0.89833912
19224,1.4287672
19225,2.0553916
19226,2.2823969
19227,1.7510697
19228,1.0035257
19229,0.48208792
19230,0.21192919
19231,0.099999875
19232,0.083817322
19233,0.13686013
19234,0.24564285
19235,0.38049745
19236,0.47489567
19237,0.43578784
19238,0.25418364
19239,0.037067727
19240,-0.12700537
19241,-0.22634826
19242,-0.28208817
19243,-0.31265521
19244,-0.33243388
19245,-0.34861644
19246,-0.3652485
19247,-0.38322912
19248,-0.40345731
19249,-0.42997871
19250,-0.46009624
19251,-0.48796619
19252,-0.50774487
19253,-0.51853324
19254,-0.52572548
19255,-0.53426627
19256,-0.54775173
19257,-0.56303525
19258,-0.57517217
19259,-0.58101587
19260,-0.58371296
19261,-0.58506151
19262,-0.58596054
19263,-0.58551102
19264,-0.5819149
19265,-0.5760712
19266,-0.56797992
19267,-0.55943913
19268,-0.55179737
19269,-0.54505464
19270,-0.53831191
19271,-0.53291773
19272,-0.526175
19273,-0.51988178
19274,-0.51358857
19275,-0.50729535
19276,-0.50235068
19277,-0.49785553
19278,-0.49380989
19279,-0.48706716
19280,-0.47717782
19281,-0.46324285
19282,-0.44346417
19283,-0.41739228
19284,-0.38817379
19285,-0.36749608
19286,-0.36704657
19287,-0.38367863
19288,-0.40255828
19289,-0.41514471
19290,-0.42053889
19291,-0.42008938
19292,-0.41469519
19293,-0.40525537
19294,-0.39356797
19295,-0.38188057
19296,-0.37154172
19297,-0.36255141
19298,-0.35535917
19299,-0.35176304
19300,-0.35401062
19301,-0.36030384
19302,-0.37648639
19303,-0.39716409
19304,-0.41244762
19305,-0.42728162
19306,-0.43896902
19307,-0.44391369
19308,-0.44166611
19309,-0.43177678
19310,-0.4061544
19311,-0.35446014
19312,-0.29422508
19313,-0.25421821
19314,-0.23488906
19315,-0.24298033
19316,-0.25826385
19317,-0.26815319
19318,-0.26365804
19319,-0.25017258
19320,-0.23578809
19321,-0.22544923
19322,-0.22140359
19323,-0.23219196
19324,-0.24927355
19325,-0.27174931
19326,-0.30141733
19327,-0.33063582
19328,-0.35895529
19329,-0.36030384
19330,-0.33468146
19331,-0.29062896
19332,-0.27174931
19333,-0.34232322
19334,-0.41109907
19335,-0.46953606
19336,-0.50414875
19337,-0.526175
19338,-0.53606433
19339,-0.53111967
19340,-0.53156918
19341,-0.54910028
19342,-0.57112653
19343,-0.58101587
19344,-0.58461199
19345,-0.57427314
19346,-0.56797992
19347,-0.55764107
19348,-0.53696337
19349,-0.51853324
19350,-0.50324971
19351,-0.48347104
19352,-0.45964673
19353,-0.43222629
19354,-0.40255828
19355,-0.36434947
19356,-0.32883776
19357,-0.2861338
19358,-0.23488906
19359,-0.17330545
19360,-0.097786876
19361,-0.042946004
19362,0.046507549
19363,0.12831934
19364,0.24654188
19365,0.35937023
19366,0.48883065
19367,0.63177652
19368,0.79584962
19369,0.98015091
19370,1.1842309
19371,1.4049429
19372,1.6544239
19373,1.8971622
19374,2.1434966
19375,2.4172515
19376,2.6271751
19377,2.8636202
19378,3.004768
19379,3.0605079
19380,3.1238896
19381,3.1135507
19382,2.9332951
19383,2.7755152
19384,2.5813246
19385,2.49277
19386,2.2900386
19387,2.0697761
19388,1.8238912
19389,1.5654199
19390,1.3316719
19391,1.0983734
19392,0.7922535
19393,0.5899716
19394,0.40791788
19395,0.18226118
19396,-0.052385826
19397,-0.22275214
19398,-0.39176991
19399,-0.52437694
19400,-0.68305585
19401,-0.82959785
19402,-0.92354656
19403,-1.0215409
19404,-1.1136915
19405,-1.2269694
19406,-1.3029375
19407,-1.3838503
19408,-1.44903
19409,-1.5205029
19410,-1.5703991
19411,-1.6166992
19412,-1.6625498
19413,-1.7003091
19414,-1.7349218
19415,-1.7744791
19416,-1.8001015
19417,-1.8261734
19418,-1.8486491
19419,-1.8666297
19420,-1.8873075
19421,-1.904389
19422,1.6846445
19423,1.5483379
19424,1.4264743
19425,1.3140891
19426,1.20712
19427,1.1055671
19428,1.0076249
19429,0.91239086
19430,0.81896216
19431,0.72869289
19432,0.64564516
19433,0.57072167
19434,0.49986029
19435,0.43351238
19436,0.37258062
19437,0.31661368
19438,0.26561154
19439,0.22273364
19440,0.18572324
19441,0.15232361
19442,0.1220834
19443,0.092294542
19444,0.066116453
19445,0.049416639
19446,0.040389712
19447,0.029557399
19448,0.015565662
19449,0.0038306575
19450,0.0024766184
19451,0.016017009
19452,0.049416639
19453,0.10809166
19454,0.2028744
19455,0.34324311
19456,0.55627859
19457,0.89794777
19458,1.4282797
19459,2.0547485
19460,2.2781649
19461,1.7451249
19462,0.99995205
19463,0.48000105
19464,0.21054728
19465,0.099064737
19466,0.083718961
19467,0.13742918
19468,0.24620365
19469,0.38160755
19470,0.47593894
19471,0.4366718
19472,0.25432788
19473,0.037681634
19474,-0.12615709
19475,-0.22680733
19476,-0.28187158
19477,-0.31166044
19478,-0.32971429
19479,-0.34596276
19480,-0.36537065
19481,-0.3843272
19482,-0.40508913
19483,-0.43126722
19484,-0.46105608
19485,-0.48768551
19486,-0.50709341
19487,-0.51882841
19488,-0.52604995
19489,-0.53372284
19490,-0.54771458
19491,-0.5635117
19492,-0.57389267
19493,-0.58021152
19494,-0.58337094
19495,-0.58427363
19496,-0.58427363
19497,-0.58382229
19498,-0.58021152
19499,-0.57344132
19500,-0.56531709
19501,-0.55674151
19502,-0.54816593
19503,-0.54139573
19504,-0.53597957
19505,-0.53011207
19506,-0.52424457
19507,-0.51792572
19508,-0.51070418
19509,-0.50438533
19510,-0.49987187
19511,-0.49490706
19512,-0.48994225
19513,-0.4836234
19514,-0.47369378
19515,-0.46015339
19516,-0.44074549
19517,-0.41501875
19518,-0.38568124
19519,-0.36491931
19520,-0.36401662
19521,-0.38071643
19522,-0.39877028
19523,-0.41095664
19524,-0.41637279
19525,-0.41592145
19526,-0.41185933
19527,-0.40373509
19528,-0.39154874
19529,-0.37891105
19530,-0.36853008
19531,-0.3599545
19532,-0.35273296
19533,-0.34912219
19534,-0.35092757
19535,-0.35769777
19536,-0.37349489
19537,-0.39290278
19538,-0.4086999
19539,-0.42449703
19540,-0.43668338
19541,-0.44029415
19542,-0.43848876
19543,-0.42946184
19544,-0.40373509
19545,-0.35137892
19546,-0.29044716
19547,-0.25163138
19548,-0.23267483
19549,-0.24079906
19550,-0.25659619
19551,-0.26607446
19552,-0.26110965
19553,-0.24711791
19554,-0.23357752
19555,-0.22319656
19556,-0.21913444
19557,-0.2304181
19558,-0.24756926
19559,-0.26923388
19560,-0.29902274
19561,-0.32836025
19562,-0.35589238
19563,-0.35634373
19564,-0.33016564
19565,-0.28683639
19566,-0.2674285
19567,-0.33874122
19568,-0.40779721
19569,-0.46556954
19570,-0.50167725
19571,-0.52514726
19572,-0.53507688
19573,-0.53011207
19574,-0.53146611
19575,-0.54906862
19576,-0.57118459
19577,-0.57976017
19578,-0.58291959
19579,-0.57434401
19580,-0.56802516
19581,-0.55583881
19582,-0.53507688
19583,-0.51657168
19584,-0.49896917
19585,-0.48046397
19586,-0.458348
19587,-0.43126722
19588,-0.40102702
19589,-0.36446796
19590,-0.32971429
19591,-0.28683639
19592,-0.23538291
19593,-0.17580519
19594,-0.1008817
19595,-0.044463402
19596,0.045805868
19597,0.12749956
19598,0.24665499
19599,0.35994293
19600,0.48993067
19601,0.6352642
19602,0.80090831
19603,0.98460627
19604,1.1899689
19605,1.4133853
19606,1.6643339
19607,1.9067069
19608,2.1508852
19609,2.4221444
19610,2.6320204
19611,2.8653665
19612,2.9980623
19613,3.0481618
19614,3.1163151
19615,3.1090935
19616,2.9312631
19617,2.7647163
19618,2.5643185
19619,2.4839788
19620,2.2876432
19621,2.0678375
19622,1.8186943
19623,1.5587188
19624,1.3280808
19625,1.0942834
19626,0.78691657
19627,0.58606745
19628,0.40282083
19629,0.17624496
19630,-0.058003792
19631,-0.22771002
19632,-0.39515951
19633,-0.52740399
19634,-0.6871806
19635,-0.83431951
19636,-0.9286509
19637,-1.0265931
19638,-1.1191191
19639,-1.2333097
19640,-1.3100386
19641,-1.3903782
19642,-1.4549207
19643,-1.5271362
19644,-1.5772356
19645,-1.6237243
19646,-1.6693103
19647,-1.7076747
19648,-1.7428797
19649,-1.7821468
19650,-1.8074222
19651,-1.833149
19652,-1.8557163
19653,-1.8742215
19654,-1.8954348
19655,-1.9121346
19656,1.7306077
19657,1.5948989
19658,1.4704616
19659,1.3545907
19660,1.2468352
19661,1.1431375
19662,1.0434975
19663,0.94611176
19664,0.85143122
19665,0.76080842
19666,0.67559593
19667,0.59804806
19668,0.52636137
19669,0.45692898
19670,0.3929069
19671,0.33519685
19672,0.28470057
19673,0.24141803
19674,0.2026441
19675,0.1679279
19676,0.13726944
19677,0.10796356
19678,0.080010258
19679,0.058819851
19680,0.04574492
19681,0.032219128
19682,0.0146356
19683,0.0020115279
19684,0.0024623876
19685,0.017791618
19686,0.047999218
19687,0.096241207
19688,0.17378908
19689,0.2932669
19690,0.47315992
19691,0.7531438
19692,1.183264
19693,1.6967932
19694,1.8911137
19695,1.4524272
19696,0.83520027
19697,0.41725332
19698,0.20670184
19699,0.11833333
19700,0.10210238
19701,0.1399746
19702,0.22518708
19703,0.33294255
19704,0.40327667
19705,0.35773984
19706,0.19543034
19707,0.011930442
19708,-0.12017145
19709,-0.19862104
19710,-0.24460873
19711,-0.27526719
19712,-0.29916276
19713,-0.31945145
19714,-0.33793669
19715,-0.35552022
19716,-0.37490719
19717,-0.39925361
19718,-0.42810864
19719,-0.45470936
19720,-0.47184203
19721,-0.48131008
19722,-0.48987642
19723,-0.50024619
19724,-0.51647714
19725,-0.53541325
19726,-0.54984076
19727,-0.55840709
19728,-0.56291569
19729,-0.56471913
19730,-0.56562085
19731,-0.56562085
19732,-0.56426827
19733,-0.56066139
19734,-0.55480021
19735,-0.54848818
19736,-0.54172528
19737,-0.53586411
19738,-0.53045379
19739,-0.52414175
19740,-0.51737886
19741,-0.5101651
19742,-0.50295135
19743,-0.49663931
19744,-0.49167985
19745,-0.48807298
19746,-0.4844661
19747,-0.4799575
19748,-0.47319461
19749,-0.46327569
19750,-0.44884818
19751,-0.42946121
19752,-0.40827081
19753,-0.3938433
19754,-0.39519588
19755,-0.40917253
19756,-0.42450176
19757,-0.43442067
19758,-0.43892927
19759,-0.43938013
19760,-0.43577325
19761,-0.42855949
19762,-0.41909144
19763,-0.40872167
19764,-0.39880275
19765,-0.39113814
19766,-0.38527696
19767,-0.38167009
19768,-0.38212094
19769,-0.3870804
19770,-0.39790103
19771,-0.41187769
19772,-0.42450176
19773,-0.43622411
19774,-0.44614302
19775,-0.45020076
19776,-0.44884818
19777,-0.44253615
19778,-0.42269832
19779,-0.38121923
19780,-0.33432982
19781,-0.30502393
19782,-0.2896947
19783,-0.29510502
19784,-0.30817995
19785,-0.31359027
19786,-0.30772909
19787,-0.29600674
19788,-0.28293181
19789,-0.27346375
19790,-0.26940602
19791,-0.27707063
19792,-0.29014556
19793,-0.30908167
19794,-0.33478068
19795,-0.36002882
19796,-0.38347352
19797,-0.38527696
19798,-0.36543914
19799,-0.32846864
19800,-0.31178683
19801,-0.36453742
19802,-0.42314918
19803,-0.47274375
19804,-0.50295135
19805,-0.52053488
19806,-0.52774863
19807,-0.52414175
19808,-0.52459261
19809,-0.53631497
19810,-0.55209506
19811,-0.55795623
19812,-0.55705451
19813,-0.5471356
19814,-0.53586411
19815,-0.52278917
19816,-0.50385307
19817,-0.48536782
19818,-0.46778429
19819,-0.44794646
19820,-0.42314918
19821,-0.39249072
19822,-0.35867624
19823,-0.32125488
19824,-0.28924384
19825,-0.24776475
19826,-0.1968176
19827,-0.13279553
19828,-0.057952813
19829,0.0002080891
19830,0.09173261
19831,0.17784681
19832,0.29732464
19833,0.41319558
19834,0.54529748
19835,0.69092516
19836,0.8550381
19837,1.0403414
19838,1.2468352
19839,1.469109
19840,1.719787
19841,1.9628004
19842,2.2080681
19843,2.4754279
19844,2.6886845
19845,2.9132127
19846,3.0417077
19847,3.101672
19848,3.1638907
19849,3.1368391
19850,2.9704719
19851,2.8198847
19852,2.6269168
19853,2.5164561
19854,2.3068064
19855,2.0831799
19856,1.8397157
19857,1.5858817
19858,1.34377
19859,1.1084213
19860,0.8158133
19861,0.61022128
19862,0.41364644
19863,0.18596229
19864,-0.039016706
19865,-0.21259769
19866,-0.38167009
19867,-0.52369089
19868,-0.67878663
19869,-0.8212583
19870,-0.9208983
19871,-1.0236943
19872,-1.1174731
19873,-1.2261303
19874,-1.3050308
19875,-1.3852838
19876,-1.4511093
19877,-1.5200909
19878,-1.5719397
19879,-1.6197308
19880,-1.6648168
19881,-1.7035908
19882,-1.7392087
19883,-1.7761792
19884,-1.8027799
19885,-1.8293806
19886,-1.8523745
19887,-1.8717614
19888,-1.892501
19889,-1.9100845
19890,1.7356406
19891,1.5988842
19892,1.474314
19893,1.3596733
19894,1.2522541
19895,1.1502509
19896,1.0486991
19897,0.95075809
19898,0.85687911
19899,0.76480549
19900,0.68085602
19901,0.60187129
19902,0.52965669
19903,0.4619555
19904,0.39696236
19905,0.33783665
19906,0.28773777
19907,0.24531169
19908,0.20514232
19909,0.16903502
19910,0.13744113
19911,0.10765261
19912,0.08012079
19913,0.060261774
19914,0.046721536
19915,0.033181298
19916,0.014676306
19917,0.0011360684
19918,0.0024900922
19919,0.017384354
19920,0.045818854
19921,0.093661028
19922,0.17129173
19923,0.2890918
19924,0.46692026
19925,0.74404379
19926,1.1705613
19927,1.683285
19928,1.8778131
19929,1.4418174
19930,0.82709059
19931,0.40959991
19932,0.20198293
19933,0.11487407
19934,0.097723099
19935,0.13563577
19936,0.2191339
19937,0.32655312
