Time,root.Adiac.d0.s0
121467,-0.45131566
121468,-0.53768272
121469,-0.60263369
121470,-0.68756686
121471,-0.76977082
121472,-0.83332588
121473,-0.90852634
121474,-0.97983307
121475,-1.029476
121476,-1.0913341
121477,-1.1479533
121478,-1.1988498
121479,-1.2436158
121480,-1.261646
121481,-1.2921102
121482,-1.3151518
121483,-1.3304831
121484,-1.3378021
121485,-1.3579423
121486,-1.3488741
121487,-1.3318121
121488,-1.3068168
121489,-1.2743287
121490,-1.2544093
121491,-1.2078986
121492,-1.1551032
121493,-1.0967706
121494,-1.0506491
121495,-0.98204725
121496,-0.91920001
121497,-0.84816864
121498,-0.78256097
121499,-0.6986476
121500,-0.63424232
121501,-0.56592483
121502,-0.47438059
121503,-0.39292298
121504,-0.31647132
121505,-0.24040163
121506,-0.15201829
121507,-0.061606353
121508,0.01181982
121509,0.10550281
121510,0.20074604
121511,0.28912878
121512,0.3856352
121513,0.47947238
121514,0.57558677
121515,0.66633933
121516,0.76531261
121517,0.85988784
121518,0.9616197
121519,1.0530874
121520,1.1340178
121521,1.2315763
121522,1.3281082
121523,1.4068643
121524,1.4688907
121525,1.5156024
121526,1.5782998
121527,1.5948182
121528,1.5721136
121529,1.5853582
121530,1.5925378
121531,1.5632872
121532,1.5371562
121533,1.4833958
121534,1.428407
121535,1.3473387
121536,1.2561879
121537,1.1628371
121538,1.0656966
121539,0.97510983
121540,0.87536087
121541,0.78344813
121542,0.68659607
121543,0.59126061
121544,0.49391255
121545,0.41507099
121546,0.32559873
121547,0.23097573
121548,0.13695285
121549,0.044523949
121550,-0.046132962
121551,-0.14565984
121552,-0.22545892
121553,-0.30012082
121554,-0.38279165
121555,-0.46999749
121556,-0.55306571
121557,-0.62899666
121558,-0.71247414
121559,-0.77984569
121560,-0.85863848
121561,-0.93390488
121562,-1.0053146
121563,-1.0550154
121564,-1.116837
121565,-1.1732839
121566,-1.2161167
121567,-1.2487909
121568,-1.2859884
121569,-1.3159227
121570,-1.3383307
121571,-1.3529049
121572,-1.3591677
121573,-1.3572448
121574,-1.3472052
121575,-1.3524868
121576,-1.3288777
121577,-1.2964669
121578,-1.2569762
121579,-1.2107405
121580,-1.1583265
121581,-1.105484
121582,-1.054562
121583,-0.98614804
121584,-0.9210222
121585,-0.85278483
121586,-0.78614136
121587,-0.71773946
121588,-0.63083697
121589,-0.55617601
121590,-0.49225465
121591,-0.39845429
121592,-0.3144912
121593,-0.22811989
121594,-0.13951788
121595,-0.053308431
121596,0.04185405
121597,0.12945484
121598,0.21925523
121599,0.31375359
121600,0.41267794
121601,0.50695216
121602,0.60688565
121603,0.70113035
121604,0.80008599
121605,0.89498447
121606,0.99162214
121607,1.0893271
121608,1.185821
121609,1.2818736
121610,1.3563886
121611,1.4336047
121612,1.4809732
121613,1.5292145
121614,1.5756922
121615,1.5738163
121616,1.7192168
121617,1.6914042
121618,1.6394954
121619,1.5905239
121620,1.5208291
121621,1.4203389
121622,1.3224913
121623,1.2251755
121624,1.1249561
121625,1.0262323
121626,0.92299631
121627,0.82348414
121628,0.72548104
121629,0.62688905
121630,0.52970172
121631,0.43600216
121632,0.35164686
121633,0.25680585
121634,0.16299427
121635,0.072550128
121636,-0.019637825
121637,-0.10812208
121638,-0.18967619
121639,-0.27322355
121640,-0.35302856
121641,-0.42729853
121642,-0.51878588
121643,-0.59198477
121644,-0.66514488
121645,-0.73610768
121646,-0.79584574
121647,-0.86444664
121648,-0.92682116
121649,-0.98862709
121650,-1.0322756
121651,-1.081239
121652,-1.1243143
121653,-1.1610152
121654,-1.1818178
121655,-1.2099639
121656,-1.2297509
121657,-1.2484335
121658,-1.2496451
121659,-1.2565434
121660,-1.2557738
121661,-1.2473474
121662,-1.2446379
121663,-1.2211167
121664,-1.2033103
121665,-1.1656824
121666,-1.1339658
121667,-1.0956846
121668,-1.0627025
121669,-1.0037862
121670,-0.956155
121671,-0.89165973
121672,-0.8301574
121673,-0.7703173
121674,-0.69698848
121675,-0.63069681
121676,-0.55966295
121677,-0.48357774
121678,-0.41117666
121679,-0.3383626
121680,-0.24437098
121681,-0.16358034
121682,-0.081031092
121683,0.012895224
121684,0.10312385
121685,0.19149271
121686,0.28337722
121687,0.37728679
121688,0.47065047
121689,0.56863245
121690,0.66774396
121691,0.76423819
121692,0.86213159
121693,0.96098859
121694,1.0590709
121695,1.1605401
121696,1.2584554
121697,1.3456645
121698,1.443128
121699,1.5287523
121700,1.6144154
121701,1.6771118
121702,1.7072419
121703,1.7169307
121704,1.7201413
121705,1.6975903
121706,1.6715958
121707,1.5973023
121708,1.5027372
121709,1.4024447
121710,1.3064193
121711,1.206617
121712,1.1074656
121713,1.0084489
121714,0.90566012
121715,0.80666156
121716,0.70635386
121717,0.60648431
121718,0.50878629
121719,0.41447334
121720,0.31986777
121721,0.23460721
121722,0.14288135
121723,0.051244474
121724,-0.037960647
121725,-0.12693936
121726,-0.21200623
121727,-0.29849605
121728,-0.37164999
121729,-0.45649031
121730,-0.53355369
121731,-0.60524815
121732,-0.68625126
121733,-0.75292703
121734,-0.81693326
121735,-0.87394831
121736,-0.93783986
121737,-0.99711078
121738,-1.0438094
121739,-1.0931434
121740,-1.1365695
121741,-1.1735842
121742,-1.2116889
121743,-1.2398373
121744,-1.2557559
121745,-1.2645688
121746,-1.2777569
121747,-1.2837974
121748,-1.2892498
121749,-1.2858798
121750,-1.2807781
121751,-1.2567772
121752,-1.2373174
121753,-1.2104827
121754,-1.1787562
121755,-1.1426784
121756,-1.096622
121757,-1.0525339
121758,-1.0064789
121759,-0.94991449
121760,-0.88738326
121761,-0.82662596
121762,-0.7524256
121763,-0.67490858
121764,-0.60251459
121765,-0.52531072
121766,-0.44058749
121767,-0.3719016
121768,-0.28659033
121769,-0.20036734
121770,-0.11073522
121771,-0.015973565
121772,0.070488504
121773,0.16237335
121774,0.25947608
121775,0.35605855
121776,0.44979261
121777,0.55223241
121778,0.64457356
121779,0.73884207
121780,0.83908321
121781,0.9388695
121782,1.0389396
121783,1.140147
121784,1.2398693
121785,1.3372256
121786,1.4355893
121787,1.5336613
121788,1.6093566
121789,1.6669744
121790,1.6954422
121791,1.7062884
121792,1.6809659
121793,1.7049577
121794,1.702109
121795,1.6692769
121796,1.6112802
121797,1.5248219
121798,1.4355682
121799,1.345534
121800,1.2555295
121801,1.1664261
121802,1.0784952
121803,0.99074588
121804,0.90623053
121805,0.82095328
121806,0.73620805
121807,0.65097511
121808,0.56525106
121809,0.47831677
121810,0.39334993
121811,0.30706707
121812,0.2211365
121813,0.13559873
121814,0.057895584
121815,-0.028268236
121816,-0.11319332
121817,-0.19679087
121818,-0.27968954
121819,-0.36455913
121820,-0.44591285
121821,-0.52740304
121822,-0.60862707
121823,-0.68654136
121824,-0.7655489
121825,-0.84117391
121826,-0.90712047
121827,-0.98154447
121828,-1.0495332
121829,-1.1170333
121830,-1.1760903
121831,-1.2356859
121832,-1.2895681
121833,-1.3297569
121834,-1.3681272
121835,-1.3969472
121836,-1.4149927
121837,-1.4291416
121838,-1.4236137
121839,-1.4063197
121840,-1.3852496
121841,-1.3469447
121842,-1.3066245
121843,-1.2584411
121844,-1.2036428
121845,-1.1433625
121846,-1.0785699
121847,-1.010064
121848,-0.93849745
121849,-0.8643986
121850,-0.78900642
121851,-0.71347926
121852,-0.63382033
121853,-0.55539535
121854,-0.47359196
121855,-0.39787283
121856,-0.31536823
121857,-0.24267799
121858,-0.16165513
121859,-0.076463808
121860,0.0080713958
121861,0.094555135
121862,0.17225516
121863,0.25838541
121864,0.34411949
121865,0.42438709
121866,0.51075954
121867,0.5893326
121868,0.67610029
121869,0.76209253
121870,0.84799817
121871,0.9269708
121872,1.0146525
121873,1.1036457
121874,1.1928835
121875,1.2828896
121876,1.3732624
121877,1.4623831
121878,1.5451528
121879,1.6117112
121880,1.6866279
121881,1.6973461
121882,1.6927938
121883,1.6384197
121884,1.5611057
121885,1.4721683
121886,1.3820201
121887,1.2926885
121888,1.2102645
121889,1.1210661
121890,1.0410559
121891,0.95503398
121892,0.86919707
121893,0.78475268
121894,0.70045778
121895,0.61571846
121896,0.52998594
121897,0.44427227
121898,0.35985008
121899,0.27366258
121900,0.19528434
121901,0.10984067
121902,0.03223693
121903,-0.052281557
121904,-0.13638241
121905,-0.21226565
121906,-0.29755569
121907,-0.37233885
121908,-0.4534196
121909,-0.53342555
121910,-0.61474119
121911,-0.69306794
121912,-0.76221691
121913,-0.84026802
121914,-0.91224189
121915,-0.98608956
121916,-1.0523813
121917,-1.1200666
121918,-1.1838178
121919,-1.2368357
121920,-1.2851945
121921,-1.3314738
121922,-1.3694658
121923,-1.3978544
121924,-1.415457
121925,-1.4291414
121926,-1.4231437
121927,-1.4054029
121928,-1.383913
121929,-1.3520127
121930,-1.3045894
121931,-1.2540224
121932,-1.2046255
121933,-1.1521342
121934,-1.0878339
121935,-1.016701
121936,-0.94848621
121937,-0.87465323
121938,-0.79866623
121939,-0.72087807
121940,-0.64157877
121941,-0.56276776
121942,-0.48201268
121943,-0.40206654
121944,-0.323653
121945,-0.24103354
121946,-0.15618406
121947,-0.080056328
121948,0.0044677168
121949,0.090582198
121950,0.17649077
121951,0.26300956
121952,0.34907375
121953,0.43526129
121954,0.52117777
121955,0.60843092
121956,0.69408013
121957,0.77267924
121958,0.85918479
121959,0.94609834
121960,1.0333979
121961,1.121913
121962,1.2114351
121963,1.3014742
121964,1.3915585
121965,1.4817483
121966,1.5713252
121967,1.6431684
121968,1.613344
121969,1.592892
121970,1.5443405
121971,1.4960995
121972,1.4524643
121973,1.4120055
121974,1.3316692
121975,1.2393537
121976,1.1500793
121977,1.0691181
121978,0.98873074
121979,0.89772903
121980,0.80147357
121981,0.7052485
121982,0.61638231
121983,0.52516073
121984,0.43459807
121985,0.34576474
121986,0.25845404
121987,0.16025511
121988,0.075749006
121989,-0.006801724
121990,-0.099123571
121991,-0.18066626
121992,-0.25695314
121993,-0.34736395
121994,-0.43115864
121995,-0.48061215
121996,-0.56585192
121997,-0.64907309
121998,-0.70933775
121999,-0.78669325
122000,-0.86102846
122001,-0.9320385
122002,-0.9747783
122003,-1.036532
122004,-1.0935324
122005,-1.1452837
122006,-1.1911486
122007,-1.2301962
122008,-1.2920014
122009,-1.3173268
122010,-1.3344352
122011,-1.3428805
122012,-1.3429335
122013,-1.3345926
122014,-1.3425298
122015,-1.3219266
122016,-1.2884981
122017,-1.2759343
122018,-1.2274293
122019,-1.1729291
122020,-1.1380091
122021,-1.0954768
122022,-1.0248724
122023,-0.98156408
122024,-0.91931842
122025,-0.85420705
122026,-0.78809497
122027,-0.70073113
122028,-0.61356874
122029,-0.55931374
122030,-0.47924744
122031,-0.39098288
122032,-0.30898259
122033,-0.22209205
122034,-0.1264071
122035,-0.038869353
122036,0.050395233
122037,0.15120674
122038,0.24284271
122039,0.33579748
122040,0.43837079
122041,0.5127006
122042,0.59589132
122043,0.69449285
122044,0.79302387
122045,0.89366005
122046,0.99406042
122047,1.0651501
122048,1.165931
122049,1.2676789
122050,1.3652786
122051,1.4640081
122052,1.5638657
122053,1.6448985
122054,1.7211541
122055,1.7392045
122056,1.7368161
122057,1.7230292
122058,1.6722936
122059,1.6225558
122060,1.5256708
122061,1.4263318
122062,1.3276931
122063,1.2250897
122064,1.122344
122065,1.0230907
122066,0.92270884
122067,0.82192747
122068,0.72126278
122069,0.62577662
122070,0.5284108
122071,0.43012978
122072,0.33659968
122073,0.24232764
122074,0.14001535
122075,0.047703992
122076,-0.036710573
122077,-0.11280874
122078,-0.20311314
122079,-0.28170607
122080,-0.36915812
122081,-0.45626676
122082,-0.53807816
122083,-0.61888561
122084,-0.70242235
122085,-0.77312151
122086,-0.84378592
122087,-0.92198767
122088,-0.98035817
122089,-1.0336246
122090,-1.1037658
122091,-1.1451746
122092,-1.1795256
122093,-1.2333929
122094,-1.2399544
122095,-1.2818847
122096,-1.3128352
122097,-1.3137858
122098,-1.3320255
122099,-1.3315994
122100,-1.3129488
122101,-1.3058407
122102,-1.2904434
122103,-1.2672258
122104,-1.2365449
122105,-1.1982998
122106,-1.153592
122107,-1.0762411
122108,-1.0210987
122109,-0.98570597
122110,-0.89620407
122111,-0.83114701
122112,-0.7969881
122113,-0.72401408
122114,-0.64597403
122115,-0.56750503
122116,-0.50154615
122117,-0.43391549
122118,-0.34591806
122119,-0.25719613
122120,-0.18127253
122121,-0.096249695
122122,-0.01278778
122123,0.07229209
122124,0.14679572
122125,0.23591536
122126,0.32848667
122127,0.41793019
122128,0.51076774
122129,0.60456668
122130,0.69133191
122131,0.78616309
122132,0.87979156
122133,0.97293037
122134,1.0644772
122135,1.157628
122136,1.252213
122137,1.3467263
122138,1.4356986
122139,1.4758908
122140,1.5202267
122141,1.5669004
122142,1.585314
122143,1.6136114
122144,0.60492203
122145,0.54889871
122146,0.49681136
122147,0.42832082
122148,0.37976435
122149,0.32531086
122150,0.27366457
122151,0.22180891
122152,0.17814294
122153,0.1150038
122154,0.067882812
122155,0.0089580868
122156,-0.041862982
122157,-0.095010652
122158,-0.14120755
122159,-0.18011041
122160,-0.23707301
122161,-0.24742514
122162,-0.28836418
122163,-0.32663285
122164,-0.34582316
122165,-0.38932013
122166,-0.41065872
122167,-0.43696181
122168,-0.46810544
122169,-0.48193306
122170,-0.49823465
122171,-0.52567344
122172,-0.5393847
122173,-0.54496961
122174,-0.55874601
122175,-0.56964297
122176,-0.58864302
122177,-0.58148559
122178,-0.58918272
122179,-0.59125626
122180,-0.58769158
122181,-0.59902696
122182,-0.5840388
122183,-0.58376793
122184,-0.57770163
122185,-0.54617748
122186,-0.5369803
122187,-0.533174
122188,-0.51810306
122189,-0.49969034
122190,-0.47547338
122191,-0.44561891
122192,-0.42690523
122193,-0.4017022
122194,-0.37028549
122195,-0.33287582
122196,-0.29194835
122197,-0.25681999
122198,-0.21607168
122199,-0.17583083
122200,-0.1309357
122201,-0.076850841
122202,-0.020775088
122203,0.024621405
122204,0.076830419
122205,0.12082552
122206,0.17788882
122207,0.24094803
122208,0.30973812
122209,0.363493
122210,0.43195013
122211,0.47832228
122212,0.55226598
122213,0.64533355
122214,0.7606424
122215,0.85842292
122216,0.97700372
122217,1.0946823
122218,1.2116983
122219,1.328756
122220,1.4499834
122221,1.5734435
122222,1.6351039
122223,1.6673533
122224,1.7051024
122225,1.7263528
122226,1.740567
122227,1.6836246
122228,1.5910986
122229,1.4904811
122230,1.3858614
122231,1.2751732
122232,1.1647727
122233,1.0546834
122234,0.94493247
122235,0.82866254
122236,0.73471867
122237,0.62286969
122238,0.51267971
122239,0.3986347
122240,0.29081984
122241,0.18358356
122242,0.085299284
122243,-0.028908332
122244,-0.13401677
122245,-0.23823753
122246,-0.3286304
122247,-0.43533806
122248,-0.54017473
122249,-0.64759013
122250,-0.73940994
122251,-0.83819163
122252,-0.94120415
122253,-1.0409708
122254,-1.1357504
122255,-1.2362117
122256,-1.3230914
122257,-1.4299871
122258,-1.5157027
122259,-1.6069521
122260,-1.6779762
122261,-1.7577585
122262,-1.8134527
122263,-1.869202
122264,-1.8955098
122265,-1.9399639
122266,-1.9516689
122267,-1.9500341
122268,-1.9243774
122269,-1.8882602
122270,-1.8309207
122271,-1.7831415
122272,-1.7261704
122273,-1.6446653
122274,-1.5676157
122275,-1.4792064
122276,-1.3874338
122277,-1.2917341
122278,-1.1890544
122279,-1.0866584
122280,-0.98256403
122281,-0.87741434
122282,-0.78721275
122283,-0.67956964
122284,-0.57635371
122285,-0.45810586
122286,-0.34094782
122287,-0.2406547
122288,-0.11933302
122289,-0.021637565
122290,0.081946719
122291,0.17136201
122292,0.26641948
122293,0.36516535
122294,0.47000896
122295,0.58490684
122296,0.68089113
122297,0.7888453
122298,0.9039065
122299,1.012189
122300,1.1315154
122301,1.2510794
122302,1.3670211
122303,1.4513758
122304,1.5527106
122305,1.6466638
122306,1.7270934
122307,1.7509156
122308,1.7794279
122309,1.7551004
122310,1.6803041
122311,1.6067682
122312,1.5105945
122313,1.3875826
122314,1.2649731
122315,1.1427954
122316,1.0210872
122317,0.89752941
122318,0.77496404
122319,0.691262
122320,1.7864929
122321,1.7595654
122322,1.7105493
122323,1.6481079
122324,1.574951
122325,1.477474
122326,1.3789076
122327,1.2803994
122328,1.1832364
122329,1.0867935
122330,0.99060047
122331,0.89488484
122332,0.80089148
122333,0.70853286
122334,0.61518012
122335,0.52386388
122336,0.43362849
122337,0.35070171
122338,0.27457517
122339,0.18507952
122340,0.099040924
122341,0.021911113
122342,-0.054139178
122343,-0.13403968
122344,-0.20224243
122345,-0.27849635
122346,-0.35560098
122347,-0.4365775
122348,-0.5156465
122349,-0.5925469
122350,-0.66694703
122351,-0.73850924
122352,-0.81296189
122353,-0.877958
122354,-0.94511436
122355,-1.0020939
122356,-1.0608983
122357,-1.1228146
122358,-1.1707564
122359,-1.2118936
122360,-1.2550025
122361,-1.2803823
122362,-1.3069535
122363,-1.3242242
122364,-1.331812
122365,-1.330205
122366,-1.3293559
122367,-1.3083927
122368,-1.2881843
122369,-1.2494837
122370,-1.2124501
122371,-1.1647363
122372,-1.1169059
122373,-1.0601374
122374,-1.0018686
122375,-0.96404946
122376,-0.89414387
122377,-0.82377805
122378,-0.75203463
122379,-0.68223923
122380,-0.60461459
122381,-0.52561532
122382,-0.45377552
122383,-0.36774524
122384,-0.28611546
122385,-0.20176883
122386,-0.12067227
122387,-0.050507762
122388,0.022945408
122389,0.10290789
122390,0.18295203
122391,0.25995723
122392,0.3527378
122393,0.44275941
122394,0.5337843
122395,0.62634549
122396,0.71862749
122397,0.81382356
122398,0.90852972
122399,1.0043404
122400,1.1000822
122401,1.1966321
122402,1.2944369
122403,1.392557
122404,1.4906639
122405,1.5868005
122406,1.6714986
122407,1.7555184
122408,1.7698313
122409,1.7645035
122410,1.6994004
122411,1.6417463
122412,1.5534508
122413,1.4558347
122414,1.3571938
122415,1.2584694
122416,1.1608962
122417,1.0648889
122418,0.9685989
122419,0.88473317
122420,0.78982988
122421,0.6959445
122422,0.6025469
122423,0.5113553
122424,0.42077467
122425,0.33141761
122426,0.24323812
122427,0.15166895
122428,0.063211845
122429,-0.021487951
122430,-0.10747502
122431,-0.19485587
122432,-0.27683158
122433,-0.3568569
122434,-0.44298756
122435,-0.5190356
122436,-0.58857163
122437,-0.66880637
122438,-0.74242296
122439,-0.81410625
122440,-0.88138259
122441,-0.94159403
122442,-1.0150708
122443,-1.0479452
122444,-1.0924688
122445,-1.1404147
122446,-1.1958441
122447,-1.2351071
122448,-1.2623565
122449,-1.2841227
122450,-1.3265485
122451,-1.3511108
122452,-1.348824
122453,-1.34786
122454,-1.3562065
122455,-1.3313285
122456,-1.3152869
122457,-1.2762017
122458,-1.2418291
122459,-1.2043271
122460,-1.1635921
122461,-1.1016738
122462,-1.0352423
122463,-0.97680439
122464,-0.91781786
122465,-0.84621274
122466,-0.77734409
122467,-0.70519627
122468,-0.6252457
122469,-0.54809206
122470,-0.46887826
122471,-0.38607331
122472,-0.30553388
122473,-0.22355157
122474,-0.13758687
122475,-0.053402895
122476,0.032916371
122477,0.12074137
122478,0.20736142
122479,0.29533251
122480,0.3862512
122481,0.47764359
122482,0.56797812
122483,0.66047916
122484,0.75306447
122485,0.84733098
122486,0.94281734
122487,1.0374999
122488,1.1332597
122489,1.2299344
122490,1.3276212
122491,1.4260738
122492,1.5239011
122493,1.6095556
122494,1.7044215
122495,1.75092
122496,1.5898031
122497,1.5951234
122498,1.5689009
122499,1.5539943
122500,1.5146356
122501,1.4561109
122502,1.423585
122503,1.3611036
122504,1.2937231
122505,1.2333277
122506,1.1277931
122507,1.0045568
122508,0.94230145
122509,0.82055129
122510,0.74802489
122511,0.64182067
122512,0.54203717
122513,0.42463366
122514,0.29962934
122515,0.1826951
122516,0.067400745
122517,-0.035605076
122518,-0.12602563
122519,-0.23162886
122520,-0.3258996
122521,-0.37934019
122522,-0.47893625
122523,-0.53699232
122524,-0.61559161
122525,-0.68277255
122526,-0.73856134
122527,-0.8140411
122528,-0.86976213
122529,-0.89874996
122530,-0.94000568
122531,-0.99333233
122532,-1.0392196
122533,-1.0812308
122534,-1.10839
122535,-1.1634766
122536,-1.1680223
122537,-1.1611498
122538,-1.1825652
122539,-1.1527926
122540,-1.1913099
122541,-1.1787455
122542,-1.1750176
122543,-1.1592305
122544,-1.159108
122545,-1.120034
122546,-1.1135909
122547,-1.0630443
122548,-1.0229474
122549,-0.99841054
122550,-0.94888954
122551,-0.87814505
122552,-0.8169221
122553,-0.78422152
122554,-0.70999741
122555,-0.6720048
122556,-0.58906892
122557,-0.48900873
122558,-0.41697016
122559,-0.33285227
122560,-0.26527971
122561,-0.18406451
122562,-0.068040788
122563,0.035941557
122564,0.12778859
122565,0.2283532
122566,0.35438675
122567,0.42287229
122568,0.56995772
122569,0.67173787
122570,0.78149776
122571,0.90525822
122572,0.93894224
122573,1.0799665
122574,1.1446191
122575,1.2126458
122576,1.29075
122577,1.3395287
122578,1.3977159
122579,1.4649158
122580,1.5014085
122581,1.5277341
122582,1.5545777
122583,1.5899189
122584,1.5925148
122585,1.5594952
122586,1.5002677
122587,1.4720812
122588,1.4367756
122589,1.3752156
122590,1.3227742
122591,1.240845
122592,1.1849999
122593,1.0988503
122594,0.98597743
122595,0.89048643
122596,0.81864551
122597,0.6650091
122598,0.58885956
122599,0.44601992
122600,0.33789847
122601,0.21753108
122602,0.091714167
122603,-0.010120203
122604,-0.066736952
122605,-0.16850589
122606,-0.28095375
122607,-0.38421638
122608,-0.42085959
122609,-0.52475653
122610,-0.62698324
122611,-0.70969912
122612,-0.76372281
122613,-0.82943397
122614,-0.86977204
122615,-0.95478668
122616,-1.0105757
122617,-1.0381699
122618,-1.1086679
122619,-1.1683444
122620,-1.2055709
122621,-1.1983473
122622,-1.2650607
122623,-1.2870801
122624,-1.3304881
122625,-1.3191559
122626,-1.3410868
122627,-1.3118458
122628,-1.3114631
122629,-1.3400772
122630,-1.3174955
122631,-1.3260795
122632,-1.2840732
122633,-1.272072
122634,-1.249651
122635,-1.2499696
122636,-1.193333
122637,-1.1023363
122638,-1.07145
122639,-0.98559988
122640,-0.89311823
122641,-0.86008614
122642,-0.80305878
122643,-0.74582417
122644,-0.64425099
122645,-0.62468351
122646,-0.53560691
122647,-0.45643873
122648,-0.37750965
122649,-0.32205326
122650,-0.23176851
122651,-0.13263256
122652,-0.020970248
122653,0.10942265
122654,0.21850558
122655,0.30978589
122656,0.40243128
122657,0.49744723
122658,0.62525367
122659,0.69055256
122660,0.84461426
122661,0.98471259
122662,1.0426447
122663,1.1440043
122664,1.2175559
122665,1.2922281
122666,1.3222216
122667,1.3959299
122668,1.4416092
122669,1.4959559
122670,1.5839586
122671,1.630474
122672,1.5981074
122673,1.6108029
122674,1.6141372
122675,1.5967795
122676,1.5594181
122677,1.5059591
122678,1.4286532
122679,1.348619
122680,1.2680105
122681,1.1840346
122682,1.100036
122683,1.0161101
122684,0.93226368
122685,0.84850468
122686,0.76806816
122687,0.68842689
122688,0.60776923
122689,0.527474
122690,0.44585546
122691,0.36512631
122692,0.2859884
122693,0.20410774
122694,0.12249955
122695,0.037717932
122696,-0.043384025
122697,-0.12410463
122698,-0.20439462
122699,-0.28827269
122700,-0.37120927
122701,-0.45344424
122702,-0.5338132
122703,-0.61631023
122704,-0.69832323
122705,-0.77975986
122706,-0.85664159
122707,-0.93457571
122708,-1.01299
122709,-1.0833107
122710,-1.1507462
122711,-1.2146319
122712,-1.2820259
122713,-1.3448691
122714,-1.4014807
122715,-1.4392405
122716,-1.4758648
122717,-1.4990716
122718,-1.4955126
122719,-1.487024
122720,-1.4639729
122721,-1.4274683
122722,-1.3721666
122723,-1.3176724
122724,-1.2546632
122725,-1.1851939
122726,-1.1163991
122727,-1.0447894
122728,-0.97411193
122729,-0.90151236
122730,-0.82702543
122731,-0.75099434
122732,-0.67369369
122733,-0.59215416
122734,-0.51055599
122735,-0.43069712
122736,-0.35053315
122737,-0.2697909
122738,-0.1885492
122739,-0.10654812
122740,-0.024023767
122741,0.057572329
122742,0.14025386
122743,0.2234704
122744,0.30698452
122745,0.39065083
122746,0.47331531
122747,0.55704817
122748,0.64093181
122749,0.72469879
122750,0.80827511
122751,0.89277477
122752,0.9773626
122753,1.0621712
122754,1.146714
122755,1.2318865
122756,1.3170649
122757,1.4017267
122758,1.4860322
122759,1.5698298
122760,1.6262319
122761,1.6449372
122762,1.6482094
122763,1.6342095
122764,1.5827552
122765,1.503221
122766,1.4210374
122767,1.3379168
122768,1.2533938
122769,1.1686556
122770,1.0828742
122771,0.99844015
122772,0.91405609
122773,0.83147253
122774,0.74725739
122775,0.66501833
122776,0.58101152
122777,0.49709229
122778,0.41327096
122779,0.33179956
122780,0.24829176
122781,0.16492448
122782,0.081716879
122783,-0.0013113857
122784,-0.08322466
122785,-0.16379992
122786,-0.24848897
122787,-0.32785899
122788,-0.40936194
122789,-0.49043703
122790,-0.57400007
122791,-0.65499905
122792,-0.73754628
122793,-0.81319486
122794,-0.88592471
122795,-0.96194347
122796,-1.0363427
122797,-1.1086995
122798,-1.1783911
122799,-1.2446853
122800,-1.3065504
122801,-1.3535866
122802,-1.4011078
122803,-1.4388632
122804,-1.4668799
122805,-1.4877732
122806,-1.4955868
122807,-1.4658422
122808,-1.4339766
122809,-1.3908946
122810,-1.3389008
122811,-1.2833007
122812,-1.2233546
122813,-1.1483116
122814,-1.0833619
122815,-1.0040588
122816,-0.92891346
122817,-0.85644441
122818,-0.77446633
122819,-0.69568499
122820,-0.6161099
122821,-0.53586764
122822,-0.45506808
122823,-0.37379992
122824,-0.29213125
122825,-0.21011418
122826,-0.12779803
122827,-0.047975203
122828,0.034941718
122829,0.11607632
122830,0.19895518
122831,0.28183358
122832,0.36389987
122833,0.44380769
122834,0.52421892
122835,0.60679369
122836,0.68957605
122837,0.77113531
122838,0.85245981
122839,0.93541262
122840,1.0202589
122841,1.104344
122842,1.1879599
122843,1.2719832
122844,1.3561099
122845,1.4383075
122846,1.5148364
122847,1.5665123
122848,1.0600393
122849,1.1548518
122850,1.2426113
122851,1.3307302
122852,1.4191812
122853,1.5083294
122854,1.5979073
122855,1.6823024
122856,1.7329446
122857,1.7461893
122858,1.7058031
122859,1.6279846
122860,1.5407456
122861,1.4533824
122862,1.3712918
122863,1.2840229
122864,1.1956021
122865,1.1077403
122866,1.0199603
122867,0.93245743
122868,0.84433129
122869,0.75714147
122870,0.66997069
122871,0.58282063
122872,0.49569344
122873,0.40993323
122874,0.32427689
122875,0.23729236
122876,0.15182438
122877,0.066497706
122878,-0.018669833
122879,-0.10195444
122880,-0.184846
122881,-0.2692166
122882,-0.35127173
122883,-0.43274202
122884,-0.51353158
122885,-0.59352455
122886,-0.67124862
122887,-0.75051381
122888,-0.82711167
122889,-0.90191557
122890,-0.97172148
122891,-1.045688
122892,-1.1088575
122893,-1.1723205
122894,-1.22584
122895,-1.2839547
122896,-1.3318554
122897,-1.3766705
122898,-1.4050113
122899,-1.4288216
122900,-1.4326613
122901,-1.4306764
122902,-1.4157086
122903,-1.3955949
122904,-1.3575926
122905,-1.3167326
122906,-1.2621716
122907,-1.2040976
122908,-1.1464527
122909,-1.082222
122910,-1.0210886
122911,-0.9493053
122912,-0.87531183
122913,-0.80420683
122914,-0.72776488
122915,-0.65204455
122916,-0.58095631
122917,-0.50381395
122918,-0.42375711
122919,-0.34831491
122920,-0.26772812
122921,-0.19349291
122922,-0.11070789
122923,-0.034918918
122924,0.047820968
122925,0.12375052
122926,0.20814676
122927,0.29257343
122928,0.37668373
122929,0.46155672
122930,0.54672724
122931,0.63190536
122932,0.71778551
122933,0.80350904
122934,0.88985831
122935,0.96911895
122936,1.0560546
122937,1.1434373
122938,1.2312167
122939,1.319612
