Time,root.DistalPhalanxOutlineAgeGroup.d0.s0
31409,-0.88252005
31410,0.024488416
31411,0.01108142
31412,-0.21299387
31413,-0.47536833
31414,-0.68114056
31415,-1.0308664
31416,-1.258282
31417,-1.5212376
31418,-1.56387
31419,-1.3507125
31420,-1.1057259
31421,-0.8037711
31422,-0.55791516
31423,-0.24603091
31424,-0.11740611
31425,-0.13241462
31426,-0.23207482
31427,-0.50039778
31428,-0.81873386
31429,-1.0704925
31430,-1.188044
31431,-1.3450843
31432,-1.3965617
31433,-1.3750556
31434,-1.2232774
31435,-1.0361743
31436,-0.82797691
31437,-0.63707593
31438,-0.39016756
31439,-0.14289313
31440,-0.9983217
31441,-0.90923789
31442,-0.64538701
31443,-0.34217231
31444,-0.060545882
31445,0.22633592
31446,0.50626208
31447,0.77464702
31448,1.0373644
31449,1.2502587
31450,1.4692843
31451,1.5452812
31452,1.4467686
31453,1.3794792
31454,1.2807605
31455,1.0935763
31456,0.77557444
31457,0.51883377
31458,0.24555412
31459,-0.085792306
31460,-0.44016965
31461,-0.72998829
31462,-0.81263168
31463,-0.91567831
31464,-0.96684096
31465,-0.72334178
31466,-0.44104555
31467,-0.13870675
31468,0.22762401
31469,0.54495609
31470,0.86429758
31471,1.2305253
31472,1.5073601
31473,1.5326065
31474,1.5419837
31475,1.5233838
31476,1.4897906
31477,1.5128215
31478,1.522817
31479,1.6852701
31480,1.6351379
31481,1.4948399
31482,1.1946651
31483,0.87434463
31484,0.51146594
31485,0.19562803
31486,-0.11660325
31487,-0.39137707
31488,-0.68129876
31489,-0.92979569
31490,-0.12902037
31491,-0.066780203
31492,-0.37360153
31493,-0.5578489
31494,-0.79155865
31495,-1.1243992
31496,-1.3799034
31497,-1.5412744
31498,-1.5541913
31499,-1.3339446
31500,-1.0833867
31501,-0.86183645
31502,-0.56336189
31503,-0.37921757
31504,-0.15957369
31505,-0.081052161
31506,-0.23531296
31507,-0.43012261
31508,-0.67490987
31509,-0.91062902
31510,-1.1289333
31511,-1.3104499
31512,-1.4131359
31513,-1.3881986
31514,-1.336057
31515,-1.11394
31516,-0.93623611
31517,-0.70752412
31518,-0.46716787
31519,-0.27699532
31520,-0.88731562
31521,-0.82156249
31522,-0.5911293
31523,-0.33768845
31524,-0.0026209844
31525,0.31098457
31526,0.53785069
31527,0.87666358
31528,0.9650082
31529,1.1119123
31530,1.2739766
31531,1.3451992
31532,1.3371733
31533,1.3105985
31534,1.2638104
31535,1.0493696
31536,0.9211926
31537,0.77488298
31538,0.63499409
31539,0.4069984
31540,0.13893254
31541,-0.15612421
31542,-0.47502093
31543,-0.73928191
31544,-0.83862502
31545,-0.7712667
31546,-0.5868488
31547,-0.30867622
31548,0.040302846
31549,0.44433381
31550,0.80639216
31551,1.0820083
31552,1.345437
31553,1.6211126
31554,1.5235531
31555,1.5632665
31556,1.5175485
31557,1.4591079
31558,1.1862264
31559,1.0075753
31560,1.075112
31561,1.327126
31562,1.5080363
31563,1.1119123
31564,0.69111611
31565,0.34742821
31566,-0.045009754
31567,-0.35986378
31568,-0.70289772
31569,-0.87821957
31570,0.062894336
31571,0.032514728
31572,-0.30623872
31573,-0.63458819
31574,-0.91389035
31575,-1.203002
31576,-1.5133971
31577,-1.8065277
31578,-1.8966915
31579,-1.6079544
31580,-1.2971134
31581,-1.0359438
31582,-0.72251665
31583,-0.390719
31584,-0.11569734
31585,0.048863832
31586,0.0096854325
31587,-0.19054651
31588,-0.50706517
31589,-0.79599844
31590,-1.155322
31591,-1.4607233
31592,-1.6826728
31593,-1.6373234
31594,-1.4607233
31595,-1.2521682
31596,-0.96882334
31597,-0.65194797
31598,-0.31866404
31599,-0.042691153
31600,-0.9090585
31601,-0.82307701
31602,-0.59571027
31603,-0.28001441
31604,-0.22414112
31605,0.10704901
31606,0.43465902
31607,0.62393567
31608,1.0095318
31609,1.0991521
31610,1.2196436
31611,1.3520492
31612,1.5289422
31613,1.4179586
31614,1.2925958
31615,1.1386508
31616,0.94491366
31617,0.77647211
31618,0.66184969
31619,0.40320094
31620,0.25800081
31621,-0.010331864
31622,-0.23887242
31623,-0.54940351
31624,-0.77624205
31625,-0.83458034
31626,-0.71009793
31627,-0.44704739
31628,-0.13123416
31629,0.20787917
31630,0.54599477
31631,0.89584846
31632,1.2365464
31633,1.4144371
31634,1.4261165
31635,1.3950693
31636,1.4031686
31637,1.3340312
31638,1.3565097
31639,1.4279359
31640,1.372943
31641,1.4254123
31642,1.5248339
31643,1.2658917
31644,0.90248048
31645,0.54129954
31646,0.18322919
31647,-0.2224391
31648,-0.55163375
31649,-0.80247667
31650,0.097130323
31651,0.035974889
31652,-0.19168531
31653,-0.47639261
31654,-0.75476135
31655,-1.0775001
31656,-1.372126
31657,-1.6729967
31658,-1.8176745
31659,-1.6361684
31660,-1.3733585
31661,-1.0619471
31662,-0.73087434
31663,-0.39135017
31664,-0.11620941
31665,-0.14379391
31666,-0.38090327
31667,-0.61548894
31668,-0.83892343
31669,-1.1162944
31670,-1.3762344
31671,-1.5918454
31672,-1.6171293
31673,-1.5944337
31674,-1.3774669
31675,-1.1613687
31676,-0.85289175
31677,-0.51195902
31678,-0.23482278
31679,-0.068376705
31680,-1.1277618
31681,-1.0098905
31682,-0.75602154
31683,-0.43609937
31684,-0.099626943
31685,0.26196639
31686,0.59203544
31687,0.83334395
31688,1.1135652
31689,1.3005436
31690,1.49097
31691,1.480429
31692,1.4180701
31693,1.2921207
31694,1.0221448
31695,0.82639876
31696,0.59119808
31697,0.24802675
31698,-0.14090405
31699,-0.46944614
31700,-0.74188487
31701,-1.0538767
31702,-1.1622907
31703,-1.100178
31704,-0.92053887
31705,-0.63440678
31706,-0.35502286
31707,-0.026185224
31708,0.31206044
31709,0.64020848
31710,0.96889835
31711,1.2979823
31712,1.5597323
31713,1.4858965
31714,1.4492988
31715,1.3550215
31716,1.5037274
31717,1.5199329
31718,1.430532
31719,1.5327396
31720,1.7438538
31721,1.6932672
31722,1.4178238
31723,1.0361337
31724,0.68178113
31725,0.32875846
31726,-0.040174123
31727,-0.38349322
31728,-0.72080301
31729,-1.007674
31730,0.0037628414
31731,-0.12450157
31732,-0.32399115
31733,-0.56318162
31734,-0.7307036
31735,-1.0287066
31736,-1.3504512
31737,-1.4732087
31738,-1.4431917
31739,-1.3014901
31740,-1.0689493
31741,-0.80281539
31742,-0.54150867
31743,-0.39038916
31744,-0.19828808
31745,0.00080744023
31746,-0.086623178
31747,-0.18060493
31748,-0.41211136
31749,-0.71169052
31750,-1.0113189
31751,-1.2850383
31752,-1.4460289
31753,-1.4176373
31754,-1.3194195
31755,-1.1580546
31756,-0.89728972
31757,-0.59633136
31758,-0.27764061
31759,-0.105587
31760,-0.87291334
31761,-0.74420329
31762,-0.48630241
31763,-0.26157493
31764,0.06658762
31765,0.37854122
31766,0.55079566
31767,0.94633525
31768,1.2654318
31769,1.3521084
31770,1.4135101
31771,1.5079479
31772,1.3718889
31773,1.2819841
31774,1.160211
31775,1.0573253
31776,0.83548251
31777,0.46226457
31778,0.4735971
31779,0.28355403
31780,0.040007689
31781,-0.31940517
31782,-0.74152469
31783,-0.97188409
31784,-0.93932882
31785,-0.7128843
31786,-0.68781537
31787,-0.43163154
31788,-0.28300372
31789,0.086574079
31790,0.48218235
31791,0.84839473
31792,1.2646076
31793,1.5320553
31794,1.4514226
31795,1.5098023
31796,1.4609694
31797,1.3167372
31798,1.4403648
31799,1.4065046
31800,1.4400901
31801,1.4216833
31802,1.3810922
31803,1.2362419
31804,0.85182883
31805,0.43609673
31806,0.037947229
31807,-0.22228884
31808,-0.6026497
31809,-0.84949278
31810,0.10085993
31811,0.048386892
31812,-0.19941773
31813,-0.3825926
31814,-0.62139989
31815,-0.92689738
31816,-1.2715436
31817,-1.5139979
31818,-1.6876603
31819,-1.6247408
31820,-1.4276578
31821,-1.1327373
31822,-0.87634744
31823,-0.58280061
31824,-0.3509302
31825,-0.099073343
31826,-0.039594739
31827,-0.24179452
31828,-0.49818439
31829,-0.81913534
31830,-1.1682459
31831,-1.4576443
31832,-1.6191913
31833,-1.7080589
31834,-1.4762434
31835,-1.2413235
31836,-0.90121032
31837,-0.68300763
31838,-0.42730458
31839,-0.095776607
31840,-0.95791747
31841,-0.82996649
31842,-0.6064286
31843,-0.29147234
31844,0.04033177
31845,0.40774214
31846,0.64644888
31847,0.91138268
31848,1.1231097
31849,1.3552742
31850,1.4714722
31851,1.4946886
31852,1.4491242
31853,1.3155573
31854,1.1404207
31855,0.99064281
31856,0.71546136
31857,0.54333545
31858,0.24325855
31859,0.063837697
31860,-0.25106067
31861,-0.56115363
31862,-0.79349177
31863,-0.97563376
31864,-0.93852218
31865,-0.72141079
31866,-0.38763821
31867,-0.12797298
31868,0.22033159
31869,0.57349946
31870,0.91097741
31871,1.2094911
31872,1.3137625
31873,1.2996936
31874,1.1908485
31875,1.3283523
31876,1.4928938
31877,1.4412503
31878,1.4322763
31879,1.3992754
31880,1.329684
31881,1.3712536
31882,1.2903723
31883,1.0188383
31884,0.69635556
31885,0.33606644
31886,-0.0033799902
31887,-0.32649964
31888,-0.64122432
31889,-0.84831964
31890,-0.33020501
31891,-0.30669908
31892,-0.63468203
31893,-0.8935367
31894,-1.1792553
31895,-1.3624394
31896,-1.6074048
31897,-1.8040729
31898,-1.595756
31899,-1.2583417
31900,-0.99861862
31901,-0.73026894
31902,-0.4994361
31903,-0.19964869
31904,0.094928049
31905,0.3095499
31906,0.30943411
31907,0.15201387
31908,-0.11361468
31909,-0.36309015
31910,-0.71527378
31911,-1.0103716
31912,-1.2591523
31913,-1.5641793
31914,-1.7488398
31915,-1.6460216
31916,-1.3345913
31917,-1.0564571
31918,-0.71625801
31919,-0.44292924
31920,-0.98617071
31921,-0.93819916
31922,-0.74690718
31923,-0.44081841
31924,-0.15612236
31925,0.13284143
31926,0.43109701
31927,0.70261169
31928,0.98909047
31929,1.2169554
31930,1.4111105
31931,1.515373
31932,1.4965733
31933,1.3893396
31934,1.2411032
31935,1.0457596
31936,0.82291873
31937,0.53676408
31938,0.17281773
31939,-0.15660856
31940,-0.45967209
31941,-0.73653495
31942,-0.86505334
31943,-0.89968145
31944,-0.83112751
31945,-0.65253071
31946,-0.34352475
31947,-0.082382299
31948,0.24979911
31949,0.60656053
31950,0.87218681
31951,1.2113371
31952,1.5785788
31953,1.6349237
31954,1.4833379
31955,1.4771794
31956,1.5141845
31957,1.4856609
31958,1.5002468
31959,1.5573481
31960,1.7523676
31961,1.5867901
31962,1.2058268
31963,0.87369943
31964,0.54411108
31965,0.21846634
31966,-0.10123598
31967,-0.40770291
31968,-0.68937373
31969,-0.89622405
31970,-0.076331833
31971,-0.056991949
31972,-0.24882415
31973,-0.56204382
31974,-0.79779592
31975,-1.0389502
31976,-1.3067374
31977,-1.4819416
31978,-1.6174558
31979,-1.4484209
31980,-1.1911843
31981,-0.96094243
31982,-0.64734459
31983,-0.39133424
31984,-0.1294895
31985,-0.025983309
31986,-0.169952
31987,-0.42515202
31988,-0.67154646
31989,-0.94457375
31990,-1.1656859
31991,-1.3358012
31992,-1.3986234
31993,-1.4180444
31994,-1.219924
31995,-1.1139328
31996,-0.88806672
31997,-0.70579642
31998,-0.44632865
31999,-0.18189086
32000,-0.83919075
32001,-0.79964872
32002,-0.57639829
32003,-0.2692669
32004,0.084990818
32005,0.22345276
32006,0.4794388
32007,0.83953059
32008,1.1471157
32009,1.3037281
32010,1.4034907
32011,1.4443292
32012,1.4691564
32013,1.341131
32014,1.1729801
32015,0.95316531
32016,0.6733244
32017,0.58289631
32018,0.2991012
32019,0.030085734
32020,-0.12769346
32021,-0.44584476
32022,-0.76308855
32023,-0.93156353
32024,-1.009027
32025,-0.80930735
32026,-0.49212839
32027,-0.20243438
32028,0.10631759
32029,0.425895
32030,0.74864873
32031,1.0773662
32032,1.4102323
32033,1.542925
32034,1.4862697
32035,1.3806082
32036,1.3200635
32037,1.3072286
32038,1.4089359
32039,1.5431843
32040,1.664144
32041,1.6946757
32042,1.5138843
32043,1.1822498
32044,0.83382616
32045,0.45772309
32046,0.088685729
32047,-0.30699389
32048,-0.55721068
32049,-0.81196509
32050,-0.080178196
32051,-0.18298748
32052,-0.51066777
32053,-0.70546089
32054,-0.95801132
32055,-1.2618821
32056,-1.4679091
32057,-1.5703165
32058,-1.4842769
32059,-1.2377226
32060,-0.9723372
32061,-0.7392985
32062,-0.47358901
32063,-0.24768084
32064,-0.086919789
32065,-0.16956912
32066,-0.37434499
32067,-0.56194276
32068,-0.80956664
32069,-1.0630894
32070,-1.3303806
32071,-1.5445428
32072,-1.5699081
32073,-1.3692874
32074,-1.1769834
32075,-1.1261622
32076,-1.0048135
32077,-0.82927283
32078,-0.53731002
32079,-0.25260739
32080,-1.0048745
32081,-0.94469349
32082,-0.65134309
32083,-0.34895281
32084,-0.059931366
32085,0.2704698
32086,0.60685512
32087,0.77542974
32088,1.1464891
32089,1.3704914
32090,1.4625878
32091,1.5399148
32092,1.4411976
32093,1.2800926
32094,1.1493327
32095,0.94799379
32096,0.75790171
32097,0.51637146
32098,0.27755741
32099,-0.064345203
32100,-0.31381188
32101,-0.61446209
32102,-0.91328735
32103,-0.99108122
32104,-0.9281416
32105,-0.75905769
32106,-0.49138394
32107,-0.14443088
32108,0.17820363
32109,0.52036089
32110,0.85937752
32111,1.2013226
32112,1.5043919
32113,1.5399997
32114,1.5272675
32115,1.4377599
32116,1.4466725
32117,1.36612
32118,1.4150966
32119,1.5474693
32120,1.7002984
32121,1.6126582
32122,1.3100558
32123,0.95104953
32124,0.62977312
32125,0.27280404
32126,-0.08191567
32127,-0.44448692
32128,-0.74615571
32129,-0.88476717
32130,0.030127886
32131,0.11458496
32132,0.013788201
32133,-0.28601319
32134,-0.49393038
32135,-0.72582659
32136,-1.0259251
32137,-1.306713
32138,-1.4902565
32139,-1.4822649
32140,-1.3821727
32141,-1.2568451
32142,-1.0083546
32143,-0.7732329
32144,-0.51222234
32145,-0.33876703
32146,-0.23533895
32147,-0.40926111
32148,-0.61034534
32149,-0.91044382
32150,-1.1940753
32151,-1.3952868
32152,-1.5370262
32153,-1.4686117
32154,-1.2777684
32155,-1.0308906
32156,-0.85620455
32157,-0.64705658
32158,-0.45997779
32159,-0.21993296
32160,-0.97747316
32161,-0.87653456
32162,-0.76081203
32163,-0.4368631
32164,-0.10457213
32165,0.2086712
32166,0.50629638
32167,0.74446142
32168,1.1035396
32169,1.1521551
32170,1.1984534
32171,1.2082784
32172,1.1296316
32173,1.0002838
32174,0.8226448
32175,0.63012923
32176,0.46212996
32177,0.036778979
32178,-0.33458051
32179,-0.4545204
32180,-0.72837079
32181,-0.91944969
32182,-0.9995332
32183,-0.86036029
32184,-0.60393547
32185,-0.27386905
32186,0.035944776
32187,0.39136171
32188,0.71855477
32189,1.0793477
32190,1.3501393
32191,1.6523526
32192,1.7623748
32193,1.6235263
32194,1.4633593
32195,1.2044782
32196,1.0585853
32197,1.2522131
32198,1.5204095
32199,1.7054636
32200,1.8129368
32201,1.7492129
32202,1.5658736
32203,1.1386225
32204,0.74691768
32205,0.2906085
32206,-0.030976864
32207,-0.31094475
32208,-0.6955588
32209,-0.96797251
32210,-0.053268629
32211,0.034739816
32212,-0.072826061
32213,-0.31024958
32214,-0.68100659
32215,-0.85859919
32216,-1.1144215
32217,-1.3587041
32218,-1.5147093
32219,-1.5474472
32220,-1.3791884
32221,-1.1317081
32222,-0.86721929
32223,-0.61454839
32224,-0.31145454
32225,-0.15796114
32226,-0.13654992
32227,-0.31242778
32228,-0.55114895
32229,-0.83176566
32230,-1.1039013
32231,-1.2533627
32232,-1.4503274
32233,-1.4645552
32234,-1.3921185
32235,-1.2315344
32236,-1.0174222
32237,-0.72396806
32238,-0.39737748
32239,-0.18437758
32240,-0.90299998
32241,-0.81446182
32242,-0.63089271
32243,-0.2844134
32244,-0.049019961
32245,0.21647645
32246,0.6020306
32247,0.85241651
32248,0.97347768
32249,1.2540846
32250,1.2911526
32251,1.2501889
32252,1.364108
32253,1.2125897
32254,1.1048683
32255,0.87183588
32256,0.74020915
32257,0.56171623
32258,0.34709974
32259,0.068853836
32260,-0.31126998
32261,-0.5146126
32262,-0.73932244
32263,-0.91935002
32264,-0.99956559
32265,-0.7600994
32266,-0.43835174
32267,-0.090868996
32268,0.18129729
32269,0.54135246
32270,0.90459499
32271,1.2794655
32272,1.5051198
32273,1.5359311
32274,1.3774478
32275,1.3449838
32276,1.3017181
32277,1.3170057
32278,1.4849921
32279,1.6095948
32280,1.607647
32281,1.6429442
32282,1.4402508
32283,1.0761819
32284,0.73206364
32285,0.37076894
32286,0.0032765758
32287,-0.341491
32288,-0.68200874
32289,-0.90937472
32290,-0.018976014
32291,0.10261639
32292,0.017560731
32293,-0.3860552
32294,-0.78388665
32295,-1.0894023
32296,-1.3744952
32297,-1.6780453
32298,-1.650687
32299,-1.6003206
32300,-1.2994148
32301,-0.9367035
32302,-0.64104509
32303,-0.32224871
32304,-0.035916314
32305,0.048312984
32306,-0.088921156
32307,-0.32183553
32308,-0.60220635
32309,-0.90288193
32310,-1.1640695
32311,-1.3795714
32312,-1.5498833
32313,-1.6474111
32314,-1.4957924
32315,-1.2181958
32316,-1.0081243
32317,-0.78288321
32318,-0.52576841
32319,-0.24339072
32320,-0.92101738
32321,-0.89510579
32322,-0.72949918
32323,-0.4062508
32324,-0.11315503
32325,0.17761335
32326,0.49863777
32327,0.84681506
32328,1.0135078
32329,1.1434795
32330,1.3597197
32331,1.4292311
32332,1.4339893
32333,1.3146718
32334,1.1648397
32335,0.97735569
32336,0.72630807
32337,0.58842324
32338,0.28188034
32339,0.061916287
32340,-0.26940037
32341,-0.58525282
32342,-0.77113357
32343,-0.87121127
32344,-0.76141026
32345,-0.65595371
32346,-0.50219092
32347,-0.19492394
32348,0.13866838
32349,0.41345536
32350,0.76861482
32351,1.1460138
32352,1.44123
32353,1.5813388
32354,1.4835368
32355,1.3926652
32356,1.3897689
32357,1.4774339
32358,1.5123447
32359,1.5434282
32360,1.5552203
32361,1.6061126
32362,1.4095776
32363,1.0480566
32364,0.69062145
32365,0.34844365
32366,0.034815143
32367,-0.29696699
32368,-0.59233843
32369,-0.81468159
32370,-0.041005996
32371,-0.02430052
32372,-0.13823911
32373,-0.45155729
32374,-0.71460389
32375,-0.99027011
32376,-1.308812
32377,-1.5764203
32378,-1.7783393
32379,-1.6204131
32380,-1.3743926
32381,-1.0398176
32382,-0.79145943
32383,-0.43826532
32384,-0.18390764
32385,0.058813103
32386,-0.054866886
32387,-0.19838917
32388,-0.49851882
32389,-0.85388515
32390,-1.1376714
32391,-1.3923394
32392,-1.5410543
32393,-1.6169737
32394,-1.4288535
32395,-1.2216125
32396,-0.96110017
32397,-0.67752084
32398,-0.43381742
32399,-0.18964853
32400,-0.99519522
32401,-0.90513291
32402,-0.70228987
32403,-0.40561164
32404,-0.1116515
32405,0.22750206
32406,0.57667607
32407,0.88248224
32408,1.1103967
32409,1.3067893
32410,1.3835451
32411,1.428982
32412,1.4253714
32413,1.3405018
32414,1.2049215
32415,1.0896256
32416,0.80759259
32417,0.4895347
32418,0.11752056
32419,-0.24447313
32420,-0.58606081
32421,-0.84809345
32422,-0.94553925
32423,-0.97949517
32424,-0.82521275
32425,-0.53733791
32426,-0.24642042
32427,0.082712698
32428,0.39407677
32429,0.73254066
32430,1.0593208
32431,1.3517393
32432,1.4637898
32433,1.4355135
32434,1.4411931
32435,1.3082904
32436,1.3495081
32437,1.4230184
32438,1.3591228
32439,1.488131
32440,1.7112178
32441,1.6292692
32442,1.3407452
32443,0.99428933
32444,0.66385801
32445,0.29796973
32446,-0.094734394
32447,-0.41035817
32448,-0.68942962
32449,-0.93044772
32450,-0.11047501
32451,-0.011568747
32452,-0.082442106
32453,-0.39875554
32454,-0.65129513
32455,-0.94217205
32456,-1.1715064
32457,-1.4111857
32458,-1.4781645
32459,-1.5418085
32460,-1.3822197
32461,-1.119822
32462,-0.8846052
32463,-0.60354588
32464,-0.49969024
32465,-0.21481747
32466,-0.15222011
32467,-0.30711106
32468,-0.47295553
32469,-0.75072879
32470,-1.0725596
32471,-1.2748346
32472,-1.4349589
32473,-1.4924447
32474,-1.3792177
32475,-1.2218926
32476,-0.96837937
32477,-0.71717855
32478,-0.46707308
32479,-0.2446354
32480,-0.75474731
32481,-0.58990607
32482,-0.35842514
32483,-0.14615934
32484,0.15245188
32485,0.53004952
32486,0.76880767
32487,1.1042138
32488,1.1765772
32489,1.3573629
32490,1.3957113
32491,1.4738801
32492,1.4289903
32493,1.3422361
32494,1.2675015
32495,1.0384736
32496,0.79701711
32497,0.5713416
32498,0.34411253
32499,0.022688463
32500,-0.24100846
32501,-0.29677321
32502,-0.34918553
32503,-0.63626767
32504,-0.6383936
32505,-0.6669301
32506,-0.44640588
32507,-0.12081172
32508,0.17199407
32509,0.43364683
32510,0.75319027
32511,1.1486948
32512,1.4764966
32513,1.6015176
32514,1.5782141
32515,1.4162347
32516,1.4699553
32517,1.3137813
32518,1.3733073
32519,1.5140274
32520,1.6099395
32521,1.6207327
32522,1.4141906
32523,1.0339764
32524,0.73978057
32525,0.37510203
32526,0.084830994
32527,-0.14280691
32528,-0.40380554
32529,-0.64231839
32530,-0.79047927
32531,-0.81926107
32532,-0.853742
32533,-0.93271207
32534,-1.0483381
32535,-1.1900966
32536,-1.2264745
32537,-1.2211597
32538,-1.276164
32539,-1.2389276
32540,-1.101102
32541,-0.97706222
32542,-0.91164085
32543,-0.83098638
32544,-0.66807483
32545,-0.49644697
32546,-0.65809932
32547,-0.79914651
32548,-0.84721703
32549,-0.94825588
32550,-1.0723284
32551,-1.0988779
32552,-1.1462861
32553,-1.2216176
32554,-1.2690994
32555,-1.1058853
32556,-1.0788615
32557,-0.95147748
32558,-0.88460067
32559,-0.80266247
32560,-0.96026969
32561,-0.8864163
32562,-0.68641954
32563,-0.3785062
32564,-0.05141986
32565,0.21705189
32566,0.53587143
32567,0.86061717
32568,1.0734125
32569,1.2444257
32570,1.3880489
32571,1.5414826
32572,1.4614541
32573,1.3662365
32574,1.2409397
32575,1.0891991
32576,0.90155276
32577,0.6731202
32578,0.44548445
32579,0.092053913
32580,-0.27113742
32581,-0.61256615
32582,-0.86963371
32583,-1.0327287
32584,-0.99722128
32585,-0.75748413
32586,-0.50479897
32587,-0.17905724
32588,0.1593337
32589,0.46266544
32590,0.79488118
32591,1.1444771
32592,1.4291837
32593,1.4536853
32594,1.3614059
32595,1.3158887
32596,1.3190261
32597,1.4155385
32598,1.5440224
32599,1.5098596
32600,1.5769402
32601,1.599151
32602,1.3339163
32603,1.0002065
32604,0.64896721
32605,0.32930107
32606,-0.010534068
32607,-0.34055861
32608,-0.65345195
32609,-0.86624731
32610,-0.047485661
32611,0.0094855287
32612,-0.28104762
32613,-0.57596316
32614,-0.85663591
32615,-1.0557861
32616,-1.2721172
32617,-1.4884384
32618,-1.626972
32619,-1.4664368
32620,-1.1993096
32621,-0.95638529
32622,-0.69752494
32623,-0.3625204
32624,-0.081200254
32625,-0.008093868
32626,-0.16227464
32627,-0.3497218
32628,-0.65235635
32629,-0.94005089
32630,-1.1687324
32631,-1.419077
32632,-1.5855086
32633,-1.5166551
32634,-1.3849142
32635,-1.2005048
32636,-0.8977209
32637,-0.63627095
32638,-0.40883439
32639,-0.18189584
32640,-0.74361825
32641,-0.67351533
32642,-0.45491133
32643,-0.13334875
32644,0.14372857
32645,0.4987161
32646,0.82434497
32647,1.0204217
32648,1.0659642
32649,1.2180436
32650,1.3201076
32651,1.3510928
32652,1.3538579
32653,1.2331702
32654,1.1293984
32655,1.0822294
32656,0.93055659
32657,0.6472985
32658,0.35436264
32659,-0.0080255441
32660,-0.32389531
32661,-0.56925553
32662,-0.56860492
32663,-0.70116613
32664,-0.65692484
32665,-0.3844831
32666,-0.12277638
32667,0.18374091
32668,0.46520983
32669,0.81019427
32670,1.1037807
32671,1.4693406
32672,1.574251
32673,1.5528623
32674,1.3895599
32675,1.2537457
32676,1.3745146
32677,1.4323373
32678,1.4599882
32679,1.5580672
32680,1.4257499
32681,1.1177688
32682,1.0613286
32683,1.0771058
32684,0.87484835
32685,0.51611984
32686,0.20529227
32687,-0.13887891
32688,-0.40701038
32689,-0.67172616
32690,-0.49760742
32691,-0.57909596
32692,-0.73239527
32693,-0.97295726
32694,-1.1086902
32695,-1.3312873
32696,-1.5191013
32697,-1.4993635
32698,-1.4311067
32699,-1.2560771
32700,-1.0756312
32701,-0.86137814
32702,-0.73857604
32703,-0.50370686
32704,-0.52127325
32705,-0.62260532
32706,-0.70653364
32707,-0.77484739
32708,-0.91651709
32709,-1.0413523
32710,-1.1400982
32711,-1.2002225
32712,-1.3581004
32713,-1.4139876
32714,-1.3357439
32715,-1.169896
32716,-1.0753954
32717,-0.85015517
32718,-0.71653672
32719,-0.5707194
32720,-0.5948497
32721,-0.49860302
32722,-0.27033657
32723,0.016359273
32724,0.2873831
32725,0.59639454
32726,0.51573472
32727,0.77849666
32728,0.96460195
32729,1.1095682
32730,1.140316
32731,1.2355406
32732,1.2530865
32733,1.0711547
32734,1.1102496
32735,1.0200503
32736,0.83334875
32737,0.70967603
32738,0.4636082
32739,0.30416238
32740,0.062608781
32741,-0.23567074
32742,-0.51895962
32743,-0.60737028
32744,-0.63973642
32745,-0.39119855
32746,-0.13473949
32747,0.15638541
32748,0.43456385
32749,0.7951056
32750,1.0931296
32751,1.4556303
32752,1.4898703
32753,1.4885927
32754,1.4782015
32755,1.2692695
32756,1.2333261
32757,1.2646701
32758,1.3356201
32759,1.3647496
32760,1.5113342
32761,1.5541767
32762,1.497536
32763,1.1937201
32764,0.89850689
32765,0.68437933
32766,0.29206767
32767,-0.020265568
32768,-0.36999021
32769,-0.58701369
32770,-0.68189758
32771,-0.77950704
32772,-0.85139393
32773,-0.99934125
32774,-1.1285077
32775,-1.3477287
32776,-1.4024445
32777,-1.4838709
32778,-1.4230907
32779,-1.2568139
32780,-1.0729827
32781,-0.85863373
32782,-0.62908967
32783,-0.49902889
32784,-0.52219624
32785,-0.72244042
32786,-0.81936849
32787,-0.98545788
32788,-1.0355402
32789,-1.1610612
32790,-1.2543694
32791,-1.3003634
32792,-1.4517432
32793,-1.46463
32794,-1.3230367
32795,-1.2877235
32796,-1.0843535
32797,-0.85786716
32798,-0.72806191
32799,-0.68189758
32800,-0.80778931
32801,-0.76878478
32802,-0.51176821
32803,-0.18948579
32804,0.10128304
32805,0.46394763
32806,0.76143247
32807,1.0022617
32808,1.0958554
32809,1.2924278
32810,1.3291076
32811,1.3682843
32812,1.3673372
32813,1.3989369
32814,1.2219097
32815,1.0777738
32816,0.95714392
32817,0.78571344
32818,0.50148841
32819,0.23147033
32820,-0.075830221
32821,-0.28712626
32822,-0.60992529
32823,-0.8139026
32824,-0.91171527
32825,-0.84455516
32826,-0.61044191
32827,-0.30787701
32828,-0.043886118
32829,0.31903678
32830,0.61204428
32831,0.97729195
32832,1.2844203
32833,1.4415577
32834,1.4421605
32835,1.4353583
32836,1.2830427
32837,1.2692662
32838,1.319378
32839,1.4134883
32840,1.3756031
32841,1.6238372
32842,1.6540592
32843,1.4508568
32844,1.1028297
32845,0.68084034
32846,0.33909871
32847,-0.084182183
32848,-0.3969072
32849,-0.70059144
32850,-0.53536035
32851,-0.47233317
32852,-0.55869419
32853,-0.80623946
32854,-0.95579986
32855,-1.086564
32856,-1.1875625
32857,-1.3640644
32858,-1.4470847
32859,-1.3095012
32860,-1.161525
32861,-0.96294638
32862,-0.77188448
32863,-0.66262015
32864,-0.42446007
32865,-0.30847973
32866,-0.49454767
32867,-0.60165943
32868,-0.77653403
32869,-0.9443482
32870,-0.99489048
32871,-1.1968099
32872,-1.2777637
32873,-1.4146326
