Time,root.Fungi.d0.s0
36252,9.3608513
36253,8.7363446
36254,7.7229592
36255,6.399975
36256,4.9309903
36257,3.810565
36258,3.0546741
36259,2.5906451
36260,2.3763526
36261,2.2479232
36262,2.1845825
36263,2.1876524
36264,2.2596652
36265,2.3732045
36266,2.4641717
36267,2.5279967
36268,2.5591664
36269,2.5835347
36270,2.6918214
36271,2.8534082
36272,2.9052964
36273,2.8632207
36274,2.9073124
36275,3.0544591
36276,3.2425668
36277,3.4611777
36278,3.7184388
36279,4.0102306
36280,4.2690383
36281,4.4756068
36282,4.6251991
36283,4.7198358
36284,4.8431672
36285,5.0300911
36286,5.2918873
36287,5.6960759
36288,6.2310441
36289,6.7228673
36290,7.1259449
36291,7.3463755
36292,7.3671605
36293,7.2836154
36294,7.1265729
36295,6.9132279
36296,6.6501321
36297,6.3364592
36298,5.9724534
36299,5.591477
36300,5.2130293
36301,4.9091307
36302,4.7297127
36303,4.5789791
36304,4.3745503
36305,4.1822155
36306,4.0728804
36307,4.0579352
36308,4.1526011
36309,4.3218227
36310,4.5077901
36311,4.7112352
36312,5.0611768
36313,5.6393579
36314,6.3937164
36315,7.2835548
36316,8.4443779
36317,10.008252
36318,11.876921
36319,13.930603
36320,16.300851
36321,19.185991
36322,22.659943
36323,26.855116
36324,31.918006
36325,38.170527
36326,44.862436
36327,49.914958
36328,52.339235
36329,49.238956
36330,41.061777
36331,30.574244
36332,18.851419
36333,9.8238294
36334,3.9089527
36335,0.30112682
36336,-1.1410925
36337,-1.0148045
36338,-0.81342186
36339,-0.60509439
36340,-0.38037126
36341,-0.1706591
36342,-0.095319312
36343,-0.12785398
36344,-0.095074183
36345,0.003659384
36346,0.04925434
36347,0.032947488
36348,0.028009616
36349,0.045563967
36350,0.053248482
36351,0.044280955
36352,0.033505366
36353,0.024524708
36354,0.001849425
36355,-0.039101576
36356,-0.068330141
36357,-0.073075133
36358,-0.083830164
36359,-0.11688936
36360,-0.13970603
36361,-0.13058433
36362,-0.091617715
36363,-0.045853496
36364,-0.0005018
36365,0.031555777
36366,0.045300116
36367,0.025739392
36368,-0.031731089
36369,-0.071817447
36370,-0.067118127
36371,-0.031905594
36372,0.024864069
36373,0.052107961
36374,0.011597735
36375,-0.022239131
36376,0.019864989
36377,0.076894994
36378,0.077687568
36379,0.041489469
36380,-0.003785534
36381,0.21780058
36382,0.18185111
36383,0.10162472
36384,0.008906802
36385,-0.063635661
36386,-0.064394007
36387,0.007441437
36388,0.16338317
36389,0.4101083
36390,0.65108453
36391,0.81261183
36392,0.87479546
36393,0.81860192
36394,0.73116397
36395,0.71754162
36396,0.742199
36397,0.751565
36398,0.79437874
36399,0.96148516
36400,1.174988
36401,1.2543923
36402,1.2327908
36403,1.2207123
36404,1.2041095
36405,1.1134837
36406,0.97365016
36407,0.91256661
36408,0.93935983
36409,1.0276061
36410,1.1602311
36411,1.2494023
36412,1.2790129
36413,1.2450424
36414,1.1369628
36415,0.98765207
36416,0.90441506
36417,0.8783301
36418,0.84210614
36419,0.81613405
36420,0.934692
36421,1.1785222
36422,1.3160144
36423,1.3216732
36424,1.3102941
36425,1.3087447
36426,1.3386787
36427,1.4009589
36428,1.4235915
36429,1.3845536
36430,1.3204951
36431,1.2505458
36432,1.3252594
36433,1.6160931
36434,1.9218907
36435,2.1203501
36436,2.1678479
36437,2.0316481
36438,1.7342168
36439,1.5741607
36440,1.6361405
36441,1.7576094
36442,1.8796141
36443,2.0986432
36444,2.4584977
36445,2.8842422
36446,3.3326398
36447,3.7717581
36448,4.179157
36449,4.7293913
36450,5.5765415
36451,6.6721643
36452,7.9622793
36453,9.4780508
36454,11.262873
36455,13.139897
36456,14.805078
36457,16.017243
36458,16.279588
36459,15.579726
36460,13.926699
36461,11.571704
36462,9.3066435
36463,7.1896709
36464,5.3729815
36465,4.056214
36466,3.1731587
36467,2.6149109
36468,2.3206011
36469,2.1719051
36470,2.1533771
36471,2.2352956
36472,2.3928724
36473,2.5560456
36474,2.7101427
36475,2.8184738
36476,2.8813515
36477,2.9156755
36478,2.9332285
36479,2.9894154
36480,3.0948621
36481,3.2630261
36482,3.4851034
36483,3.6514333
36484,3.7406963
36485,3.8303422
36486,3.9441425
36487,4.1171795
36488,4.5000513
36489,5.084596
36490,5.7347173
36491,6.4081053
36492,6.9541357
36493,7.3527221
36494,7.6768677
36495,7.9500135
36496,8.2468193
36497,8.5723279
36498,8.648446
36499,8.3841024
36500,7.9828124
36501,7.5335342
36502,7.0446046
36503,6.5204714
36504,5.9604878
36505,5.3644761
36506,4.8304981
36507,4.4385812
36508,4.163993
36509,3.9813176
36510,3.8456026
36511,3.6988944
36512,3.5441603
36513,3.4997475
36514,3.6249953
36515,3.8820755
36516,4.247409
36517,4.7020773
36518,5.2315362
36519,5.8762426
36520,6.6752017
36521,7.7146466
36522,9.0993188
36523,10.892544
36524,13.189483
36525,16.144429
36526,20.042057
36527,24.949515
36528,31.005047
36529,37.751647
36530,43.902104
36531,49.078989
36532,52.25181
36533,52.634085
36534,47.268553
36535,36.729975
36536,25.787661
36537,15.135262
36538,5.9739617
36539,0.89086065
36540,-0.88924596
36541,-1.6409555
36542,-1.6299708
36543,-1.3248505
36544,-0.86390927
36545,-0.65580145
36546,-0.68202858
36547,-0.64103999
36548,-0.5062794
36549,-0.36782353
36550,-0.24922155
36551,-0.21418521
36552,-0.27000283
36553,-0.3464445
36554,-0.42209512
36555,-0.46069193
36556,-0.44990801
36557,-0.38342706
36558,-0.261129
36559,-0.16970866
36560,-0.15211878
36561,-0.19511221
36562,-0.29059381
36563,-0.42076889
36564,-0.4103552
36565,-0.23087059
36566,-0.10010091
36567,-0.083739197
36568,-0.12926786
36569,-0.21477449
36570,-0.2883486
36571,-0.32529189
36572,-0.31199606
36573,-0.24096746
36574,-0.16599112
36575,-0.12540205
36576,-0.10255667
36577,-0.082653015
36578,-0.060555172
36579,-0.030496919
36580,-0.00124867
36581,0.014899668
36582,0.40155607
36583,0.40799089
36584,0.45379807
36585,0.50794772
36586,0.53614313
36587,0.48418722
36588,0.40038316
36589,0.38018468
36590,0.42757254
36591,0.54615178
36592,0.69331108
36593,0.74411417
36594,0.69904263
36595,0.58865735
36596,0.43138399
36597,0.29691934
36598,0.20288409
36599,0.20102705
36600,0.29250424
36601,0.42898218
36602,0.59146666
36603,0.69154612
36604,0.71283266
36605,0.71903006
36606,0.73013612
36607,0.76197686
36608,0.81952531
36609,0.87953346
36610,0.93194893
36611,0.99689088
36612,1.0849803
36613,1.1421576
36614,1.131728
36615,1.084016
36616,1.0246583
36617,1.0185163
36618,1.1347528
36619,1.3689767
36620,1.6149372
36621,1.8263811
36622,1.9648678
36623,2.0113776
36624,2.0563203
36625,2.1577367
36626,2.3118873
36627,2.5157948
36628,2.7567465
36629,3.0220199
36630,3.2466123
36631,3.3487547
36632,3.38736
36633,3.4547125
36634,3.5534702
36635,3.6866527
36636,3.8337433
36637,3.9463899
36638,4.0326922
36639,4.1217204
36640,4.1872901
36641,4.1305346
36642,3.9907214
36643,3.9770625
36644,4.0932211
36645,4.2257426
36646,4.3407357
36647,4.3220161
36648,4.1729714
36649,4.125429
36650,4.2325099
36651,4.466433
36652,4.8301542
36653,5.515823
36654,6.5838955
36655,7.7942361
36656,9.0309536
36657,9.859762
36658,10.046173
36659,9.7269442
36660,8.9940936
36661,8.1316906
36662,7.3756786
36663,6.8570533
36664,6.7129489
36665,7.0759637
36666,8.1200068
36667,10.024765
36668,13.080615
36669,17.541931
36670,23.907751
36671,32.316287
36672,43.071215
36673,56.186239
36674,69.222976
36675,79.78641
36676,84.78541
36677,80.39889
36678,68.060799
36679,49.986639
36680,29.944784
36681,14.999898
36682,5.1140006
36683,-0.18451613
36684,-1.7541532
36685,-1.9700775
36686,-1.2551743
36687,-0.57763994
36688,-0.042820298
36689,0.2515383
36690,0.3321324
36691,0.40205999
36692,0.49043007
36693,0.5903289
36694,0.68826224
36695,0.67639521
36696,0.54463293
36697,0.47390746
36698,0.51220968
36699,0.58378515
36700,0.66170629
36701,0.74763523
36702,0.84116064
36703,0.89273693
36704,0.8765311
36705,0.85344306
36706,0.86353558
36707,0.91744999
36708,1.0238705
36709,1.1362155
36710,1.206616
36711,1.2277812
36712,1.1903146
36713,1.136232
36714,1.1326708
36715,1.174106
36716,1.2479907
36717,1.3366064
36718,1.3981913
36719,1.4322196
36720,1.4425186
36721,1.4309693
36722,1.4034701
36723,1.368519
36724,1.361752
36725,1.3836586
36726,1.412935
36727,1.4462698
36728,1.4768809
36729,1.4893427
36730,1.4797006
36731,1.4386063
36732,1.3809756
36733,1.3596551
36734,1.3729872
36735,1.3954225
36736,1.4126391
36737,1.3642552
36738,1.2608019
36739,1.2312219
36740,1.2868696
36741,1.3198204
36742,1.3043371
36743,1.2310399
36744,1.1047342
36745,1.0469564
36746,1.0954873
36747,1.1319962
36748,1.1056667
36749,1.0156418
36750,0.86228769
36751,0.71779432
36752,0.62886012
36753,0.6032407
36754,0.64715542
36755,0.67466945
36756,0.59910602
36757,0.47693741
36758,0.37971953
36759,0.30845087
36760,0.26431666
36761,0.23525655
36762,0.1979619
36763,0.15786409
36764,0.12918899
36765,0.11409796
36766,0.11710702
36767,0.12550982
36768,0.093117957
36769,0.025093581
36770,-0.037920368
36771,-0.086631615
36772,-0.096263183
36773,-0.065308468
36774,-0.009669207
36775,0.059182307
36776,0.064587371
36777,-0.003577446
36778,-0.04288146
36779,-0.026429339
36780,-0.01589835
36781,-0.033769872
36782,-0.05162026
36783,0.40515837
36784,0.52733572
36785,0.67619953
36786,0.75888262
36787,0.79643366
36788,0.8227711
36789,0.83049697
36790,0.80436249
36791,0.78506816
36792,0.87066277
36793,1.0269446
36794,1.1416474
36795,1.190147
36796,1.1099627
36797,0.93420817
36798,0.8348527
36799,0.82314036
36800,0.8474697
36801,0.89138912
36802,0.89473086
36803,0.85720303
36804,0.88456222
36805,0.99655255
36806,1.1187347
36807,1.2291912
36808,1.3351859
36809,1.43742
36810,1.4819586
36811,1.4456241
36812,1.3820316
36813,1.3206778
36814,1.2513759
36815,1.1674099
36816,1.1894967
36817,1.4196919
36818,1.7115684
36819,1.9089888
36820,2.015618
36821,2.1207408
36822,2.262777
36823,2.4558039
36824,2.7060745
36825,2.919411
36826,3.0355884
36827,3.1328421
36828,3.2734561
36829,3.4399467
36830,3.6148161
36831,3.7271363
36832,3.6876844
36833,3.5875485
36834,3.5692276
36835,3.6335161
36836,3.77873
36837,3.9650787
36838,4.0992254
36839,4.1951171
36840,4.3040163
36841,4.4144406
36842,4.4745388
36843,4.4802969
36844,4.4339782
36845,4.3564075
36846,4.3598736
36847,4.4510843
36848,4.5586887
36849,4.6722606
36850,4.8211174
36851,5.0257675
36852,5.4505634
36853,6.1418688
36854,7.0629543
36855,8.1907625
36856,9.2682581
36857,10.173134
36858,10.520361
36859,10.103799
36860,9.2257302
36861,8.089028
36862,7.0770115
36863,6.5080587
36864,6.3384483
36865,6.5224103
36866,7.1136671
36867,8.1826955
36868,9.8918392
36869,12.504078
36870,16.071427
36871,20.690302
36872,26.634441
36873,34.565386
36874,44.513074
36875,55.219361
36876,65.448477
36877,72.868443
36878,74.596595
36879,69.753382
36880,57.001827
36881,39.649682
36882,23.965539
36883,11.085403
36884,3.2940516
36885,-0.13125752
36886,-1.4946199
36887,-1.2960866
36888,-0.78685538
36889,-0.15479998
36890,0.25167728
36891,0.42068674
36892,0.50205179
36893,0.53067049
36894,0.59284248
36895,0.70155526
36896,0.82806324
36897,0.95952197
36898,1.0236269
36899,1.0053636
36900,1.0046371
36901,1.0538052
36902,1.0706297
36903,1.0213818
36904,0.9994069
36905,1.0539841
36906,1.1284481
36907,1.1855572
36908,1.2294224
36909,1.2633989
36910,1.2949086
36911,1.3315785
36912,1.3709825
36913,1.409992
36914,1.4642568
36915,1.5587807
36916,1.6469409
36917,1.636642
36918,1.5618094
36919,1.5097601
36920,1.4884888
36921,1.5102718
36922,1.5635578
36923,1.603711
36924,1.6254041
36925,1.6228694
36926,1.5994387
36927,1.5776779
36928,1.5610949
36929,1.5511159
36930,1.5509846
36931,1.5556798
36932,1.5508729
36933,1.5300596
36934,1.4738996
36935,1.3905918
36936,1.3215266
36937,1.2758156
36938,1.2770668
36939,1.3198504
36940,1.3449918
36941,1.3432142
36942,1.3288575
36943,1.3033752
36944,1.2452418
36945,1.1504942
36946,1.0545908
36947,0.97063815
36948,0.91509859
36949,0.89359405
36950,0.84615443
36951,0.74212504
36952,0.65874634
36953,0.64578339
36954,0.64395313
36955,0.60571523
36956,0.53469727
36957,0.43455818
36958,0.32956923
36959,0.25048427
36960,0.19055326
36961,0.13901193
36962,0.10161936
36963,0.089744083
36964,0.098199632
36965,0.1140496
36966,0.1305094
36967,0.12952533
36968,0.10281042
36969,0.024961291
36970,-0.081688557
36971,-0.10904616
36972,-0.058261799
36973,-0.005770752
36974,0.03283695
36975,0.03000543
36976,-0.010844247
36977,-0.009979332
36978,0.043943636
36979,0.054400593
36980,-0.004468883
36981,-0.083546093
36982,-0.16492726
36983,-0.2033064
36984,0.048409601
36985,0.091392575
36986,0.21070588
36987,0.33349485
36988,0.41980968
36989,0.40673534
36990,0.34262542
36991,0.32324606
36992,0.34553354
36993,0.39626608
36994,0.48836107
36995,0.66122005
36996,0.8665349
36997,0.92181028
36998,0.83369694
36999,0.70435533
37000,0.56546442
37001,0.52542039
37002,0.59076126
37003,0.68940287
37004,0.79934148
37005,0.84716439
37006,0.82080602
37007,0.7924168
37008,0.78308178
37009,0.7829481
37010,0.79007755
37011,0.85062539
37012,0.98388704
37013,1.1179307
37014,1.2126605
37015,1.2231587
37016,1.1190893
37017,1.0144446
37018,1.0055949
37019,1.0729194
37020,1.1954963
37021,1.3703644
37022,1.5262887
37023,1.6342908
37024,1.7512586
37025,1.906434
37026,2.0598842
37027,2.1862249
37028,2.3666355
37029,2.6657439
37030,2.9620356
37031,3.133901
37032,3.2272301
37033,3.2997494
37034,3.3506292
37035,3.378287
37036,3.4327604
37037,3.61003
37038,3.8553854
37039,4.0347942
37040,4.1352689
37041,4.1355088
37042,4.0601812
37043,4.0010813
37044,3.9722408
37045,3.9998943
37046,4.0824773
37047,4.1947085
37048,4.3175398
37049,4.3452528
37050,4.2698854
37051,4.2025452
37052,4.1728895
37053,4.2187079
37054,4.3585715
37055,4.7203315
37056,5.3511425
37057,6.2737358
37058,7.4905581
37059,8.651756
37060,9.5659545
37061,10.087769
37062,10.12023
37063,9.7654695
37064,9.1083177
37065,8.368639
37066,7.7766007
37067,7.4065398
37068,7.3559261
37069,7.8835604
37070,9.4087796
37071,12.01259
37072,15.844866
37073,21.264352
37074,29.136433
37075,39.500284
37076,51.380386
37077,63.818566
37078,74.6543
37079,81.216867
37080,81.459217
37081,72.252729
37082,56.208075
37083,38.315435
37084,20.89319
37085,9.0280945
37086,2.2909005
37087,-1.1103672
37088,-1.8148531
37089,-1.6648126
37090,-0.96844267
37091,-0.37426103
37092,0.052159266
37093,0.35672117
37094,0.54725368
37095,0.63070453
37096,0.61657766
37097,0.57736234
37098,0.53352008
37099,0.52577104
37100,0.56337316
37101,0.60347704
37102,0.63053131
37103,0.63735069
37104,0.62196927
37105,0.63531893
37106,0.70415992
37107,0.7853835
37108,0.85066579
37109,0.90636821
37110,0.95768227
37111,0.99385971
37112,1.0038552
37113,1.0022698
37114,1.0079284
37115,1.03328
37116,1.0980814
37117,1.1781131
37118,1.2253613
37119,1.241998
37120,1.2362814
37121,1.2184803
37122,1.2177319
37123,1.2277921
37124,1.2192412
37125,1.2024599
37126,1.2358068
37127,1.3117206
37128,1.34844
37129,1.3332558
37130,1.2924969
37131,1.2860481
37132,1.2986983
37133,1.2816496
37134,1.2452856
37135,1.2349095
37136,1.2490776
37137,1.2657921
37138,1.2779401
37139,1.2610168
37140,1.2207521
37141,1.219195
37142,1.2582331
37143,1.254982
37144,1.1938662
37145,1.1162097
37146,1.0350198
37147,0.96989822
37148,0.92816502
37149,0.92074626
37150,0.95074344
37151,0.95221006
37152,0.89111919
37153,0.82436509
37154,0.78864476
37155,0.7540402
37156,0.69655951
37157,0.59554945
37158,0.43017845
37159,0.27443766
37160,0.22208058
37161,0.22713146
37162,0.21689211
37163,0.20390363
37164,0.21407268
37165,0.22634073
37166,0.18938745
37167,0.11839472
37168,0.063574033
37169,0.026874987
37170,0.003941687
37171,-0.0076517
37172,-0.016882655
37173,-0.02619516
37174,-0.043216268
37175,-0.062003489
37176,-0.032808731
37177,0.042559732
37178,0.06000425
37179,0.002568494
37180,-0.030132259
37181,-0.012180644
37182,-0.007723424
37183,-0.040142111
37184,-0.067575739
37185,0.060376397
37186,0.034883188
37187,0.055995831
37188,0.12745544
37189,0.25145957
37190,0.43147057
37191,0.63346605
37192,0.79106579
37193,0.91418434
37194,1.0305747
37195,1.1404815
37196,1.2411237
37197,1.3241331
37198,1.3601139
37199,1.3434404
37200,1.2608168
37201,1.130551
37202,1.0633002
37203,1.0773733
37204,1.1815922
37205,1.3618598
37206,1.4719977
37207,1.4792795
37208,1.418729
37209,1.3088932
37210,1.2925854
37211,1.4160598
37212,1.5072389
37213,1.4907494
37214,1.4687728
37215,1.4972555
37216,1.5265634
37217,1.5230306
37218,1.528746
37219,1.5792922
37220,1.6932598
37221,1.890472
37222,2.1653547
37223,2.3834498
37224,2.49026
37225,2.6013004
37226,2.7757854
37227,2.9185616
37228,2.9689253
37229,3.0518169
37230,3.266703
37231,3.5339566
37232,3.7738883
37233,3.9357752
37234,3.9558113
37235,3.8891273
37236,3.8220194
37237,3.7934595
37238,3.8762324
37239,4.0523244
37240,4.2752177
37241,4.4989671
37242,4.5970548
37243,4.6000187
37244,4.6435928
37245,4.7117588
37246,4.6827567
37247,4.5747545
37248,4.5646497
37249,4.6573573
37250,4.7012236
37251,4.6745571
37252,4.6439109
37253,4.6464948
37254,4.9416399
37255,5.5988129
37256,6.4964857
37257,7.5840461
37258,8.6874017
37259,9.7218097
37260,10.339184
37261,10.351683
37262,9.8794933
37263,9.0035915
37264,8.0255944
37265,7.1960192
37266,6.6034105
37267,6.3404622
37268,6.5031939
37269,7.217541
37270,8.5509978
37271,10.612199
37272,13.393174
37273,16.875029
37274,21.418217
37275,27.903655
37276,36.371228
37277,46.073951
37278,56.278124
37279,65.430883
37280,71.612657
37281,72.758282
37282,65.708191
37283,52.419786
37284,36.651279
37285,20.66818
37286,9.5019929
37287,2.8805699
37288,-0.53734633
37289,-1.3402502
37290,-1.2894735
37291,-0.68502508
37292,-0.16990126
37293,0.19258411
37294,0.45706519
37295,0.63440762
37296,0.74341646
37297,0.79181373
37298,0.81659918
37299,0.82860888
37300,0.85328245
37301,0.89622162
37302,0.92761125
37303,0.93791028
37304,0.95459478
37305,0.98927353
37306,1.0255783
37307,1.0546663
37308,1.0672412
37309,1.0573366
37310,1.0825355
37311,1.1898308
37312,1.3036362
37313,1.3462768
37314,1.3401647
37315,1.3141997
37316,1.3012492
37317,1.3536052
37318,1.4488449
37319,1.5416507
37320,1.6110095
37321,1.609324
37322,1.5525208
37323,1.4935648
37324,1.438071
37325,1.3938794
37326,1.3702798
37327,1.4056648
37328,1.4903822
37329,1.5444242
37330,1.5553539
37331,1.5231451
37332,1.4477383
37333,1.35156
37334,1.2970531
37335,1.285277
37336,1.3072811
37337,1.348684
37338,1.3519368
37339,1.3209589
37340,1.3102951
37341,1.3210458
37342,1.3075934
37343,1.2655778
37344,1.2302105
37345,1.2077127
37346,1.175942
37347,1.1302912
37348,1.0986236
37349,1.090108
37350,1.0900279
37351,1.0907222
37352,1.0364232
37353,0.8987491
37354,0.76058253
37355,0.67542783
37356,0.61480236
37357,0.55586529
37358,0.50152865
37359,0.45472961
37360,0.42776563
37361,0.43621867
37362,0.42751324
37363,0.31900552
37364,0.16773632
37365,0.085745668
37366,0.064036841
37367,0.074675995
37368,0.10448783
37369,0.11875684
37370,0.11225634
37371,0.07420827
37372,0.019742856
37373,0.01959157
37374,0.068058728
37375,0.087926495
37376,0.069680033
37377,0.029134018
37378,-0.024516096
37379,-0.035229561
37380,0.004801768
37381,0.025709381
37382,0.008584886
37383,-0.014322359
37384,-0.031257452
37385,-0.037064933
37386,0.33158631
37387,0.37934837
37388,0.46008598
37389,0.51197848
37390,0.5249503
37391,0.48338882
37392,0.40049655
37393,0.30238317
37394,0.25563172
37395,0.41749106
37396,0.7023577
37397,0.84034587
37398,0.8440138
37399,0.82072249
37400,0.77312208
37401,0.67026745
37402,0.52890311
37403,0.46270469
37404,0.48062158
37405,0.52188309
37406,0.56734135
37407,0.5495832
37408,0.46732261
37409,0.50908548
37410,0.72024571
37411,0.90244877
37412,0.98319757
37413,0.97565609
37414,0.888389
37415,0.8488204
37416,0.92640607
37417,1.0242781
37418,1.0766164
37419,1.0984906
37420,1.1026405
37421,1.1493743
37422,1.3029994
37423,1.5588395
37424,1.8037983
37425,1.9894025
37426,2.1056483
37427,2.1480919
37428,2.1836315
37429,2.2552459
37430,2.3701397
37431,2.5340488
37432,2.7173247
37433,2.8902961
37434,3.0493192
37435,3.1898106
37436,3.3184415
37437,3.4456389
37438,3.5716495
37439,3.6967119
37440,3.820248
37441,3.9408857
37442,4.0568925
37443,4.1634515
37444,4.2355543
37445,4.1859627
37446,4.0434945
37447,3.9672919
37448,3.980917
37449,4.1115314
37450,4.3322072
37451,4.4274339
37452,4.3751009
37453,4.3485584
37454,4.3955564
37455,4.5930477
37456,4.9690378
37457,5.6148195
37458,6.5584304
37459,7.6677159
37460,8.8738111
37461,9.7044236
37462,9.903935
37463,9.5582445
37464,8.7255415
37465,7.7708191
37466,6.9972343
37467,6.5519502
37468,6.589026
37469,7.1601593
37470,8.3331367
37471,10.343506
37472,13.573081
37473,18.282499
37474,24.980758
37475,33.730565
37476,44.650661
37477,57.746372
37478,70.596447
37479,80.822689
37480,85.026331
37481,79.005999
37482,64.89513
37483,45.983733
37484,26.01381
37485,11.978177
37486,3.458396
37487,-0.89249109
37488,-1.9268325
37489,-1.9029894
37490,-1.1799983
37491,-0.5289075
37492,-0.020191335
37493,0.32591758
37494,0.51336244
37495,0.57569438
37496,0.54190671
37497,0.57551495
37498,0.68957066
37499,0.72740692
37500,0.6630674
37501,0.62538865
37502,0.6505457
37503,0.71807819
37504,0.81814322
37505,0.88597352
37506,0.89511415
37507,0.92381081
37508,1.013327
37509,1.1119546
37510,1.1857161
37511,1.2409385
37512,1.2827849
37513,1.3098187
37514,1.3205633
37515,1.3166199
37516,1.3000528
37517,1.2805431
37518,1.2735339
37519,1.2654986
37520,1.2295086
37521,1.193391
37522,1.2256865
37523,1.3136698
37524,1.4110955
37525,1.5036362
37526,1.5503828
37527,1.5535276
37528,1.5394405
37529,1.5176367
37530,1.5236538
37531,1.563016
37532,1.625455
37533,1.6876156
37534,1.7326686
37535,1.7162762
37536,1.6500653
37537,1.5826888
37538,1.5272038
37539,1.5216317
37540,1.5523309
37541,1.5250541
37542,1.4376668
37543,1.3674346
37544,1.3264362
37545,1.2956502
37546,1.2699826
37547,1.2413224
37548,1.2086211
37549,1.1924629
37550,1.197796
37551,1.1690869
37552,1.0839337
37553,1.0019726
37554,0.95412578
37555,0.90228836
37556,0.8219274
37557,0.74815044
37558,0.70911096
37559,0.65354061
37560,0.52972844
37561,0.39874673
37562,0.33797983
37563,0.32979081
37564,0.34607011
37565,0.3695074
37566,0.36734376
37567,0.33268445
37568,0.25118086
37569,0.13793624
37570,0.038414754
37571,-0.032246544
37572,-0.030452833
37573,0.031907954
37574,0.085618944
37575,0.11935093
37576,0.11564948
37577,0.082349421
37578,0.092939065
37579,0.1502041
37580,0.15015289
37581,0.070826617
37582,-0.05001049
37583,-0.19500048
37584,-0.2570479
37585,-0.19711645
37586,-0.12822692
37587,0.97076127
37588,0.95983833
37589,1.0127455
37590,1.0490043
37591,1.0906953
37592,1.1733004
37593,1.2567628
37594,1.2621578
37595,1.2172741
37596,1.1932859
37597,1.1890987
37598,1.1925494
37599,1.1995205
37600,1.1980381
37601,1.1803383
37602,1.1166931
37603,1.0216558
37604,0.99590743
37605,1.0520704
37606,1.1695849
37607,1.3304412
37608,1.4052652
37609,1.3691137
37610,1.3031877
37611,1.2365496
37612,1.2527996
37613,1.378993
37614,1.5138156
37615,1.6112978
37616,1.6546546
37617,1.6352302
37618,1.6211399
37619,1.6586966
37620,1.7545715
37621,1.9144044
37622,2.0837416
37623,2.2045179
37624,2.2797005
37625,2.3811501
37626,2.5393863
37627,2.7493645
37628,3.0070947
37629,3.1963865
37630,3.2431409
37631,3.3079523
37632,3.5186715
37633,3.7532817
37634,3.88967
37635,3.9515803
37636,3.9688806
37637,3.9587205
37638,3.9476958
37639,3.9713225
37640,4.0971023
37641,4.2895492
37642,4.4614243
37643,4.5934165
37644,4.6404485
37645,4.6234921
37646,4.6265393
37647,4.6495317
37648,4.6601544
37649,4.6679534
37650,4.7456791
37651,4.8904837
37652,5.0061878
37653,5.0827092
37654,5.1954731
37655,5.3862144
37656,5.9435365
37657,6.9368544
37658,8.0949421
37659,9.3058389
37660,10.207218
37661,10.635562
37662,10.455873
37663,9.5985512
37664,8.4456357
37665,7.2532434
37666,6.3705521
37667,6.0875828
37668,6.304907
37669,6.9184372
37670,7.9785189
37671,9.5512094
37672,11.863258
37673,15.282208
37674,19.816411
37675,25.472343
37676,32.441373
37677,41.190077
37678,51.739547
37679,62.030755
37680,70.041289
37681,73.2188
37682,68.408206
37683,57.015651
37684,41.21119
37685,24.1551
37686,11.76562
37687,3.8699712
37688,-0.25269084
37689,-1.3359291
37690,-1.3731562
37691,-0.71622828
37692,-0.16709614
37693,0.21457279
37694,0.46625155
37695,0.60470904
37696,0.6969047
37697,0.75196756
37698,0.76443236
37699,0.74237992
37700,0.76636912
37701,0.85105388
37702,0.94570248
37703,1.0332183
37704,1.0739633
37705,1.0568851
37706,1.0599243
37707,1.1163544
37708,1.1946914
37709,1.2777547
37710,1.3312674
37711,1.3327996
37712,1.3236287
37713,1.3374408
37714,1.3695633
37715,1.4151946
37716,1.4634818
37717,1.5004331
37718,1.511889
37719,1.4753313
37720,1.4249918
37721,1.4285952
37722,1.4649076
37723,1.478639
37724,1.480356
37725,1.50825
37726,1.5599511
37727,1.6179128
37728,1.6679133
37729,1.6534177
37730,1.5820695
37731,1.5348576
37732,1.5243714
37733,1.5367443
37734,1.5404367
37735,1.5359318
37736,1.5279707
37737,1.5140402
37738,1.4845984
37739,1.4437355
37740,1.4120632
37741,1.3945113
37742,1.4049022
37743,1.434941
37744,1.4158236
37745,1.3421938
37746,1.2777193
37747,1.2331405
37748,1.1625392
37749,1.0564037
37750,0.97320421
37751,0.9326301
37752,0.91478262
37753,0.90987789
37754,0.86636678
37755,0.75790287
37756,0.65121111
37757,0.58931404
37758,0.53195417
37759,0.44684813
37760,0.38408022
37761,0.39416711
37762,0.41735674
37763,0.37793763
37764,0.30127677
37765,0.22761342
37766,0.16471864
37767,0.12665371
37768,0.10382621
37769,0.072724579
37770,0.045588665
37771,0.060715894
37772,0.095141382
37773,0.058612361
37774,-0.031767224
37775,-0.065718281
37776,-0.039050713
37777,-0.00022886
37778,0.040460555
37779,0.062732713
37780,0.064025833
37781,0.056688564
37782,0.041617432
37783,-0.006719506
37784,-0.091538815
37785,-0.13662632
37786,-0.11420194
37787,-0.081038551
37788,0.40403027
37789,0.35457949
37790,0.28555459
37791,0.21998141
37792,0.19798128
37793,0.28303348
37794,0.39593223
37795,0.38077977
37796,0.28592488
37797,0.23634703
37798,0.22894034
37799,0.23888754
37800,0.2704498
37801,0.34464984
37802,0.44481407
37803,0.48850449
37804,0.47286082
37805,0.43669117
37806,0.38686502
37807,0.32965229
37808,0.27262616
37809,0.27447212
37810,0.34642392
37811,0.450639
37812,0.57339502
