Time,root.GunPointOldVersusYoung.d0.s0
63997,956.76211
63998,960.34571
63999,966.65436
64000,972.49152
64001,977.10105
64002,977.75552
64003,971.04205
64004,957.2845
64005,937.48609
64006,912.15107
64007,884.38548
64008,858.17623
64009,836.18861
64010,821.54978
64011,815.60523
64012,816.53093
64013,819.13495
64014,818.61523
64015,818.39086
64016,818.75796
64017,819.81226
64018,821.06921
64019,822.14547
64020,822.85045
64021,823.35848
64022,823.88635
64023,824.55205
64024,825.1372
64025,826.13613
64026,827.3063
64027,828.99705
64028,830.60847
64029,831.92648
64030,832.71521
64031,833.2612
64032,833.98482
64033,834.46315
64034,834.85999
64035,835.51835
64036,836.3111
64037,836.75415
64038,836.80074
64039,836.54358
64040,836.26326
64041,836.03408
64042,835.96594
64043,835.92175
64044,835.86059
64045,835.68039
64046,835.47569
64047,835.03202
64048,834.74832
64049,834.27559
64050,334.06619
64051,335.48177
64052,336.85934
64053,338.65858
64054,341.04508
64055,345.767
64056,353.2202
64057,364.72107
64058,378.47694
64059,393.94713
64060,407.39387
64061,416.72274
64062,421.31709
64063,422.66306
64064,421.28992
64065,418.50662
64066,414.87504
64067,412.85313
64068,412.7514
64069,412.68405
64070,412.10416
64071,412.30031
64072,412.80267
64073,413.12781
64074,412.50056
64075,411.31015
64076,412.26865
64077,413.77526
64078,416.1755
64079,421.79138
64080,429.26613
64081,439.15058
64082,453.65942
64083,472.085
64084,494.61509
64085,521.86351
64086,552.931
64087,587.41898
64088,623.13241
64089,657.61969
64090,688.41491
64091,715.74535
64092,740.82195
64093,761.72197
64094,779.84791
64095,795.61041
64096,809.00266
64097,819.54884
64098,828.97898
64099,837.63809
64100,846.28213
64101,854.46881
64102,861.62684
64103,866.7094
64104,870.38366
64105,873.60394
64106,875.33316
64107,876.42885
64108,877.06065
64109,877.28696
64110,877.5386
64111,877.65924
64112,877.908
64113,878.45371
64114,878.70013
64115,879.10351
64116,879.03365
64117,879.22367
64118,879.45595
64119,879.31876
64120,879.53027
64121,879.57479
64122,879.48941
64123,879.47087
64124,878.90533
64125,877.1442
64126,874.54993
64127,869.88537
64128,863.13737
64129,854.36837
64130,843.64301
64131,831.28803
64132,816.95015
64133,800.56207
64134,782.69484
64135,763.26968
64136,742.41765
64137,721.58165
64138,700.32144
64139,678.34063
64140,656.2178
64141,634.23787
64142,612.3386
64143,589.6787
64144,567.21211
64145,544.03328
64146,520.98542
64147,499.68012
64148,480.84852
64149,465.10254
64150,452.11167
64151,442.30848
64152,435.26983
64153,428.74484
64154,423.62995
64155,419.4185
64156,416.04586
64157,413.33148
64158,412.41657
64159,412.09513
64160,412.06624
64161,413.27221
64162,414.97189
64163,414.53967
64164,413.71318
64165,413.63136
64166,413.25193
64167,411.53032
64168,408.7919
64169,405.42346
64170,401.29806
64171,398.51948
64172,395.71005
64173,392.06868
64174,388.29737
64175,385.86953
64176,384.52551
64177,382.76541
64178,380.26727
64179,377.2746
64180,373.38984
64181,368.0675
64182,360.56494
64183,351.38856
64184,340.18896
64185,331.38416
64186,327.41719
64187,328.44659
64188,332.3639
64189,336.81934
64190,340.29509
64191,342.77365
64192,344.30108
64193,345.44107
64194,346.0351
64195,346.2035
64196,346.21011
64197,345.91925
64198,345.46545
64199,344.84432
64200,920.30339
64201,920.21556
64202,920.08639
64203,919.86696
64204,919.61974
64205,919.37434
64206,919.15575
64207,918.95608
64208,918.72024
64209,918.57889
64210,918.45338
64211,918.41077
64212,918.31455
64213,918.32638
64214,919.52986
64215,925.47577
64216,940.24464
64217,965.24522
64218,997.99919
64219,1037.2224
64220,1079.4925
64221,1120.0451
64222,1156.612
64223,1188.3854
64224,1217.104
64225,1243.4288
64226,1267.1532
64227,1290.1681
64228,1313.0363
64229,1334.9814
64230,1354.3632
64231,1370.4903
64232,1383.418
64233,1392.3633
64234,1397.1359
64235,1398.1348
64236,1398.0999
64237,1397.3966
64238,1396.6059
64239,1395.633
64240,1395.0128
64241,1394.8991
64242,1394.671
64243,1394.5909
64244,1394.2995
64245,1393.4099
64246,1392.4953
64247,1390.3477
64248,1385.9437
64249,1376.4241
64250,1361.5339
64251,1342.3243
64252,1321.9037
64253,1300.8308
64254,1281.0655
64255,1261.9023
64256,1243.5246
64257,1225.9219
64258,1206.3088
64259,1185.2617
64260,1162.0378
64261,1136.0187
64262,1108.7539
64263,1079.0408
64264,1048.5032
64265,1016.8125
64266,984.13123
64267,950.49182
64268,918.02033
64269,894.32948
64270,884.1523
64271,883.09394
64272,887.15683
64273,894.89735
64274,901.98454
64275,906.63067
64276,909.35889
64277,910.85831
64278,912.0008
64279,912.83482
64280,913.40701
64281,914.19057
64282,915.10771
64283,915.94617
64284,916.26512
64285,916.15219
64286,915.8481
64287,915.51408
64288,915.4789
64289,915.4535
64290,915.38941
64291,915.15177
64292,914.66098
64293,914.08054
64294,913.52589
64295,913.26136
64296,913.03
64297,912.99021
64298,912.95357
64299,912.8474
64300,912.74959
64301,912.53676
64302,912.22284
64303,911.92301
64304,911.6579
64305,911.48162
64306,911.27961
64307,910.98192
64308,910.71716
64309,910.52919
64310,910.39936
64311,910.34354
64312,910.34941
64313,910.34403
64314,910.34879
64315,910.33736
64316,910.3186
64317,910.28684
64318,910.30957
64319,910.3073
64320,910.21659
64321,910.25191
64322,910.33818
64323,910.53888
64324,910.72346
64325,910.96129
64326,911.24362
64327,911.55459
64328,911.76505
64329,911.98319
64330,912.15774
64331,912.32571
64332,912.50391
64333,912.59065
64334,912.67385
64335,912.712
64336,912.73814
64337,912.75213
64338,912.73348
64339,912.76021
64340,912.72826
64341,912.78715
64342,912.80572
64343,912.8487
64344,912.89748
64345,913.05083
64346,913.20653
64347,913.4127
64348,913.56802
64349,913.75896
64350,923.17109
64351,923.08849
64352,923.02601
64353,922.82256
64354,922.66015
64355,922.54565
64356,922.47534
64357,922.46304
64358,922.47042
64359,922.76714
64360,924.3714
64361,931.51271
64362,948.9358
64363,977.39745
64364,1013.9816
64365,1056.1245
64366,1098.3332
64367,1137.4037
64368,1170.4667
64369,1199.0747
64370,1224.4136
64371,1247.4602
64372,1269.0499
64373,1288.3766
64374,1307.2161
64375,1324.7574
64376,1339.9604
64377,1354.3293
64378,1367.7655
64379,1379.8832
64380,1389.1137
64381,1396.8983
64382,1402.4973
64383,1403.2815
64384,1403.7456
64385,1403.3718
64386,1402.5595
64387,1402.4073
64388,1402.2271
64389,1402.038
64390,1400.6831
64391,1398.0426
64392,1391.7871
64393,1379.0999
64394,1358.9194
64395,1333.656
64396,1304.4035
64397,1271.9669
64398,1239.7939
64399,1209.5326
64400,1183.1117
64401,1161.2
64402,1143.4003
64403,1127.3685
64404,1111.6844
64405,1094.3637
64406,1075.2813
64407,1053.8963
64408,1031.805
64409,1008.1926
64410,984.83442
64411,959.88518
64412,937.75214
64413,919.72384
64414,907.42744
64415,903.58784
64416,905.90817
64417,911.56101
64418,918.36862
64419,923.55768
64420,925.59977
64421,925.649
64422,924.63166
64423,924.04627
64424,924.23408
64425,924.72052
64426,925.44484
64427,926.07302
64428,926.54902
64429,926.88717
64430,927.07223
64431,927.16045
64432,927.12542
64433,926.87429
64434,926.41528
64435,925.74882
64436,924.94007
64437,924.28095
64438,923.51696
64439,922.90993
64440,922.33924
64441,922.10195
64442,922.00837
64443,922.01176
64444,922.1834
64445,922.45
64446,922.83811
64447,923.09869
64448,923.18878
64449,923.20765
64450,923.18992
64451,923.17747
64452,923.14953
64453,923.14614
64454,923.15589
64455,923.25405
64456,923.3936
64457,923.74712
64458,924.07619
64459,924.60443
64460,925.01108
64461,925.34706
64462,925.87176
64463,926.33674
64464,926.78343
64465,927.39055
64466,927.98823
64467,928.54298
64468,928.88388
64469,929.15846
64470,929.37164
64471,929.41153
64472,929.43233
64473,929.3601
64474,929.24505
64475,929.04217
64476,928.82862
64477,928.7804
64478,928.74945
64479,928.85118
64480,929.10795
64481,929.41604
64482,929.77847
64483,930.12219
64484,930.3648
64485,930.59086
64486,930.84202
64487,930.96861
64488,931.04164
64489,931.05546
64490,930.98582
64491,930.8331
64492,930.60752
64493,930.4126
64494,930.28956
64495,930.18544
64496,930.07671
64497,930.00912
64498,929.93599
64499,929.9491
64500,424.62294
64501,430.58954
64502,439.88198
64503,452.81415
64504,469.28607
64505,489.57031
64506,512.73768
64507,537.2967
64508,563.3857
64509,589.62438
64510,614.05204
64511,639.56717
64512,663.01701
64513,684.57757
64514,703.88693
64515,720.64793
64516,736.3679
64517,750.92874
64518,763.56739
64519,774.62402
64520,784.80722
64521,794.08583
64522,802.34549
64523,809.74789
64524,816.59578
64525,823.19773
64526,829.41017
64527,835.58876
64528,841.84839
64529,847.32902
64530,852.63573
64531,857.05738
64532,860.95783
64533,864.1782
64534,866.24189
64535,867.78462
64536,868.41937
64537,868.48036
64538,868.67237
64539,868.77105
64540,868.77308
64541,869.01683
64542,869.1692
64543,869.42953
64544,869.70976
64545,870.04366
64546,870.16221
64547,870.36555
64548,870.3443
64549,870.44892
64550,870.54335
64551,870.2436
64552,870.02384
64553,869.4716
64554,868.63602
64555,867.43023
64556,865.87217
64557,863.93318
64558,862.01797
64559,860.16624
64560,857.56175
64561,855.02031
64562,851.90707
64563,848.03772
64564,844.15176
64565,839.11895
64566,833.62709
64567,827.62538
64568,820.30031
64569,812.23273
64570,803.38773
64571,792.93531
64572,782.91005
64573,772.56049
64574,762.42137
64575,752.24412
64576,740.82661
64577,729.40517
64578,716.76197
64579,702.33197
64580,686.63881
64581,670.68666
64582,654.14167
64583,636.40698
64584,616.54037
64585,595.39159
64586,574.8777
64587,551.40084
64588,526.51395
64589,501.90037
64590,478.52658
64591,457.61897
64592,440.3969
64593,427.31109
64594,417.99019
64595,411.76247
64596,408.38211
64597,407.31603
64598,407.18423
64599,407.27646
64600,407.46719
64601,407.51383
64602,407.45162
64603,407.53198
64604,407.66284
64605,407.66733
64606,407.64066
64607,407.64918
64608,407.64726
64609,407.72538
64610,407.76052
64611,407.95632
64612,408.02433
64613,408.09884
64614,408.07187
64615,408.03977
64616,407.96327
64617,407.94786
64618,407.96521
64619,407.95979
64620,407.83157
64621,407.77372
64622,407.7697
64623,407.78052
64624,407.79396
64625,407.83642
64626,407.84175
64627,407.87109
64628,408.02304
64629,408.16938
64630,408.30176
64631,408.41299
64632,408.45425
64633,408.47439
64634,408.52843
64635,408.59854
64636,408.607
64637,408.64817
64638,408.58394
64639,408.45452
64640,408.44279
64641,408.47059
64642,408.39808
64643,408.38176
64644,408.22912
64645,408.11153
64646,407.97228
64647,408.26821
64648,409.31668
64649,411.56603
64650,913.9134
64651,913.91283
64652,913.90825
64653,913.86414
64654,913.87034
64655,913.85554
64656,913.84727
64657,913.83766
64658,913.86272
64659,913.84794
64660,913.82921
64661,914.1662
64662,918.78199
64663,933.95669
64664,960.73361
64665,999.15357
64666,1045.712
64667,1094.6311
64668,1141.9103
64669,1185.6011
64670,1223.4969
64671,1255.1216
64672,1282.0933
64673,1304.3321
64674,1323.4563
64675,1339.0382
64676,1350.2563
64677,1359.9909
64678,1368.2328
64679,1374.8364
64680,1379.5368
64681,1381.5354
64682,1382.5124
64683,1383.0406
64684,1382.8224
64685,1382.8526
64686,1382.0714
64687,1381.59
64688,1381.2696
64689,1380.8706
64690,1380.4555
64691,1379.3269
64692,1377.047
64693,1371.1979
64694,1359.868
64695,1341.3498
64696,1317.6559
64697,1290.9882
64698,1263.8425
64699,1236.8263
64700,1211.2123
64701,1189.3114
64702,1169.8192
64703,1149.5518
64704,1126.6544
64705,1101.1936
64706,1074.7456
64707,1046.5176
64708,1019.4134
64709,993.77845
64710,970.05709
64711,948.89498
64712,930.61259
64713,915.26182
64714,904.8026
64715,901.89448
64716,904.1637
64717,908.97385
64718,912.53243
64719,913.81869
64720,913.65142
64721,912.86391
64722,912.7037
64723,913.37924
64724,914.55624
64725,915.60494
64726,916.48402
64727,916.93986
64728,917.2234
64729,917.378
64730,917.44089
64731,917.53522
64732,917.56299
64733,917.67233
64734,917.79717
64735,917.81701
64736,917.89383
64737,917.9111
64738,917.93915
64739,917.89258
64740,917.70758
64741,917.44529
64742,917.0683
64743,916.63456
64744,916.33344
64745,915.98025
64746,915.73538
64747,915.55055
64748,915.48517
64749,915.40659
64750,915.36665
64751,915.3401
64752,915.34096
64753,915.33415
64754,915.21135
64755,915.02672
64756,914.79685
64757,914.62647
64758,914.42157
64759,914.34203
64760,914.18789
64761,914.13771
64762,914.07906
64763,914.07785
64764,914.11977
64765,914.26267
64766,914.38886
64767,914.51906
64768,914.6
64769,914.65424
64770,914.77984
64771,914.78992
64772,914.79662
64773,914.8064
64774,914.81419
64775,914.86163
64776,914.89874
64777,914.98779
64778,915.08365
64779,915.2122
64780,915.33785
64781,915.40517
64782,915.4664
64783,915.49078
64784,915.55864
64785,915.61918
64786,915.72216
64787,915.85596
64788,916.02081
64789,916.23277
64790,916.46717
64791,916.63094
64792,916.70968
64793,916.81398
64794,916.87651
64795,916.9402
64796,917.07
64797,917.10968
64798,917.15616
64799,917.17576
64800,327.73701
64801,327.4114
64802,327.25193
64803,327.37873
64804,327.81436
64805,328.24834
64806,328.87148
64807,329.84798
64808,331.82256
64809,336.16678
64810,344.35156
64811,356.49904
64812,370.38167
64813,384.64981
64814,396.34729
64815,404.67119
64816,410.45231
64817,413.57937
64818,414.06592
64819,412.85042
64820,409.95803
64821,406.45074
64822,405.92644
64823,406.8655
64824,409.60359
64825,412.20983
64826,413.09481
64827,411.17952
64828,407.0816
64829,404.39275
64830,402.97741
64831,403.06073
64832,402.95602
64833,402.69618
64834,402.70629
64835,402.71643
64836,403.04252
64837,404.64772
64838,408.74393
64839,416.24497
64840,425.81763
64841,439.70942
64842,459.07659
64843,482.73659
64844,511.83282
64845,582.611
64846,620.89542
64847,659.83719
64848,697.7409
64849,730.43248
64850,759.92751
64851,759.91827
64852,806.76438
64853,825.9418
64854,839.92578
64855,850.13975
64856,857.90014
64857,863.41753
64858,868.37005
64859,873.31658
64860,878.11937
64861,882.08036
64862,884.9659
64863,887.12419
64864,887.51442
64865,887.24852
64866,886.95519
64867,886.60626
64868,886.02472
64869,885.90053
64870,885.55755
64871,885.72557
64872,885.82733
64873,885.78634
64874,885.5249
64875,884.50891
64876,883.42736
64877,881.5967
64878,878.50038
64879,873.35176
64880,866.4455
64881,856.81548
64882,845.13473
64883,831.78713
64884,815.62995
64885,798.33702
64886,779.52258
64887,760.3557
64888,741.11731
64889,721.05136
64890,699.77058
64891,678.42446
64892,656.31763
64893,633.32325
64894,609.5485
64895,585.39668
64896,560.66054
64897,534.10381
64898,509.43254
64899,487.86599
64900,469.08892
64901,453.02831
64902,440.33961
64903,431.59996
64904,424.87356
64905,420.30806
64906,417.17335
64907,414.19393
64908,412.31614
64909,412.29225
64910,412.37425
64911,411.35077
64912,411.20102
64913,411.56421
64914,411.61018
64915,411.15887
64916,409.93491
64917,407.78592
64918,406.0431
64919,404.12319
64920,400.45606
64921,398.16306
64922,395.2504
64923,392.06096
64924,389.34943
64925,387.27909
64926,384.88517
64927,381.51138
64928,378.41238
64929,374.09073
64930,368.9733
64931,361.70869
64932,352.39392
64933,341.2611
64934,330.08195
64935,319.84035
64936,312.0471
64937,307.49821
64938,307.00462
64939,309.6404
64940,313.72078
64941,317.43704
64942,320.44828
64943,322.23874
64944,323.14886
64945,323.92742
64946,324.42792
64947,324.50032
64948,324.61082
64949,324.57152
64950,812.54332
64951,812.2888
64952,811.95242
64953,811.77682
64954,811.61017
64955,811.63473
64956,811.61598
64957,811.72412
64958,811.24676
64959,809.14063
64960,805.76309
64961,803.34234
64962,804.09234
64963,810.51633
64964,825.71764
64965,847.92996
64966,873.66416
64967,896.80545
64968,896.80197
64969,925.35479
64970,928.9785
64971,928.72906
64972,926.25145
64973,921.77967
64974,921.77448
64975,912.98112
64976,912.98112
64977,913.55582
64978,924.85644
64979,928.67555
64980,928.66123
64981,926.87342
64982,924.01254
64983,924.0161
64984,931.10703
64985,931.10703
64986,941.06018
64987,953.22907
64988,972.13457
64989,891.6706
64990,889.79685
64991,888.49344
64992,1147.471
64993,1177.2374
64994,1205.6932
64995,1232.8175
64996,1259.3039
64997,1285.1772
64998,1285.1827
64999,1325.4054
65000,1341.3097
65001,1341.3004
65002,1365.7775
65003,1373.1838
65004,1377.8804
65005,1379.3534
65006,1379.3939
65007,1378.8142
65008,1378.5061
65009,1378.0261
65010,1378.0136
65011,1377.7519
65012,1377.3679
65013,1376.9473
65014,1376.1566
65015,1375.3339
65016,1373.2027
65017,1373.2186
65018,1354.2059
65019,1333.0967
65020,1303.8855
65021,1270.1115
65022,1231.4266
65023,1191.4119
65024,1152.1131
65025,1113.398
65026,897.99459
65027,1043.9383
65028,1043.9141
65029,988.08077
65030,969.98301
65031,958.34882
65032,958.35651
65033,944.93524
65034,942.78625
65035,945.43652
65036,951.69501
65037,957.25831
65038,957.26916
65039,961.99624
65040,961.7626
65041,961.34629
65042,960.43835
65043,958.09266
65044,954.71623
65045,954.72295
65046,946.69837
65047,945.2191
65048,945.7555
65049,948.49352
65050,950.64895
65051,950.26986
65052,948.12626
65053,948.14785
65054,944.69908
65055,946.0838
65056,949.5369
65057,949.5369
65058,960.08685
65059,962.83198
65060,960.72889
65061,960.72596
65062,936.07573
65063,917.40853
65064,896.81776
65065,875.64346
65066,875.64346
65067,836.82768
65068,823.23962
65069,815.89466
65070,814.63538
65071,816.50092
65072,815.03899
65073,812.33297
65074,812.34027
65075,810.16427
65076,810.1624
65077,809.88422
65078,809.87922
65079,809.57039
65080,809.41465
65081,809.79241
65082,810.52544
65083,810.96772
65084,810.98322
65085,811.35958
65086,811.72781
65087,812.1505
65088,812.28087
65089,812.32335
65090,812.3239
65091,812.36602
65092,812.36329
65093,812.26895
65094,812.09723
65095,811.80112
65096,811.77151
65097,811.08385
65098,810.75141
65099,810.38866
65100,907.36837
65101,907.45079
65102,907.56319
65103,907.65173
65104,907.7858
65105,907.98116
65106,908.19565
65107,908.4089
65108,908.69821
65109,910.03223
65110,915.81794
65111,930.89695
65112,956.60295
65113,990.10007
65114,1030.2155
65115,1072.451
65116,1113.319
65117,1150.5346
65118,1184.699
65119,1215.3895
65120,1243.6419
65121,1269.0065
65122,1292.3398
65123,1315.3455
65124,1337.6249
65125,1355.6848
65126,1371.1713
65127,1382.5863
65128,1391.6265
65129,1397.9343
65130,1401.4903
65131,1402.1401
65132,1402.4509
65133,1402.7847
65134,1403.2644
65135,1403.3915
65136,1403.5909
65137,1404.099
65138,1404.0838
65139,1403.1735
65140,1401.4874
65141,1396.2418
65142,1384.5708
65143,1364.8252
65144,1338.6451
65145,1307.9238
65146,1275.2234
65147,1244.5144
65148,1215.9649
65149,1191.8111
65150,1171.9502
65151,1155.5034
65152,1140.3628
65153,1122.0828
65154,1102.7224
65155,1080.7699
65156,1057.0177
65157,1031.5599
65158,1006.3545
65159,980.59584
65160,955.90206
65161,933.3313
65162,914.64107
65163,901.99383
65164,899.8709
65165,903.28806
65166,909.20287
65167,914.24511
65168,916.49729
65169,917.39228
65170,917.83992
65171,918.44448
65172,919.12573
65173,919.86513
65174,920.7195
65175,921.14557
65176,921.31375
65177,921.15885
65178,920.91749
65179,920.47893
65180,920.08374
65181,919.73056
65182,919.24521
65183,918.80754
65184,918.44912
65185,917.98574
65186,917.44988
65187,917.09691
65188,916.71469
65189,916.36797
65190,916.20088
65191,916.2119
65192,916.22614
65193,916.34218
65194,916.42791
65195,916.51205
65196,916.5968
65197,916.6576
65198,916.72374
65199,916.78962
65200,916.8455
65201,917.0904
65202,917.3489
65203,917.52648
65204,917.72218
65205,917.84668
65206,918.01445
65207,918.01415
65208,918.00974
65209,918.00388
65210,917.98473
65211,917.96807
65212,917.94957
65213,917.89153
65214,917.79759
65215,917.78598
65216,917.77062
65217,917.61244
65218,917.53759
65219,917.48176
65220,917.39517
65221,917.39798
65222,917.41064
65223,917.50987
65224,917.63652
65225,917.84948
65226,918.10719
65227,918.3482
65228,918.62286
65229,918.89306
65230,919.32048
65231,919.9905
65232,920.69034
65233,921.75053
65234,923.09367
65235,924.92695
65236,927.15393
65237,929.29531
65238,930.59162
65239,930.96219
65240,930.90084
65241,930.5479
65242,929.93941
65243,929.51911
65244,929.22972
65245,928.94938
65246,928.65807
65247,928.31841
65248,927.86788
65249,927.47937
65250,911.24906
65251,911.24166
65252,911.2253
65253,911.23327
65254,911.25061
65255,911.24825
65256,911.24238
65257,911.19531
65258,911.14716
65259,911.04407
65260,910.98658
65261,910.91177
65262,910.8432
65263,910.85518
65264,911.21068
65265,913.60818
65266,919.45222
65267,931.24022
65268,950.84538
65269,977.25144
65270,1010.4558
65271,1049.5516
65272,1091.457
65273,1133.137
65274,1171.6831
65275,1207.2183
65276,1238.8455
65277,1267.3514
65278,1291.7858
65279,1315.8732
65280,1338.3892
65281,1356.6392
65282,1372.2478
65283,1383.2128
65284,1390.1654
65285,1393.3634
65286,1392.2912
65287,1391.3954
65288,1390.4956
65289,1389.9573
65290,1389.6133
65291,1389.6305
65292,1389.6149
65293,1388.9854
65294,1388.6813
65295,1387.2481
65296,1383.4755
65297,1374.4248
65298,1359.7341
65299,1338.894
65300,1315.0024
65301,1289.312
65302,1263.5185
65303,1240.614
65304,1217.3601
65305,1188.6248
65306,1157.8667
65307,1124.905
65308,1088.9934
65309,1053.8374
65310,1020.6626
65311,989.67843
65312,962.04196
65313,938.50833
65314,917.73447
65315,901.44095
65316,890.47487
65317,888.05047
65318,890.73961
65319,896.39668
65320,901.60815
65321,904.60656
65322,905.64521
65323,905.9968
65324,906.35182
65325,906.79844
65326,907.21769
65327,907.50152
65328,907.64682
65329,907.75915
65330,907.79237
65331,907.90833
65332,907.96954
65333,907.85752
65334,907.45957
65335,906.99336
65336,906.53041
65337,906.17462
65338,905.964
65339,905.91457
65340,905.88126
65341,905.87917
65342,905.85423
65343,905.74632
65344,905.65444
65345,905.58913
65346,905.58466
65347,905.56975
65348,905.56079
65349,905.52153
65350,905.2988
65351,905.00612
65352,904.58583
65353,904.22418
65354,903.87233
65355,903.70254
65356,903.49359
65357,903.36546
65358,903.25099
65359,903.21296
65360,903.22929
65361,903.20045
65362,903.18078
65363,903.14809
65364,903.13506
65365,903.09128
65366,903.02846
65367,902.96068
65368,902.91105
65369,902.8793
65370,902.70117
65371,902.70078
65372,902.68617
65373,902.68382
65374,902.66347
65375,902.67219
65376,902.679
65377,902.72417
65378,902.83641
65379,902.98632
65380,903.08468
65381,903.19595
65382,903.30392
65383,903.34946
65384,903.3764
65385,903.39998
65386,903.39016
65387,903.38797
65388,903.37949
65389,903.38535
65390,903.40347
65391,903.44108
65392,903.45665
65393,903.48041
65394,903.49621
65395,903.47807
65396,903.44695
65397,903.44937
65398,903.41128
65399,903.3487
65400,342.33121
65401,342.76168
65402,343.34414
65403,344.21885
65404,345.19976
65405,346.83647
65406,350.27982
65407,356.91037
65408,367.46744
65409,380.99241
65410,395.97981
65411,409.20215
65412,418.84472
65413,424.64473
65414,428.22771
65415,428.30513
65416,426.28988
65417,423.00982
65418,419.98086
65419,417.58879
65420,415.80901
65421,415.43876
65422,414.09746
65423,411.66093
65424,409.36602
65425,409.01456
65426,409.85773
65427,409.94389
65428,409.35447
65429,409.57817
65430,411.69187
65431,417.99182
65432,427.05089
65433,438.12068
65434,453.07741
65435,471.66206
65436,491.91591
65437,516.01341
65438,543.56353
65439,575.19311
65440,607.09952
65441,638.834
65442,668.85811
65443,696.89537
65444,723.13531
65445,746.0796
65446,766.12656
65447,782.1122
65448,796.83631
65449,807.45721
65450,815.69574
65451,822.84011
65452,829.38991
65453,834.67763
65454,839.63803
65455,843.86016
65456,847.16334
65457,850.44437
65458,852.73332
65459,854.62359
65460,856.40804
65461,857.54885
65462,858.07779
65463,858.64379
65464,858.74149
65465,859.2169
65466,859.25913
65467,859.4594
65468,859.64996
65469,859.58351
65470,859.66221
65471,859.35379
65472,858.48949
65473,856.13416
65474,851.31331
65475,844.3303
65476,835.23547
65477,823.51365
65478,809.30592
65479,792.45378
65480,773.73189
65481,753.57035
65482,732.10239
65483,709.08744
65484,684.93217
65485,659.77373
65486,633.52611
65487,607.13209
65488,579.97026
65489,554.08785
65490,529.86887
65491,508.64584
65492,490.49009
65493,475.6505
65494,461.02789
65495,450.41988
65496,442.21826
65497,434.90236
65498,429.56793
65499,426.34915
65500,423.52148
65501,420.69545
65502,418.95453
65503,417.72697
65504,417.01423
65505,416.79453
65506,417.00695
65507,416.83228
65508,416.37564
65509,416.2428
65510,415.82594
65511,415.16184
65512,413.59445
65513,409.94615
65514,406.86494
65515,403.70853
65516,398.80145
65517,394.57386
65518,392.43815
65519,390.06
65520,386.51712
65521,383.48441
65522,381.02722
65523,378.97712
65524,376.1422
65525,371.24279
65526,364.35203
65527,354.45092
65528,340.92032
65529,326.2402
65530,313.8585
65531,307.08361
65532,306.85509
65533,310.45509
65534,315.0516
65535,318.04977
65536,319.41572
65537,319.854
65538,320.52679
65539,321.48429
65540,322.90853
65541,323.82043
65542,324.52636
65543,324.98283
65544,325.69687
65545,326.75568
65546,327.94639
65547,329.44107
65548,330.94736
65549,332.41435
65550,324.14279
65551,324.24982
65552,324.70104
65553,326.80738
65554,330.22141
65555,336.25062
65556,345.79847
65557,358.97516
65558,372.06909
65559,383.64908
65560,393.16979
65561,400.85346
65562,403.73628
65563,401.34945
65564,397.80112
65565,396.57814
65566,397.83923
65567,399.53996
65568,400.31803
65569,401.9072
65570,403.27754
65571,404.56923
65572,404.95004
65573,403.67898
65574,399.99947
65575,394.23178
65576,388.42178
65577,384.81447
65578,383.92464
65579,384.42106
65580,385.49286
65581,386.873
65582,389.12608
65583,393.24829
65584,398.45282
65585,406.33391
65586,416.92056
65587,435.26228
65588,458.3174
65589,489.42889
65590,525.76224
65591,562.70681
65592,598.23929
65593,631.28554
65594,658.92854
65595,684.17955
65596,706.8566
65597,727.86558
65598,746.23398
65599,761.75722
65600,775.15595
65601,786.23662
65602,795.94482
65603,804.97091
65604,812.77425
65605,820.21841
65606,826.94814
65607,832.81146
65608,838.47963
65609,842.77266
65610,846.32532
65611,848.88056
65612,850.57876
65613,851.73394
65614,852.99219
65615,853.8453
65616,854.37772
65617,855.00273
65618,855.44941
65619,855.47098
65620,855.26771
65621,854.15624
65622,851.37166
65623,847.55754
65624,840.95546
65625,832.05542
65626,818.97171
65627,802.89527
65628,784.42957
65629,763.25605
65630,740.17077
65631,716.09012
65632,691.34428
65633,664.92004
65634,638.1107
65635,610.20472
65636,582.29439
65637,554.02279
65638,525.44029
65639,500.37616
65640,480.88052
65641,464.64957
65642,450.72799
65643,439.76725
65644,431.52369
65645,424.78613
65646,420.46928
65647,417.45219
65648,415.05543
65649,413.14043
65650,411.49561
65651,409.27248
65652,408.48875
65653,408.27586
65654,406.53665
65655,404.80928
65656,403.74733
65657,401.92289
65658,399.31308
65659,397.83703
65660,397.15556
65661,396.52389
65662,393.51401
65663,391.0405
65664,386.93793
65665,384.76549
65666,384.22637
65667,385.21818
65668,385.88714
65669,385.44054
65670,387.06541
65671,386.52948
65672,385.10599
65673,383.24749
65674,381.25313
65675,383.91544
65676,382.16186
65677,381.52998
65678,375.37633
65679,367.82108
65680,357.78905
65681,349.16664
65682,342.41941
65683,335.764
65684,328.4524
65685,321.10889
65686,313.86462
65687,308.13167
65688,305.03743
65689,304.20437
65690,305.3489
65691,307.90895
65692,310.29875
65693,312.46676
65694,314.48795
65695,316.33185
65696,317.9862
65697,319.42963
65698,320.58291
65699,321.10878
65700,839.84686
65701,839.77553
65702,839.71256
65703,839.53266
65704,839.36005
65705,839.12291
65706,838.89448
65707,838.68239
65708,838.30834
65709,837.47317
65710,835.33137
65711,831.85709
65712,830.2962
65713,831.25528
65714,836.9376
65715,851.00749
65716,872.7467
