Time,root.GunPointAgeSpan.d0.s0
57492,488.47283
57493,487.76996
57494,487.5
57495,487.35005
57496,487.98937
57497,488.18575
57498,488.26856
57499,488.29621
57500,488.17215
57501,488.20742
57502,488.17377
57503,488.02455
57504,487.31124
57505,487.27077
57506,487.11612
57507,487.27006
57508,486.70853
57509,486.36416
57510,486.1608
57511,486.62251
57512,486.40556
57513,486.68265
57514,486.35502
57515,486.40883
57516,486.40292
57517,485.78366
57518,485.73988
57519,486.01368
57520,485.72623
57521,486.02373
57522,485.77356
57523,485.95713
57524,485.60478
57525,485.47006
57526,485.51696
57527,485.40525
57528,485.09907
57529,485.19977
57530,485.73151
57531,485.56621
57532,485.2631
57533,485.69896
57534,485.60345
57535,485.69134
57536,485.71249
57537,485.32794
57538,485.24569
57539,485.32093
57540,483.33413
57541,481.85272
57542,481.9136
57543,480.08119
57544,478.04267
57545,473.93503
57546,472.45177
57547,470.03156
57548,465.27549
57549,460.19876
57550,453.10111
57551,445.00488
57552,435.86167
57553,424.4258
57554,410.83396
57555,396.43366
57556,380.63492
57557,365.55659
57558,352.09964
57559,338.24477
57560,325.53939
57561,315.87191
57562,307.25526
57563,300.66035
57564,296.07571
57565,293.38682
57566,292.67883
57567,292.67251
57568,293.08889
57569,294.43006
57570,296.04726
57571,296.79012
57572,297.44049
57573,298.09063
57574,298.21884
57575,298.21772
57576,298.67057
57577,298.65698
57578,298.73631
57579,298.85405
57580,298.74058
57581,298.86255
57582,298.82779
57583,299.02541
57584,299.01023
57585,298.93469
57586,299.01196
57587,298.82256
57588,298.82202
57589,298.79279
57590,298.63135
57591,298.59407
57592,298.5932
57593,298.30059
57594,298.4329
57595,298.58357
57596,298.61816
57597,298.30781
57598,298.75972
57599,298.55029
57600,922.21243
57601,922.34651
57602,922.5418
57603,922.72788
57604,922.88005
57605,923.15111
57606,923.32921
57607,923.70315
57608,924.04084
57609,924.70214
57610,927.75655
57611,936.79261
57612,956.21216
57613,985.44293
57614,1022.19
57615,1063.5465
57616,1106.5203
57617,1146.4936
57618,1181.9878
57619,1212.7875
57620,1238.8921
57621,1261.2831
57622,1281.2114
57623,1300.4931
57624,1318.6857
57625,1335.2053
57626,1350.069
57627,1363.7443
57628,1375.0802
57629,1383.4192
57630,1390.1649
57631,1395.2556
57632,1397.0425
57633,1397.1277
57634,1396.9449
57635,1396.8125
57636,1396.9162
57637,1397.3243
57638,1397.5546
57639,1397.4516
57640,1396.5493
57641,1394.4411
57642,1389.763
57643,1381.2408
57644,1366.2638
57645,1344.6648
57646,1318.5892
57647,1288.6809
57648,1257.4307
57649,1226.7285
57650,1199.8064
57651,1180.2024
57652,1161.0569
57653,1143.262
57654,1120.9349
57655,1097.1319
57656,1073.2228
57657,1048.9972
57658,1025.79
57659,1003.3192
57660,981.20658
57661,956.76572
57662,932.62943
57663,909.09205
57664,893.16871
57665,890.36873
57666,892.11631
57667,898.01203
57668,902.66899
57669,905.39882
57670,906.79
57671,908.0005
57672,909.85989
57673,912.0065
57674,913.79126
57675,915.31575
57676,916.20625
57677,916.62467
57678,916.91753
57679,916.95351
57680,916.80944
57681,916.76013
57682,916.73358
57683,916.84116
57684,917.0526
57685,917.3121
57686,917.55191
57687,917.87113
57688,918.35339
57689,918.93502
57690,919.61392
57691,920.2822
57692,920.79894
57693,921.01812
57694,921.06716
57695,920.95491
57696,920.76276
57697,920.5566
57698,920.39288
57699,920.35286
57700,920.45525
57701,920.70319
57702,921.19253
57703,921.83197
57704,922.37845
57705,922.97755
57706,923.25681
57707,923.36193
57708,923.36392
57709,923.12481
57710,922.73064
57711,922.37024
57712,921.97089
57713,921.68957
57714,921.43519
57715,921.15969
57716,920.95251
57717,920.6837
57718,920.43178
57719,920.21839
57720,919.97197
57721,919.82404
57722,919.66009
57723,919.47667
57724,919.41839
57725,919.42538
57726,919.3767
57727,919.33636
57728,919.29239
57729,919.20864
57730,919.16519
57731,919.04257
57732,919.01387
57733,918.94748
57734,918.92347
57735,918.86
57736,918.78809
57737,918.60006
57738,918.49783
57739,918.36083
57740,918.29745
57741,918.16107
57742,917.96628
57743,917.84794
57744,917.68191
57745,917.41039
57746,917.48673
57747,917.33726
57748,917.30332
57749,917.23193
57750,914.00114
57751,914.18984
57752,914.46403
57753,914.79471
57754,915.1093
57755,915.21031
57756,915.3439
57757,915.36571
57758,915.38661
57759,915.39538
57760,915.40624
57761,915.35854
57762,915.3313
57763,915.07887
57764,914.85831
57765,916.52992
57766,923.32297
57767,939.46025
57768,964.91482
57769,996.01713
57770,1032.3512
57771,1070.2989
57772,1106.7253
57773,1139.4833
57774,1168.5391
57775,1194.084
57776,1218.0233
57777,1239.4504
57778,1260.5983
57779,1280.6773
57780,1303.536
57781,1324.7016
57782,1342.9605
57783,1358.6632
57784,1370.4498
57785,1378.4168
57786,1381.412
57787,1382.2903
57788,1381.8814
57789,1381.7792
57790,1381.3637
57791,1381.759
57792,1381.9477
57793,1382.275
57794,1382.2706
57795,1381.748
57796,1381.6863
57797,1381.1778
57798,1380.5028
57799,1378.74
57800,1374.1106
57801,1364.0457
57802,1348.4489
57803,1328.429
57804,1305.0539
57805,1278.7062
57806,1252.7154
57807,1228.9773
57808,1208.2958
57809,1190.6463
57810,1172.9141
57811,1154.6225
57812,1134.2414
57813,1111.9041
57814,1086.9995
57815,1061.7192
57816,1036.7723
57817,1012.5278
57818,989.58683
57819,967.78991
57820,947.79117
57821,928.96904
57822,914.24721
57823,906.83889
57824,906.11763
57825,909.03644
57826,913.05925
57827,916.22438
57828,918.151
57829,919.51974
57830,920.47883
57831,920.95202
57832,921.15054
57833,921.0538
57834,920.5905
57835,920.17588
57836,919.89961
57837,919.75484
57838,919.68711
57839,919.57548
57840,919.45772
57841,919.29621
57842,919.13055
57843,918.91758
57844,918.87943
57845,918.879
57846,918.90846
57847,919.00694
57848,919.11169
57849,919.12931
57850,919.10647
57851,919.12097
57852,919.11943
57853,919.15136
57854,919.15546
57855,919.2798
57856,919.33468
57857,919.37491
57858,919.39542
57859,919.3214
57860,919.06536
57861,918.87724
57862,918.75034
57863,918.60798
57864,918.51785
57865,918.3697
57866,918.13353
57867,917.93634
57868,917.74863
57869,917.73758
57870,917.59832
57871,917.60336
57872,917.59331
57873,917.54737
57874,917.49187
57875,917.41007
57876,917.34689
57877,917.31843
57878,917.26191
57879,917.09788
57880,916.81509
57881,916.68039
57882,916.61125
57883,916.56005
57884,916.45674
57885,916.44638
57886,916.43993
57887,916.57427
57888,916.76594
57889,916.96972
57890,917.14852
57891,917.24824
57892,917.32744
57893,917.36284
57894,917.3924
57895,917.42735
57896,917.45093
57897,917.4479
57898,917.47799
57899,917.58469
57900,295.12416
57901,295.01498
57902,294.77358
57903,294.88675
57904,294.86472
57905,294.71577
57906,294.23613
57907,293.54507
57908,292.90861
57909,292.57969
57910,292.41226
57911,292.07864
57912,291.59105
57913,291.24564
57914,290.21718
57915,289.27582
57916,288.04734
57917,287.10397
57918,286.3342
57919,285.70494
57920,285.6487
57921,285.55431
57922,285.5989
57923,285.63273
57924,285.89676
57925,285.85284
57926,286.15034
57927,286.5111
57928,286.51277
57929,286.87506
57930,287.17951
57931,287.80652
57932,289.21202
57933,292.02508
57934,297.2457
57935,306.17607
57936,315.33641
57937,326.87908
57938,335.696
57939,335.696
57940,335.696
57941,397.54348
57942,422.36007
57943,434.07417
57944,445.72594
57945,457.65728
57946,472.62074
57947,489.22963
57948,503.99096
57949,518.62465
57950,526.09665
57951,529.66133
57952,531.00551
57953,532.96167
57954,534.22441
57955,534.52519
57956,535.25203
57957,535.9694
57958,536.84263
57959,536.89873
57960,537.1805
57961,537.37368
57962,536.575
57963,537.03257
57964,537.74881
57965,537.14836
57966,536.69761
57967,535.02941
57968,533.11438
57969,529.63187
57970,524.33031
57971,516.71776
57972,508.31789
57973,497.00131
57974,485.50608
57975,474.37667
57976,463.00112
57977,453.28329
57978,442.87857
57979,430.21024
57980,420.44769
57981,409.0
57982,399.51
57983,380.24031
57984,354.22222
57985,335.62828
57986,320.66267
57987,308.27662
57988,293.59825
57989,281.43622
57990,274.34833
57991,271.29215
57992,270.89533
57993,271.57094
57994,273.10812
57995,274.8142
57996,276.55467
57997,278.45882
57998,280.48954
57999,282.90743
58000,283.83685
58001,284.26244
58002,284.31063
58003,284.41333
58004,284.37668
58005,284.29906
58006,284.13181
58007,284.21451
58008,284.25443
58009,284.20534
58010,284.06716
58011,283.92793
58012,283.72973
58013,283.39806
58014,283.10043
58015,282.74905
58016,282.46757
58017,281.82443
58018,281.70754
58019,281.34802
58020,281.05127
58021,280.30184
58022,280.18906
58023,279.86329
58024,279.65931
58025,279.42532
58026,279.35654
58027,279.1421
58028,278.95666
58029,279.03337
58030,278.84339
58031,278.74706
58032,278.84939
58033,278.73566
58034,278.7401
58035,278.86227
58036,278.99536
58037,279.3178
58038,279.51994
58039,279.61662
58040,280.17263
58041,280.18916
58042,280.57555
58043,280.8347
58044,281.1725
58045,281.60438
58046,282.07047
58047,282.49188
58048,282.5029
58049,282.54603
58050,410.10426
58051,410.00912
58052,409.98222
58053,410.08037
58054,411.45919
58055,415.41947
58056,422.69871
58057,435.73163
58058,453.55917
58059,477.16493
58060,504.70355
58061,536.52997
58062,570.86981
58063,602.98961
58064,634.13013
58065,663.31518
58066,689.03049
58067,711.6591
58068,730.90835
58069,747.88746
58070,763.09002
58071,777.12077
58072,790.25586
58073,802.21281
58074,812.87934
58075,822.65192
58076,831.49993
58077,839.57771
58078,846.80024
58079,853.68515
58080,860.14157
58081,865.66165
58082,870.2697
58083,873.61861
58084,876.33406
58085,878.4619
58086,879.71737
58087,880.41829
58088,880.68581
58089,881.03004
58090,881.32609
58091,881.4907
58092,881.63108
58093,881.8718
58094,881.90831
58095,882.02631
58096,882.01921
58097,882.24029
58098,882.35927
58099,882.59494
58100,882.64016
58101,882.78821
58102,882.88121
58103,882.89195
58104,882.8875
58105,882.99139
58106,882.83691
58107,882.73744
58108,882.24967
58109,881.29012
58110,879.99753
58111,878.37454
58112,876.39555
58113,874.30269
58114,872.16906
58115,870.16771
58116,867.98272
58117,865.4198
58118,862.72428
58119,859.46496
58120,856.06805
58121,852.65268
58122,848.41694
58123,844.04529
58124,839.76685
58125,834.34652
58126,828.28408
58127,821.7302
58128,814.01172
58129,804.59646
58130,793.92919
58131,781.68795
58132,766.81925
58133,749.5275
58134,729.31372
58135,706.25674
58136,679.91761
58137,650.94006
58138,620.53446
58139,589.9533
58140,558.39454
58141,527.4972
58142,499.06253
58143,474.53171
58144,454.3321
58145,438.25996
58146,425.18439
58147,415.1672
58148,407.74957
58149,403.47968
58150,402.07709
58151,402.01322
58152,402.50151
58153,403.27273
58154,404.16212
58155,404.93402
58156,405.5601
58157,405.92111
58158,406.08871
58159,406.32514
58160,406.63496
58161,406.81595
58162,406.82384
58163,406.8091
58164,406.66035
58165,406.72385
58166,406.64683
58167,406.77748
58168,406.72723
58169,406.61382
58170,406.20263
58171,405.99237
58172,405.66279
58173,405.37338
58174,405.12228
58175,404.90373
58176,404.76618
58177,404.69101
58178,404.45485
58179,404.21797
58180,404.08441
58181,403.90271
58182,403.84265
58183,403.82353
58184,403.7726
58185,403.77452
58186,403.75409
58187,403.78469
58188,403.76795
58189,403.84531
58190,403.78881
58191,403.71112
58192,403.61783
58193,403.6257
58194,403.4238
58195,403.29539
58196,403.0709
58197,402.96517
58198,402.70785
58199,402.60749
58200,335.53496
58201,336.05584
58202,336.24287
58203,336.33935
58204,336.16207
58205,336.12034
58206,336.18307
58207,336.02818
58208,335.85413
58209,335.93919
58210,335.81095
58211,335.77327
58212,335.82438
58213,335.87331
58214,335.92154
58215,335.86495
58216,336.16527
58217,336.21671
58218,336.26839
58219,336.29639
58220,336.39331
58221,336.42092
58222,336.43902
58223,336.5416
58224,336.45964
58225,336.45993
58226,336.58333
58227,336.44066
58228,336.38982
58229,336.32673
58230,336.25849
58231,336.16516
58232,336.10271
58233,335.67787
58234,335.68724
58235,335.70734
58236,335.61932
58237,335.62018
58238,337.0
58239,340.7103
58240,348.65376
58241,360.69697
58242,377.38942
58243,405.9403
58244,414.5
58245,429.20472
58246,441.96456
58247,453.21463
58248,463.85622
58249,476.7998
58250,488.97883
58251,501.81481
58252,511.67393
58253,517.69331
58254,521.92964
58255,524.83229
58256,525.85461
58257,527.98953
58258,528.8559
58259,529.37367
58260,529.68392
58261,530.587
58262,531.30853
58263,531.98836
58264,532.49021
58265,533.15432
58266,533.00088
58267,533.24649
58268,533.71302
58269,533.79929
58270,533.97237
58271,533.33925
58272,533.49869
58273,533.57621
58274,533.77658
58275,533.8
58276,532.69098
58277,530.46692
58278,525.83735
58279,516.51635
58280,505.89422
58281,492.51351
58282,477.57713
58283,463.08656
58284,449.99158
58285,439.81714
58286,431.11707
58287,422.30077
58288,415.489
58289,408.38187
58290,396.35222
58291,384.46228
58292,374.01596
58293,361.36519
58294,349.93365
58295,339.55964
58296,331.14395
58297,324.60733
58298,322.54358
58299,322.53774
58300,324.30935
58301,326.58494
58302,329.48393
58303,330.78565
58304,330.97222
58305,330.35993
58306,329.25815
58307,328.08708
58308,327.40178
58309,327.20793
58310,327.77788
58311,329.00089
58312,330.21513
58313,331.00591
58314,331.46629
58315,331.81909
58316,332.17623
58317,331.72452
58318,329.85768
58319,327.60234
58320,325.47495
58321,323.45802
58322,320.8092
58323,318.86591
58324,318.06944
58325,317.07771
58326,316.3979
58327,315.80576
58328,315.99284
58329,316.98207
58330,316.61761
58331,316.77163
58332,318.72189
58333,319.26914
58334,320.65922
58335,321.53493
58336,322.83261
58337,323.09307
58338,324.48869
58339,325.57782
58340,326.43396
58341,327.74606
58342,329.26691
58343,330.15728
58344,331.13613
58345,331.43373
58346,331.84629
58347,332.53938
58348,333.0782
58349,333.09106
58350,953.41147
58351,953.31682
58352,953.23023
58353,953.2154
58354,953.21333
58355,953.40155
58356,953.57544
58357,953.72252
58358,953.88017
58359,954.01442
58360,954.13571
58361,954.2726
58362,954.477
58363,954.87952
58364,955.24774
58365,955.58915
58366,956.18726
58367,959.30235
58368,968.79006
58369,988.04516
58370,1018.0619
58371,1056.0772
58372,1097.2559
58373,1137.9955
58374,1173.9315
58375,1203.7316
58376,1227.2115
58377,1246.9259
58378,1263.132
58379,1278.747
58380,1295.616
58381,1313.2955
58382,1329.2661
58383,1345.9192
58384,1362.897
58385,1378.3262
58386,1391.75
58387,1401.8995
58388,1408.1247
58389,1411.8579
58390,1411.8807
58391,1411.9324
58392,1411.3698
58393,1410.6559
58394,1410.8862
58395,1410.8024
58396,1410.1807
58397,1410.3616
58398,1409.9751
58399,1409.8233
58400,1409.5101
58401,1407.257
58402,1400.5977
58403,1387.0764
58404,1365.9794
58405,1338.3335
58406,1307.7154
58407,1276.2632
58408,1246.8835
58409,1221.4791
58410,1200.6389
58411,1186.6568
58412,1173.5061
58413,1159.0643
58414,1140.5853
58415,1120.6784
58416,1099.6649
58417,1075.0788
58418,1047.1443
58419,1016.2934
58420,983.28916
58421,951.37822
58422,925.51291
58423,914.90957
58424,914.92026
58425,920.32861
58426,928.33602
58427,933.5612
58428,936.41916
58429,938.34219
58430,939.50831
58431,939.42889
58432,938.59334
58433,938.13148
58434,938.16738
58435,938.84374
58436,939.49661
58437,939.68565
58438,939.49657
58439,938.87143
58440,938.30559
58441,938.19296
58442,938.08427
58443,937.9095
58444,937.70312
58445,937.43129
58446,937.17041
58447,936.90987
58448,936.74028
58449,936.71857
58450,936.69746
58451,936.73623
58452,936.80645
58453,936.86431
58454,936.9412
58455,936.998
58456,937.0467
58457,937.01916
58458,936.99368
58459,936.90751
58460,936.84728
58461,936.75879
58462,936.58668
58463,936.48587
58464,936.42405
58465,936.33645
58466,936.19694
58467,936.12243
58468,936.06926
58469,936.07097
58470,935.98959
58471,936.05126
58472,936.15682
58473,936.40192
58474,936.61736
58475,936.74299
58476,936.80772
58477,936.84343
58478,936.92841
58479,936.88534
58480,936.8857
58481,936.87666
58482,936.87958
58483,936.74616
58484,936.63657
58485,936.32996
58486,935.98105
58487,935.68279
58488,935.41874
58489,935.09818
58490,934.90938
58491,934.5021
58492,934.23978
58493,934.01511
58494,933.95653
58495,933.9454
58496,933.95718
58497,934.11273
58498,934.32198
58499,934.54652
58500,942.49236
58501,942.55923
58502,942.65119
58503,942.84201
58504,943.00229
58505,943.2049
58506,943.37362
58507,943.53612
58508,943.70787
58509,943.80992
58510,943.88533
58511,944.0306
58512,944.16641
58513,944.3342
58514,944.55329
58515,944.66135
58516,944.83468
58517,945.64996
58518,949.4511
58519,959.19974
58520,977.56068
58521,1004.5963
58522,1037.4868
58523,1073.8513
58524,1110.5844
58525,1144.8431
58526,1176.788
58527,1203.5027
58528,1225.9221
58529,1245.2424
58530,1263.2657
58531,1281.0818
58532,1299.2994
58533,1318.6809
58534,1336.2137
58535,1353.498
58536,1369.3161
58537,1383.6705
58538,1395.4772
58539,1404.2322
58540,1409.6462
58541,1413.0079
58542,1413.2515
58543,1413.4958
58544,1413.729
58545,1414.0631
58546,1415.2022
58547,1415.7358
58548,1415.8791
58549,1415.9956
58550,1416.0154
58551,1416.0969
58552,1416.0276
58553,1415.607
58554,1415.3966
58555,1415.4855
58556,1414.608
58557,1411.9658
58558,1404.1377
58559,1388.5103
58560,1365.1939
58561,1335.516
58562,1302.7373
58563,1270.2095
58564,1239.9869
58565,1214.8173
58566,1194.2397
58567,1177.6214
58568,1158.8474
58569,1136.7284
58570,1113.1472
58571,1086.7612
58572,1058.1572
58573,1026.7702
58574,996.70907
58575,968.29429
58576,942.80222
58577,924.90254
58578,920.88664
58579,923.33183
58580,931.15141
58581,940.62843
58582,946.99606
58583,950.74851
58584,952.88282
58585,953.735
58586,954.02722
58587,954.66792
58588,955.39073
58589,955.62563
58590,955.2375
58591,954.13129
58592,952.60992
58593,951.51519
58594,951.13949
58595,951.15072
58596,951.34793
58597,951.56016
58598,951.57801
58599,951.53528
58600,951.43383
58601,951.32013
58602,951.30332
58603,951.45085
58604,951.64091
58605,951.91067
58606,952.1498
58607,952.26754
58608,952.43855
58609,952.48782
58610,952.47085
58611,952.36386
58612,952.33366
58613,952.33789
58614,952.35567
58615,952.38304
58616,952.42188
58617,952.36013
58618,952.33074
58619,952.32975
58620,952.35016
58621,952.36144
58622,952.36054
58623,952.31171
58624,952.28344
58625,952.19526
58626,952.04763
58627,951.90266
58628,951.7424
58629,951.659
58630,951.61752
58631,951.5989
58632,951.58836
58633,951.57044
58634,951.58782
58635,951.56293
58636,951.55139
58637,951.47808
58638,951.44058
58639,951.42774
58640,951.44331
58641,951.48409
58642,951.51677
58643,951.51695
58644,951.56378
58645,951.61559
58646,951.73157
58647,951.91391
58648,952.1519
58649,952.476
58650,301.16279
58651,301.63273
58652,301.36562
58653,301.33655
58654,301.12695
58655,300.90931
58656,300.90338
58657,300.71241
58658,300.56884
58659,300.43101
58660,300.29829
58661,300.02177
58662,300.37619
58663,302.02079
58664,309.48039
58665,322.84488
58666,342.88163
58667,367.55075
58668,393.6235
58669,420.23077
58670,441.71285
58671,461.30095
58672,471.99291
58673,481.31579
58674,486.31671
58675,489.76718
58676,491.83695
58677,492.41813
58678,492.41972
58679,492.13599
58680,491.18726
58681,491.7901
58682,491.48037
58683,491.77407
58684,492.01979
58685,492.43845
58686,492.22605
58687,491.65276
58688,491.62207
58689,491.51917
58690,491.52849
58691,491.54563
58692,491.33234
58693,491.94033
58694,491.64551
58695,491.64202
58696,491.80698
58697,491.33399
58698,491.04786
58699,491.02863
58700,490.98312
58701,490.72959
58702,490.39836
58703,490.37079
58704,490.50253
58705,490.38878
58706,490.18756
58707,490.81344
58708,490.93687
58709,490.26043
58710,490.08952
58711,490.67503
58712,490.65612
58713,490.46131
58714,490.30461
58715,490.02854
58716,489.98361
58717,490.53704
58718,490.64995
58719,490.63988
58720,490.28866
58721,489.82866
58722,490.13636
58723,489.79145
58724,489.86789
58725,490.10398
58726,490.74698
58727,490.09578
58728,490.46076
58729,490.404
58730,490.05668
58731,490.00897
58732,489.71186
58733,489.80619
58734,489.846
58735,489.71156
58736,490.29062
58737,490.05467
58738,490.24024
58739,489.9556
58740,489.98692
58741,489.74898
58742,489.53685
58743,489.48384
58744,489.40122
58745,489.66773
58746,490.05109
58747,490.05145
58748,491.63742
58749,492.38817
58750,492.60769
58751,491.80282
58752,492.26327
58753,490.8623
58754,488.92963
58755,486.62304
58756,483.50116
58757,478.24972
58758,472.60681
58759,465.91955
58760,456.94183
58761,448.15376
58762,435.8908
58763,423.77868
58764,409.01912
58765,394.61623
58766,380.20647
58767,366.21946
58768,352.90607
58769,340.2719
58770,328.86651
58771,318.93231
58772,310.48526
58773,303.60088
58774,300.8625
58775,299.07126
58776,297.89151
58777,297.11947
58778,297.15367
58779,297.55749
58780,298.00815
58781,298.41121
58782,298.57225
58783,298.45645
58784,298.49364
58785,298.32914
58786,298.25714
58787,298.27103
58788,298.16802
58789,298.1479
58790,298.22106
58791,298.41909
58792,298.35421
58793,298.28853
58794,298.39816
58795,298.31792
58796,298.3379
58797,298.38018
58798,298.33991
58799,298.2806
58800,401.57747
58801,401.57386
58802,401.56431
58803,401.96456
58804,404.30694
58805,409.09784
58806,417.70274
58807,432.04927
58808,451.35942
58809,476.1188
58810,504.59672
58811,537.08593
58812,571.80422
58813,606.1458
58814,641.22412
58815,674.97737
58816,705.50912
58817,733.24167
58818,757.51062
58819,776.92055
58820,794.13606
58821,807.32086
58822,819.74623
58823,830.37857
58824,839.55035
58825,847.31241
58826,854.29083
58827,860.28303
58828,865.62618
58829,870.49198
58830,874.25399
58831,877.64374
58832,880.278
58833,882.16069
58834,883.61941
58835,884.33788
58836,884.51754
58837,884.84727
58838,884.96734
58839,885.02181
58840,884.85367
58841,884.77991
58842,884.65507
58843,884.68756
58844,884.48603
58845,884.53584
58846,884.44106
58847,884.48797
58848,884.62052
58849,884.69942
58850,884.70195
58851,884.92354
58852,884.84412
58853,884.74238
58854,884.7471
58855,884.88864
58856,884.88347
58857,885.04541
58858,885.30755
58859,885.31726
58860,885.07385
58861,885.29277
58862,885.17062
58863,885.27491
58864,885.20216
58865,884.89274
58866,884.21678
58867,883.17405
58868,881.38007
58869,878.85501
58870,875.59691
58871,872.02072
58872,867.38832
58873,862.47486
58874,857.31807
58875,851.39914
58876,844.69338
58877,837.2551
58878,829.13219
58879,821.0061
58880,811.4585
58881,801.90478
58882,792.41584
58883,781.81131
58884,770.38698
58885,757.28731
58886,741.01624
58887,722.19748
58888,700.49247
58889,675.31084
58890,648.05078
58891,619.34382
58892,590.90817
58893,563.41571
58894,536.58542
58895,511.31702
58896,488.19283
58897,467.73124
58898,451.03014
58899,438.56491
58900,429.54067
58901,423.41847
58902,419.58916
58903,418.68541
58904,418.20599
58905,417.98575
58906,417.92487
58907,418.18626
58908,418.90461
58909,419.468
58910,419.80642
58911,420.09404
58912,420.21022
58913,420.25303
58914,420.28223
58915,420.42304
58916,420.49816
58917,420.76828
58918,420.90669
58919,421.01166
58920,421.23213
58921,421.43242
58922,421.5401
58923,421.59214
58924,421.58998
58925,421.61145
58926,421.5152
58927,421.55255
58928,421.5059
58929,421.59063
58930,421.55158
58931,421.80194
58932,421.95091
58933,422.10857
58934,422.19544
58935,422.27576
58936,422.14888
58937,422.31355
58938,422.2494
58939,422.37614
58940,422.34501
58941,422.50399
58942,422.37003
58943,422.49273
58944,422.39111
58945,422.32207
58946,422.19278
58947,421.98164
58948,421.7462
58949,421.70865
58950,287.23984
58951,287.25096
58952,287.18354
58953,287.30323
58954,287.64471
58955,287.73341
58956,287.82245
58957,287.80078
58958,287.74888
58959,287.75933
58960,287.8069
58961,287.90914
58962,288.38095
58963,288.44589
58964,288.79299
58965,289.20111
58966,289.20179
58967,289.32296
58968,289.48927
58969,289.68029
58970,289.70466
58971,289.73367
58972,289.64162
58973,289.70939
58974,289.87294
58975,289.81558
58976,289.77989
58977,289.80696
58978,289.84234
58979,289.78334
58980,289.87918
58981,289.86773
58982,289.78741
58983,289.65645
58984,289.74573
58985,289.7249
58986,289.79649
58987,289.95783
58988,290.14342
58989,290.16441
58990,290.37024
58991,290.63734
58992,290.76591
58993,290.95382
58994,291.10706
58995,291.16299
58996,291.18332
58997,291.1922
58998,291.14997
58999,291.38016
59000,291.47938
59001,291.63367
59002,291.80878
59003,291.8779
59004,291.88625
59005,292.09715
59006,292.35642
59007,292.24945
59008,292.26748
59009,292.41425
59010,292.42493
59011,292.34647
59012,292.48179
59013,292.48194
59014,292.58103
59015,292.45749
59016,292.56293
59017,293.45966
59018,295.82356
59019,301.27733
59020,309.74733
59021,318.30022
59022,326.79713
59023,336.55738
59024,336.55738
59025,336.55738
59026,399.51869
59027,417.61616
59028,427.77793
59029,438.78487
59030,451.86386
59031,466.77362
59032,486.15294
59033,501.20798
59034,516.0
59035,525.56495
59036,529.98938
59037,531.44286
59038,532.55614
59039,533.32371
59040,534.25638
59041,535.80708
59042,536.24944
59043,535.97882
59044,536.62242
59045,537.10943
59046,537.09061
59047,537.69214
59048,537.4124
59049,537.21272
59050,537.42227
59051,536.43488
59052,533.72175
59053,529.72973
59054,524.19048
59055,514.86455
59056,502.63694
59057,489.26875
59058,475.16446
59059,462.67622
59060,452.01085
59061,441.20211
59062,430.67494
59063,421.80923
59064,415.0
59065,406.85235
59066,389.675
59067,361.53448
59068,340.6167
59069,327.55348
59070,316.90566
59071,305.71941
59072,296.60108
59073,289.74818
59074,285.57786
59075,284.01916
59076,284.309
59077,284.69746
59078,285.83107
59079,287.05889
59080,288.39763
59081,289.36952
59082,290.47648
59083,291.11573
59084,291.79777
59085,292.42578
59086,293.05587
59087,294.11307
59088,295.17214
59089,296.09081
59090,296.50448
59091,296.55783
59092,296.70269
59093,296.20576
59094,295.40758
59095,294.74059
59096,294.22354
59097,293.85336
59098,293.74883
59099,293.74501
59100,917.12674
59101,917.10582
59102,917.09585
59103,917.11348
59104,917.12655
59105,917.18439
59106,917.20163
59107,917.21327
59108,917.22955
59109,917.26304
59110,917.24703
59111,917.23207
59112,917.20913
59113,917.12365
59114,917.01092
59115,916.83302
59116,916.73349
59117,917.09949
59118,919.78317
59119,928.16575
59120,944.39415
59121,967.72299
59122,996.40687
59123,1028.2469
59124,1062.1849
59125,1094.8648
59126,1124.5363
59127,1149.9746
59128,1172.6938
59129,1193.1869
59130,1212.9663
59131,1231.5563
59132,1251.2445
59133,1273.1144
59134,1296.2369
59135,1317.4611
59136,1336.5314
59137,1352.1125
59138,1362.9392
59139,1371.0122
59140,1373.3849
59141,1373.9692
59142,1374.825
59143,1375.7285
59144,1376.2437
59145,1377.2038
59146,1378.0776
59147,1378.5426
59148,1379.0794
59149,1379.1651
59150,1379.1532
59151,1377.4655
59152,1369.9223
59153,1355.1688
59154,1332.2457
59155,1303.9897
59156,1272.5916
59157,1240.8466
59158,1212.0558
59159,1187.7443
59160,1166.9199
59161,1145.5286
59162,1120.9226
59163,1093.8464
59164,1065.0583
59165,1037.1265
59166,1012.0445
59167,989.61677
59168,968.95159
59169,949.5356
59170,930.76977
59171,915.61423
59172,906.38701
59173,904.70046
59174,907.659
59175,911.66737
59176,914.10604
59177,914.91788
59178,915.44587
59179,916.10441
59180,916.71341
59181,917.37176
59182,917.84971
59183,918.16439
59184,918.40254
59185,918.7206
59186,919.05625
59187,919.37018
59188,919.64693
59189,919.7733
59190,919.79834
59191,919.6889
59192,919.45595
59193,919.08979
59194,918.76716
59195,918.50956
59196,918.26855
59197,918.02537
59198,917.91279
59199,917.8648
59200,917.78745
59201,917.76708
59202,917.76662
59203,917.89287
59204,918.0816
59205,918.25685
59206,918.54721
59207,918.70731
59208,918.78739
59209,918.86494
59210,918.97451
59211,919.08413
59212,919.19189
59213,919.31651
59214,919.35257
59215,919.3491
