Time,root.GunPoint.d0.s0
25040,-1.1303703
25041,-1.1309726
25042,-1.1315161
25043,-1.1320731
25044,-1.1311488
25045,-1.1332727
25046,-1.1292485
25047,-1.1300805
25048,-1.1321311
25049,-1.1298496
25050,-0.98090214
25051,-0.97997826
25052,-0.97975846
25053,-0.97863042
25054,-0.97815083
25055,-0.9779741
25056,-0.97468036
25057,-0.97416312
25058,-0.97208665
25059,-0.96876132
25060,-0.96830513
25061,-0.96638848
25062,-0.96604384
25063,-0.96575353
25064,-0.96624949
25065,-0.95381179
25066,-0.92898348
25067,-0.86924944
25068,-0.78548209
25069,-0.71826776
25070,-0.6582197
25071,-0.62194987
25072,-0.61738868
25073,-0.60901885
25074,-0.61224634
25075,-0.6062952
25076,-0.59820749
25077,-0.59093976
25078,-0.59459101
25079,-0.57949728
25080,-0.55766198
25081,-0.54565983
25082,-0.52844453
25083,-0.48661924
25084,-0.42538359
25085,-0.27350909
25086,-0.1334249
25087,0.041742068
25088,0.24456809
25089,0.42155238
25090,0.55605718
25091,0.6906746
25092,0.81558945
25093,0.9352116
25094,1.0348287
25095,1.1209719
25096,1.1952595
25097,1.2562653
25098,1.3019882
25099,1.3126793
25100,1.315521
25101,1.3171257
25102,1.3199098
25103,1.3241602
25104,1.3234931
25105,1.3233699
25106,1.3240021
25107,1.3294318
25108,1.3313055
25109,1.3319299
25110,1.3321486
25111,1.328763
25112,1.3289961
25113,1.3274372
25114,1.3250546
25115,1.3273631
25116,1.3212243
25117,1.3213723
25118,1.3184915
25119,1.3195622
25120,1.3180333
25121,1.3175514
25122,1.320248
25123,1.3210992
25124,1.3186268
25125,1.3179725
25126,1.3179725
25127,1.3086223
25128,1.3122725
25129,1.3119807
25130,1.3085883
25131,1.3175867
25132,1.3073999
25133,1.3156269
25134,1.316476
25135,1.3164781
25136,1.310462
25137,1.2949969
25138,1.2822951
25139,1.2390246
25140,1.2061494
25141,1.1252659
25142,1.0344197
25143,0.91873705
25144,0.7965146
25145,0.65014047
25146,0.50783954
25147,0.38954992
25148,0.24725112
25149,0.098870162
25150,-0.060094913
25151,-0.17474136
25152,-0.31341018
25153,-0.42263899
25154,-0.55397521
25155,-0.64058554
25156,-0.70576061
25157,-0.74313647
25158,-0.76541435
25159,-0.7835481
25160,-0.7885523
25161,-0.78627814
25162,-0.78071736
25163,-0.76818406
25164,-0.76673827
25165,-0.75583642
25166,-0.75609088
25167,-0.75786281
25168,-0.76176257
25169,-0.76272877
25170,-0.76482194
25171,-0.76861973
25172,-0.78357703
25173,-0.7974384
25174,-0.82111006
25175,-0.85571963
25176,-0.87622995
25177,-0.94362803
25178,-0.97410283
25179,-1.0351397
25180,-1.0715987
25181,-1.0941258
25182,-1.1003038
25183,-1.0971587
25184,-1.0807305
25185,-1.0571947
25186,-1.0492324
25187,-1.0465478
25188,-1.0469454
25189,-1.0512038
25190,-1.0518023
25191,-1.0496778
25192,-1.0490935
25193,-1.0505039
25194,-1.0485785
25195,-1.0526074
25196,-1.0509593
25197,-1.0512744
25198,-1.0508823
25199,-1.054558
25200,-0.7382604
25201,-0.74252901
25202,-0.74226709
25203,-0.7425377
25204,-0.7440366
25205,-0.74472193
25206,-0.74663671
25207,-0.74702942
25208,-0.74893829
25209,-0.74833776
25210,-0.74992609
25211,-0.75071093
25212,-0.75089756
25213,-0.75035854
25214,-0.75082539
25215,-0.75147793
25216,-0.75213778
25217,-0.75252145
25218,-0.75208449
25219,-0.75336955
25220,-0.75305816
25221,-0.75281593
25222,-0.75376214
25223,-0.75361293
25224,-0.75330711
25225,-0.75322115
25226,-0.75359753
25227,-0.75402105
25228,-0.7527777
25229,-0.75184215
25230,-0.75130799
25231,-0.74863895
25232,-0.73878019
25233,-0.70923808
25234,-0.65522526
25235,-0.60681743
25236,-0.58119245
25237,-0.56711594
25238,-0.56298959
25239,-0.5649777
25240,-0.55941778
25241,-0.5430581
25242,-0.52186357
25243,-0.51709208
25244,-0.51166747
25245,-0.49875229
25246,-0.47668221
25247,-0.45873269
25248,-0.43042942
25249,-0.38666714
25250,-0.32206725
25251,-0.25516752
25252,-0.1487703
25253,0.092221535
25254,0.36437521
25255,0.57562024
25256,0.70446183
25257,0.87944315
25258,1.0590187
25259,1.270359
25260,1.4519396
25261,1.6301764
25262,1.7628884
25263,1.8218973
25264,1.85638
25265,1.8713178
25266,1.8849873
25267,1.8878389
25268,1.891936
25269,1.8943091
25270,1.8959211
25271,1.9008122
25272,1.9061913
25273,1.9108275
25274,1.9085437
25275,1.9086047
25276,1.9086047
25277,1.905346
25278,1.9053537
25279,1.9082615
25280,1.9050031
25281,1.8901501
25282,1.8778827
25283,1.8501306
25284,1.8077531
25285,1.7335347
25286,1.6326869
25287,1.5167757
25288,1.3987423
25289,1.2686086
25290,1.1376264
25291,1.0036594
25292,0.86660941
25293,0.73538874
25294,0.60827449
25295,0.48369584
25296,0.36559481
25297,0.22785527
25298,0.11299266
25299,-0.011524834
25300,-0.13769217
25301,-0.24218029
25302,-0.32366312
25303,-0.38307008
25304,-0.42522108
25305,-0.44959379
25306,-0.46834425
25307,-0.48562488
25308,-0.51013405
25309,-0.51588036
25310,-0.52756632
25311,-0.53317872
25312,-0.53372202
25313,-0.52898309
25314,-0.52392559
25315,-0.51854025
25316,-0.51296932
25317,-0.50239546
25318,-0.49619064
25319,-0.49889698
25320,-0.5184968
25321,-0.54438022
25322,-0.57213301
25323,-0.61649246
25324,-0.65959072
25325,-0.69707287
25326,-0.72395625
25327,-0.73776274
25328,-0.74707344
25329,-0.74392921
25330,-0.74172227
25331,-0.73916815
25332,-0.73781081
25333,-0.73152977
25334,-0.71809201
25335,-0.70435214
25336,-0.69480975
25337,-0.68947596
25338,-0.6865567
25339,-0.68773911
25340,-0.68780954
25341,-0.69025524
25342,-0.68912993
25343,-0.68900216
25344,-0.69234367
25345,-0.69493162
25346,-0.6976646
25347,-0.70208902
25348,-0.70210686
25349,-0.70555541
25350,-1.1878688
25351,-1.1829737
25352,-1.1824042
25353,-1.1818745
25354,-1.1798857
25355,-1.1826309
25356,-1.1844121
25357,-1.1835213
25358,-1.1853009
25359,-1.1848599
25360,-1.1846483
25361,-1.1865277
25362,-1.1894283
25363,-1.1908836
25364,-1.1877723
25365,-1.1878514
25366,-1.1876088
25367,-1.1896809
25368,-1.1865875
25369,-1.1429508
25370,-1.0678776
25371,-0.94264076
25372,-0.74305191
25373,-0.5056878
25374,-0.25367008
25375,0.0046847403
25376,0.23923343
25377,0.4600064
25378,0.6487109
25379,0.77340228
25380,0.87567071
25381,0.92536398
25382,0.95010506
25383,0.97510105
25384,0.97446675
25385,0.9722894
25386,0.96983169
25387,0.95899804
25388,0.95442135
25389,0.96031919
25390,0.94543128
25391,0.94351035
25392,0.94547303
25393,0.94803861
25394,0.9571509
25395,0.96568294
25396,0.95271844
25397,0.96035004
25398,0.96258639
25399,0.95800808
25400,0.96485144
25401,0.9708318
25402,0.97370839
25403,0.97505122
25404,0.97887656
25405,0.98395714
25406,0.97839231
25407,0.97507117
25408,0.97326589
25409,0.97337322
25410,0.97621659
25411,0.98228789
25412,0.97976211
25413,0.98822014
25414,0.99266792
25415,0.99343222
25416,0.99192229
25417,0.99904731
25418,0.99456673
25419,0.99254441
25420,0.99754818
25421,0.99528507
25422,1.000053
25423,0.99024311
25424,0.98659792
25425,0.98509209
25426,0.98509209
25427,0.98612111
25428,0.97962155
25429,0.97748368
25430,0.97656276
25431,0.97982036
25432,0.98097171
25433,0.97798886
25434,0.98102942
25435,0.98352316
25436,0.98314582
25437,0.97940882
25438,0.98806944
25439,0.98499522
25440,0.96857614
25441,0.95477831
25442,0.92956581
25443,0.91114242
25444,0.88586412
25445,0.84902682
25446,0.81279006
25447,0.78304769
25448,0.7420187
25449,0.71006835
25450,0.69029199
25451,0.65641467
25452,0.60035538
25453,0.53115306
25454,0.44931105
25455,0.31326649
25456,0.15743382
25457,-0.0035317584
25458,-0.19753204
25459,-0.39428907
25460,-0.5801913
25461,-0.74357705
25462,-0.9005244
25463,-1.0069065
25464,-1.0933419
25465,-1.1594812
25466,-1.1963132
25467,-1.2184088
25468,-1.2219621
25469,-1.2184285
25470,-1.2143909
25471,-1.1990615
25472,-1.1886665
25473,-1.180163
25474,-1.1595052
25475,-1.1440036
25476,-1.1308535
25477,-1.1189687
25478,-1.1082309
25479,-1.1040074
25480,-1.1034114
25481,-1.1027619
25482,-1.1021297
25483,-1.1072855
25484,-1.1132807
25485,-1.119642
25486,-1.1217192
25487,-1.1331171
25488,-1.1350339
25489,-1.1408486
25490,-1.1476436
25491,-1.1536026
25492,-1.1568983
25493,-1.1602074
25494,-1.1670025
25495,-1.1653026
25496,-1.1659656
25497,-1.1684609
25498,-1.1674758
25499,-1.1666321
25500,-0.9662877
25501,-0.97152532
25502,-0.97188058
25503,-0.97267233
25504,-0.96693526
25505,-0.96653173
25506,-0.96758409
25507,-0.96614699
25508,-0.96650099
25509,-0.96608562
25510,-0.96516752
25511,-0.96571282
25512,-0.96590223
25513,-0.96763353
25514,-0.96189899
25515,-0.95206508
25516,-0.91968125
25517,-0.85155198
25518,-0.77883445
25519,-0.72122817
25520,-0.68397317
25521,-0.67426149
25522,-0.66234842
25523,-0.65912827
25524,-0.65642237
25525,-0.63945718
25526,-0.61881486
25527,-0.60184365
25528,-0.59252198
25529,-0.57722239
25530,-0.53842339
25531,-0.48597117
25532,-0.40653593
25533,-0.29331875
25534,-0.16729756
25535,-0.01756717
25536,0.14727404
25537,0.33412347
25538,0.48977452
25539,0.63973541
25540,0.76000084
25541,0.87407791
25542,0.96656572
25543,1.040968
25544,1.1056931
25545,1.158711
25546,1.2195623
25547,1.2675321
25548,1.2954131
25549,1.3074463
25550,1.319712
25551,1.3269823
25552,1.3300301
25553,1.3340452
25554,1.3342167
25555,1.3334426
25556,1.3400517
25557,1.3445746
25558,1.3446814
25559,1.3486294
25560,1.3446002
25561,1.3413346
25562,1.3374907
25563,1.3342371
25564,1.3391137
25565,1.3404332
25566,1.3428643
25567,1.3434136
25568,1.3488268
25569,1.3483801
25570,1.3496758
25571,1.355176
25572,1.3502448
25573,1.3534815
25574,1.3527163
25575,1.3510323
25576,1.3510323
25577,1.350785
25578,1.3493793
25579,1.3476739
25580,1.3426695
25581,1.3458588
25582,1.3399978
25583,1.342139
25584,1.3332583
25585,1.3199042
25586,1.3014918
25587,1.2498803
25588,1.1757458
25589,1.1219401
25590,1.0280034
25591,0.90921878
25592,0.79088008
25593,0.6645426
25594,0.51005123
25595,0.37256234
25596,0.2215118
25597,0.077339532
25598,-0.052588985
25599,-0.17809361
25600,-0.28300969
25601,-0.36504625
25602,-0.48079091
25603,-0.56387339
25604,-0.61992986
25605,-0.64628729
25606,-0.67155294
25607,-0.6914689
25608,-0.69753313
25609,-0.71236951
25610,-0.70360983
25611,-0.70683537
25612,-0.71329785
25613,-0.72019366
25614,-0.72225296
25615,-0.73027053
25616,-0.73223307
25617,-0.73551692
25618,-0.73947041
25619,-0.74645992
25620,-0.77743877
25621,-0.81487504
25622,-0.88479983
25623,-0.97311939
25624,-1.0701713
25625,-1.1124897
25626,-1.1085583
25627,-1.0806216
25628,-1.0410851
25629,-1.0147747
25630,-1.0084134
25631,-1.0137
25632,-1.0172912
25633,-1.0177609
25634,-1.0160834
25635,-1.0176678
25636,-1.0142142
25637,-1.011593
25638,-1.0097749
25639,-1.0127903
25640,-1.0141095
25641,-1.013107
25642,-1.010754
25643,-1.0112209
25644,-1.0095843
25645,-1.0114764
25646,-1.0109348
25647,-1.008073
25648,-1.009745
25649,-1.0062835
25650,-1.2524657
25651,-1.2498636
25652,-1.2490154
25653,-1.2467616
25654,-1.2467493
25655,-1.2442019
25656,-1.2432216
25657,-1.2426963
25658,-1.2425477
25659,-1.2441502
25660,-1.2436107
25661,-1.2418361
25662,-1.2428069
25663,-1.2425295
25664,-1.24292
25665,-1.2429895
25666,-1.2438032
25667,-1.2423675
25668,-1.2458136
25669,-1.2467894
25670,-1.2471057
25671,-1.2451323
25672,-1.2370985
25673,-1.1872842
25674,-1.0918652
25675,-0.9464881
25676,-0.75099316
25677,-0.5017187
25678,-0.24030741
25679,0.026246573
25680,0.2814211
25681,0.49477202
25682,0.68170871
25683,0.80587983
25684,0.89756926
25685,0.93660549
25686,0.94798844
25687,0.95902792
25688,0.95279725
25689,0.94551702
25690,0.93092117
25691,0.92395442
25692,0.92599513
25693,0.92018592
25694,0.92066464
25695,0.92542307
25696,0.92365616
25697,0.93024202
25698,0.92368276
25699,0.92613671
25700,0.92374363
25701,0.92482643
25702,0.9222388
25703,0.91048827
25704,0.91674509
25705,0.90970057
25706,0.90581292
25707,0.90134137
25708,0.90255414
25709,0.90801651
25710,0.90854619
25711,0.90531762
25712,0.90577268
25713,0.90803567
25714,0.90794459
25715,0.91186099
25716,0.90222477
25717,0.90442002
25718,0.90095316
25719,0.89708422
25720,0.90148949
25721,0.90197611
25722,0.89700047
25723,0.90025936
25724,0.89852604
25725,0.89868486
25726,0.89868486
25727,0.89689
25728,0.89887063
25729,0.89675496
25730,0.90015735
25731,0.89814391
25732,0.90163219
25733,0.89768717
25734,0.89998195
25735,0.8977628
25736,0.90357562
25737,0.90807873
25738,0.9002349
25739,0.90343991
25740,0.90167041
25741,0.90735551
25742,0.91962242
25743,0.91948479
25744,0.91583408
25745,0.9199111
25746,0.92151772
25747,0.9208716
25748,0.92485642
25749,0.91844437
25750,0.91704527
25751,0.90882326
25752,0.89158296
25753,0.87525425
25754,0.84978596
25755,0.83447557
25756,0.79607735
25757,0.76467676
25758,0.70057163
25759,0.63588687
25760,0.54473817
25761,0.45280594
25762,0.3302456
25763,0.17809701
25764,0.0051391447
25765,-0.19546851
25766,-0.40422479
25767,-0.6092677
25768,-0.78811842
25769,-0.9537149
25770,-1.0854386
25771,-1.1815102
25772,-1.2565184
25773,-1.2826214
25774,-1.292307
25775,-1.2897918
25776,-1.2773532
25777,-1.2600204
25778,-1.2330324
25779,-1.2144593
25780,-1.1989445
25781,-1.1855825
25782,-1.1837072
25783,-1.1827367
25784,-1.1812183
25785,-1.1819568
25786,-1.1802395
25787,-1.1796338
25788,-1.1776685
25789,-1.1751132
25790,-1.1735091
25791,-1.1721788
25792,-1.1724384
25793,-1.1731317
25794,-1.1719273
25795,-1.1707882
25796,-1.1700003
25797,-1.1703796
25798,-1.1714643
25799,-1.1710301
25800,-0.64700776
25801,-0.64673539
25802,-0.6470231
25803,-0.64545044
25804,-0.64646919
25805,-0.64673428
25806,-0.64349073
25807,-0.64400259
25808,-0.64228535
25809,-0.64095967
25810,-0.64111307
25811,-0.63994985
25812,-0.63792227
25813,-0.63879182
25814,-0.63670254
25815,-0.63654384
25816,-0.63364009
25817,-0.62790002
25818,-0.62555901
25819,-0.61986639
25820,-0.61438711
25821,-0.60834906
25822,-0.60040317
25823,-0.59502156
25824,-0.59149592
25825,-0.59006054
25826,-0.58970451
25827,-0.58786377
25828,-0.59002544
25829,-0.58922311
25830,-0.59269865
25831,-0.592384
25832,-0.59399022
25833,-0.59359777
25834,-0.5931614
25835,-0.59326271
25836,-0.59413469
25837,-0.59483416
25838,-0.59250485
25839,-0.59019662
25840,-0.58913956
25841,-0.58791719
25842,-0.58633988
25843,-0.58386522
25844,-0.58531097
25845,-0.59057505
25846,-0.58236584
25847,-0.55524378
25848,-0.49128489
25849,-0.4439327
25850,-0.36194784
25851,-0.24209536
25852,-0.14816352
25853,0.068745939
25854,0.28690592
25855,0.52782145
25856,0.7061126
25857,0.84503243
25858,1.0047824
25859,1.2334951
25860,1.4370454
25861,1.6359621
25862,1.8062512
25863,1.859565
25864,1.8977206
25865,1.9211031
25866,1.929533
25867,1.948297
25868,1.9522041
25869,1.966468
25870,1.9669779
25871,1.9687689
25872,1.9731408
25873,1.9772808
25874,1.9808578
25875,1.9835635
25876,1.9835635
25877,1.9819684
25878,1.9812204
25879,1.9849711
25880,1.958083
25881,1.9376974
25882,1.9016201
25883,1.8588238
25884,1.7886316
25885,1.6837652
25886,1.5649162
25887,1.4161675
25888,1.296543
25889,1.1652457
25890,1.0497881
25891,0.92435314
25892,0.8134482
25893,0.67956995
25894,0.55983997
25895,0.40224313
25896,0.21259435
25897,0.016567043
25898,-0.2053797
25899,-0.33654843
25900,-0.45744042
25901,-0.59424913
25902,-0.6945905
25903,-0.76931129
25904,-0.80180514
25905,-0.80018248
25906,-0.78421058
25907,-0.75723221
25908,-0.73005564
25909,-0.71394402
25910,-0.69759976
25911,-0.67588525
25912,-0.6605284
25913,-0.64445883
25914,-0.63628736
25915,-0.63155865
25916,-0.63026951
25917,-0.62966527
25918,-0.62691801
25919,-0.62561629
25920,-0.62465448
25921,-0.62405201
25922,-0.6234119
25923,-0.62365614
25924,-0.63072674
25925,-0.63388565
25926,-0.63421365
25927,-0.63703198
25928,-0.63786963
25929,-0.63606851
25930,-0.63604467
25931,-0.63454142
25932,-0.63538592
25933,-0.63514124
25934,-0.63575674
25935,-0.63618273
25936,-0.63412756
25937,-0.63460543
25938,-0.63483929
25939,-0.63320019
25940,-0.63330404
25941,-0.63208894
25942,-0.63038682
25943,-0.62891966
25944,-0.62764552
25945,-0.62383901
25946,-0.6225194
25947,-0.61951213
25948,-0.6193755
25949,-0.6189037
25950,-1.679603
25951,-1.6799172
25952,-1.679478
25953,-1.6783917
25954,-1.6791174
25955,-1.6793139
25956,-1.6787601
25957,-1.6811093
25958,-1.6821761
25959,-1.6820725
25960,-1.6799944
25961,-1.6828436
25962,-1.6824843
25963,-1.6855278
25964,-1.6855162
25965,-1.6845378
25966,-1.6752968
25967,-1.6440679
25968,-1.5656478
25969,-1.4361434
25970,-1.2295817
25971,-0.97821215
25972,-0.71019134
25973,-0.41927118
25974,-0.14109349
25975,0.094780096
25976,0.30819915
25977,0.46345381
25978,0.56730313
25979,0.63706089
25980,0.66535428
25981,0.67585901
25982,0.67694974
25983,0.67545159
25984,0.66869377
25985,0.65059099
25986,0.64667266
25987,0.64451733
25988,0.64610217
25989,0.65142509
25990,0.64982836
25991,0.64994631
25992,0.64689127
25993,0.65508005
25994,0.65436856
25995,0.66259142
25996,0.66041549
25997,0.65974837
25998,0.65941561
25999,0.66737843
26000,0.67037032
26001,0.66900091
26002,0.67534246
26003,0.67828519
26004,0.67128547
26005,0.67661036
26006,0.67635215
26007,0.67455838
26008,0.67081429
26009,0.67653545
26010,0.67666884
26011,0.68013339
26012,0.67967104
26013,0.67684675
26014,0.67438035
26015,0.67662336
26016,0.66424026
26017,0.67650443
26018,0.66742183
26019,0.66849245
26020,0.66420826
26021,0.66759606
26022,0.65929693
26023,0.67197796
26024,0.67096779
26025,0.67011444
26026,0.67011444
26027,0.67022687
26028,0.66463947
26029,0.66410233
26030,0.66991961
26031,0.66353011
26032,0.6714559
26033,0.67290427
26034,0.67604661
26035,0.67331489
26036,0.67369166
26037,0.67135756
26038,0.67557113
26039,0.67323826
26040,0.68068673
26041,0.67786207
26042,0.6816481
26043,0.68380147
26044,0.68157833
26045,0.6815906
26046,0.6790938
26047,0.67383229
26048,0.67935299
26049,0.67771371
26050,0.68381435
26051,0.67778728
26052,0.68131019
26053,0.68207723
26054,0.68335027
26055,0.68387173
26056,0.68249483
26057,0.67952562
26058,0.68241882
26059,0.68907303
26060,0.69272676
26061,0.69092576
26062,0.68895974
26063,0.68848402
26064,0.69372884
26065,0.69287169
26066,0.69640735
26067,0.69583219
26068,0.6860137
26069,0.66894659
26070,0.64790758
26071,0.63011119
26072,0.56839213
26073,0.53637978
26074,0.48783673
26075,0.3847184
26076,0.2943076
26077,0.16929225
26078,0.012897451
26079,-0.12338771
26080,-0.34505157
26081,-0.61518566
26082,-0.8845147
26083,-1.1236865
26084,-1.3332506
26085,-1.4939238
26086,-1.6137445
26087,-1.689072
26088,-1.7092906
26089,-1.7173109
26090,-1.7177003
26091,-1.71809
26092,-1.7166861
26093,-1.7116138
26094,-1.7048185
26095,-1.6910801
26096,-1.6851113
26097,-1.6870029
26098,-1.6914389
26099,-1.6898036
26100,-1.2272464
26101,-1.2736179
26102,-1.2926928
26103,-1.2882216
26104,-1.2766212
26105,-1.2662113
26106,-1.2397875
26107,-1.2294592
26108,-1.2333555
26109,-1.2280486
26110,-1.2169693
26111,-1.2071488
26112,-1.2069513
26113,-1.198484
26114,-1.1921523
26115,-1.1907519
26116,-1.1883429
26117,-1.1870736
26118,-1.195112
26119,-1.1704488
26120,-1.1330591
26121,-1.0559308
26122,-0.97783512
26123,-0.90789801
26124,-0.86126147
26125,-0.83467179
26126,-0.82981297
26127,-0.83864837
26128,-0.85046018
26129,-0.84744117
26130,-0.83459647
26131,-0.83182433
26132,-0.81288049
26133,-0.78599481
26134,-0.74987296
26135,-0.70413018
26136,-0.60376652
26137,-0.45524668
26138,-0.30830213
26139,-0.136518
26140,0.04768022
26141,0.19970543
26142,0.32842546
26143,0.49125435
26144,0.58489847
26145,0.66383217
26146,0.73851047
26147,0.82732368
26148,0.87393038
26149,0.93875604
26150,0.97196663
26151,0.98297305
26152,1.0083166
26153,1.0290347
26154,1.0523776
26155,1.0534467
26156,1.0586541
26157,1.0582589
26158,1.0643381
26159,1.0774108
26160,1.0663471
26161,1.0755404
26162,1.0937092
26163,1.0798315
26164,1.0923632
26165,1.0867963
26166,1.0870797
26167,1.1068526
26168,1.0946766
26169,1.1107232
26170,1.1016526
26171,1.0951482
26172,1.0995261
26173,1.1033758
26174,1.1067657
26175,1.1057866
26176,1.1057866
26177,1.1009464
26178,1.1034989
26179,1.1105781
26180,1.105627
26181,1.1054428
26182,1.1085666
26183,1.11442
26184,1.1146293
26185,1.1168856
26186,1.1224149
26187,1.1224393
26188,1.1125587
26189,1.1145275
26190,1.1074409
26191,1.1266124
26192,1.1242541
26193,1.1185062
26194,1.1035953
26195,1.1036289
26196,1.1039057
26197,1.103324
26198,1.1099351
26199,1.0879034
26200,1.0902601
26201,1.0814925
26202,1.0573378
26203,1.0392257
26204,1.0110288
26205,0.97459033
26206,0.91811026
26207,0.8606827
26208,0.82180118
26209,0.73521081
26210,0.64274657
26211,0.53758021
26212,0.42171773
26213,0.27467848
26214,0.13741952
26215,-0.034335726
26216,-0.20467718
26217,-0.33390795
26218,-0.45982169
26219,-0.56467285
26220,-0.66349703
26221,-0.71755949
26222,-0.7816733
26223,-0.83621522
26224,-0.87631633
26225,-0.90392863
26226,-0.91663324
26227,-0.93772335
26228,-0.94420898
26229,-0.9475213
26230,-0.95107101
26231,-0.9587344
26232,-0.96443498
26233,-0.97136743
26234,-0.98024006
26235,-0.9890533
26236,-0.99608199
26237,-1.0081729
26238,-1.0138313
26239,-1.0242752
26240,-1.0433628
26241,-1.0605364
26242,-1.0676706
26243,-1.0921879
26244,-1.1323756
26245,-1.1892441
26246,-1.2569529
26247,-1.3209206
26248,-1.3892102
26249,-1.4073151
26250,-1.3319649
26251,-1.3251012
26252,-1.326295
26253,-1.3196563
26254,-1.3161399
26255,-1.3322263
26256,-1.3210064
26257,-1.3377296
26258,-1.3356668
26259,-1.3253791
26260,-1.3363453
26261,-1.3375425
26262,-1.338527
26263,-1.3402911
26264,-1.3382749
26265,-1.3341626
26266,-1.330936
26267,-1.3250756
26268,-1.3474471
26269,-1.3404175
26270,-1.3466649
26271,-1.3427368
26272,-1.338814
26273,-1.3419203
26274,-1.3251226
26275,-1.2474857
26276,-1.1263701
26277,-0.98560227
26278,-0.78146752
26279,-0.49248643
26280,-0.24044256
26281,0.037374618
26282,0.26190195
26283,0.47936391
26284,0.65432738
26285,0.74378189
26286,0.80899542
26287,0.91698614
26288,0.91927042
26289,0.99202538
26290,1.0544254
26291,1.0615821
26292,0.91665904
26293,0.91809673
26294,1.1041618
26295,0.92673559
26296,0.84017628
26297,1.053957
26298,0.89618261
26299,0.87080328
26300,0.88777122
26301,0.94017453
26302,0.99928621
26303,0.88301017
26304,0.92474557
26305,0.80921103
26306,0.80057004
26307,0.79654883
26308,0.82233306
26309,0.81564698
26310,0.80493045
26311,0.7997365
26312,0.89925879
26313,0.91581435
26314,0.81383533
26315,0.87015441
26316,0.86621658
26317,0.84634894
26318,0.83065668
26319,0.87834294
26320,0.84124596
26321,0.83839322
26322,0.82033461
26323,0.78505794
26324,0.77364912
26325,0.77725949
26326,0.77725949
26327,0.79336673
26328,0.78203358
26329,0.75950427
26330,0.78832792
26331,0.83615709
26332,0.82228811
26333,0.77363714
26334,0.81404301
26335,0.77477406
26336,0.80322198
26337,0.77103454
26338,0.7998959
26339,0.81367226
26340,0.80954549
26341,0.74876769
26342,0.79685067
26343,0.74665147
26344,0.75641255
26345,0.82525376
26346,0.77786875
26347,0.77709938
26348,0.79607916
26349,0.77219719
26350,0.86030889
26351,0.89764545
26352,0.9204109
26353,0.7915877
26354,0.91668975
26355,0.88212552
26356,0.8705388
26357,0.90140454
26358,1.0246061
26359,0.84427446
26360,0.72569755
26361,0.90452935
26362,0.81679066
26363,0.76873508
26364,0.61347261
26365,0.51973905
26366,0.5127975
26367,0.47660237
26368,0.34125878
26369,0.20641664
26370,0.013312015
26371,-0.080985494
26372,-0.37367871
26373,-0.56047714
26374,-0.75210292
26375,-0.9103697
26376,-1.0124738
26377,-1.1132383
26378,-1.196564
26379,-1.2624155
26380,-1.2933887
26381,-1.3125346
26382,-1.3139828
26383,-1.3033256
26384,-1.2945904
26385,-1.2804149
26386,-1.2818437
26387,-1.275292
26388,-1.2757907
26389,-1.2827169
26390,-1.2725097
26391,-1.2802385
26392,-1.2714195
26393,-1.2836697
26394,-1.2774399
26395,-1.2746466
26396,-1.2999095
26397,-1.2944645
26398,-1.2959945
26399,-1.2864491
26400,-1.0466934
26401,-1.0447832
26402,-1.0439513
26403,-1.0452659
26404,-1.045302
26405,-1.045103
26406,-1.0469986
26407,-1.050055
26408,-1.0501443
26409,-1.0512611
26410,-1.0534442
26411,-1.0538578
26412,-1.0535132
26413,-1.0546393
26414,-1.0510271
26415,-1.0485161
26416,-1.0357145
26417,-1.023279
26418,-0.9994218
26419,-0.95737243
26420,-0.90396486
26421,-0.84442167
26422,-0.79818234
26423,-0.75688827
26424,-0.73994606
26425,-0.73663946
26426,-0.74425702
26427,-0.74128798
26428,-0.74865237
26429,-0.73861213
26430,-0.72663023
26431,-0.70876829
26432,-0.69986241
26433,-0.70205803
26434,-0.7053221
26435,-0.70207708
26436,-0.69050687
26437,-0.67942863
26438,-0.65647216
26439,-0.64240617
26440,-0.6147112
26441,-0.58866799
26442,-0.55544103
26443,-0.48551856
26444,-0.3838472
26445,-0.25853433
26446,-0.15452629
26447,-0.032531887
26448,0.11308978
26449,0.28187991
26450,0.43407681
26451,0.57277142
26452,0.70316525
26453,0.81624135
26454,0.93820005
26455,1.009574
26456,1.0740632
26457,1.1247262
26458,1.1734623
26459,1.2071719
26460,1.2322309
26461,1.2172299
26462,1.2425316
26463,1.2633979
26464,1.2719496
26465,1.2748231
26466,1.2704112
26467,1.2753566
26468,1.2871705
26469,1.2894859
26470,1.3074697
26471,1.2980727
26472,1.3003579
26473,1.3019608
26474,1.3021414
26475,1.3007402
26476,1.3007402
26477,1.3056876
26478,1.2965829
26479,1.2956895
26480,1.3009191
26481,1.2867867
26482,1.3110658
26483,1.3033565
26484,1.2921475
26485,1.3002813
26486,1.2830261
26487,1.2841227
26488,1.2772624
26489,1.2805151
26490,1.2797537
26491,1.2838318
26492,1.2811345
26493,1.2685502
26494,1.2753139
26495,1.2826684
26496,1.2828132
26497,1.2606373
26498,1.2766674
26499,1.2332113
26500,1.2727445
26501,1.2521382
26502,1.198143
26503,1.1815481
26504,1.103502
26505,1.006459
26506,0.91022306
26507,0.78249367
26508,0.60331695
26509,0.43637598
26510,0.28413484
26511,0.10648204
26512,-0.067530699
26513,-0.22401381
26514,-0.39078189
