Time,root.BME.d0.s0
18518,-0.896
18519,-0.896
18520,-0.897
18521,-0.899
18522,-0.898
18523,-0.898
18524,-0.895
18525,-0.892
18526,-0.891
18527,-0.889
18528,-0.889
18529,-0.891
18530,-0.792
18531,-0.529
18532,-0.266
18533,-0.121
18534,-0.052
18535,-0.0026346092
18536,0.025995858
18537,0.020356192
18538,0.048170718
18539,0.0092016829
18540,0.017766105
18541,0.018944291
18542,0.035919405
18543,0.114
18544,0.413
18545,0.711
18546,0.877
18547,0.956
18548,0.989
18549,1.004
18550,1.016
18551,0.91
18552,0.61
18553,0.309
18554,0.145
18555,0.066
18556,0.033978281
18557,0.037505423
18558,0.04177633
18559,0.049303682
18560,0.021140703
18561,0.025883271
18562,0.025463787
18563,0.036275209
18564,0.021705814
18565,0.033874204
18566,0.027777734
18567,0.0010721312
18568,0.032996006
18569,0.037099389
18570,0.03233144
18571,0.043374466
18572,0.029479903
18573,0.035308009
18574,0.0017851032
18575,0.0062839566
18576,0.049790544
18577,0.0062914416
18578,0.00696838
18579,0.011210047
18580,0.038020111
18581,0.01827787
18582,0.0087426049
18583,0.023257143
18584,0.030576559
18585,0.035258538
18586,0.042274144
18587,0.048380163
18588,0.0039785692
18589,0.028925575
18590,0.032327435
18591,0.023229927
18592,0.044135877
18593,0.021599751
18594,0.04952081
18595,0.031055805
18596,0.038363224
18597,0.037918783
18598,0.013765168
18599,0.043345676
18600,0.0052344702
18601,0.00038473517
18602,0.038555465
18603,0.101
18604,0.369
18605,0.635
18606,0.785
18607,0.854
18608,0.882
18609,0.896
18610,0.9
18611,0.902
18612,0.904
18613,0.904
18614,0.904
18615,0.909
18616,0.912
18617,0.911
18618,0.911
18619,0.914
18620,0.914
18621,0.907
18622,0.902
18623,0.902
18624,0.903
18625,0.907
18626,0.911
18627,0.911
18628,0.911
18629,0.91
18630,0.909
18631,0.911
18632,0.912
18633,0.909
18634,0.905
18635,0.905
18636,0.908
18637,0.91
18638,0.909
18639,0.908
18640,0.909
18641,0.91
18642,0.909
18643,0.905
18644,0.903
18645,0.904
18646,0.909
18647,0.908
18648,0.906
18649,0.908
18650,0.909
18651,0.905
18652,0.804
18653,0.541
18654,0.275
18655,0.123
18656,0.051
18657,0.060257598
18658,0.023378108
18659,0.037068402
18660,0.049078565
18661,0.017289164
18662,0.026439014
18663,0.018236315
18664,0.019658621
18665,0.040819453
18666,0.025187738
18667,0.03217269
18668,0.049832807
18669,0.106
18670,0.386
18671,0.672
18672,0.83
18673,0.9
18674,0.931
18675,0.95
18676,0.854
18677,0.573
18678,0.288
18679,0.128
18680,0.054
18681,0.065316038
18682,0.030007467
18683,0.010948683
18684,0.014565233
18685,0.022883521
18686,-0.00029399364
18687,0.015697722
18688,0.0088483905
18689,0.024685943
18690,0.020301038
18691,0.037882931
18692,0.043356832
18693,0.0047027933
18694,0.019544013
18695,0.031690183
18696,0.0062057594
18697,0.0061830818
18698,0.025766484
18699,0.011534563
18700,0.020226194
18701,0.024056631
18702,0.030787123
18703,0.025507121
18704,0.026321072
18705,-0.0038320806
18706,0.0038803979
18707,0.02247798
18708,0.047050284
18709,0.057289211
18710,0.047396888
18711,0.015010091
18712,0.050846941
18713,0.0081125062
18714,0.011091131
18715,0.0041508491
18716,0.046362722
18717,0.021916779
18718,0.019972898
18719,0.0035199116
18720,0.041396677
18721,0.015025176
18722,0.022850692
18723,0.04006371
18724,0.012186172
18725,0.023808663
18726,0.038042672
18727,0.052324543
18728,0.033732662
18729,0.03049329
18730,0.029150996
18731,0.05
18732,0.179
18733,0.306
18734,0.373
18735,0.402
18736,0.413
18737,0.416
18738,0.419
18739,0.422
18740,0.423
18741,0.423
18742,0.422
18743,0.421
18744,0.423
18745,0.426
18746,0.426
18747,0.423
18748,0.422
18749,0.421
18750,0.418
18751,0.418
18752,0.417
18753,0.415
18754,0.414
18755,0.419
18756,0.425
18757,0.425
18758,0.425
18759,0.425
18760,0.427
18761,0.429
18762,0.427
18763,0.423
18764,0.422
18765,0.425
18766,0.424
18767,0.42
18768,0.419
18769,0.417
18770,0.416
18771,0.42
18772,0.424
18773,0.422
18774,0.417
18775,0.414
18776,0.415
18777,0.417
18778,0.419
18779,0.421
18780,0.421
18781,0.422
18782,0.428
18783,0.434
18784,0.435
18785,0.431
18786,0.424
18787,0.373
18788,0.246
18789,0.123
18790,0.056
18791,0.067579927
18792,0.023988625
18793,0.105
18794,0.398
18795,0.693
18796,0.86
18797,0.939
18798,0.971
18799,0.983
18800,0.989
18801,0.991
18802,0.99
18803,0.879
18804,0.59
18805,0.3
18806,0.131
18807,0.087670935
18808,0.052256265
18809,-0.00093733437
18810,0.0010951584
18811,0.028409572
18812,0.024946002
18813,0.0065085839
18814,0.027729733
18815,0.023437921
18816,0.030271572
18817,0.051762064
18818,0.011923774
18819,0.0049249577
18820,0.029128318
18821,0.015780489
18822,0.016739997
18823,0.029282872
18824,0.030286983
18825,0.030009022
18826,0.04374299
18827,0.0045047676
18828,0.020637033
18829,0.032688159
18830,0.018250369
18831,0.047431426
18832,0.004349085
18833,0.010696098
18834,0.03211424
18835,0.035259282
18836,0.023545249
18837,0.038933886
18838,0.032224672
18839,0.0072979228
18840,0.045048977
18841,0.012431756
18842,0.042675413
18843,0.034537731
18844,0.014542562
18845,0.037175906
18846,0.00827917
18847,-0.124
18848,-0.455
18849,-0.788
18850,-0.974
18851,-1.06
18852,-1.094
18853,-1.106
18854,-1.112
18855,-1.115
18856,-1.115
18857,-1.114
18858,-1.112
18859,-1.11
18860,-1.11
18861,-1.112
18862,-1.115
18863,-1.119
18864,-1.122
18865,-1.121
18866,-1.116
18867,-1.115
18868,-1.12
18869,-1.124
18870,-1.123
18871,-1.12
18872,-1.121
18873,-1.122
18874,-1.12
18875,-1.12
18876,-1.122
18877,-1.121
18878,-1.12
18879,-1.122
18880,-1.122
18881,-1.124
18882,-1.127
18883,-1.126
18884,-1.124
18885,-1.126
18886,-1.127
18887,-1.127
18888,-1.125
18889,-1.126
18890,-1.129
18891,-1.132
18892,-1.13
18893,-1.003
18894,-0.67
18895,-0.335
18896,-0.149
18897,-0.063
18898,-0.0030497448
18899,0.0027818156
18900,-0.00059162829
18901,0.038995623
18902,0.021417968
18903,0.039498933
18904,0.018090476
18905,0.021799937
18906,0.016115431
18907,-0.0026322285
18908,-0.00042106754
18909,0.013536151
18910,0.039957439
18911,0.03858331
18912,0.03378171
18913,0.020853359
18914,0.0060408108
18915,0.019402262
18916,0.03979423
18917,0.0021025898
18918,0.027966505
18919,0.036273439
18920,0.040911299
18921,0.031506529
18922,0.030300098
18923,0.036876617
18924,0.042076253
18925,0.108
18926,0.382
18927,0.655
18928,0.807
18929,0.879
18930,0.807
18931,0.544
18932,0.275
18933,0.125
18934,0.052
18935,0.050693819
18936,0.042539297
18937,0.030301575
18938,0.049397182
18939,0.036948227
18940,0.03896908
18941,-0.00083331644
18942,0.036257449
18943,-0.0018800024
18944,0.021805586
18945,0.0076483129
18946,0.00096522062
18947,0.023003238
18948,0.031416487
18949,0.050877869
18950,0.014761386
18951,0.018605163
18952,0.018937048
18953,0.047569725
18954,0.04378023
18955,0.018686969
18956,0.0092007891
18957,0.019203885
18958,0.016288557
18959,0.0035984576
18960,-0.0053808314
18961,-0.0043775356
18962,0.017451403
18963,-0.0060120044
18964,0.031124195
18965,-0.00077418953
18966,0.012242744
18967,0.020892046
18968,0.016520443
18969,0.009718985
18970,0.03997696
18971,0.017606163
18972,0.007320778
18973,0.042467545
18974,0.028540126
18975,0.013737742
18976,0.0090044128
18977,0.05195794
18978,0.040777581
18979,0.012198201
18980,0.126
18981,0.458
18982,0.793
18983,0.979
18984,1.069
18985,1.113
18986,1.132
18987,1.134
18988,1.131
18989,1.129
18990,1.133
18991,1.137
18992,1.14
18993,1.14
18994,1.141
18995,1.14
18996,1.14
18997,1.139
18998,1.134
18999,1.131
19000,1.133
19001,1.134
19002,1.133
19003,1.135
19004,1.14
19005,1.139
19006,1.133
19007,1.134
19008,1.137
19009,1.136
19010,1.135
19011,1.138
19012,1.143
19013,1.144
19014,1.143
19015,1.142
19016,1.14
19017,1.136
19018,1.136
19019,1.141
19020,1.143
19021,1.143
19022,1.142
19023,1.14
19024,1.14
19025,1.145
19026,1.022
19027,0.682
19028,0.342
19029,0.154
19030,0.066
19031,0.058042729
19032,0.050060021
19033,0.041781668
19034,0.038706234
19035,0.037240858
19036,0.011925428
19037,0.038047626
19038,0.017154517
19039,0.012106135
19040,0.010310701
19041,0.028754372
19042,0.039929186
19043,0.044895911
19044,0.025452396
19045,0.039580804
19046,0.0082255626
19047,0.010674408
19048,0.051853926
19049,0.056512954
19050,0.109
19051,0.371
19052,0.634
19053,0.777
19054,0.841
19055,0.87
19056,0.881
19057,0.886
19058,0.791
19059,0.532
19060,0.269
19061,0.12
19062,0.053
19063,0.054329523
19064,0.038251698
19065,0.036454136
19066,0.01074114
19067,0.032339509
19068,0.0095329793
19069,0.022417099
19070,0.00053125489
19071,0.0034612008
19072,0.038915907
19073,0.02746748
19074,0.030622114
19075,0.038496039
19076,0.041338808
19077,0.033190707
19078,-0.0021415268
19079,0.02792025
19080,0.044219349
19081,0.0066357276
19082,0.0087508714
19083,0.019557432
19084,0.020098927
19085,0.035239087
19086,0.011756079
19087,0.029504883
19088,0.03215367
19089,0.0016141356
19090,0.0031049333
19091,0.041758762
19092,0.031689891
19093,0.052891371
19094,0.016954719
19095,0.041836005
19096,0.032947796
19097,0.025874803
19098,0.048819297
19099,0.044174683
19100,0.0018568906
19101,-0.0013156234
19102,0.0032638915
19103,0.0098750537
19104,0.015366971
19105,0.011585297
19106,0.044589786
19107,0.0017943725
19108,0.0034143228
19109,0.0094031637
19110,0.007705601
19111,0.018562384
19112,0.0090103987
19113,-0.128
19114,-0.468
19115,-0.809
19116,-1.001
19117,-1.092
19118,-1.129
19119,-1.138
19120,-1.139
19121,-1.139
19122,-1.138
19123,-1.14
19124,-1.144
19125,-1.146
19126,-1.144
19127,-1.144
19128,-1.143
19129,-1.142
19130,-1.141
19131,-1.141
19132,-1.146
19133,-1.152
19134,-1.151
19135,-1.148
19136,-1.143
19137,-1.144
19138,-1.149
19139,-1.149
19140,-1.147
19141,-1.144
19142,-1.141
19143,-1.138
19144,-1.137
19145,-1.141
19146,-1.144
19147,-1.143
19148,-1.141
19149,-1.142
19150,-1.14
19151,-1.14
19152,-1.144
19153,-1.149
19154,-1.151
19155,-1.148
19156,-1.144
19157,-1.143
19158,-1.014
19159,-0.673
19160,-0.336
19161,-0.15
19162,-0.061
19163,-0.010085869
19164,0.0067804783
19165,0.016345819
19166,0.038851175
19167,0.02057719
19168,0.044157292
19169,0.029167093
19170,0.019193577
19171,0.0042610554
19172,0.040747021
19173,0.0051049474
19174,0.019376827
19175,0.0036478767
19176,0.025179601
19177,0.017818033
19178,0.042518141
19179,0.026347997
19180,0.030726681
19181,0.108
19182,0.414
19183,0.718
19184,0.885
19185,0.965
19186,1.002
19187,1.016
19188,1.019
19189,0.904
19190,0.599
19191,0.295
19192,0.127
19193,0.05
19194,0.055733789
19195,0.023012185
19196,-0.0019172798
19197,0.014557743
19198,0.004713979
19199,-0.007804836
19200,0.042871161
19201,0.011553944
19202,0.039051192
19203,0.039848122
19204,0.032207622
19205,0.046604105
19206,0.019870517
19207,0.031108269
19208,0.033431611
19209,0.051185287
19210,0.019414407
19211,0.0016188167
19212,0.022466865
19213,0.037495428
19214,0.051075051
19215,0.024951321
19216,0.011372283
19217,0.036171256
19218,0.0016677065
19219,0.025899662
19220,0.039288721
19221,0.027792183
19222,0.016700568
19223,0.0044536185
19224,0.038417185
19225,0.029757693
19226,0.049409628
19227,0.039562082
19228,0.038129844
19229,0.052399672
19230,0.016454982
19231,0.019850256
19232,0.028657773
19233,0.029874968
19234,0.02462305
19235,0.0098875752
19236,0.036400575
19237,0.048066423
19238,0.030664189
19239,-0.145
19240,-0.536
19241,-0.93
19242,-1.149
19243,-1.253
19244,-1.299
19245,-1.316
19246,-1.322
19247,-1.323
19248,-1.324
19249,-1.322
19250,-1.32
19251,-1.321
19252,-1.324
19253,-1.326
19254,-1.327
19255,-1.327
19256,-1.326
19257,-1.324
19258,-1.321
19259,-1.318
19260,-1.318
19261,-1.321
19262,-1.325
19263,-1.325
19264,-1.323
19265,-1.321
19266,-1.318
19267,-1.317
19268,-1.317
19269,-1.316
19270,-1.316
19271,-1.319
19272,-1.321
19273,-1.322
19274,-1.323
19275,-1.322
19276,-1.319
19277,-1.318
19278,-1.319
19279,-1.318
19280,-1.319
19281,-1.319
19282,-1.317
19283,-1.318
19284,-1.322
19285,-1.321
19286,-1.315
19287,-1.314
19288,-1.318
19289,-1.321
19290,-1.326
19291,-1.331
19292,-1.186
19293,-0.792
19294,-0.397
19295,-0.173
19296,-0.067
19297,0.017868598
19298,0.0065960573
19299,0.018283835
19300,0.018189659
19301,0.043269305
19302,0.029212849
19303,0.046305236
19304,0.025958113
19305,0.025302025
19306,0.026114094
19307,0.0087735879
19308,0.024393196
19309,0.046736361
19310,0.0083864137
19311,0.017160392
19312,0.0056571491
19313,0.088
19314,0.329
19315,0.567
19316,0.697
19317,0.759
19318,0.789
19319,0.807
19320,0.726
19321,0.488
19322,0.244
19323,0.104
19324,0.043689637
19325,0.028803052
19326,0.011573591
19327,0.0067332864
19328,0.040172535
19329,0.022408919
19330,-0.0087771359
19331,-0.0051566219
19332,0.037046226
19333,0.0013337385
19334,0.006450894
19335,0.040144988
19336,0.037042375
19337,0.0014792888
19338,0.01372844
19339,0.015749969
19340,0.028782465
19341,0.013141329
19342,0.026337663
19343,0.039907877
19344,0.040977598
19345,0.0045084196
19346,0.0035562903
19347,0.001032175
19348,0.029016476
19349,0.022600305
19350,0.021337097
19351,0.043025252
19352,0.039292262
19353,0.015004799
19354,0.0181683
19355,0.027943209
19356,0.0081262528
19357,0.00041528786
19358,0.029155289
19359,0.008388271
19360,0.0083383253
19361,0.0010061772
19362,0.106
19363,0.389
19364,0.671
19365,0.824
19366,0.898
19367,0.935
19368,0.949
19369,0.953
19370,0.955
19371,0.958
19372,0.962
19373,0.964
19374,0.963
19375,0.963
19376,0.962
19377,0.96
19378,0.961
19379,0.962
19380,0.962
19381,0.959
19382,0.957
19383,0.96
19384,0.962
19385,0.962
19386,0.961
19387,0.961
19388,0.962
19389,0.961
19390,0.961
19391,0.961
19392,0.96
19393,0.96
19394,0.962
19395,0.962
19396,0.958
19397,0.957
19398,0.958
19399,0.957
19400,0.957
19401,0.954
19402,0.953
19403,0.955
19404,0.954
19405,0.953
19406,0.848
19407,0.566
19408,0.285
19409,0.13
19410,0.054
19411,0.01980755
19412,0.010675474
19413,0.0089292608
19414,0.044961031
19415,-0.0004520422
19416,-0.0065431396
19417,0.0024098395
19418,0.01333804
19419,0.0069641685
19420,0.028399471
19421,0.029376682
19422,0.038068182
19423,0.048959149
19424,0.046551464
19425,0.057645301
19426,0.012311853
19427,0.03775048
19428,0.037371501
19429,0.029979662
19430,0.021033612
19431,0.038166338
19432,0.045719762
19433,0.038435615
19434,0.035029604
19435,0.046403086
19436,-0.00084728868
19437,0.102
19438,0.379
19439,0.654
19440,0.809
19441,0.883
19442,0.914
19443,0.925
19444,0.826
19445,0.552
19446,0.277
19447,0.126
19448,0.059
19449,0.029988079
19450,0.022517801
19451,0.033762166
19452,0.036060605
19453,0.037626721
19454,0.0378763
19455,0.048883773
19456,0.028522036
19457,0.018222036
19458,0.049653965
19459,0.031125153
19460,0.046289518
19461,0.043622319
19462,0.021237786
19463,0.027160712
19464,0.0057292686
19465,0.034358096
19466,0.031523184
19467,0.0041331084
19468,0.037297851
19469,0.050201535
19470,0.047736817
19471,0.030282229
19472,0.019610857
19473,0.014480735
19474,0.048924321
19475,0.007531298
19476,0.0015259769
19477,0.035054956
19478,0.037471716
19479,0.040105464
19480,0.022813416
19481,0.035105065
19482,0.016316371
19483,0.0038783884
19484,0.014808062
19485,0.035804558
19486,0.016342559
19487,-0.0048371625
19488,0.0074401842
19489,-0.0088024891
19490,0.0031022586
19491,0.0087319813
19492,0.040770771
19493,0.030115846
19494,0.03406685
19495,0.128
19496,0.459
19497,0.789
19498,0.971
19499,1.054
19500,1.091
19501,1.107
19502,1.113
19503,1.117
19504,1.123
19505,1.124
19506,1.119
19507,1.117
19508,1.114
19509,1.109
19510,1.109
19511,1.113
19512,1.117
19513,1.119
19514,1.119
19515,1.12
19516,1.121
19517,1.119
19518,1.119
19519,1.122
19520,1.122
19521,1.12
19522,1.115
19523,1.107
19524,1.103
19525,1.107
19526,1.115
19527,1.118
19528,1.116
19529,1.114
19530,1.112
19531,1.113
19532,1.113
19533,1.113
19534,1.111
19535,1.112
19536,1.117
19537,1.118
19538,1.117
19539,1.117
19540,1.116
19541,1.113
19542,1.109
19543,1.11
19544,1.116
19545,1.119
19546,1.118
19547,1.115
19548,1.113
19549,1.113
19550,1.117
19551,1.0
19552,0.673
19553,0.341
19554,0.151
19555,0.061
19556,0.042377392
19557,0.040685232
19558,0.0061602198
19559,0.027108019
19560,0.033445252
19561,0.045626379
19562,0.022801311
19563,0.036885932
19564,0.116
19565,0.421
19566,0.726
19567,0.896
19568,0.977
19569,1.014
19570,0.918
19571,0.62
19572,0.315
19573,0.143
19574,0.062
19575,0.030044944
19576,0.059666358
19577,0.054522188
19578,0.050115019
19579,0.035155728
19580,0.028987789
19581,0.0078643989
19582,0.016710933
19583,0.04103067
19584,0.033431369
19585,0.019741384
19586,0.036951322
19587,0.046416309
19588,0.0079982182
19589,0.0025097746
19590,0.02467536
19591,0.011218122
19592,0.027713634
19593,0.047635263
19594,0.01199189
19595,0.03527859
19596,0.023606381
19597,0.023241588
19598,0.032063351
19599,0.047076277
19600,0.0014474948
19601,0.039486917
19602,0.019102869
19603,0.049456404
19604,0.039126628
19605,0.0026082042
19606,0.0059066566
19607,0.044524506
19608,0.012848779
19609,0.04615228
19610,0.032218747
19611,0.01474842
19612,0.024366468
19613,0.036187524
19614,0.030271994
19615,-0.0019302491
19616,0.021720376
19617,0.031642824
19618,0.029964366
19619,0.0098113963
19620,-0.00041473977
19621,0.040153036
19622,0.016677133
19623,0.033431554
19624,0.018479051
19625,0.034191747
19626,0.124
19627,0.446
19628,0.77
19629,0.952
19630,1.035
19631,1.072
19632,1.087
19633,1.093
19634,1.093
19635,1.091
19636,1.091
19637,1.093
19638,1.093
19639,1.093
19640,1.095
19641,1.099
19642,1.1
19643,1.097
19644,1.096
19645,1.098
19646,1.097
19647,1.092
19648,1.09
19649,1.092
19650,1.097
19651,1.1
19652,1.101
19653,1.096
19654,1.089
19655,1.086
19656,1.085
19657,1.086
19658,1.089
19659,1.094
19660,1.097
19661,1.094
19662,1.089
19663,1.088
19664,1.09
19665,1.09
19666,1.091
19667,1.092
19668,1.09
19669,1.087
19670,0.965
19671,0.646
19672,0.325
19673,0.143
19674,0.058
19675,0.063360558
19676,0.041188582
19677,0.056634798
19678,0.045779937
19679,0.015051594
19680,0.010431923
19681,0.036542826
19682,0.020612968
19683,0.037596129
19684,0.043141219
19685,0.040920571
19686,0.028365713
19687,0.045797068
19688,0.0046397514
19689,0.015783258
19690,0.015682686
19691,0.017078209
19692,0.117
19693,0.432
19694,0.744
19695,0.917
19696,1.0
19697,1.04
19698,1.058
19699,1.065
19700,1.066
19701,0.948
19702,0.627
19703,0.306
19704,0.133
19705,0.056
19706,0.058960555
19707,0.013728026
19708,0.019923754
19709,0.047008705
19710,0.030445987
19711,0.040401002
19712,0.046636451
19713,0.045487679
19714,0.038119605
19715,0.02911178
19716,0.029809814
19717,0.0067361829
19718,0.032614773
19719,0.019115804
19720,0.021907167
19721,0.0324026
19722,0.027082289
19723,0.011338395
19724,0.020055551
19725,0.02962102
19726,0.0068745984
19727,0.048295292
19728,0.0060225419
19729,0.017955506
19730,0.017691154
19731,0.0094273409
19732,0.020294752
19733,0.052538587
19734,0.051452658
19735,0.035487012
19736,0.04260325
19737,0.034292132
19738,0.03608157
19739,0.049318567
19740,0.014892029
19741,0.013173954
19742,0.055151419
19743,0.038238078
19744,0.012535892
19745,0.022969154
19746,0.023618021
19747,-0.141
19748,-0.508
19749,-0.872
19750,-1.072
19751,-1.168
19752,-1.214
19753,-1.235
19754,-1.243
19755,-1.243
19756,-1.239
19757,-1.233
19758,-1.233
19759,-1.235
19760,-1.235
19761,-1.235
19762,-1.237
19763,-1.237
19764,-1.236
19765,-1.234
19766,-1.233
19767,-1.233
19768,-1.234
19769,-1.236
19770,-1.237
19771,-1.236
19772,-1.238
19773,-1.242
19774,-1.244
19775,-1.241
19776,-1.235
19777,-1.232
19778,-1.232
19779,-1.234
19780,-1.234
19781,-1.231
19782,-1.229
19783,-1.228
19784,-1.228
19785,-1.228
19786,-1.228
19787,-1.231
19788,-1.235
19789,-1.233
19790,-1.23
19791,-1.227
19792,-1.228
19793,-1.236
19794,-1.24
19795,-1.237
19796,-1.237
19797,-1.24
19798,-1.243
19799,-1.105
19800,-0.739
19801,-0.372
19802,-0.165
19803,-0.067
19804,-0.022200163
19805,0.0058663624
19806,0.021877466
19807,0.028349216
19808,0.0075997102
19809,0.028188772
19810,0.058018334
19811,0.014558197
19812,-0.0015790595
19813,0.0056542472
19814,0.0027857481
19815,0.028246484
19816,0.036043857
19817,0.030137349
19818,0.033111799
19819,0.034561108
19820,0.129
19821,0.47
19822,0.809
19823,0.994
19824,1.078
19825,1.114
19826,1.002
19827,0.668
19828,0.333
19829,0.147
19830,0.061
19831,0.032886362
19832,0.033667987
19833,0.012671634
19834,0.016929911
19835,0.015048339
19836,0.054478209
19837,0.050272115
19838,0.028274704
19839,0.010036942
19840,0.0048566262
19841,0.030051889
19842,0.036969393
19843,0.0488426
19844,0.046504919
19845,0.029884138
19846,0.006843937
19847,0.053028654
19848,0.030071948
19849,0.046036747
19850,0.042388421
19851,0.0086138295
19852,0.032508044
19853,0.028476269
19854,0.022275581
19855,0.012491413
19856,0.03756883
19857,0.0094676308
19858,0.042847326
19859,0.01800311
19860,0.021385689
19861,0.028991329
19862,0.0091536581
19863,0.042039301
19864,0.037534967
19865,0.046185316
19866,0.048705917
19867,0.012598092
19868,-0.002549476
19869,-0.0023604878
19870,0.016078595
19871,0.035095605
19872,0.021006419
19873,0.044343864
19874,0.038264976
19875,0.116
19876,0.422
19877,0.727
19878,0.9
19879,0.981
19880,1.012
19881,1.02
19882,1.02
19883,1.023
19884,1.026
19885,1.028
19886,1.032
19887,1.038
19888,1.041
19889,1.041
19890,1.039
19891,1.04
19892,1.043
19893,1.039
19894,1.032
19895,1.032
19896,1.035
19897,1.037
19898,1.039
19899,1.038
19900,1.038
19901,1.038
19902,1.039
19903,1.041
19904,1.043
19905,1.042
19906,1.035
19907,1.03
19908,1.03
19909,1.033
19910,1.033
19911,1.03
19912,1.029
19913,1.032
19914,1.033
19915,1.033
19916,1.032
19917,1.032
19918,1.032
19919,1.028
19920,1.027
19921,1.033
19922,0.922
19923,0.616
19924,0.309
19925,0.136
19926,0.055
19927,0.022228987
19928,0.016841124
19929,0.031783416
19930,0.0066454352
19931,0.0041229534
19932,0.029028675
19933,0.022334381
19934,0.013756721
19935,0.014769939
19936,0.010476241
19937,0.050049843
19938,0.028282646
19939,0.024303897
19940,0.040127834
19941,0.031374154
19942,0.029685827
19943,0.046364286
19944,0.046648589
19945,0.034130833
19946,0.029143865
19947,0.029729817
19948,0.040545146
19949,0.043538117
19950,0.03375345
19951,0.038169494
19952,0.028070862
19953,0.096
19954,0.373
19955,0.652
19956,0.81
19957,0.884
19958,0.811
19959,0.547
19960,0.278
19961,0.131
19962,0.063
19963,0.042890183
19964,0.048097344
19965,0.051756231
19966,0.040406636
19967,0.035660395
19968,0.045555252
19969,0.025434573
19970,0.022073603
19971,0.011806278
19972,0.026378946
19973,0.013264469
19974,0.042448617
19975,0.038290219
19976,0.019691121
19977,0.013557712
19978,0.025110534
19979,0.042433953
19980,0.010833883
19981,0.037714535
19982,0.035434572
19983,0.0089380199
19984,0.04218246
19985,0.012070856
19986,0.023560628
19987,0.0091649069
19988,0.04383407
19989,0.052284071
19990,0.030004978
19991,0.022514329
19992,0.011842633
19993,0.028443662
19994,0.033684176
19995,0.01540114
19996,0.010175814
19997,0.031420352
19998,0.0075441526
19999,0.045774989
20000,0.003434181
20001,0.016782736
20002,0.032575558
20003,0.017273517
20004,-0.0029134012
20005,-0.00089440849
20006,0.029896767
20007,0.151
20008,0.559
20009,0.963
20010,1.191
20011,1.299
20012,1.343
20013,1.361
20014,1.369
20015,1.372
20016,1.373
20017,1.372
20018,1.369
20019,1.369
20020,1.372
20021,1.376
20022,1.377
20023,1.37
20024,1.363
20025,1.363
20026,1.366
20027,1.371
20028,1.377
20029,1.379
20030,1.377
20031,1.373
20032,1.371
20033,1.372
20034,1.372
20035,1.371
20036,1.369
20037,1.362
20038,1.357
20039,1.361
20040,1.364
20041,1.363
20042,1.359
20043,1.357
20044,1.36
20045,1.364
20046,1.365
20047,1.364
20048,1.363
20049,1.363
20050,1.363
20051,1.363
20052,1.365
20053,1.368
20054,1.37
20055,1.37
20056,1.368
20057,1.367
20058,1.368
20059,1.369
20060,1.217
20061,0.809
20062,0.402
20063,0.176
20064,0.07
20065,0.041998097
20066,0.043279691
20067,0.027957397
20068,0.053249099
20069,0.022873197
20070,0.035863184
20071,0.045153025
20072,0.0046334219
20073,0.043751942
20074,0.020363919
20075,0.050112701
20076,0.042586326
20077,0.051293723
20078,0.123
20079,0.438
20080,0.755
20081,0.934
20082,1.021
20083,1.062
20084,1.076
20085,0.957
20086,0.639
20087,0.318
20088,0.134
20089,0.051
20090,0.030527594
20091,0.0078739844
20092,0.011130636
20093,0.051749849
20094,0.050853617
20095,0.024399761
20096,0.0078484638
20097,0.050488683
20098,0.035298963
20099,0.029811962
20100,0.043360304
20101,0.020462304
20102,0.012116152
20103,0.030860622
20104,0.013176702
20105,0.0098796198
20106,0.014361666
20107,0.024994682
20108,0.051134639
20109,0.021486298
20110,0.0049482635
20111,-0.0035382705
20112,0.018533885
20113,0.048377689
20114,0.01076916
20115,0.041922195
20116,0.025580784
20117,0.038878255
20118,0.038909764
20119,0.046044099
20120,0.011335885
20121,0.0097276356
20122,0.014906978
20123,0.010894845
20124,0.0041517094
20125,0.044025326
20126,0.0030012566
20127,0.046580128
20128,0.015409561
20129,0.047952211
20130,-0.116
20131,-0.452
20132,-0.792
20133,-0.982
20134,-1.072
20135,-1.112
20136,-1.129
20137,-1.136
20138,-1.138
20139,-1.136
20140,-1.133
20141,-1.132
20142,-1.131
20143,-1.127
20144,-1.124
20145,-1.124
20146,-1.127
20147,-1.13
20148,-1.129
20149,-1.124
20150,-1.121
20151,-1.12
20152,-1.121
20153,-1.126
20154,-1.135
20155,-1.138
20156,-1.136
20157,-1.131
20158,-1.129
20159,-1.13
20160,-1.134
20161,-1.138
20162,-1.139
20163,-1.14
20164,-1.141
20165,-1.142
20166,-1.139
20167,-1.133
20168,-1.129
20169,-1.13
20170,-1.132
20171,-1.132
20172,-1.132
20173,-1.132
20174,-1.133
20175,-1.134
20176,-1.135
20177,-1.136
20178,-1.136
20179,-1.136
20180,-1.134
20181,-1.133
20182,-1.131
20183,-1.129
20184,-1.129
20185,-1.002
20186,-0.663
20187,-0.33
20188,-0.152
20189,-0.071
20190,-0.019680518
20191,-0.00027632037
20192,0.0086528801
20193,0.017268616
20194,0.024235295
20195,0.022141205
20196,0.0046503732
20197,0.0048328355
20198,-0.0023492672
20199,0.013747338
20200,0.035390544
20201,0.014869735
20202,0.035141953
20203,0.027682466
20204,0.016315463
20205,0.019495501
20206,0.007027572
20207,0.114
20208,0.409
20209,0.705
20210,0.867
20211,0.94
20212,0.974
20213,0.88
20214,0.594
20215,0.3
20216,0.134
