Time,root.DistalPhalanxOutlineCorrect.d0.s0
51357,-0.78288321
51358,-0.52576841
51359,-0.24339072
51360,-0.64347396
51361,-0.54938003
51362,-0.383836
51363,-0.15115498
51364,0.059279462
51365,0.0936141
51366,0.37209355
51367,0.69523641
51368,1.0266082
51369,1.1852853
51370,1.261162
51371,1.3682521
51372,1.4493499
51373,1.4066728
51374,1.3617256
51375,1.2401073
51376,1.0865945
51377,0.96616792
51378,0.66652017
51379,0.51170216
51380,0.25666107
51381,-0.12192797
51382,-0.41624109
51383,-0.61401995
51384,-0.75516085
51385,-0.57769901
51386,-0.36158942
51387,-0.12862465
51388,0.15995657
51389,0.41471391
51390,0.72452017
51391,1.0390936
51392,1.3180838
51393,1.4040055
51394,1.3629742
51395,1.3566748
51396,1.3331229
51397,1.3937335
51398,1.3540642
51399,1.4298842
51400,1.364847
51401,1.2853382
51402,1.4110994
51403,1.3355065
51404,0.91565911
51405,0.5325867
51406,0.18668651
51407,-0.080499403
51408,-0.34240743
51409,-0.57730175
51410,-0.42719412
51411,-0.38065792
51412,-0.48422935
51413,-0.63008062
51414,-0.86406692
51415,-0.97348375
51416,-1.1658712
51417,-1.3866288
51418,-1.6197751
51419,-1.6050822
51420,-1.4256454
51421,-1.2251538
51422,-1.043061
51423,-0.86832328
51424,-0.71770488
51425,-0.59971858
51426,-0.38088492
51427,-0.46005322
51428,-0.6372313
51429,-0.81843874
51430,-1.0469769
51431,-1.2739998
51432,-1.4943714
51433,-1.5678419
51434,-1.5218505
51435,-1.3363243
51436,-1.2055178
51437,-1.0064564
51438,-0.80771271
51439,-0.65192993
51440,-0.92101738
51441,-0.89510579
51442,-0.72949918
51443,-0.4062508
51444,-0.11315503
51445,0.17761335
51446,0.49863777
51447,0.84681506
51448,1.0135078
51449,1.1434795
51450,1.3597197
51451,1.4292311
51452,1.4339893
51453,1.3146718
51454,1.1648397
51455,0.97735569
51456,0.72630807
51457,0.58842324
51458,0.28188034
51459,0.061916287
51460,-0.26940037
51461,-0.58525282
51462,-0.77113357
51463,-0.87121127
51464,-0.76141026
51465,-0.65595371
51466,-0.50219092
51467,-0.19492394
51468,0.13866838
51469,0.41345536
51470,0.76861482
51471,1.1460138
51472,1.44123
51473,1.5813388
51474,1.4835368
51475,1.3926652
51476,1.3897689
51477,1.4774339
51478,1.5123447
51479,1.5434282
51480,1.5552203
51481,1.6061126
51482,1.4095776
51483,1.0480566
51484,0.69062145
51485,0.34844365
51486,0.034815143
51487,-0.29696699
51488,-0.59233843
51489,-0.81468159
51490,-0.041005996
51491,-0.02430052
51492,-0.13823911
51493,-0.45155729
51494,-0.71460389
51495,-0.99027011
51496,-1.308812
51497,-1.5764203
51498,-1.7783393
51499,-1.6204131
51500,-1.3743926
51501,-1.0398176
51502,-0.79145943
51503,-0.43826532
51504,-0.18390764
51505,0.058813103
51506,-0.054866886
51507,-0.19838917
51508,-0.49851882
51509,-0.85388515
51510,-1.1376714
51511,-1.3923394
51512,-1.5410543
51513,-1.6169737
51514,-1.4288535
51515,-1.2216125
51516,-0.96110017
51517,-0.67752084
51518,-0.43381742
51519,-0.18964853
51520,-0.99519522
51521,-0.90513291
51522,-0.70228987
51523,-0.40561164
51524,-0.1116515
51525,0.22750206
51526,0.57667607
51527,0.88248224
51528,1.1103967
51529,1.3067893
51530,1.3835451
51531,1.428982
51532,1.4253714
51533,1.3405018
51534,1.2049215
51535,1.0896256
51536,0.80759259
51537,0.4895347
51538,0.11752056
51539,-0.24447313
51540,-0.58606081
51541,-0.84809345
51542,-0.94553925
51543,-0.97949517
51544,-0.82521275
51545,-0.53733791
51546,-0.24642042
51547,0.082712698
51548,0.39407677
51549,0.73254066
51550,1.0593208
51551,1.3517393
51552,1.4637898
51553,1.4355135
51554,1.4411931
51555,1.3082904
51556,1.3495081
51557,1.4230184
51558,1.3591228
51559,1.488131
51560,1.7112178
51561,1.6292692
51562,1.3407452
51563,0.99428933
51564,0.66385801
51565,0.29796973
51566,-0.094734394
51567,-0.41035817
51568,-0.68942962
51569,-0.93044772
51570,-0.11047501
51571,-0.011568747
51572,-0.082442106
51573,-0.39875554
51574,-0.65129513
51575,-0.94217205
51576,-1.1715064
51577,-1.4111857
51578,-1.4781645
51579,-1.5418085
51580,-1.3822197
51581,-1.119822
51582,-0.8846052
51583,-0.60354588
51584,-0.49969024
51585,-0.21481747
51586,-0.15222011
51587,-0.30711106
51588,-0.47295553
51589,-0.75072879
51590,-1.0725596
51591,-1.2748346
51592,-1.4349589
51593,-1.4924447
51594,-1.3792177
51595,-1.2218926
51596,-0.96837937
51597,-0.71717855
51598,-0.46707308
51599,-0.2446354
51600,-0.9905668
51601,-0.84263502
51602,-0.52994442
51603,-0.21262028
51604,0.097338973
51605,0.41139525
51606,0.59381029
51607,0.87972393
51608,1.0635046
51609,1.2010963
51610,1.2168503
51611,1.2349943
51612,1.2933769
51613,1.1958775
51614,1.0785758
51615,0.88942997
51616,0.49377466
51617,0.10070438
51618,-0.15423771
51619,-0.43473743
51620,-0.78503284
51621,-1.0616794
51622,-0.92125884
51623,-0.8784352
51624,-0.92008826
51625,-0.64046648
51626,-0.37333086
51627,-0.012597795
51628,0.36159692
51629,0.75408191
51630,1.105743
51631,1.4574529
51632,1.6145054
51633,1.4374555
51634,1.2974739
51635,1.2864022
51636,1.3389319
51637,1.2957668
51638,1.2924502
51639,1.3699034
51640,1.5403688
51641,1.8211124
51642,1.5893867
51643,1.2382622
51644,0.88723514
51645,0.47694761
51646,0.09670491
51647,-0.26554015
51648,-0.62520019
51649,-0.9427682
51650,0.15211226
51651,0.002863587
51652,-0.22666722
51653,-0.50716693
51654,-0.70323872
51655,-1.0115884
51656,-1.3197918
51657,-1.5476009
51658,-1.7426923
51659,-1.5249648
51660,-1.2087332
51661,-1.0110519
51662,-0.6752424
51663,-0.36172263
51664,-0.018255588
51665,0.093095628
51666,-0.017816621
51667,-0.25100548
51668,-0.59574065
51669,-0.98281172
51670,-1.2230728
51671,-1.4678211
51672,-1.6042715
51673,-1.5234431
51674,-1.4046587
51675,-1.1157699
51676,-0.79664107
51677,-0.56311079
51678,-0.29451196
51679,0.030225844
51680,-0.75474731
51681,-0.58990607
51682,-0.35842514
51683,-0.14615934
51684,0.15245188
51685,0.53004952
51686,0.76880767
51687,1.1042138
51688,1.1765772
51689,1.3573629
51690,1.3957113
51691,1.4738801
51692,1.4289903
51693,1.3422361
51694,1.2675015
51695,1.0384736
51696,0.79701711
51697,0.5713416
51698,0.34411253
51699,0.022688463
51700,-0.24100846
51701,-0.29677321
51702,-0.34918553
51703,-0.63626767
51704,-0.6383936
51705,-0.6669301
51706,-0.44640588
51707,-0.12081172
51708,0.17199407
51709,0.43364683
51710,0.75319027
51711,1.1486948
51712,1.4764966
51713,1.6015176
51714,1.5782141
51715,1.4162347
51716,1.4699553
51717,1.3137813
51718,1.3733073
51719,1.5140274
51720,1.6099395
51721,1.6207327
51722,1.4141906
51723,1.0339764
51724,0.73978057
51725,0.37510203
51726,0.084830994
51727,-0.14280691
51728,-0.40380554
51729,-0.64231839
51730,-0.79047927
51731,-0.81926107
51732,-0.853742
51733,-0.93271207
51734,-1.0483381
51735,-1.1900966
51736,-1.2264745
51737,-1.2211597
51738,-1.276164
51739,-1.2389276
51740,-1.101102
51741,-0.97706222
51742,-0.91164085
51743,-0.83098638
51744,-0.66807483
51745,-0.49644697
51746,-0.65809932
51747,-0.79914651
51748,-0.84721703
51749,-0.94825588
51750,-1.0723284
51751,-1.0988779
51752,-1.1462861
51753,-1.2216176
51754,-1.2690994
51755,-1.1058853
51756,-1.0788615
51757,-0.95147748
51758,-0.88460067
51759,-0.80266247
51760,-0.96026969
51761,-0.8864163
51762,-0.68641954
51763,-0.3785062
51764,-0.05141986
51765,0.21705189
51766,0.53587143
51767,0.86061717
51768,1.0734125
51769,1.2444257
51770,1.3880489
51771,1.5414826
51772,1.4614541
51773,1.3662365
51774,1.2409397
51775,1.0891991
51776,0.90155276
51777,0.6731202
51778,0.44548445
51779,0.092053913
51780,-0.27113742
51781,-0.61256615
51782,-0.86963371
51783,-1.0327287
51784,-0.99722128
51785,-0.75748413
51786,-0.50479897
51787,-0.17905724
51788,0.1593337
51789,0.46266544
51790,0.79488118
51791,1.1444771
51792,1.4291837
51793,1.4536853
51794,1.3614059
51795,1.3158887
51796,1.3190261
51797,1.4155385
51798,1.5440224
51799,1.5098596
51800,1.5769402
51801,1.599151
51802,1.3339163
51803,1.0002065
51804,0.64896721
51805,0.32930107
51806,-0.010534068
51807,-0.34055861
51808,-0.65345195
51809,-0.86624731
51810,-0.047485661
51811,0.0094855287
51812,-0.28104762
51813,-0.57596316
51814,-0.85663591
51815,-1.0557861
51816,-1.2721172
51817,-1.4884384
51818,-1.626972
51819,-1.4664368
51820,-1.1993096
51821,-0.95638529
51822,-0.69752494
51823,-0.3625204
51824,-0.081200254
51825,-0.008093868
51826,-0.16227464
51827,-0.3497218
51828,-0.65235635
51829,-0.94005089
51830,-1.1687324
51831,-1.419077
51832,-1.5855086
51833,-1.5166551
51834,-1.3849142
51835,-1.2005048
51836,-0.8977209
51837,-0.63627095
51838,-0.40883439
51839,-0.18189584
51840,-0.45230268
51841,-0.35387255
51842,-0.15123969
51843,-0.023157169
51844,0.024849106
51845,0.34288451
51846,0.49543889
51847,0.79487371
51848,0.878601
51849,0.97515627
51850,0.99967746
51851,1.0122094
51852,0.96380844
51853,0.91491407
51854,0.72885892
51855,0.61819286
51856,0.42927607
51857,0.31836332
51858,0.20991749
51859,-0.02592012
51860,-0.17161645
51861,-0.4149535
51862,-0.48062293
51863,-0.33699881
51864,-0.16095936
51865,0.13946224
51866,0.28269165
51867,0.54364252
51868,0.85511591
51869,1.1842525
51870,1.5060869
51871,1.8366543
51872,1.7022071
51873,1.4231984
51874,1.2309759
51875,1.1496169
51876,1.0152191
51877,1.1129091
51878,1.2144969
51879,1.4516667
51880,1.7102986
51881,1.8685269
51882,1.7422699
51883,1.4085449
51884,1.0556272
51885,0.7125279
51886,0.36987263
51887,0.066194696
51888,-0.23945677
51889,-0.43098849
51890,-0.80008915
51891,-0.85603891
51892,-1.0040542
51893,-1.1001999
51894,-1.1883183
51895,-1.1934199
51896,-1.1661604
51897,-1.1785789
51898,-1.2133181
51899,-1.1871786
51900,-1.0989122
51901,-1.0079519
51902,-0.96497813
51903,-0.97193484
51904,-0.9582681
51905,-0.92535938
51906,-0.87784649
51907,-0.7775415
51908,-0.81341052
51909,-0.95767604
51910,-1.0995536
51911,-1.2358707
51912,-1.3550427
51913,-1.4080913
51914,-1.3309211
51915,-1.2339465
51916,-1.192147
51917,-1.1255155
51918,-0.98431878
51919,-0.8403493
51920,-0.607401
51921,-0.60910913
51922,-0.40771159
51923,-0.10984494
51924,0.19501694
51925,0.30189755
51926,0.54616122
51927,0.83028142
51928,1.0348512
51929,1.2392584
51930,1.5005221
51931,1.5891012
51932,1.54957
51933,1.3773735
51934,1.1328658
51935,0.89746817
51936,0.68630983
51937,0.27163911
51938,-0.074055388
51939,-0.36525217
51940,-0.29302235
51941,-0.35646746
51942,-0.34662533
51943,-0.47969738
51944,-0.58999426
51945,-0.39420916
51946,-0.18719916
51947,0.10895935
51948,0.42398871
51949,0.74227167
51950,1.0831671
51951,1.4282922
51952,1.5482686
51953,1.4702636
51954,1.2897704
51955,1.172153
51956,1.2082679
51957,1.285134
51958,1.3123016
51959,1.3155552
51960,1.3907132
51961,1.3246652
51962,1.4800244
51963,1.3816031
51964,1.1080571
51965,0.73145347
51966,0.36786419
51967,0.02452855
51968,-0.28594578
51969,-0.4365059
51970,-0.62000868
51971,-0.37761583
51972,-0.46530022
51973,-0.54688412
51974,-0.7822004
51975,-0.92714807
51976,-1.1339141
51977,-1.237964
51978,-1.4214505
51979,-1.5496178
51980,-1.4929646
51981,-1.2809034
51982,-1.0935695
51983,-0.84385603
51984,-0.73583667
51985,-0.53386974
51986,-0.49108496
51987,-0.66385087
51988,-0.83637277
51989,-0.9953109
51990,-1.223941
51991,-1.2437066
51992,-1.3909725
51993,-1.519823
51994,-1.4615755
51995,-1.3518805
51996,-1.1848328
51997,-0.91364565
51998,-0.7991191
51999,-0.6873581
52000,-0.92609958
52001,-0.78634006
52002,-0.60199566
52003,-0.27815745
52004,0.025221678
52005,0.27763906
52006,0.57416306
52007,0.83832449
52008,0.99259137
52009,1.220883
52010,1.2899125
52011,1.387691
52012,1.4547012
52013,1.3968312
52014,1.2693471
52015,1.1015294
52016,0.88917995
52017,0.62756926
52018,0.38647081
52019,0.24772096
52020,-0.10970206
52021,-0.40325019
52022,-0.66634881
52023,-0.9173314
52024,-0.94262628
52025,-0.71130567
52026,-0.44847275
52027,-0.14705983
52028,0.10206284
52029,0.41107486
52030,0.75229002
52031,1.1078
52032,1.3997008
52033,1.5526391
52034,1.5874993
52035,1.4530538
52036,1.4303628
52037,1.4502905
52038,1.520064
52039,1.6715144
52040,1.5776152
52041,1.5789968
52042,1.4033143
52043,1.1144425
52044,0.78194242
52045,0.43068371
52046,0.10339136
52047,-0.23049042
52048,-0.5788264
52049,-0.82832106
52050,-0.33172307
52051,-0.38502299
52052,-0.46866614
52053,-0.66246955
52054,-0.91440867
52055,-1.2005703
52056,-1.3274538
52057,-1.4997938
52058,-1.4962653
52059,-1.3216775
52060,-1.1204875
52061,-0.92891603
52062,-0.69732972
52063,-0.45304284
52064,-0.33342357
52065,-0.42514407
52066,-0.43306201
52067,-0.64163848
52068,-0.8454323
52069,-1.0406174
52070,-1.2182129
52071,-1.2813279
52072,-1.3445651
52073,-1.3068353
52074,-1.2777197
52075,-1.0991251
52076,-0.91552462
52077,-0.81312288
52078,-0.62351757
52079,-0.42509093
52080,-0.59352847
52081,-0.55175753
52082,-0.33814306
52083,-0.067986005
52084,0.22317962
52085,0.5163148
52086,0.77317738
52087,0.88987341
52088,0.92450472
52089,1.0942966
52090,1.2640885
52091,1.2896107
52092,1.3518978
52093,1.2854254
52094,1.1754586
52095,1.0819869
52096,0.90899449
52097,0.75889812
52098,0.56932861
52099,0.25969842
52100,-0.035898699
52101,-0.32008882
52102,-0.60830012
52103,-0.62389242
52104,-0.46862597
52105,-0.30326556
52106,-0.091292385
52107,0.17722338
52108,0.45279671
52109,0.777773
52110,1.066887
52111,1.3658488
52112,1.5569775
52113,1.5058512
52114,1.2741004
52115,1.1116943
52116,1.0987281
52117,1.1179313
52118,1.2731977
52119,1.3033975
52120,1.3871856
52121,1.552546
52122,1.6256657
52123,1.2745928
52124,0.95708441
52125,0.595179
52126,0.2874363
52127,-0.0043858464
52128,-0.26830599
52129,-0.52598921
52130,-0.6767421
52131,-0.76200734
52132,-0.82987487
52133,-0.89117721
52134,-1.1238553
52135,-1.1588641
52136,-1.3447571
52137,-1.4233013
52138,-1.4321314
52139,-1.3145491
52140,-1.1890968
52141,-0.97391486
52142,-0.82199665
52143,-0.68806703
52144,-0.62257938
52145,-0.71621523
52146,-0.7946691
52147,-0.8649165
52148,-1.1053661
52149,-1.1558934
52150,-1.2524179
52151,-1.3638454
52152,-1.3479987
52153,-1.3409165
52154,-1.3879888
52155,-1.2241466
52156,-1.0866718
52157,-0.86360347
52158,-0.81132824
52159,-0.75847856
52160,-0.74361825
52161,-0.67351533
52162,-0.45491133
52163,-0.13334875
52164,0.14372857
52165,0.4987161
52166,0.82434497
52167,1.0204217
52168,1.0659642
52169,1.2180436
52170,1.3201076
52171,1.3510928
52172,1.3538579
52173,1.2331702
52174,1.1293984
52175,1.0822294
52176,0.93055659
52177,0.6472985
52178,0.35436264
52179,-0.0080255441
52180,-0.32389531
52181,-0.56925553
52182,-0.56860492
52183,-0.70116613
52184,-0.65692484
52185,-0.3844831
52186,-0.12277638
52187,0.18374091
52188,0.46520983
52189,0.81019427
52190,1.1037807
52191,1.4693406
52192,1.574251
52193,1.5528623
52194,1.3895599
52195,1.2537457
52196,1.3745146
52197,1.4323373
52198,1.4599882
52199,1.5580672
52200,1.4257499
52201,1.1177688
52202,1.0613286
52203,1.0771058
52204,0.87484835
52205,0.51611984
52206,0.20529227
52207,-0.13887891
52208,-0.40701038
52209,-0.67172616
52210,-0.49760742
52211,-0.57909596
52212,-0.73239527
52213,-0.97295726
52214,-1.1086902
52215,-1.3312873
52216,-1.5191013
52217,-1.4993635
52218,-1.4311067
52219,-1.2560771
52220,-1.0756312
52221,-0.86137814
52222,-0.73857604
52223,-0.50370686
52224,-0.52127325
52225,-0.62260532
52226,-0.70653364
52227,-0.77484739
52228,-0.91651709
52229,-1.0413523
52230,-1.1400982
52231,-1.2002225
52232,-1.3581004
52233,-1.4139876
52234,-1.3357439
52235,-1.169896
52236,-1.0753954
52237,-0.85015517
52238,-0.71653672
52239,-0.5707194
52240,-0.5948497
52241,-0.49860302
52242,-0.27033657
52243,0.016359273
52244,0.2873831
52245,0.59639454
52246,0.51573472
52247,0.77849666
52248,0.96460195
52249,1.1095682
52250,1.140316
52251,1.2355406
52252,1.2530865
52253,1.0711547
52254,1.1102496
52255,1.0200503
52256,0.83334875
52257,0.70967603
52258,0.4636082
52259,0.30416238
52260,0.062608781
52261,-0.23567074
52262,-0.51895962
52263,-0.60737028
52264,-0.63973642
52265,-0.39119855
52266,-0.13473949
52267,0.15638541
52268,0.43456385
52269,0.7951056
52270,1.0931296
52271,1.4556303
52272,1.4898703
52273,1.4885927
52274,1.4782015
52275,1.2692695
52276,1.2333261
52277,1.2646701
52278,1.3356201
52279,1.3647496
52280,1.5113342
52281,1.5541767
52282,1.497536
52283,1.1937201
52284,0.89850689
52285,0.68437933
52286,0.29206767
52287,-0.020265568
52288,-0.36999021
52289,-0.58701369
52290,-0.68189758
52291,-0.77950704
52292,-0.85139393
52293,-0.99934125
52294,-1.1285077
52295,-1.3477287
52296,-1.4024445
52297,-1.4838709
52298,-1.4230907
52299,-1.2568139
52300,-1.0729827
52301,-0.85863373
52302,-0.62908967
52303,-0.49902889
52304,-0.52219624
52305,-0.72244042
52306,-0.81936849
52307,-0.98545788
52308,-1.0355402
52309,-1.1610612
52310,-1.2543694
52311,-1.3003634
52312,-1.4517432
52313,-1.46463
52314,-1.3230367
52315,-1.2877235
52316,-1.0843535
52317,-0.85786716
52318,-0.72806191
52319,-0.68189758
52320,-0.80778931
52321,-0.76878478
52322,-0.51176821
52323,-0.18948579
52324,0.10128304
52325,0.46394763
52326,0.76143247
52327,1.0022617
52328,1.0958554
52329,1.2924278
52330,1.3291076
52331,1.3682843
52332,1.3673372
52333,1.3989369
52334,1.2219097
52335,1.0777738
52336,0.95714392
52337,0.78571344
52338,0.50148841
52339,0.23147033
52340,-0.075830221
52341,-0.28712626
52342,-0.60992529
52343,-0.8139026
52344,-0.91171527
52345,-0.84455516
52346,-0.61044191
52347,-0.30787701
52348,-0.043886118
52349,0.31903678
52350,0.61204428
52351,0.97729195
52352,1.2844203
52353,1.4415577
52354,1.4421605
52355,1.4353583
52356,1.2830427
52357,1.2692662
52358,1.319378
52359,1.4134883
52360,1.3756031
52361,1.6238372
52362,1.6540592
52363,1.4508568
52364,1.1028297
52365,0.68084034
52366,0.33909871
52367,-0.084182183
52368,-0.3969072
52369,-0.70059144
52370,-0.53536035
52371,-0.47233317
52372,-0.55869419
52373,-0.80623946
52374,-0.95579986
52375,-1.086564
52376,-1.1875625
52377,-1.3640644
52378,-1.4470847
52379,-1.3095012
52380,-1.161525
52381,-0.96294638
52382,-0.77188448
52383,-0.66262015
52384,-0.42446007
52385,-0.30847973
52386,-0.49454767
52387,-0.60165943
52388,-0.77653403
52389,-0.9443482
52390,-0.99489048
52391,-1.1968099
52392,-1.2777637
52393,-1.4146326
52394,-1.3534824
52395,-1.398781
52396,-1.2474814
52397,-0.96716541
52398,-0.73365488
52399,-0.59890415
52400,-0.82517087
52401,-0.77262537
52402,-0.56335421
52403,-0.25474188
52404,0.06622406
52405,0.34415164
52406,0.61667096
52407,0.99986034
52408,1.1232825
52409,1.3220787
52410,1.472656
52411,1.4603594
52412,1.3695575
52413,1.2668006
52414,1.0615714
52415,0.88497753
52416,0.66420671
52417,0.52216875
52418,0.36077492
52419,0.0066193531
52420,-0.20208251
52421,-0.52390238
52422,-0.84014321
52423,-0.98246581
52424,-0.86450884
52425,-0.69343707
52426,-0.47249546
52427,-0.17572437
52428,0.089052605
52429,0.4052365
52430,0.72904889
52431,1.0173376
52432,1.3538451
52433,1.6292678
52434,1.5752991
52435,1.5261693
52436,1.3749658
52437,1.4231847
52438,1.3818542
52439,1.3774137
52440,1.4189719
52441,1.6030805
52442,1.527251
52443,1.3077326
52444,0.92374621
52445,0.56816742
52446,0.24315952
52447,-0.10587243
52448,-0.45775084
52449,-0.69884533
52450,-0.25138306
52451,-0.4821734
52452,-0.65426989
52453,-0.88027818
52454,-1.1000812
52455,-1.2514555
52456,-1.5016985
52457,-1.5867448
52458,-1.3989644
52459,-1.1332708
52460,-0.95337507
52461,-0.71882742
52462,-0.50972705
52463,-0.4118091
52464,-0.35482313
52465,-0.28474348
52466,-0.50915776
52467,-0.74336384
52468,-0.92092552
52469,-1.1537653
52470,-1.3669816
52471,-1.5722735
52472,-1.5693245
52473,-1.3754185
52474,-1.2015686
52475,-1.0165663
52476,-0.7973895
52477,-0.51906342
52478,-0.23840324
52479,-0.1257976
52480,-0.86337791
52481,-0.75860058
52482,-0.53405764
52483,-0.19207121
52484,0.11726467
52485,0.5187117
52486,0.69653057
52487,0.9636459
52488,1.185726
52489,1.4075246
52490,1.501606
52491,1.4785255
52492,1.4980173
52493,1.3320905
52494,1.1767189
52495,0.97729721
52496,0.77646814
52497,0.5621285
52498,0.3073275
52499,0.1349973
52500,-0.16526116
52501,-0.49021864
52502,-0.7570525
52503,-0.95626311
52504,-0.87527003
52505,-0.66205627
52506,-0.5050662
52507,-0.16575373
52508,0.14083781
52509,0.51913391
52510,0.81362222
52511,1.1287282
52512,1.1238025
52513,1.3965472
52514,1.5336937
52515,1.5151166
52516,1.4785255
52517,1.4873214
52518,1.544671
52519,1.5837954
52520,1.6441004
52521,1.5811214
52522,1.3386347
52523,0.94703915
52524,0.63608482
52525,0.36932133
52526,0.062589058
52527,-0.28995251
52528,-0.56157136
52529,-0.75993757
52530,-0.46129756
52531,-0.53173551
52532,-0.51139928
52533,-0.7678891
52534,-1.0335971
52535,-1.2480071
52536,-1.4504828
52537,-1.4790801
52538,-1.3790878
52539,-1.1637067
52540,-0.98701374
52541,-0.8367086
52542,-0.79652871
52543,-0.74734177
52544,-0.64122746
52545,-0.44511302
52546,-0.3043075
52547,-0.42048437
52548,-0.61089904
52549,-0.855356
52550,-1.1089608
52551,-1.3887563
52552,-1.5304063
52553,-1.4488221
52554,-1.2914591
52555,-1.0486557
52556,-0.908765
52557,-0.67795934
52558,-0.49535547
52559,-0.37235294
52560,-0.73034548
52561,-0.799921
52562,-0.65146528
52563,-0.34206376
52564,0.0081609783
52565,0.36593005
52566,0.67466096
52567,0.96553694
52568,1.3995876
52569,1.552067
52570,1.8017844
52571,1.9675921
52572,1.9772321
52573,2.0099242
52574,1.9196437
52575,1.7799059
52576,1.6555082
52577,1.4718456
52578,1.0463451
52579,0.64850727
52580,0.51723586
52581,0.10883592
52582,-0.10450107
52583,-0.49026801
52584,-0.71366412
52585,-0.82070983
52586,-0.78391025
52587,-0.57610576
52588,-0.31037756
52589,-0.08170042
52590,0.24471776
52591,0.58421278
52592,0.87156807
52593,1.1144118
52594,1.1564086
52595,0.86234722
52596,0.68312738
52597,0.6825406
52598,0.59133798
52599,0.6670328
52600,0.79796891
52601,1.0396391
52602,1.0726665
52603,1.1847418
52604,0.99588193
52605,0.61430629
52606,0.3095152
52607,-0.02318992
52608,-0.34726097
52609,-0.56705256
52610,-0.43293107
52611,-0.56428631
52612,-0.74233259
52613,-0.99079265
52614,-1.2285398
52615,-1.0671581
52616,-1.117286
52617,-1.2231414
52618,-1.2482305
52619,-1.1852772
52620,-1.0971678
52621,-0.91031975
52622,-0.67451741
52623,-0.78256903
52624,-0.99054117
52625,-0.90126655
52626,-0.75909777
52627,-0.6134083
52628,-0.68809721
52629,-0.8176921
52630,-1.0234848
52631,-1.0768819
52632,-1.1893511
52633,-1.3279741
52634,-1.2528493
52635,-1.1420146
52636,-0.92934824
52637,-0.80922568
52638,-0.64786076
52639,-0.56654961
52640,-0.8256748
52641,-0.75445486
52642,-0.54886833
52643,-0.34271854
52644,-0.33045219
52645,-0.11353806
52646,0.22259749
52647,0.55898337
52648,0.82283507
52649,1.055708
52650,1.2357605
52651,1.3633681
52652,1.5784673
52653,1.5034298
52654,1.4718877
52655,1.2724969
52656,1.1622875
52657,0.99944549
52658,0.77846343
52659,0.53532684
52660,0.2074523
52661,-0.09764187
52662,-0.36193165
52663,-0.64412029
52664,-0.84100773
52665,-0.88600521
52666,-0.6742855
52667,-0.45712104
52668,-0.13913468
52669,0.25338853
52670,0.58533099
52671,0.94305782
52672,1.3340165
52673,1.5335324
52674,1.5386642
52675,1.4200061
52676,1.50925
52677,1.511503
52678,1.4983605
52679,1.6678364
52680,1.7764186
52681,1.7978222
52682,1.4083656
52683,1.0746708
52684,0.72251385
52685,0.35796543
52686,0.018137457
52687,-0.30122574
52688,-0.58328921
52689,-0.77610873
52690,-0.48008915
52691,-0.5282158
52692,-0.70025762
52693,-0.78023923
52694,-0.91898668
52695,-1.1099913
52696,-1.2893303
52697,-1.3759771
52698,-1.2828216
52699,-1.1462146
52700,-0.95253139
52701,-0.81672537
52702,-0.66176882
52703,-0.49467109
52704,-0.45568162
52705,-0.58066071
52706,-0.70000729
52707,-0.79907684
52708,-0.95616123
52709,-1.0035995
52710,-1.098914
52711,-1.1426348
52712,-1.1238848
52713,-1.1695832
52714,-1.1500947
52715,-1.159138
52716,-1.0338898
52717,-0.88124887
52718,-0.71321239
52719,-0.5361639
52720,-0.80552218
52721,-0.79576752
52722,-0.6583978
52723,-0.36012651
52724,-0.077442556
52725,0.18055306
52726,0.51759158
52727,0.92351608
52728,1.1014632
52729,1.2839859
52730,1.4298532
52731,1.4959737
52732,1.4438315
52733,1.2683985
52734,1.1064913
52735,0.91627551
52736,0.55042556
52737,0.33069434
52738,-0.014992633
52739,-0.30275504
52740,-0.55149882
52741,-0.72562449
52742,-0.95304881
52743,-0.8875317
52744,-0.71285293
52745,-0.46028774
52746,-0.20214128
52747,0.11734891
52748,0.41642471
52749,0.75869253
52750,1.0925633
52751,1.3465364
52752,1.5844696
52753,1.4630895
52754,1.4012429
52755,1.4275403
52756,1.3937509
52757,1.4484072
52758,1.5317743
52759,1.5066334
52760,1.5683291
52761,1.5529429
52762,1.3802754
52763,1.1392248
52764,0.78951524
52765,0.44493446
52766,0.14163499
52767,-0.17870998
52768,-0.46023746
52769,-0.65196174
52770,-0.29269869
52771,-0.44605801
52772,-0.58870731
52773,-0.82900375
52774,-1.0588416
52775,-1.2651979
52776,-1.4564948
52777,-1.6272063
52778,-1.4862213
52779,-1.2881263
52780,-1.0087107
52781,-0.75358114
52782,-0.51026779
52783,-0.25403203
52784,-0.33046028
52785,-0.3932119
52786,-0.23598089
52787,-0.32246548
52788,-0.57875152
52789,-0.78520836
52790,-1.0823735
52791,-1.2419174
52792,-1.3817761
52793,-1.5242142
52794,-1.4189896
52795,-1.1941498
52796,-0.99614026
52797,-0.85127856
52798,-0.62128988
52799,-0.43212996
52800,-0.74800742
52801,-0.65421957
52802,-0.51899769
52803,-0.20058845
52804,0.11134035
52805,0.25380808
52806,0.57308479
52807,0.82719986
52808,1.002427
52809,1.2716971
52810,1.4092152
52811,1.4654471
52812,1.3863551
52813,1.3552796
52814,1.1515283
52815,1.0339107
52816,0.88526872
52817,0.63574609
52818,0.49797286
52819,0.30605985
52820,0.11113624
52821,0.14782475
52822,-0.15201063
52823,-0.39959423
