Time,root.Meat.d0.s0
47643,-0.15430306
47644,-0.14705499
47645,-0.14330734
47646,-0.14209832
47647,-0.14304503
47648,-0.14822783
47649,-0.15756831
47650,-0.16934191
47651,-0.18347927
47652,-0.19701363
47653,-0.21027664
47654,-0.22402808
47655,-0.23696848
47656,-0.24752401
47657,-0.25551679
47658,-0.26022623
47659,-0.26144128
47660,-0.26104028
47661,-0.26241512
47662,-0.26770344
47663,-0.26874663
47664,-0.27028429
47665,-0.27283498
47666,-0.27431535
47667,-0.27699267
47668,-0.27803586
47669,-0.27816853
47670,-0.27742985
47671,-0.27490026
47672,-0.2697446
47673,-0.26471256
47674,-0.26029557
47675,-0.25091589
47676,-0.24120758
47677,-0.23894632
47678,-0.23404091
47679,-0.22395572
47680,-0.20911586
47681,-0.18693748
47682,-0.1596547
47683,-0.1316664
47684,-0.10005106
47685,-0.063623765
47686,-0.027573347
47687,0.0088328415
47688,0.044629999
47689,0.078340773
47690,0.097051896
47691,0.10497231
47692,0.103302
47693,0.084464249
47694,0.069633438
47695,0.046375687
47696,0.012954354
47697,-0.0096642158
47698,-0.030241627
47699,-0.050372817
47700,-0.064347366
47701,-0.074109953
47702,-0.083097684
47703,-0.1109895
47704,-0.12728259
47705,-0.13682809
47706,-0.15642864
47707,-0.16524452
47708,-0.17681611
47709,-0.19068212
47710,-0.19276247
47711,-0.18196272
47712,-0.1736594
47713,-0.16383651
47714,-0.14743187
47715,-0.13502512
47716,-0.12325755
47717,-0.11117643
47718,-0.10101586
47719,-0.087662402
47720,-0.072934101
47721,-0.057216879
47722,-0.053650128
47723,-0.079904794
47724,-0.088892524
47725,-0.088407108
47726,-0.093421062
47727,-0.10836946
47728,-0.11421857
47729,-0.12111087
47730,-0.13965315
47731,-0.18803494
47732,-0.21040327
47733,-0.23020884
47734,-0.23613634
47735,-0.23734234
47736,-0.2360881
47737,-0.224013
47738,-0.20790081
47739,-0.19245193
47740,-0.17296293
47741,-0.14304202
47742,-0.10954833
47743,-0.07811388
47744,-0.044882492
47745,-0.0070321162
47746,0.0338604
47747,0.078639259
47748,0.12409951
47749,0.18180068
47750,0.24244449
47751,0.30567217
47752,0.37086563
47753,0.42446941
47754,0.47708125
47755,0.52033452
47756,0.56033459
47757,0.60948822
47758,0.6678738
47759,0.72990753
47760,0.79946973
47761,0.8723997
47762,0.92973304
47763,1.0046107
47764,1.0721016
47765,1.1170041
47766,1.1523459
47767,1.2444785
47768,1.3025897
47769,1.344438
47770,1.3645872
47771,1.3482308
47772,1.3333216
47773,1.2926311
47774,1.2540662
47775,1.20058
47776,1.0716403
47777,1.0811828
47778,1.0566708
47779,1.024365
47780,1.0176385
47781,0.98611966
47782,0.96823164
47783,0.97898013
47784,0.972121
47785,0.95782384
47786,0.97167176
47787,0.98792867
47788,1.0054368
47789,1.0287579
47790,1.0517081
47791,1.0829194
47792,1.1224401
47793,1.1672552
47794,1.2140299
47795,1.2734105
47796,1.3290313
47797,1.3908027
47798,1.4607267
47799,1.5502151
47800,1.6493213
47801,1.7586514
47802,1.8751995
47803,2.0069341
47804,2.1294881
47805,2.243199
47806,2.3937985
47807,2.5398876
47808,2.6494137
47809,2.7933018
47810,2.9226123
47811,3.0279295
47812,3.1452855
47813,3.2339749
47814,3.2366673
47815,3.1668127
47816,3.2548267
47817,3.3899562
47818,3.39052
47819,3.3051683
47820,3.181146
47821,3.052749
47822,3.0240944
47823,2.9800482
47824,2.6881203
47825,2.614129
47826,2.5995394
47827,2.4781493
47828,2.3333537
47829,2.1662771
47830,1.9968519
47831,1.895403
47832,1.7547802
47833,1.5850444
47834,1.4502466
47835,1.3584547
47836,1.192337
47837,1.0934297
47838,0.97243154
47839,0.85685734
47840,0.72417299
47841,0.55268552
47842,0.49182463
47843,0.38129453
47844,0.26916347
47845,0.18500864
47846,0.085160715
47847,-0.044210146
47848,-0.090737707
47849,-0.21860107
47850,-0.27717659
47851,-0.33564056
47852,-0.41582764
47853,-0.46546668
47854,-0.52046942
47855,-0.56596887
47856,-0.614218
47857,-0.65768231
47858,-0.70836154
47859,-0.73987739
47860,-0.76256832
47861,-0.79240179
47862,-0.81202043
47863,-0.82386337
47864,-0.84320765
47865,-0.86308859
47866,-0.87853446
47867,-0.89145979
47868,-0.89259946
47869,-0.91266432
47870,-0.93241261
47871,-0.95018606
47872,-0.97306995
47873,-0.9985166
47874,-1.0353117
47875,-1.0729842
47876,-1.1105029
47877,-1.1362119
47878,-1.1700493
47879,-1.1962587
47880,-1.2150694
47881,-1.2390537
47882,-1.2549187
47883,-1.2670058
47884,-1.2814176
47885,-1.289537
47886,-1.3035055
47887,-1.3148118
47888,-1.3215352
47889,-1.3288737
47890,-1.3360947
47891,-1.3445668
47892,-1.3500542
47893,-1.3567535
47894,-1.3619092
47895,-1.3663292
47896,-1.3726154
47897,-1.3798454
47898,-1.3836262
47899,-1.3878804
47900,-1.3929667
47901,-1.3995455
47902,-1.4030821
47903,-1.4060127
47904,-1.4102246
47905,-1.4142888
47906,-1.417738
47907,-1.4205932
47908,-1.4229992
47909,-1.4264092
47910,-1.4293458
47911,-1.4318573
47912,-1.4335547
47913,-1.436012
47914,-1.4392802
47915,-1.4405948
47916,-1.4447012
47917,-1.4477584
47918,-1.4491483
47919,-1.4512438
47920,-1.4533995
47921,-1.4558055
47922,-1.4567341
47923,-1.4585974
47924,-1.4603822
47925,-1.4605993
47926,-1.4619108
47927,-1.4628455
47928,-1.4638917
47929,-1.4647691
47930,-1.4656163
47931,-1.4674072
47932,-1.4688333
47933,-1.4700122
47934,-1.4709679
47935,-1.4715498
47936,-0.25033057
47937,-0.25640021
47938,-0.26119815
47939,-0.26397392
47940,-0.26618135
47941,-0.26817525
47942,-0.26970758
47943,-0.27082228
47944,-0.27202177
47945,-0.27264035
47946,-0.26988028
47947,-0.26395822
47948,-0.25847262
47949,-0.25242182
47950,-0.24358896
47951,-0.23643288
47952,-0.226994
47953,-0.2147354
47954,-0.20393062
47955,-0.19446035
47956,-0.18813008
47957,-0.18625864
47958,-0.1878412
47959,-0.18766222
47960,-0.18647844
47961,-0.18403865
47962,-0.17723739
47963,-0.17000908
47964,-0.16168805
47965,-0.15117843
47966,-0.13766068
47967,-0.12177223
47968,-0.10402488
47969,-0.083322787
47970,-0.063418255
47971,-0.046336593
47972,-0.035321434
47973,-0.02872427
47974,-0.026994124
47975,-0.032865945
47976,-0.046226693
47977,-0.062994353
47978,-0.079168552
47979,-0.098485901
47980,-0.11728515
47981,-0.13534963
47982,-0.1544252
47983,-0.17228559
47984,-0.18596034
47985,-0.19672116
47986,-0.20693561
47987,-0.21595686
47988,-0.22370013
47989,-0.23088134
47990,-0.23290037
47991,-0.22933645
47992,-0.22504092
47993,-0.21890848
47994,-0.21164249
47995,-0.20538759
47996,-0.20295722
47997,-0.20201521
47998,-0.20211884
47999,-0.20616003
48000,-0.21546388
48001,-0.22900989
48002,-0.24259986
48003,-0.25382226
48004,-0.26230029
48005,-0.26487196
48006,-0.26481544
48007,-0.26387658
48008,-0.25868614
48009,-0.25122547
48010,-0.24243972
48011,-0.2311294
48012,-0.22133256
48013,-0.21333496
48014,-0.20482238
48015,-0.1977919
48016,-0.19350578
48017,-0.18982883
48018,-0.1881709
48019,-0.18977545
48020,-0.19135488
48021,-0.19343356
48022,-0.19721414
48023,-0.2021942
48024,-0.21043987
48025,-0.22426533
48026,-0.23756328
48027,-0.24956441
48028,-0.2640901
48029,-0.27795011
48030,-0.28771554
48031,-0.29312264
48032,-0.29552161
48033,-0.29590155
48034,-0.29644792
48035,-0.2973962
48036,-0.2975532
48037,-0.29624695
48038,-0.29414943
48039,-0.29037827
48040,-0.28440283
48041,-0.2811906
48042,-0.27859067
48043,-0.27232635
48044,-0.26652675
48045,-0.26038175
48046,-0.24992237
48047,-0.23906421
48048,-0.22934901
48049,-0.22007028
48050,-0.21193765
48051,-0.20234492
48052,-0.19234712
48053,-0.18348287
48054,-0.17557318
48055,-0.16822555
48056,-0.16138033
48057,-0.15668915
48058,-0.15467012
48059,-0.15533267
48060,-0.15850722
48061,-0.16190471
48062,-0.16564446
48063,-0.17176121
48064,-0.17842431
48065,-0.18390049
48066,-0.18788202
48067,-0.19250726
48068,-0.19550283
48069,-0.1968499
48070,-0.19939959
48071,-0.20182367
48072,-0.20425404
48073,-0.20724333
48074,-0.21096739
48075,-0.21495834
48076,-0.21673559
48077,-0.21593802
48078,-0.21449676
48079,-0.21392842
48080,-0.21498032
48081,-0.21480134
48082,-0.21296443
48083,-0.21091715
48084,-0.20839886
48085,-0.20681629
48086,-0.20205603
48087,-0.19525477
48088,-0.18823684
48089,-0.17919989
48090,-0.16978614
48091,-0.16095329
48092,-0.15335132
48093,-0.14892076
48094,-0.14728796
48095,-0.14749834
48096,-0.15307186
48097,-0.16173201
48098,-0.17259331
48099,-0.18684582
48100,-0.20265892
48101,-0.21755513
48102,-0.2312079
48103,-0.24433943
48104,-0.25373748
48105,-0.25889024
48106,-0.26313554
48107,-0.26649221
48108,-0.26721441
48109,-0.26700403
48110,-0.27275025
48111,-0.27530936
48112,-0.27670352
48113,-0.28061284
48114,-0.28194734
48115,-0.28396323
48116,-0.2857028
48117,-0.28627742
48118,-0.28511561
48119,-0.28320021
48120,-0.27795953
48121,-0.27218505
48122,-0.26904818
48123,-0.25914772
48124,-0.24768354
48125,-0.24395949
48126,-0.23893547
48127,-0.22846981
48128,-0.21329728
48129,-0.1910817
48130,-0.16345588
48131,-0.13535277
48132,-0.10206551
48133,-0.066404406
48134,-0.030193795
48135,0.0090312263
48136,0.046387941
48137,0.081059946
48138,0.09873821
48139,0.10665104
48140,0.10494287
48141,0.085308381
48142,0.069181283
48143,0.046325141
48144,0.014450886
48145,-0.0087506578
48146,-0.030922278
48147,-0.051413992
48148,-0.065556603
48149,-0.075620339
48150,-0.084701252
48151,-0.11284517
48152,-0.12887807
48153,-0.13845511
48154,-0.15823404
48155,-0.16806227
48156,-0.18123462
48157,-0.19374128
48158,-0.1931227
48159,-0.18410773
48160,-0.17683232
48161,-0.16608093
48162,-0.15002919
48163,-0.13647062
48164,-0.12380381
48165,-0.11210413
48166,-0.10367634
48167,-0.090551093
48168,-0.074292114
48169,-0.059486961
48170,-0.056029808
48171,-0.077868587
48172,-0.086462798
48173,-0.088494385
48174,-0.096134033
48175,-0.11013848
48176,-0.11537602
48177,-0.12256351
48178,-0.14264702
48179,-0.19046311
48180,-0.2133224
48181,-0.23344359
48182,-0.23846133
48183,-0.24019147
48184,-0.23876591
48185,-0.226366
48186,-0.20939424
48187,-0.19098121
48188,-0.1713687
48189,-0.14439915
48190,-0.11093919
48191,-0.07590608
48192,-0.043774344
48193,-0.0075668736
48194,0.033746255
48195,0.077379853
48196,0.12173879
48197,0.18440714
48198,0.24358693
48199,0.30525361
48200,0.37085473
48201,0.42625395
48202,0.48377896
48203,0.52378898
48204,0.56478183
48205,0.62101315
48206,0.68150547
48207,0.74534818
48208,0.81287726
48209,0.87956482
48210,0.9403366
48211,1.0197789
48212,1.0819919
48213,1.1265989
48214,1.173988
48215,1.2593994
48216,1.316174
48217,1.3620307
48218,1.3790904
48219,1.3661096
48220,1.3473135
48221,1.293814
48222,1.2530912
48223,1.2099788
48224,1.0923226
48225,1.0972524
48226,1.0735076
48227,1.0352529
48228,1.0217477
48229,0.98975096
48230,0.9724338
48231,0.98129805
48232,0.97888966
48233,0.96837063
48234,0.97748922
48235,0.99127387
48236,1.0047665
48237,1.0263101
48238,1.052727
48239,1.0861587
48240,1.1211856
48241,1.1653718
48242,1.2104906
48243,1.2600777
48244,1.3170406
48245,1.3824031
48246,1.4540268
48247,1.5435673
48248,1.6346622
48249,1.7388164
48250,1.8545258
48251,1.9841172
48252,2.1044675
48253,2.2256186
48254,2.3818436
48255,2.5307272
48256,2.6455103
48257,2.7752211
48258,2.8990034
48259,3.0036129
48260,3.1307928
48261,3.2277626
48262,3.2504555
48263,3.2412553
48264,3.2817237
48265,3.3386427
48266,3.3289244
48267,3.3032108
48268,3.2146468
48269,3.0673677
48270,3.0359362
48271,3.0015185
48272,2.7313488
48273,2.6467852
48274,2.6323851
48275,2.5057484
48276,2.3563624
48277,2.1951856
48278,2.0302157
48279,1.9244884
48280,1.7749485
48281,1.6093066
48282,1.4801454
48283,1.3849339
48284,1.213998
48285,1.1136746
48286,0.99214051
48287,0.87026411
48288,0.73741965
48289,0.57132561
48290,0.50727566
48291,0.39479418
48292,0.28060139
48293,0.19445517
48294,0.094163213
48295,-0.035902336
48296,-0.088127004
48297,-0.21691771
48298,-0.27286957
48299,-0.32932069
48300,-0.40730915
48301,-0.4589592
48302,-0.51395336
48303,-0.55726354
48304,-0.60465573
48305,-0.64996609
48306,-0.70041351
48307,-0.73197063
48308,-0.75451905
48309,-0.78324073
48310,-0.80295058
48311,-0.81496426
48312,-0.83555332
48313,-0.85560857
48314,-0.86825968
48315,-0.88058422
48316,-0.88216051
48317,-0.90175104
48318,-0.92025826
48319,-0.9364199
48320,-0.9575302
48321,-0.98332539
48322,-1.0207512
48323,-1.0593796
48324,-1.0983628
48325,-1.1237341
48326,-1.1575364
48327,-1.1848545
48328,-1.2045737
48329,-1.2275052
48330,-1.2434345
48331,-1.2562018
48332,-1.2703507
48333,-1.2790422
48334,-1.2921549
48335,-1.3029189
48336,-1.310232
48337,-1.3179438
48338,-1.3258158
48339,-1.3334649
48340,-1.3382943
48341,-1.3456482
48342,-1.3511966
48343,-1.3554638
48344,-1.3610782
48345,-1.3673017
48346,-1.3709504
48347,-1.3762947
48348,-1.3810204
48349,-1.3864557
48350,-1.3910747
48351,-1.3946009
48352,-1.3986107
48353,-1.4023568
48354,-1.4062943
48355,-1.4098457
48356,-1.4113592
48357,-1.4141475
48358,-1.4168919
48359,-1.4197179
48360,-1.4220509
48361,-1.4242426
48362,-1.4271063
48363,-1.4280672
48364,-1.4317975
48365,-1.4353143
48366,-1.4371983
48367,-1.4388374
48368,-1.4405581
48369,-1.4431643
48370,-1.4437924
48371,-1.4456261
48372,-1.448069
48373,-1.4487567
48374,-1.4495166
48375,-1.4498494
48376,-1.4511463
48377,-1.4519878
48378,-1.4531276
48379,-1.4549834
48380,-1.4562613
48381,-1.4575299
48382,-1.4578376
48383,-1.4586258
48384,-0.23184317
48385,-0.23831146
48386,-0.24490292
48387,-0.24906991
48388,-0.25134418
48389,-0.25277123
48390,-0.25349226
48391,-0.25427338
48392,-0.25419227
48393,-0.25434849
48394,-0.2511489
48395,-0.24805746
48396,-0.24375528
48397,-0.23467323
48398,-0.22749893
48399,-0.22110574
48400,-0.21110137
48401,-0.19910815
48402,-0.18796214
48403,-0.17840541
48404,-0.17088861
48405,-0.16765296
48406,-0.16812164
48407,-0.16982508
48408,-0.16904997
48409,-0.16429113
48410,-0.16082415
48411,-0.15669623
48412,-0.14875282
48413,-0.13727633
48414,-0.12560457
48415,-0.11082033
48416,-0.093392296
48417,-0.077769856
48418,-0.058656401
48419,-0.042189748
48420,-0.030178496
48421,-0.020429492
48422,-0.018482696
48423,-0.025371591
48424,-0.036568674
48425,-0.051340893
48426,-0.068678797
48427,-0.088311998
48428,-0.10903276
48429,-0.1264608
48430,-0.14430643
48431,-0.16216408
48432,-0.17774145
48433,-0.1919068
48434,-0.20398415
48435,-0.21354989
48436,-0.221983
48437,-0.22847833
48438,-0.2319393
48439,-0.23177407
48440,-0.22718347
48441,-0.22082935
48442,-0.21546364
48443,-0.21019407
48444,-0.20669404
48445,-0.20745413
48446,-0.21080395
48447,-0.21664133
48448,-0.22628518
48449,-0.23724793
48450,-0.24733342
48451,-0.25779144
48452,-0.26591511
48453,-0.27038553
48454,-0.26840268
48455,-0.26426574
48456,-0.26015283
48457,-0.25235663
48458,-0.24343081
48459,-0.23230283
48460,-0.22229545
48461,-0.21333658
48462,-0.20438973
48463,-0.1974077
48464,-0.1921171
48465,-0.18836471
48466,-0.18639989
48467,-0.18526726
48468,-0.18491576
48469,-0.18602736
48470,-0.18745741
48471,-0.19099349
48472,-0.19848325
48473,-0.20933183
48474,-0.22234052
48475,-0.23543032
48476,-0.24722826
48477,-0.26019189
48478,-0.27003402
48479,-0.27308941
48480,-0.27485895
48481,-0.27666455
48482,-0.27620789
48483,-0.27457354
48484,-0.27284606
48485,-0.27070098
48486,-0.26690954
48487,-0.2633374
48488,-0.26027901
48489,-0.2558146
48490,-0.2504549
48491,-0.24422095
48492,-0.23819128
48493,-0.23086977
48494,-0.22144823
48495,-0.21197563
48496,-0.20363865
48497,-0.19582743
48498,-0.18792909
48499,-0.17989254
48500,-0.1716487
48501,-0.16397568
48502,-0.15727606
48503,-0.15085884
48504,-0.14610301
48505,-0.14321286
48506,-0.14219439
48507,-0.14458583
48508,-0.14909831
48509,-0.15405844
48510,-0.15949024
48511,-0.16567913
48512,-0.17258304
48513,-0.17904833
48514,-0.18486168
48515,-0.19006816
48516,-0.19407892
48517,-0.19672873
48518,-0.19833604
48519,-0.19903604
48520,-0.20093176
48521,-0.20497557
48522,-0.2084065
48523,-0.2110533
48524,-0.21310225
48525,-0.21249237
48526,-0.21044343
48527,-0.21028119
48528,-0.20989965
48529,-0.20818118
48530,-0.20834642
48531,-0.20814813
48532,-0.20661593
48533,-0.20415239
48534,-0.19883776
48535,-0.1926699
48536,-0.18525224
48537,-0.17707149
48538,-0.16877658
48539,-0.15966449
48540,-0.15245113
48541,-0.14835324
48542,-0.14549313
48543,-0.14612103
48544,-0.1519434
48545,-0.16211
48546,-0.17404915
48547,-0.18650204
48548,-0.1992884
48549,-0.21296705
48550,-0.22825
48551,-0.24129474
48552,-0.25037078
48553,-0.25704937
48554,-0.26065455
48555,-0.26231594
48556,-0.26269748
48557,-0.26248418
48558,-0.26616146
48559,-0.26854989
48560,-0.27110056
48561,-0.27508728
48562,-0.27702506
48563,-0.27827486
48564,-0.27842508
48565,-0.27754181
48566,-0.27655339
48567,-0.27503921
48568,-0.27104648
48569,-0.26737821
48570,-0.26390222
48571,-0.25582962
48572,-0.24663942
48573,-0.24318746
48574,-0.23706767
48575,-0.22630321
48576,-0.21090609
48577,-0.18848188
48578,-0.16271387
48579,-0.13493597
48580,-0.10282284
48581,-0.067948749
48582,-0.032963496
48583,0.0036500957
48584,0.040672274
48585,0.073317165
48586,0.091742631
48587,0.10412942
48588,0.10359466
48589,0.085319405
48590,0.070369932
48591,0.048618688
48592,0.017740335
48593,-0.0058705798
48594,-0.028210669
48595,-0.048552888
48596,-0.062772313
48597,-0.073933345
48598,-0.084328276
48599,-0.1109375
48600,-0.12686337
48601,-0.13655229
48602,-0.15632069
48603,-0.16618085
48604,-0.17977838
48605,-0.19446648
48606,-0.19536477
48607,-0.18673637
48608,-0.17779553
48609,-0.16559801
48610,-0.14994853
48611,-0.1378802
48612,-0.12678827
48613,-0.11550706
48614,-0.1070379
48615,-0.092298725
48616,-0.074747514
48617,-0.061726811
48618,-0.060140533
48619,-0.078346684
48620,-0.084253168
48621,-0.086016701
48622,-0.092367824
48623,-0.10440612
48624,-0.11162248
48625,-0.12044015
48626,-0.13814458
48627,-0.1870308
48628,-0.21196662
48629,-0.23108007
48630,-0.23696552
48631,-0.23935996
48632,-0.23801403
48633,-0.22566329
48634,-0.20949406
48635,-0.19311153
48636,-0.17264013
48637,-0.14333603
48638,-0.11028556
48639,-0.076123491
48640,-0.042838681
48641,-0.0085834766
48642,0.029454161
48643,0.07222059
48644,0.11737245
48645,0.1770021
48646,0.23496736
48647,0.29778759
48648,0.36533061
48649,0.41818253
48650,0.47578427
48651,0.52157604
48652,0.56034373
48653,0.6094072
48654,0.66727633
48655,0.72951973
48656,0.7957048
48657,0.8625418
48658,0.92055814
48659,0.99605358
48660,1.0585013
48661,1.0956436
48662,1.1371993
48663,1.2371229
48664,1.2916692
48665,1.338152
48666,1.3561088
48667,1.3371786
48668,1.3263991
48669,1.2773506
48670,1.2355005
48671,1.1970633
48672,1.0754727
48673,1.0751993
48674,1.0524776
48675,1.0185799
48676,1.0040781
48677,0.97062205
48678,0.95391505
48679,0.96522029
48680,0.9624383
48681,0.95125924
48682,0.96380225
48683,0.9785925
48684,0.99518533
48685,1.020695
48686,1.0460214
48687,1.0784589
48688,1.1138047
48689,1.1570518
48690,1.206593
48691,1.2632364
48692,1.3202763
48693,1.3850944
48694,1.4640418
48695,1.5564936
48696,1.6515441
48697,1.7631695
48698,1.8736141
48699,2.0090967
48700,2.1306814
48701,2.2421505
48702,2.4073938
48703,2.5573783
48704,2.6590894
48705,2.7839577
48706,2.9125725
48707,3.0407816
48708,3.1469091
48709,3.2159572
48710,3.2370355
48711,3.2055052
48712,3.28962
48713,3.3653558
48714,3.3472699
48715,3.3054828
48716,3.2348994
48717,3.0965838
48718,3.0269708
48719,2.9663227
48720,2.6746517
48721,2.6058739
48722,2.5971193
48723,2.4840249
48724,2.3357289
48725,2.1684997
48726,2.0095444
48727,1.9030834
48728,1.7554724
48729,1.5920166
48730,1.4618156
48731,1.3696222
48732,1.2013505
48733,1.0998196
48734,0.97582252
48735,0.8566924
48736,0.7271974
48737,0.563315
48738,0.50099047
48739,0.39127588
48740,0.27721705
48741,0.1897464
48742,0.090643052
48743,-0.036316312
48744,-0.085445881
48745,-0.21051854
48746,-0.26934904
48747,-0.32610957
48748,-0.40292391
48749,-0.45358568
48750,-0.50947496
48751,-0.55376457
48752,-0.60013318
48753,-0.64523396
48754,-0.69522276
48755,-0.72617622
48756,-0.74985624
48757,-0.77848135
48758,-0.79818966
48759,-0.81264042
48760,-0.83296762
48761,-0.85299138
48762,-0.86654084
48763,-0.88010232
48764,-0.88474699
48765,-0.90531454
48766,-0.92409752
48767,-0.94070237
48768,-0.96256778
48769,-0.98939631
48770,-1.027476
48771,-1.0661896
48772,-1.1062582
48773,-1.1335524
48774,-1.1677535
48775,-1.1949906
48776,-1.2152637
48777,-1.2392742
48778,-1.2555276
48779,-1.2679985
48780,-1.2820377
48781,-1.291291
48782,-1.305255
48783,-1.315704
48784,-1.3235964
48785,-1.3315698
48786,-1.3381853
48787,-1.3456661
48788,-1.3517198
48789,-1.3592576
48790,-1.3648456
48791,-1.3698628
48792,-1.374838
48793,-1.3809397
48794,-1.385329
48795,-1.3905445
48796,-1.3951591
48797,-1.4009094
48798,-1.4056352
48799,-1.4091472
48800,-1.4132992
48801,-1.4174482
48802,-1.4213988
48803,-1.4241087
48804,-1.4259894
48805,-1.4295105
48806,-1.432626
48807,-1.4353599
48808,-1.4369882
48809,-1.4387848
48810,-1.4426363
48811,-1.4442016
48812,-1.4473141
48813,-1.4502763
48814,-1.4516223
48815,-1.4541759
48816,-1.4569669
48817,-1.4589438
48818,-1.4600584
48819,-1.4624138
48820,-1.4640211
48821,-1.4642434
48822,-1.4647391
48823,-1.4655503
48824,-1.4671335
48825,-1.46817
48826,-1.4692816
48827,-1.4706095
48828,-1.4718413
48829,-1.4735838
48830,-1.4746323
48831,-1.4753714
48832,-0.24178227
48833,-0.24668546
48834,-0.25156459
48835,-0.25727997
48836,-0.25989701
48837,-0.26086562
48838,-0.26268852
48839,-0.26372632
48840,-0.26267348
48841,-0.26068513
48842,-0.25903971
48843,-0.25577592
48844,-0.25061103
48845,-0.24471215
48846,-0.23656323
48847,-0.22632668
48848,-0.21673988
48849,-0.20573327
48850,-0.19451909
48851,-0.18461644
48852,-0.17846188
48853,-0.17578167
48854,-0.17487924
48855,-0.17634419
48856,-0.17707816
48857,-0.17599224
48858,-0.17075815
48859,-0.16324995
48860,-0.15552516
48861,-0.14611284
48862,-0.13359014
48863,-0.11786683
48864,-0.10166824
48865,-0.082437496
48866,-0.062553993
48867,-0.0492522
48868,-0.0368769
48869,-0.027266038
48870,-0.025130291
48871,-0.030090639
48872,-0.041834239
48873,-0.056703249
48874,-0.074135156
48875,-0.092009253
48876,-0.11057822
48877,-0.12973076
48878,-0.14488553
48879,-0.15790757
48880,-0.17232838
48881,-0.185937
48882,-0.19722938
48883,-0.20554075
48884,-0.21269099
48885,-0.21818377
48886,-0.22104747
48887,-0.21956749
48888,-0.21587957
48889,-0.21276318
48890,-0.20661464
48891,-0.19991561
48892,-0.19741589
48893,-0.19637509
48894,-0.19699776
48895,-0.20256574
48896,-0.21165921
48897,-0.22485271
48898,-0.23903588
48899,-0.24909795
48900,-0.25553528
48901,-0.25845914
48902,-0.25909987
48903,-0.25817037
48904,-0.25369131
48905,-0.24754277
48906,-0.24096708
48907,-0.23223157
48908,-0.22325241
48909,-0.21498917
48910,-0.20828714
48911,-0.20345915
48912,-0.19925383
48913,-0.19536136
48914,-0.19373097
48915,-0.19466348
48916,-0.19554485
48917,-0.19632696
48918,-0.19746101
48919,-0.20214762
48920,-0.2105763
48921,-0.22082788
48922,-0.23151263
48923,-0.24333745
48924,-0.25688591
48925,-0.26789554
48926,-0.27477505
48927,-0.2782885
48928,-0.28166058
48929,-0.2836008
48930,-0.28232536
48931,-0.28068294
48932,-0.28063482
48933,-0.28095668
48934,-0.2779155
48935,-0.27405912
48936,-0.27050656
48937,-0.26497167
48938,-0.25905174
48939,-0.25391091
48940,-0.24759692
48941,-0.24003156
48942,-0.2307937
48943,-0.22146861
48944,-0.21331066
48945,-0.20571522
48946,-0.19743694
48947,-0.18769974
48948,-0.17873863
48949,-0.17017458
48950,-0.16182712
48951,-0.15565752
48952,-0.15064604
48953,-0.14634145
48954,-0.14340555
48955,-0.14363718
48956,-0.14619706
48957,-0.1499271
48958,-0.15557029
48959,-0.16197753
48960,-0.1693624
48961,-0.17610053
48962,-0.18215582
48963,-0.18780202
48964,-0.19221489
48965,-0.19544258
48966,-0.1980536
48967,-0.19945537
48968,-0.20125421
48969,-0.20590774
48970,-0.21007094
48971,-0.21261278
48972,-0.21403561
48973,-0.21405967
48974,-0.21234807
48975,-0.21100646
48976,-0.21053118
48977,-0.20916249
48978,-0.20717414
48979,-0.20466539
48980,-0.20352533
48981,-0.20146478
48982,-0.1965676
48983,-0.18905338
48984,-0.18145795
48985,-0.17347145
48986,-0.16492847
48987,-0.15726986
48988,-0.15080246
48989,-0.14696112
48990,-0.14496074
48991,-0.14564959
48992,-0.15181618
48993,-0.16026592
48994,-0.17164554
48995,-0.18710113
48996,-0.20025553
48997,-0.2139574
48998,-0.22792398
48999,-0.23976985
49000,-0.24945592
49001,-0.25594137
49002,-0.25959921
49003,-0.2613409
49004,-0.26227642
49005,-0.26283592
49006,-0.26632531
49007,-0.26799781
49008,-0.26868366
49009,-0.27106005
49010,-0.27293109
49011,-0.27554512
49012,-0.27562634
49013,-0.27493748
49014,-0.27547593
49015,-0.27513903
49016,-0.27131273
49017,-0.26647271
49018,-0.26320592
49019,-0.25459976
49020,-0.24431809
49021,-0.24084374
49022,-0.2362925
49023,-0.22639587
49024,-0.21058833
49025,-0.18982646
49026,-0.16364702
49027,-0.13590938
49028,-0.10389423
49029,-0.067508324
49030,-0.032202321
49031,0.0060516143
49032,0.04228411
49033,0.076077042
49034,0.095620631
49035,0.10391395
49036,0.10290323
49037,0.086882117
49038,0.072398143
49039,0.049262889
49040,0.017918546
49041,-0.0038540403
49042,-0.025488255
49043,-0.047823355
49044,-0.062457734
49045,-0.072558915
49046,-0.083800163
49047,-0.1126899
49048,-0.12888548
49049,-0.13837903
49050,-0.15650279
49051,-0.16585797
49052,-0.17978244
49053,-0.19387536
49054,-0.19400471
49055,-0.18373507
49056,-0.17396177
49057,-0.16406514
49058,-0.14915402
49059,-0.13712164
49060,-0.12610299
49061,-0.11371265
49062,-0.10427325
49063,-0.090827072
49064,-0.074694662
49065,-0.059720368
49066,-0.055256356
49067,-0.077865193
49068,-0.088026536
49069,-0.088661244
49070,-0.091768605
49071,-0.10479365
49072,-0.11219056
49073,-0.11961754
49074,-0.13793082
49075,-0.18379824
49076,-0.20516474
49077,-0.22538815
49078,-0.2323158
