Time,root.Ham.d0.s0
71687,-0.8532346
71688,-0.74349894
71689,-0.61191326
71690,-0.49052425
71691,-0.40312416
71692,-0.37884636
71693,-0.40312416
71694,-0.47595757
71695,-0.57306877
71696,-0.65609886
71697,-0.71873558
71698,-0.76874785
71699,-0.78914121
71700,-0.78525676
71701,-0.77214675
71702,-0.78914121
71703,-0.82410124
71704,-0.82992791
71705,-0.82070235
71706,-0.81487568
71707,-0.79885233
71708,-0.77408897
71709,-0.73815782
71710,-0.67406443
71711,-0.56335765
71712,-0.41283528
71713,-0.19433507
71714,0.10185411
71715,0.49029893
71716,0.94186604
71717,1.4274221
71718,1.9178337
71719,2.4082453
71720,2.8452457
71721,3.1754238
71722,3.272535
71723,3.194846
71724,2.7918345
71725,2.1120561
71726,1.2671886
71727,0.41746553
71728,-0.26231291
71729,-0.70465446
71730,-0.94840359
71731,-1.0625093
71732,-1.0877582
71733,-1.0829026
71734,-1.0625093
71735,-1.0275492
71736,-0.98190695
71737,-0.94500469
71738,-0.92801023
71739,-0.93820691
71740,-0.93869246
71741,-0.91927022
71742,-0.90664577
71743,-0.88188241
71744,-0.83963903
71745,-0.78331454
71746,-0.70222668
71747,-0.56335765
71748,-0.34000188
71749,-0.014679339
71750,0.38833217
71751,0.82533259
71752,1.2526219
71753,1.660489
71754,2.0295115
71755,2.3354118
71756,2.5636232
71757,2.7044344
71758,2.7335678
71759,2.6947233
71760,2.5296343
71761,2.2528673
71762,1.8789892
71763,1.4225665
71764,0.94186604
71765,0.49029893
71766,0.11156523
71767,-0.18947951
71768,-0.41283528
71769,-0.58277989
71770,-0.69008778
71771,-0.74981117
71772,-0.78185787
71773,-0.80953456
71774,-0.83526903
71775,-0.84400904
71776,-0.83818237
71777,-0.82313013
71778,-0.79885233
71779,-0.76097896
71780,-0.69251556
71781,-0.62647994
71782,-0.52936873
71783,-0.38370192
71784,-0.25745735
71785,-0.13121279
71786,-0.02924602
71787,0.029020704
71788,0.043587385
71789,0.033876264
71790,-0.014679339
71791,-0.10207942
71792,-0.19919063
71793,-0.29144628
71794,-0.37884636
71795,-0.46624645
71796,-0.52936873
71797,-0.54879097
71798,-0.54879097
71799,-0.51480205
71800,-0.4225464
71801,-0.29144628
71802,-0.13606835
71803,0.024165144
71804,0.17468751
71805,0.25237648
71806,0.2620876
71807,0.24266536
71808,0.22324312
71809,0.22324312
71810,0.25237648
71811,0.3106432
71812,0.38833217
71813,0.44174333
71814,0.44659889
71815,0.39318773
71816,0.2863654
71817,0.16497639
71818,0.029020704
71819,-0.082657183
71820,-0.13121279
71821,-0.12150167
71822,0.024165144
71823,0.213532
71824,0.39318773
71825,0.52428785
71826,0.55827678
71827,0.53399898
71828,0.43203221
71829,0.30093208
71830,0.16983195
71831,0.058154066
71832,-0.014679339
71833,-0.03410158
71834,-0.02439046
71835,0.038731824
71836,0.16012083
71837,0.32520988
71838,0.52914342
71839,0.68452134
71840,0.75735475
71841,0.79619923
71842,0.86417708
71843,0.9467216
71844,0.97585496
71845,0.96128828
71846,0.90787712
71847,0.84475483
71848,0.80105479
71849,0.78648811
71850,0.80105479
71851,0.89331044
71852,1.0729662
71853,1.3448775
71854,1.6410667
71855,1.9372559
71856,2.2285895
71857,2.5053565
71858,2.7384234
71859,2.9132235
71860,3.0540348
71861,3.1365793
71862,3.1657127
71863,3.1462904
71864,3.0588903
71865,2.8792346
71866,2.6170343
71867,2.2917118
71868,1.9372559
71869,1.5779444
71870,1.2234885
71871,0.90302156
71872,0.64567686
71873,0.45631001
71874,0.334921
71875,0.2620876
71876,0.20867644
71877,0.16983195
71878,0.13098747
71879,0.096998548
71880,0.067865186
71881,0.033876264
71882,0.0095984626
71883,-0.0049682183
71884,-0.0098237786
71885,-0.0098237786
71886,-0.0098237786
71887,0.0047429023
71888,0.048442945
71889,0.092142988
71890,0.14069859
71891,0.20867644
71892,0.27665428
71893,0.32520988
71894,0.34948768
71895,0.35434324
71896,0.35434324
71897,0.34948768
71898,0.34463212
71899,0.3106432
71900,0.25723204
71901,0.22809868
71902,0.213532
71903,0.17954307
71904,0.13584303
71905,0.12127635
71906,0.12127635
71907,0.12127635
71908,0.11642079
71909,0.096998548
71910,0.092142988
71911,0.092142988
71912,0.092142988
71913,0.077576307
71914,0.038731824
71915,-0.02439046
71916,-0.10207942
71917,-0.18947951
71918,-0.2768796
71919,-0.35456856
71920,-0.41769084
71921,-0.46624645
71922,-0.48081313
71923,-0.47595757
71924,-0.45167977
71925,-0.41769084
71926,-0.37884636
71927,-0.34000188
71928,-0.3011574
71929,-0.25745735
71930,-0.20890175
71931,-0.17005727
71932,-0.12635723
71933,-0.043812701
71934,0.058154066
71935,0.19896531
71936,0.36405436
71937,0.54856566
71938,0.72336583
71939,0.87874376
71940,1.0146994
71941,1.1215218
71942,1.1992107
71943,1.2526219
71944,1.2526219
71945,1.2283441
71946,1.1555107
71947,1.0292661
71948,0.86903264
71949,0.69423247
71950,0.50972117
71951,0.34948768
71952,0.27665428
71953,0.27179872
71954,0.30093208
71955,0.40289885
71956,0.56313234
71957,0.74764363
71958,0.95643272
71959,1.1603663
71960,1.3545887
71961,1.5536666
71962,1.7284668
71963,1.8061558
71964,1.8110113
71965,1.7478891
71966,1.6022222
71967,1.4371332
71968,1.2283441
71969,0.97585496
71970,0.72336583
71971,0.47573225
71972,0.26694316
71973,0.077576307
71974,-0.077801623
71975,-0.18462395
71976,-0.23803511
71977,-1.2609991
71978,-1.2844527
71979,-1.2993258
71980,-1.3136268
71981,-1.3227794
71982,-1.3244955
71983,-1.3239235
71984,-1.3199192
71985,-1.3107666
71986,-1.302186
71987,-1.2987537
71988,-1.2981817
71989,-1.2987537
71990,-1.3016139
71991,-1.3090504
71992,-1.3124827
71993,-1.3113386
71994,-1.302186
71995,-1.2798764
71996,-1.2421218
71997,-1.1923544
71998,-1.1545998
71999,-1.1397268
72000,-1.1328623
72001,-1.1219936
72002,-1.0985399
72003,-1.07051
72004,-1.0516327
72005,-1.0447682
72006,-1.0470564
72007,-1.069938
72008,-1.1088366
72009,-1.1300021
72010,-1.1219936
72011,-1.0905314
72012,-1.0510607
72013,-1.0361876
72014,-1.0459123
72015,-1.069938
72016,-1.1019722
72017,-1.1242817
72018,-1.1197054
72019,-1.0813788
72020,-0.99271265
72021,-0.87544458
72022,-0.74902387
72023,-0.64605678
72024,-0.59457323
72025,-0.59457323
72026,-0.61745481
72027,-0.70326072
72028,-0.78391827
72029,-0.81137616
72030,-0.8119482
72031,-0.79535906
72032,-0.74330348
72033,-0.68037914
72034,-0.66321796
72035,-0.66893836
72036,-0.71470151
72037,-0.78963867
72038,-0.82453307
72039,-0.82853735
72040,-0.81938472
72041,-0.77876992
72042,-0.70326072
72043,-0.58885284
72044,-0.45728378
72045,-0.40007984
72046,-0.40580023
72047,-0.54881008
72048,-0.70326072
72049,-0.76961729
72050,-0.78163012
72051,-0.779914
72052,-0.78048604
72053,-0.76904525
72054,-0.71470151
72055,-0.63461599
72056,-0.56597126
72057,-0.53736929
72058,-0.54308969
72059,-0.55453048
72060,-0.54881008
72061,-0.50304693
72062,-0.4401226
72063,-0.42868181
72064,-0.46300417
72065,-0.61173442
72066,-0.82510511
72067,-0.94580542
72068,-0.968687
72069,-0.95381397
72070,-0.85427912
72071,-0.63461599
72072,-0.34859629
72073,-0.085458173
72074,0.040390494
72075,0.051831282
72076,0.00034773624
72077,-0.15982329
72078,-0.30283314
72079,-0.37719826
72080,-0.42868181
72081,-0.49160614
72082,-0.60601402
72083,-0.77362156
72084,-0.93894095
72085,-1.0630735
72086,-1.1328623
72087,-1.1528837
72088,-1.1448751
72089,-1.0750863
72090,-0.97326331
72091,-0.90747878
72092,-0.8903176
72093,-0.925212
72094,-0.99671693
72095,-1.0544929
72096,-1.0796626
72097,-1.0762304
72098,-1.041908
72099,-0.9469495
72100,-0.78334623
72101,-0.55453048
72102,-0.2513496
72103,0.14335758
72104,0.46369965
72105,0.54378516
72106,0.5037424
72107,0.26920625
72108,-0.19414566
72109,-0.6231752
72110,-0.8685801
72111,-0.98127186
72112,-1.0327554
72113,-1.0613574
72114,-1.0756584
72115,-1.0785186
72116,-1.0745143
72117,-1.0430521
72118,-0.95381397
72119,-0.80165149
72120,-0.6288956
72121,-0.52020811
72122,-0.49160614
72123,-0.50304693
72124,-0.59457323
72125,-0.76675709
72126,-0.90004227
72127,-0.96239456
72128,-0.97841167
72129,-0.97669555
72130,-0.97040312
72131,-0.97154719
72132,-0.97669555
72133,-0.97211923
72134,-0.95324193
72135,-0.93493667
72136,-0.91891957
72137,-0.89432188
72138,-0.85599524
72139,-0.80508373
72140,-0.74902387
72141,-0.68037914
72142,-0.57741205
72143,-0.41152063
72144,-0.10833975
72145,0.38361413
72146,0.97281471
72147,1.3904035
72148,1.5505745
72149,1.5791765
72150,1.5848969
72151,1.5791765
72152,1.5734561
72153,1.5677357
72154,1.5620153
72155,1.5562949
72156,1.5505745
72157,1.4990909
72158,1.2874364
72159,0.71539698
72160,-0.10833975
72161,-0.7204219
72162,-0.96125049
72163,-1.0093018
72164,-1.0087298
72165,-0.97040312
72166,-0.87372846
72167,-0.73186269
72168,-0.56025087
72169,-0.36575748
72170,-0.17698448
72171,-0.039695021
72172,-0.045415415
72173,-0.17126408
72174,-0.35431669
72175,-0.54881008
72176,-0.66893836
72177,-0.68609954
72178,-0.65177717
72179,-0.5316489
72180,-0.26851078
72181,0.18912074
72182,0.76116013
72183,1.2073509
72184,1.4018443
72185,1.4476074
72186,1.4533278
72187,1.4533278
72188,1.4533278
72189,1.4476074
72190,1.4476074
72191,1.4476074
72192,1.441887
72193,1.4247258
72194,1.3732423
72195,1.1844693
72196,0.76688052
72197,0.19484113
72198,-0.26851078
72199,-0.5316489
72200,-0.66893836
72201,-0.74330348
72202,-0.78620643
72203,-0.80565577
72204,-0.81366432
72205,-0.81652452
72206,-0.81709656
72207,-0.8176686
72208,-0.81709656
72209,-0.80794393
72210,-0.779914
72211,-0.69181993
72212,-0.57741205
72213,-0.4344022
72214,-0.28567196
72215,-0.15982329
72216,-0.11406014
72217,-0.11978054
72218,-0.16554369
72219,-0.26279039
72220,-0.38291866
72221,-0.49732654
72222,-0.59457323
72223,-0.68037914
72224,-0.75932058
72225,-0.81423636
72226,-0.83196958
72227,-0.8308255
72228,-0.80222353
72229,-0.70898111
72230,-0.53736929
72231,-0.32571472
72232,-0.13694172
72233,-0.033974627
72234,-0.0053726577
72235,-0.011093052
72236,-0.056856203
72237,-0.085458173
72238,-0.085458173
72239,-0.0053726577
72240,0.21200231
72241,0.49802201
72242,0.73827855
72243,0.84124565
72244,0.84696604
72245,0.70967659
72246,0.39505492
72247,0.068992464
72248,-0.20558645
72249,-0.38291866
72250,-0.42296142
72251,-0.30283314
72252,-0.045415415
72253,0.33785098
72254,0.76116013
72255,1.0529002
72256,1.1387061
72257,1.1215449
72258,0.98997589
72259,0.71539698
72260,0.40077531
72261,0.14335758
72262,-0.039695021
72263,-0.13122132
72264,-0.1541029
72265,-0.1541029
72266,-0.10833975
72267,0.023229312
72268,0.24060428
72269,0.51518319
72270,0.7897621
72271,1.0071371
72272,1.1501469
72273,1.2302324
72274,1.2759956
72275,1.3103179
72276,1.3331995
72277,1.3503607
72278,1.3560811
72279,1.3560811
72280,1.3560811
72281,1.3446403
72282,1.3274791
72283,1.3160383
72284,1.3160383
72285,1.3274791
72286,1.3675219
72287,1.413285
72288,1.441887
72289,1.4533278
72290,1.4590482
72291,1.4590482
72292,1.4647686
72293,1.470489
72294,1.4762094
72295,1.4762094
72296,1.4819298
72297,1.4876502
72298,1.4933706
72299,1.4933706
72300,1.4933706
72301,1.4876502
72302,1.4647686
72303,1.413285
72304,1.3274791
72305,1.2073509
72306,1.0586206
72307,0.89844959
72308,0.72683777
72309,0.57810752
72310,0.48658122
72311,0.46942004
72312,0.47514043
72313,0.53234437
72314,0.62959107
72315,0.73827855
72316,0.84696604
72317,0.9785351
72318,1.1387061
72319,1.2931568
72320,1.3961239
72321,1.4361666
72322,1.4304462
72323,1.3675219
72324,1.1959101
72325,0.97281471
72326,0.74971934
72327,0.58382792
72328,0.46369965
72329,0.38361413
72330,0.32641019
72331,0.29208783
72332,0.29208783
72333,0.30352862
72334,0.33213058
72335,0.38361413
72336,0.45225886
72337,0.51518319
72338,0.54950555
72339,0.55522595
72340,0.54378516
72341,0.5037424
72342,0.4122161
72343,0.27492665
72344,0.10903522
72345,-0.068296991
72346,-0.23418842
72347,-0.38863905
72348,-0.52020811
72349,-0.6231752
72350,-0.69754032
72351,-0.75474426
72352,-0.78620643
72353,-0.79936334
72354,-0.80165149
72355,-0.79993538
72356,-0.78963867
72357,-0.76961729
72358,-0.74902387
72359,-0.72614229
72360,-0.70326072
72361,-0.68037914
72362,-0.65749757
72363,-0.6288956
72364,-0.60029363
72365,-0.54881008
72366,-0.47444496
72367,-0.36575748
72368,-0.051135809
72369,0.38361413
72370,0.99569628
72371,1.5848969
72372,1.9166797
72373,2.0310876
72374,2.0654099
72375,2.0825711
72376,2.0940119
72377,2.0940119
72378,2.0768507
72379,1.979604
72380,1.6821436
72381,1.1501469
72382,0.72111737
72383,0.60670949
72384,0.62959107
72385,0.86984762
72386,1.3961239
72387,1.8766369
72388,2.0997323
72389,2.168377
72390,2.1855382
72391,2.1855382
72392,2.1855382
72393,2.1855382
72394,2.1855382
72395,2.1855382
72396,2.1855382
72397,2.1740974
72398,2.1226139
72399,1.9281205
72400,1.413285
72401,0.74971934
72402,0.29780822
72403,0.080433251
72404,0.0060681302
72405,0.017508918
72406,0.068992464
72407,0.13763719
72408,-0.49617743
72409,-0.49388025
72410,-0.4912549
72411,-0.49059856
72412,-0.49092673
72413,-0.49322391
72414,-0.49683376
72415,-0.49880278
72416,-0.49913095
72417,-0.49880278
72418,-0.49519292
72419,-0.48403518
72420,-0.46532957
72421,-0.4439986
72422,-0.42168312
72423,-0.40068032
72424,-0.38460006
72425,-0.37409866
72426,-0.36589444
72427,-0.35900289
72428,-0.35243952
72429,-0.34587615
72430,-0.33931277
72431,-0.33931277
72432,-0.33931277
72433,-0.34259446
72434,-0.35243952
72435,-0.36359726
72436,-0.37081697
72437,-0.37278598
72438,-0.37147331
72439,-0.36294092
72440,-0.34915783
72441,-0.33603108
72442,-0.32618602
72443,-0.32618602
72444,-0.3327494
72445,-0.34259446
72446,-0.35900289
72447,-0.35572121
72448,-0.34587615
72449,-0.31962265
72450,-0.2802424
72451,-0.23758046
72452,-0.19820021
72453,-0.17194671
72454,-0.16866503
72455,-0.16866503
72456,-0.17851009
72457,-0.2014819
72458,-0.23429877
72459,-0.26055227
72460,-0.2802424
72461,-0.28680577
72462,-0.29008746
72463,-0.29008746
72464,-0.28680577
72465,-0.28680577
72466,-0.29336915
72467,-0.3064959
72468,-0.32290433
72469,-0.32946771
72470,-0.3327494
72471,-0.3327494
72472,-0.32618602
72473,-0.31634096
72474,-0.29993252
72475,-0.28680577
72476,-0.28352408
72477,-0.28352408
72478,-0.28352408
72479,-0.28680577
72480,-0.29993252
72481,-0.30977758
72482,-0.32290433
72483,-0.3327494
72484,-0.33931277
72485,-0.34587615
72486,-0.34915783
72487,-0.35243952
72488,-0.35572121
72489,-0.35572121
72490,-0.33931277
72491,-0.32290433
72492,-0.31962265
72493,-0.3327494
72494,-0.34587615
72495,-0.35243952
72496,-0.35900289
72497,-0.37639584
72498,-0.41216623
72499,-0.45745352
72500,-0.48042533
72501,-0.48140983
72502,-0.46270422
72503,-0.39903948
72504,-0.29993252
72505,-0.22117202
72506,-0.19491853
72507,-0.19491853
72508,-0.22445371
72509,-0.30321421
72510,-0.38460006
72511,-0.44760845
72512,-0.49519292
72513,-0.53621401
72514,-0.57592243
72515,-0.61234916
72516,-0.63368013
72517,-0.63860266
72518,-0.63564914
72519,-0.62022521
72520,-0.59823791
72521,-0.58511116
72522,-0.58248581
72523,-0.58478299
72524,-0.58642383
72525,-0.58117313
72526,-0.55491963
72527,-0.5184929
72528,-0.47812815
72529,-0.43743522
72530,-0.39116343
72531,-0.34259446
72532,-0.29665083
72533,-0.2539889
72534,-0.22445371
72535,-0.21132696
72536,-0.21132696
72537,-0.21132696
72538,-0.2277354
72539,-0.25727059
72540,-0.29336915
72541,-0.30977758
72542,-0.31305927
72543,-0.30321421
72544,-0.2539889
72545,-0.20804527
72546,-0.2014819
72547,-0.23758046
72548,-0.35900289
72549,-0.50208446
72550,-0.57296891
72551,-0.58904918
72552,-0.58970552
72553,-0.58445482
72554,-0.56771821
72555,-0.54310556
72556,-0.51685206
72557,-0.49322391
72558,-0.47451829
72559,-0.46368872
72560,-0.4607352
72561,-0.4607352
72562,-0.46697041
72563,-0.48731687
72564,-0.51291403
72565,-0.53818303
72566,-0.55754498
72567,-0.57526609
72568,-0.58379848
72569,-0.58347031
72570,-0.57001539
72571,-0.55163794
72572,-0.52604078
72573,-0.49059856
72574,-0.43940424
72575,-0.36458176
72576,-0.2539889
72577,-0.086622842
72578,0.1890389
72579,0.62550332
72580,1.2785591
72581,2.1777415
72582,3.3132053
72583,4.3961621
72584,4.8555984
72585,4.8227815
72586,4.1336271
72587,2.6568678
72588,1.2194887
72589,0.27436277
72590,-0.27696071
72591,-0.56312385
72592,-0.66518433
72593,-0.6812646
72594,-0.67831108
72595,-0.66354348
72596,-0.64647871
72597,-0.62514774
72598,-0.59233087
72599,-0.5499971
72600,-0.49716193
72601,-0.43677889
72602,-0.37311415
72603,-0.29665083
72604,-0.21789034
72605,-0.11943972
72606,-0.0045806569
72607,0.12996853
72608,0.28748952
72609,0.46470064
72610,0.6583202
72611,0.85850313
72612,1.0652494
72613,1.2654324
72614,1.4524885
72615,1.6132912
72616,1.731432
72617,1.7872207
72618,1.8003474
72619,1.8003474
72620,1.7740939
72621,1.6953334
72622,1.5640659
72623,1.4032632
72624,1.2260521
72625,1.048841
72626,0.87162988
72627,0.69770044
72628,0.53033439
72629,0.37281339
72630,0.22513746
72631,0.090588277
72632,-0.027552469
72633,-0.13256647
72634,-0.22445371
72635,-0.30321421
72636,-0.36655078
72637,-0.41708876
72638,-0.45482817
72639,-0.48206617
72640,-0.50044362
72641,-0.51291403
72642,-0.52079008
72643,-0.52604078
72644,-0.5289943
72645,-0.52932247
72646,-0.52735346
72647,-0.50897601
72648,-0.48140983
72649,-0.44892113
72650,-0.40429018
72651,-0.35572121
72652,-0.31305927
72653,-0.27696071
72654,-0.26383396
72655,-0.26711565
72656,-0.29008746
72657,-0.33931277
72658,-0.39378878
72659,-0.43120002
72660,-0.44301409
72661,-0.44202959
72662,-0.42529298
72663,-0.3862409
72664,-0.33931277
72665,-0.3064959
72666,-0.29336915
72667,-0.29336915
72668,-0.29008746
72669,-0.2802424
72670,-0.26055227
72671,-0.23101709
72672,-0.21132696
72673,-0.20804527
72674,-0.22445371
72675,-0.27367902
72676,-0.35243952
72677,-0.4282465
72678,-0.47090843
72679,-0.48633237
72680,-0.47944082
72681,-0.45614084
72682,-0.43415354
72683,-0.41347891
72684,-0.38263104
72685,-0.36392543
72686,-0.36687894
72687,-0.38886625
72688,-0.42791833
72689,-0.45417183
72690,-0.46007887
72691,-0.45942253
72692,-0.45318732
72693,-0.4397324
72694,-0.41840144
72695,-0.38722541
72696,-0.34587615
72697,-0.29336915
72698,-0.24086215
72699,-0.2014819
72700,-0.17194671
72701,-0.14569321
72702,-0.1227214
72703,-0.093186216
72704,-0.06365103
72705,-0.030834156
72706,0.0019827179
72707,0.038081279
72708,0.07417984
72709,0.10699671
72710,0.14309528
72711,0.18575721
72712,0.2415459
72713,0.32030639
72714,0.42860208
72715,0.58612307
72716,0.80271444
72717,1.0915029
72718,1.4590519
72719,1.9119248
72720,2.4501215
72721,3.2147547
72722,4.2648946
72723,5.4134852
72724,5.9385552
72725,6.0041889
72726,5.5775696
72727,4.0679934
72728,2.6240509
72729,1.5049955
72730,0.74036238
72731,0.29077121
72732,0.061053091
72733,-0.047242593
72734,-0.086622842
72735,-0.093186216
72736,-0.089904529
72737,-0.076777779
72738,-0.047242593
72739,0.0019827179
72740,0.080743215
72741,0.13981359
72742,0.14965865
72743,0.11684178
72744,0.015109467
72745,-0.10303128
72746,-0.17194671
72747,-0.18835515
72748,-0.18835515
72749,-0.1752284
72750,-0.1489749
72751,-0.11943972
72752,-0.10959465
72753,-0.11287634
72754,-0.1227214
72755,-0.14241153
72756,-0.16210165
72757,-0.18179178
72758,-0.20804527
72759,-0.24086215
72760,-0.29008746
72761,-0.34259446
72762,-0.36261275
72763,-0.36228458
72764,-0.35572121
72765,-0.35243952
72766,-0.36326909
72767,-0.40232117
72768,-0.46861125
72769,-0.53719852
72770,-0.58576749
72771,-0.60611395
72772,-0.60808297
72773,-0.60316044
72774,-0.58872101
72775,-0.58347031
72776,-0.586752
72777,-0.60611395
72778,-0.63860266
72779,-0.66354348
72780,-0.67667023
72781,-0.68290544
72782,-0.68487445
72783,-0.68520262
72784,-0.68388995
72785,-0.6769984
72786,-0.66419982
72787,-0.64746322
72788,-0.62908577
72789,-0.6087393
72790,-0.58708017
72791,-0.56246751
72792,-0.53522951
72793,-0.507007
72794,-0.48009716
72795,-0.4502338
72796,-0.40625919
72797,-0.37770851
72798,-0.37869302
72799,-0.38985076
72800,-0.41282257
72801,-0.43940424
72802,-0.45778169
72803,-0.46139154
72804,-0.46040703
72805,-0.45417183
72806,-0.4387479
72807,-0.41150989
72808,-0.36950429
72809,-0.30977758
72810,-0.23101709
72811,-0.12928478
72812,-0.011144032
72813,0.12668684
72814,0.27764446
72815,0.44501052
72816,0.63863007
72817,0.8650665
72818,1.101348
72819,1.3179394
72820,1.4656153
72821,1.5410941
72822,1.5607842
72823,1.5607842
72824,1.5476575
72825,1.4885871
72826,1.3934182
72827,1.2818408
72828,1.1505733
72829,0.99961568
72830,0.83224963
72831,0.66816526
72832,0.5270527
72833,0.41875702
72834,0.33671483
72835,0.25139096
72836,0.13325021
72837,-0.0078623443
72838,-0.10303128
72839,-0.78347398
72840,-0.68635989
72841,-0.58045357
72842,-0.5944412
72843,-0.79146691
72844,-0.91655625
72845,-0.9161566
72846,-0.87579231
72847,-0.86979761
72848,-0.85580999
72849,-0.76429095
72850,-0.63120867
72851,-0.59484085
72852,-0.61002741
72853,-0.68276307
72854,-0.71873125
72855,-0.7071415
72856,-0.67796731
72857,-0.67437049
72858,-0.68076484
72859,-0.67676837
72860,-0.65159064
72861,-0.63800266
72862,-0.64080019
72863,-0.65478782
72864,-0.65918393
72865,-0.65958357
72866,-0.6623811
72867,-0.66038287
72868,-0.63120867
72869,-0.61002741
72870,-0.59923696
72871,-0.57645711
72872,-0.56846418
72873,-0.57645711
72874,-0.5884465
72875,-0.61921928
72876,-0.64879312
72877,-0.57246064
72878,-0.44057731
72879,-0.44457378
72880,-0.48054196
72881,-0.43258438
72882,-0.42858792
72883,-0.45656317
72884,-0.4525667
72885,-0.42059499
72886,-0.41659852
72887,-0.44057731
72888,-0.50452074
72889,-0.54048893
72890,-0.54448539
72891,-0.51651014
72892,-0.42858792
72893,-0.30469751
72894,-0.21277883
72895,-0.17281418
72896,-0.16482125
72897,-0.17681064
72898,-0.23675761
72899,-0.34066569
72900,-0.42858792
72901,-0.47654549
72902,-0.48853489
72903,-0.48453842
72904,-0.4645561
72905,-0.40061266
72906,-0.30070105
72907,-0.21677529
72908,-0.2047859
72909,-0.23276115
72910,-0.31269044
72911,-0.37263741
72912,-0.40460913
72913,-0.43258438
72914,-0.48054196
72915,-0.5205066
72916,-0.54048893
72917,-0.54048893
72918,-0.54048893
72919,-0.51251367
72920,-0.48853489
72921,-0.48054196
72922,-0.48453842
72923,-0.46055963
72924,-0.40860559
72925,-0.38462681
72926,-0.40460913
72927,-0.50052428
72928,-0.63040938
72929,-0.72512559
72930,-0.76229271
72931,-0.76269236
72932,-0.71873125
72933,-0.60083554
72934,-0.4525667
72935,-0.36464448
72936,-0.35265509
72937,-0.37663388
72938,-0.43258438
72939,-0.47654549
72940,-0.532496
72941,-0.60603095
72942,-0.68356236
72943,-0.74710615
72944,-0.79786125
72945,-0.83902484
72946,-0.86979761
72947,-0.88058807
72948,-0.87858984
72949,-0.86420256
72950,-0.85301246
72951,-0.84422024
72952,-0.83382943
72953,-0.82223968
72954,-0.79466408
72955,-0.77188423
72956,-0.70754115
72957,-0.58045357
72958,-0.44457378
72959,-0.34466216
72960,-0.20078943
72961,-0.13284953
72962,-0.14483893
72963,-0.26872933
72964,-0.43258438
72965,-0.52849953
72966,-0.6168214
72967,-0.73191958
72968,-0.82383827
72969,-0.87339443
72970,-0.88818135
72971,-0.87619196
72972,-0.81224852
72973,-0.72392665
72974,-0.65199029
72975,-0.55647479
72976,-0.47654549
72977,-0.47654549
72978,-0.55247832
72979,-0.63720337
72980,-0.67477014
72981,-0.69954822
72982,-0.76029448
72983,-0.84222201
72984,-0.87858984
72985,-0.88218665
72986,-0.87819019
72987,-0.87019726
72988,-0.86180468
72989,-0.85700893
72990,-0.85301246
72991,-0.84262165
72992,-0.82623615
72993,-0.81664463
72994,-0.81264817
72995,-0.78866938
72996,-0.72152878
72997,-0.62601327
72998,-0.50052428
72999,-0.35265509
73000,-0.21677529
73001,-0.14883539
73002,-0.14084246
73003,-0.17681064
73004,-0.29670458
73005,-0.42059499
73006,-0.44457378
73007,-0.40061266
73008,-0.23276115
73009,0.019016125
73010,0.27878633
73011,0.50258835
73012,0.63447168
73013,0.71040451
73014,0.81431259
73015,0.94219946
73016,1.0421111
73017,1.1260368
73018,1.221952
73019,1.3418459
73020,1.497708
73021,1.669556
73022,1.8334111
73023,1.9573015
73024,2.013252
73025,2.0252414
73026,2.0172485
73027,2.0012626
73028,1.9932697
73029,1.9932697
73030,2.0052591
73031,2.0492202
73032,2.0572131
73033,1.9892732
73034,1.8533934
73035,1.729503
73036,1.5896267
73037,1.5017045
73038,1.4417575
73039,1.3778141
73040,1.2898919
73041,1.2339414
73042,1.2339414
73043,1.2659131
73044,1.3898035
73045,1.6295914
73046,1.9812803
73047,2.4128985
73048,2.8405202
73049,3.1242692
73050,3.2041985
73051,3.1642338
73052,2.9244459
73053,2.4408737
73054,1.8653828
73055,1.2898919
73056,0.7903338
73057,0.43065198
73058,0.19885703
73059,0.050987842
73060,-0.072902562
73061,-0.2047859
73062,-0.34466216
73063,-0.47654549
73064,-0.59244297
73065,-0.68835812
73066,-0.77228388
73067,-0.84102307
73068,-0.89337676
73069,-0.93174282
73070,-0.96051736
73071,-0.97850145
73072,-0.98449615
73073,-0.9840965
73074,-0.98969155
73075,-0.99168979
73076,-0.96411418
73077,-0.93454034
73078,-0.92854564
73079,-0.93094352
73080,-0.91016191
73081,-0.88578347
73082,-0.83303014
73083,-0.79626266
73084,-0.79626266
73085,-0.82144039
73086,-0.84581883
73087,-0.8713962
73088,-0.92335024
73089,-0.96131665
73090,-0.95971807
73091,-0.93693822
73092,-0.91895413
73093,-0.90176933
73094,-0.85261282
73095,-0.75829625
73096,-0.65998322
73097,-0.56047125
73098,-0.50052428
73099,-0.532496
73100,-0.65918393
73101,-0.73511676
73102,-0.74031216
73103,-0.68236342
73104,-0.52849953
73105,-0.29270812
73106,-0.14883539
73107,-0.16482125
73108,-0.34865862
73109,-0.63000973
73110,-0.83982413
73111,-0.90017075
73112,-0.84981529
73113,-0.69395317
73114,-0.47654549
73115,-0.20078943
73116,0.058980771
73117,0.18686764
73118,0.12292421
73119,-0.076899027
73120,-0.34066569
73121,-0.55247832
73122,-0.65518746
73123,-0.6735712
73124,-0.66877544
73125,-0.64799383
73126,-0.60922812
73127,-0.54448539
73128,-0.4525667
73129,-0.30869398
73130,-0.10087781
73131,0.13091713
73132,0.28677926
73133,0.3267439
73134,0.31475451
73135,0.26280047
73136,0.24281815
73137,0.25081107
