Time,root.DiatomSizeReduction.d0.s0
108015,0.4712033
108016,0.41824544
108017,0.36538697
108018,0.3126387
108019,0.26004536
108020,0.20756922
108021,0.15521455
108022,0.10298796
108023,0.050958055
108024,-0.00092724535
108025,-0.052662301
108026,-0.10424142
108027,-0.15557946
108028,-0.18953948
108029,-0.22504329
108030,-0.27517438
108031,-0.3249856
108032,-0.37452712
108033,-0.42380763
108034,-0.47011922
108035,-0.48940852
108036,-0.53030305
108037,-0.57740364
108038,-0.62413042
108039,-0.67034293
108040,-0.6886383
108041,-0.71579811
108042,-0.75959191
108043,-0.80271947
108044,-0.81307695
108045,-0.83588013
108046,-0.87596035
108047,-0.91519796
108048,-0.91640955
108049,-0.93423323
108050,-0.96971807
108051,-1.0041712
108052,-0.99513894
108053,-1.0074079
108054,-1.037386
108055,-1.0661527
108056,-1.0932668
108057,-1.1191244
108058,-1.1281805
108059,-1.0994748
108060,-1.1186175
108061,-1.137496
108062,-1.1549054
108063,-1.1708139
108064,-1.1844535
108065,-1.1964586
108066,-1.206833
108067,-1.2155543
108068,-1.221904
108069,-1.2264257
108070,-1.2292262
108071,-1.2302983
108072,-1.2290205
108073,-1.2258101
108074,-1.2208822
108075,-1.2142468
108076,-1.2054112
108077,-1.1946451
108078,-1.1822586
108079,-1.168276
108080,-1.1523412
108081,-1.1345758
108082,-1.1153559
108083,-1.1040941
108084,-1.1327999
108085,-1.1150771
108086,-1.0889198
108087,-1.0615236
108088,-1.0327569
108089,-1.0025137
108090,-0.99730103
108091,-0.99862705
108092,-0.96417388
108093,-0.92847346
108094,-0.91710024
108095,-0.90888386
108096,-0.86964625
108097,-0.82939751
108098,-0.81242156
108099,-0.7957794
108100,-0.75265184
108101,-0.70873027
108102,-0.68678523
108103,-0.66290643
108104,-0.61667362
108105,-0.56987241
108106,-0.52268449
108107,-0.47514492
108108,-0.4291866
108109,-0.40869395
108110,-0.36657052
108111,-0.31697
108112,-0.26712368
108113,-0.21697308
108114,-0.16657656
108115,-0.12670417
108116,-0.095946093
108117,-0.0443613
108118,0.0074106626
108119,0.059330315
108120,0.11139224
108121,0.16361883
108122,0.21600338
108123,0.26850746
108124,0.32112692
108125,0.3738752
108126,0.42675815
108127,0.47973898
108128,0.53281452
108129,0.58599176
108130,0.62342212
108131,0.67006
108132,0.71956634
108133,0.75789984
108134,0.7978994
108135,0.83903627
108136,0.88128437
108137,0.92463523
108138,0.96949614
108139,1.0153467
108140,1.0648804
108141,1.1203115
108142,1.1682053
108143,1.2216369
108144,1.2749752
108145,1.3246781
108146,1.3806139
108147,1.4365577
108148,1.4903481
108149,1.5415729
108150,1.5976257
108151,1.6536835
108152,1.7079201
108153,1.7600428
108154,1.8130582
108155,1.821623
108156,1.846975
108157,1.8929736
108158,1.8925342
108159,1.8456395
108160,1.790312
108161,1.735618
108162,1.6817007
108163,1.628667
108164,1.576346
108165,1.5235345
108166,1.4674885
108167,1.411449
108168,1.3586374
108169,1.3066788
108170,1.2507543
108171,1.1948411
108172,1.1431863
108173,1.09213
108174,1.0363731
108175,0.98863043
108176,0.94200896
108177,0.89637616
108178,0.85175702
108179,0.80868556
108180,0.76674501
108181,0.72051922
108182,0.66674908
108183,0.627413
108184,0.57746308
108185,0.5302874
108186,0.49192288
108187,0.43849692
108188,0.38516738
108189,0.3403004
108190,0.30416914
108191,0.25158327
108192,0.19913506
108193,0.14681027
108194,0.094613412
108195,0.042585795
108196,-0.0092651533
108197,-0.060963303
108198,-0.11250272
108199,-0.16384075
108200,-0.19381237
108201,-0.2331135
108202,-0.28318998
108203,-0.3330012
108204,-0.38248373
108205,-0.43170041
108206,-0.48063979
108207,-0.52925817
108208,-0.54938354
108209,-0.58493487
108210,-0.63156691
108211,-0.67777943
108212,-0.72337456
108213,-0.74596247
108214,-0.76653197
108215,-0.80965954
108216,-0.85192523
108217,-0.86694668
108218,-0.88227445
108219,-0.92147298
108220,-0.95957737
108221,-0.96582078
108222,-0.97526226
108223,-1.0096161
108224,-1.0426288
108225,-1.0744858
108226,-1.0846022
108227,-1.0706004
108228,-1.0976138
108229,-1.1231718
108230,-1.1474168
108231,-1.1630386
108232,-1.1314214
108233,-1.1404161
108234,-1.1574696
108235,-1.1730088
108236,-1.1866484
108237,-1.1982722
108238,-1.2082549
108239,-1.2165761
108240,-1.2229257
108241,-1.2270413
108242,-1.2294318
108243,-1.2300927
108244,-1.2288149
108245,-1.2251945
108246,-1.2198604
108247,-1.212825
108248,-1.2039894
108249,-1.1928316
108250,-1.1800637
108251,-1.1657118
108252,-1.149777
108253,-1.1316556
108254,-1.1466849
108255,-1.1594065
108256,-1.1361811
108257,-1.1110297
108258,-1.0845728
108259,-1.0749121
108260,-1.0907613
108261,-1.0592954
108262,-1.0266916
108263,-0.99308287
108264,-0.96240504
108265,-0.9690088
108266,-0.94118215
108267,-0.90256976
108268,-0.86802873
108269,-0.86593676
108270,-0.8315211
108271,-0.78883934
108272,-0.75106453
108273,-0.74120055
108274,-0.70137376
108275,-0.65546994
108276,-0.60914239
108277,-0.56234118
108278,-0.51506594
108279,-0.48320047
108280,-0.45707008
108281,-0.40802206
108282,-0.35861392
108283,-0.3089544
108284,-0.25905347
108285,-0.20890287
108286,-0.18099369
108287,-0.13905687
108288,-0.087645092
108289,-0.036060299
108290,0.01574857
108291,0.067702575
108292,0.11979652
108293,0.17202524
108294,0.22443755
108295,0.27696955
108296,0.32961515
108297,0.38237042
108298,0.43527086
108299,0.4752599
108300,0.51776271
108301,0.57001653
108302,0.60751123
108303,0.65759231
108304,0.70540166
108305,0.74531486
108306,0.78674649
108307,0.83882582
108308,0.88826037
108309,0.93183949
108310,0.97671796
108311,1.0228031
108312,1.0698431
108313,1.1178141
108314,1.166867
108315,1.2218334
108316,1.2747822
108317,1.3264328
108318,1.3824641
108319,1.4385022
108320,1.4920868
108321,1.5449564
108322,1.6010801
108323,1.6542077
108324,1.7077297
108325,1.7619244
108326,1.8168071
108327,1.8182686
108328,1.8183969
108329,1.8183969
108330,1.7992951
108331,1.7963145
108332,1.7980401
108333,1.7680327
108334,1.7143993
108335,1.6615551
108336,1.6095806
108337,1.5522318
108338,1.4945923
108339,1.4369614
108340,1.3793395
108341,1.321727
108342,1.2641254
108343,1.2065353
108344,1.1540437
108345,1.1004497
108346,1.0430222
108347,0.98561013
108348,0.92821747
108349,0.87843545
108350,0.82450527
108351,0.76733565
108352,0.71019028
108353,0.65307013
108354,0.606807
108355,0.55219565
108356,0.49538496
108357,0.4432695
108358,0.39722296
108359,0.34079462
108360,0.29802995
108361,0.24572317
108362,0.18978373
108363,0.13391566
108364,0.079902282
108365,0.041107809
108366,-0.012375093
108367,-0.067495883
108368,-0.12250821
108369,-0.17217645
108370,-0.20810112
108371,-0.26224052
108372,-0.31621375
108373,-0.3556563
108374,-0.39587763
108375,-0.44874194
108376,-0.50138987
108377,-0.55374204
108378,-0.58483052
108379,-0.62504193
108380,-0.67586147
108381,-0.72635288
108382,-0.77647132
108383,-0.79670232
108384,-0.83713841
108385,-0.88506421
108386,-0.9324944
108387,-0.97559875
108388,-0.98576707
108389,-1.0266158
108390,-1.0704661
108391,-1.0944191
108392,-1.1066524
108393,-1.1470391
108394,-1.1863192
108395,-1.224535
108396,-1.2326625
108397,-1.2416028
108398,-1.2752984
108399,-1.3077352
108400,-1.3384627
108401,-1.3274108
108402,-1.3330769
108403,-1.3582556
108404,-1.3818124
108405,-1.4035637
108406,-1.4231807
108407,-1.3997892
108408,-1.3888534
108409,-1.4021423
108410,-1.4134956
108411,-1.4226038
108412,-1.4294191
108413,-1.3945488
108414,-1.3667324
108415,-1.3673292
108416,-1.365937
108417,-1.3621642
108418,-1.3562931
108419,-1.3484768
108420,-1.3148602
108421,-1.2585702
108422,-1.2456201
108423,-1.2304645
108424,-1.2136218
108425,-1.1951351
108426,-1.1552708
108427,-1.0885488
108428,-1.066098
108429,-1.0419623
108430,-1.0164808
108431,-0.98969945
108432,-0.96166429
108433,-0.93242102
108434,-0.90186915
108435,-0.87007708
108436,-0.83724159
108437,-0.7813802
108438,-0.71255173
108439,-0.67770437
108440,-0.64180467
108441,-0.60502057
108442,-0.56744386
108443,-0.52910687
108444,-0.49004088
108445,-0.45027616
108446,-0.40967589
108447,-0.36845294
108448,-0.32663291
108449,-0.28424045
108450,-0.2412993
108451,-0.19779931
108452,-0.15370561
108453,-0.1091427
108454,-0.064129587
108455,-0.018684506
108456,0.027175013
108457,0.073481939
108458,0.12021214
108459,0.14478519
108460,0.17517748
108461,0.22352511
108462,0.27217577
108463,0.32117189
108464,0.34541217
108465,0.38433519
108466,0.42294688
108467,0.45164691
108468,0.50290789
108469,0.52848852
108470,0.57508706
108471,0.61344844
108472,0.64246706
108473,0.67302803
108474,0.70519473
108475,0.73911132
108476,0.7744416
108477,0.81115036
108478,0.83159567
108479,0.82103404
108480,0.86148753
108481,0.90335493
108482,0.90768175
108483,0.92200254
108484,0.96714135
108485,1.0134072
108486,1.0609731
108487,1.1167263
108488,1.1688073
108489,1.2213982
108490,1.2788704
108491,1.3363559
108492,1.3868938
108493,1.4430273
108494,1.4972673
108495,1.5494393
108496,1.602449
108497,1.6563223
108498,1.711127
108499,1.7239697
108500,1.7222625
108501,1.7395492
108502,1.7849859
108503,1.7274327
108504,1.7225357
108505,1.6847907
108506,1.6294793
108507,1.5749349
108508,1.5211821
108509,1.4684181
108510,1.4165714
108511,1.3611457
108512,1.303537
108513,1.2474775
108514,1.1972008
108515,1.1397497
108516,1.0890648
108517,1.0409454
108518,0.99388504
108519,0.9568589
108520,0.96872613
108521,0.92809004
108522,0.88565651
108523,0.87379903
108524,0.87189206
108525,0.83287608
108526,0.79534983
108527,0.75936773
108528,0.72478972
108529,0.69165086
108530,0.65998594
108531,0.6285373
108532,0.57569109
108533,0.54406137
108534,0.51771773
108535,0.48132432
108536,0.4360796
108537,0.41339582
108538,0.36320019
108539,0.33716015
108540,0.30054194
108541,0.25168017
108542,0.20310952
108543,0.15486326
108544,0.13875416
108545,0.1005153
108546,0.053984286
108547,0.0078352682
108548,-0.034023045
108549,-0.04231852
108550,-0.082582351
108551,-0.12619075
108552,-0.16930232
108553,-0.21189655
108554,-0.25395213
108555,-0.29532706
108556,-0.33606242
108557,-0.37617078
108558,-0.41562602
108559,-0.45440113
108560,-0.49246817
108561,-0.52958761
108562,-0.56591695
108563,-0.60142396
108564,-0.63607553
108565,-0.66983771
108566,-0.70261055
108567,-0.73421125
108568,-0.76478777
108569,-0.79430202
108570,-0.82271546
108571,-0.84998913
108572,-0.87591836
108573,-0.90044211
108574,-0.96032155
108575,-1.0107496
108576,-1.0319831
108577,-1.0517815
108578,-1.0697973
108579,-1.0861736
108580,-1.1009745
108581,-1.1141673
108582,-1.1377815
108583,-1.2049539
108584,-1.212992
108585,-1.2192384
108586,-1.2236776
108587,-1.2262977
108588,-1.2362389
108589,-1.2930173
108590,-1.2925796
108591,-1.2872022
108592,-1.2799539
108593,-1.2887661
108594,-1.3285333
108595,-1.3150501
108596,-1.299524
108597,-1.2822476
108598,-1.2887699
108599,-1.3075826
108600,-1.2844944
108601,-1.2595225
108602,-1.2329623
108603,-1.204978
108604,-1.1960871
108605,-1.2035722
108606,-1.1706295
108607,-1.1361985
108608,-1.1359058
108609,-1.1175113
108610,-1.0788924
108611,-1.0457376
108612,-1.0457376
108613,-1.0054503
108614,-0.96224538
108615,-0.93747529
108616,-0.91749257
108617,-0.87138798
108618,-0.82466042
108619,-0.77735752
108620,-0.75115718
108621,-0.71914758
108622,-0.67724671
108623,-0.65455097
108624,-0.60358082
108625,-0.55229241
108626,-0.51668696
108627,-0.47922232
108628,-0.42651669
108629,-0.37359468
108630,-0.32041831
108631,-0.28415734
108632,-0.23944498
108633,-0.18523792
108634,-0.13388253
108635,-0.098354804
108636,-0.04430465
108637,0.010871624
108638,0.057442324
108639,0.10160817
108640,0.15587852
108641,0.19711422
108642,0.2518208
108643,0.3081605
108644,0.35856561
108645,0.40576132
108646,0.46250586
108647,0.51929703
108648,0.56701299
108649,0.62002016
108650,0.67712072
108651,0.73231456
108652,0.78028477
108653,0.837633
108654,0.89499924
108655,0.9523828
108656,1.0069962
108657,1.0580628
108658,1.1156237
108659,1.1731981
108660,1.2307832
108661,1.2883787
108662,1.3459842
108663,1.4029728
108664,1.4546475
108665,1.511739
108666,1.5661281
108667,1.6194616
108668,1.6735937
108669,1.7284996
108670,1.784298
108671,1.7920314
108672,1.791291
108673,1.7912237
108674,1.7912237
108675,1.8089071
108676,1.8060435
108677,1.8055288
108678,1.8083925
108679,1.7634216
108680,1.7082807
108681,1.654177
108682,1.5967235
108683,1.5373908
108684,1.47807
108685,1.4219493
108686,1.3695727
108687,1.3113012
108688,1.2545589
108689,1.2039605
108690,1.1545426
108691,1.1058346
108692,1.058747
108693,1.0126323
108694,0.96744674
108695,0.92410815
108696,0.87615915
108697,0.81860917
108698,0.77364738
108699,0.7334113
108700,0.69511116
108701,0.64666597
108702,0.59032094
108703,0.55449732
108704,0.51151709
108705,0.4560407
108706,0.40073737
108707,0.35039089
108708,0.31935585
108709,0.27415638
108710,0.22001796
108711,0.1661767
108712,0.11247784
108713,0.058965307
108714,0.0057528553
108715,-0.047306063
108716,-0.10007697
108717,-0.15256987
108718,-0.20263688
108719,-0.22399913
108720,-0.25946652
108721,-0.30997939
108722,-0.35996994
108723,-0.40970495
108724,-0.45899696
108725,-0.50779279
108726,-0.55171194
108727,-0.5627104
108728,-0.59236664
108729,-0.63826803
108730,-0.68326853
108731,-0.72784703
108732,-0.7717541
108733,-0.81479191
108734,-0.84963885
108735,-0.84716049
108736,-0.86890389
108737,-0.90781229
108738,-0.94522484
108739,-0.96218396
108740,-0.94917034
108741,-0.97350175
108742,-1.0058443
108743,-1.0367178
108744,-1.0662974
108745,-1.092541
108746,-1.0650609
108747,-1.0607572
108748,-1.0840777
108749,-1.1053309
108750,-1.1255722
108751,-1.1439999
108752,-1.1606291
108753,-1.1761741
108754,-1.189261
108755,-1.2009236
108756,-1.2112005
108757,-1.2188342
108758,-1.2252682
108759,-1.2297269
108760,-1.2319967
108761,-1.2330472
108762,-1.2315572
108763,-1.2284119
108764,-1.2239532
108765,-1.2166533
108766,-1.2081695
108767,-1.1978926
108768,-1.1854013
108769,-1.1717751
108770,-1.1559667
108771,-1.138565
108772,-1.1200911
108773,-1.0991568
108774,-1.0771998
108775,-1.0538793
108776,-1.0286624
108777,-1.0025499
108778,-0.97483473
108779,-0.97926457
108780,-0.99660755
108781,-0.96383658
108782,-0.93021976
108783,-0.8956839
108784,-0.90088622
108785,-0.896337
108786,-0.85742859
108787,-0.817538
108788,-0.78207327
108789,-0.78207327
108790,-0.75880455
108791,-0.71489748
108792,-0.67001205
108793,-0.62473029
108794,-0.5788289
108795,-0.55946661
108796,-0.54205729
108797,-0.49345993
108798,-0.44445922
108799,-0.39516721
108800,-0.34524445
108801,-0.29508159
108802,-0.24456872
108803,-0.21769874
108804,-0.18948163
108805,-0.13712966
108806,-0.084513202
108807,-0.031726292
108808,0.021430407
108809,0.074747804
108810,0.12826034
108811,0.16084742
108812,0.19702122
108813,0.2517901
108814,0.30673215
108815,0.36177662
108816,0.41703468
108817,0.4724024
108818,0.52787878
108819,0.58354033
108820,0.63284109
108821,0.66874688
108822,0.70640706
108823,0.74738715
108824,0.80444699
108825,0.85266642
108826,0.89373985
108827,0.93684374
108828,0.98077335
108829,1.0259589
108830,1.0726346
108831,1.1200712
108832,1.1689619
108833,1.2239203
108834,1.2827495
108835,1.3335509
108836,1.3878983
108837,1.4470633
108838,1.500696
108839,1.5535839
108840,1.6075718
108841,1.6624617
108842,1.717912
108843,1.7745827
108844,1.8318392
108845,1.8897441
108846,1.9486823
108847,1.9729102
108848,1.9138376
108849,1.8976047
108850,1.8925618
108851,1.8358335
108852,1.7797759
108853,1.7243245
108854,1.6651334
108855,1.6075718
108856,1.5535839
108857,1.4955656
108858,1.4373968
108859,1.3850202
108860,1.3287449
108861,1.2696
108862,1.2188836
108863,1.1649909
108864,1.1060802
108865,1.0554591
108866,1.0072292
108867,0.96045179
108868,0.91490121
108869,0.87015741
108870,0.82740142
108871,0.77807765
108872,0.72062879
108873,0.67807799
108874,0.6386399
108875,0.60092811
108876,0.55070705
108877,0.49642389
108878,0.46188527
108879,0.41703468
108880,0.36177662
108881,0.32850904
108882,0.29012554
108883,0.23598011
108884,0.18205615
108885,0.12826034
108886,0.074747804
108887,0.021430407
108888,-0.031726292
108889,-0.084513202
108890,-0.13712966
108891,-0.18948163
108892,-0.21769874
108893,-0.24456872
108894,-0.29508159
108895,-0.34524445
108896,-0.39516721
108897,-0.44445922
108898,-0.49345993
108899,-0.54205729
108900,-0.55946661
108901,-0.5788289
108902,-0.62473029
108903,-0.67001205
108904,-0.71489748
108905,-0.75880455
108906,-0.78207327
108907,-0.78207327
108908,-0.817538
108909,-0.85742859
108910,-0.896337
108911,-0.93419277
108912,-0.96602207
108913,-0.95300845
108914,-0.96383658
108915,-0.99660755
108916,-1.0276123
108917,-1.057792
108918,-1.0866308
108919,-1.0731656
108920,-1.0538793
108921,-1.0771998
108922,-1.0991568
108923,-1.1200911
108924,-1.138565
108925,-1.1559667
108926,-1.1717751
108927,-1.1854013
108928,-1.1978926
108929,-1.2081695
108930,-1.2166533
108931,-1.2239532
108932,-1.2284119
108933,-1.2315572
108934,-1.2330472
108935,-1.2319967
108936,-1.2297269
108937,-1.2252682
108938,-1.2188342
108939,-1.2112005
108940,-1.2009236
108941,-1.189261
108942,-1.1761741
108943,-1.1606291
108944,-1.1439999
108945,-1.1255722
108946,-1.1452468
108947,-1.1716538
108948,-1.1473067
108949,-1.1216998
108950,-1.0950361
108951,-1.0662974
108952,-1.0549307
108953,-1.074085
108954,-1.0520801
108955,-1.0177449
108956,-0.98196939
108957,-0.97213883
108958,-0.97978573
108959,-0.93961146
108960,-0.89887503
108961,-0.85734533
108962,-0.84802849
108963,-0.83553263
108964,-0.79043078
108965,-0.74468577
108966,-0.69853673
108967,-0.65152864
108968,-0.6041341
108969,-0.55629571
108970,-0.53697015
108971,-0.51169877
108972,-0.46143326
108973,-0.41075555
108974,-0.35984025
108975,-0.3084405
108976,-0.25678449
108977,-0.20488824
108978,-0.15256987
108979,-0.10007697
108980,-0.047306063
108981,-0.013619216
108982,0.017817245
108983,0.072014445
108984,0.12638011
108985,0.18087451
108986,0.23563706
108987,0.28198594
108988,0.31500314
108989,0.36618698
108990,0.41797528
108991,0.45441374
108992,0.50333404
108993,0.55951209
108994,0.59903713
108995,0.63957471
108996,0.68141259
108997,0.72511093
108998,0.76967913
108999,0.81578891
109000,0.87021594
109001,0.92797406
109002,0.97633376
109003,1.0298313
109004,1.0887089
109005,1.1399556
109006,1.1908533
109007,1.2428972
109008,1.3001527
109009,1.3594479
109010,1.4187554
109011,1.4751297
109012,1.528997
109013,1.5842029
109014,1.6399595
109015,1.6965701
109016,1.7541506
109017,1.8015176
109018,1.8009442
109019,1.8009442
109020,1.5817832
109021,1.5791164
109022,1.5737612
109023,1.5456516
109024,1.532735
109025,1.4901367
109026,1.4482678
109027,1.4050083
109028,1.3599866
109029,1.3149752
109030,1.2699749
109031,1.2249861
109032,1.1800089
109033,1.1350436
109034,1.0900909
109035,1.0451513
109036,1.0002252
109037,0.95531343
109038,0.9049102
109039,0.85953283
109040,0.81457594
109041,0.76963327
109042,0.72263625
109043,0.67672283
109044,0.63489751
109045,0.59001888
109046,0.54515829
109047,0.50031667
109048,0.45549506
109049,0.41069636
109050,0.3675081
109051,0.32851274
109052,0.28392392
109053,0.23936664
109054,0.19484271
109055,0.15690744
109056,0.11473599
109057,0.07050674
109058,0.026330343
109059,-0.015904315
109060,-0.051462504
109061,-0.095236535
109062,-0.13893609
109063,-0.18255611
109064,-0.22609109
109065,-0.26953499
109066,-0.31288123
109067,-0.34299321
109068,-0.385776
109069,-0.42841946
109070,-0.47091266
109071,-0.51324357
109072,-0.55539888
109073,-0.59736388
109074,-0.63912224
109075,-0.68065582
109076,-0.72194317
109077,-0.76293836
109078,-0.80363632
109079,-0.84400805
109080,-0.88402099
109081,-0.92363848
109082,-0.96281916
109083,-1.0015163
109084,-1.0396769
109085,-1.0772412
109086,-1.1140931
109087,-1.1501732
109088,-1.1854074
109089,-1.2196931
109090,-1.2529142
109091,-1.2849393
109092,-1.315621
109093,-1.3447941
109094,-1.3722759
109095,-1.3977901
109096,-1.4210591
109097,-1.4419531
109098,-1.4602364
109099,-1.4756768
109100,-1.464776
109101,-1.4567047
109102,-1.4620533
109103,-1.4641236
109104,-1.4628572
109105,-1.4580329
109106,-1.4499969
109107,-1.4388694
109108,-1.4248063
109109,-1.4079888
109110,-1.3886144
109111,-1.3668878
109112,-1.3430135
109113,-1.31719
109114,-1.2894998
109115,-1.260213
109116,-1.2295254
109117,-1.1975803
109118,-1.1645072
109119,-1.1304221
109120,-1.0954284
109121,-1.0596185
109122,-1.0230742
109123,-0.98584564
109124,-0.94799685
109125,-0.90961644
109126,-0.87075407
109127,-0.83145396
109128,-0.79175551
109129,-0.76434493
109130,-0.72924559
109131,-0.68802267
109132,-0.64654584
109133,-0.6048219
109134,-0.56288879
109135,-0.52076307
109136,-0.47845967
109137,-0.43599207
109138,-0.39337248
109139,-0.35061197
109140,-0.30772059
109141,-0.2647075
109142,-0.2338358
109143,-0.19031498
109144,-0.14670826
109145,-0.10302121
109146,-0.059258966
109147,-0.015426222
109148,0.021236586
109149,0.062641219
109150,0.10685828
109151,0.15112471
109152,0.19412412
109153,0.23143768
109154,0.2759897
109155,0.32057351
109156,0.36518741
109157,0.4098298
109158,0.4544992
109159,0.49298178
109160,0.5371735
109161,0.58203111
109162,0.6269069
109163,0.67179999
109164,0.71670956
109165,0.76163485
109166,0.80657513
109167,0.85152973
109168,0.89649801
109169,0.94147936
109170,0.98647407
109171,1.0325708
109172,1.08209
109173,1.1270406
109174,1.1720039
109175,1.2169792
109176,1.2619662
109177,1.3069643
109178,1.3519731
109179,1.3919092
109180,1.4362863
109181,1.4765545
109182,1.5175115
109183,1.539447
109184,1.5604667
109185,1.6033265
109186,1.6138857
109187,1.6125352
109188,1.6117455
109189,1.61155
109190,1.6119079
109191,1.6128191
109192,1.614283
109193,1.59363
109194,1.5508978
109195,1.5402
109196,1.5081991
109197,1.4673805
109198,1.4273081
109199,1.386857
109200,1.3435734
109201,1.3025573
109202,1.2576386
109203,1.2127332
109204,1.1678418
109205,1.1229647
109206,1.0781027
109207,1.0332571
109208,0.98739273
109209,0.9372123
109210,0.89232236
109211,0.84744827
109212,0.80259077
109213,0.75775064
109214,0.71292868
109215,0.66224289
109216,0.61680141
109217,0.57193085
109218,0.52707879
109219,0.48224618
109220,0.44061004
109221,0.39977728
109222,0.35514061
109223,0.31053272
109224,0.26595523
109225,0.22140987
109226,0.18545734
109227,0.14115706
109228,0.096902122
109229,0.052695305
109230,0.013828339
109231,-0.025300507
109232,-0.069119198
109233,-0.11286654
109234,-0.15653776
109235,-0.18808011
109236,-0.23129063
109237,-0.27439398
109238,-0.31738242
109239,-0.36024746
109240,-0.4029798
109241,-0.4350737
109242,-0.47275212
109243,-0.51460933
109244,-0.55626151
109245,-0.59767933
109246,-0.63885808
109247,-0.67977697
109248,-0.72041289
109249,-0.76074008
109250,-0.80072987
109251,-0.8403502
109252,-0.8795652
109253,-0.91833468
109254,-0.95657088
109255,-0.99425189
109256,-1.0313238
109257,-1.0677208
109258,-1.1033684
109259,-1.1381831
109260,-1.1720706
109261,-1.2049255
109262,-1.2366294
109263,-1.2669788
109264,-1.2902022
109265,-1.2893306
109266,-1.3136402
109267,-1.3359854
109268,-1.3561877
109269,-1.3740663
109270,-1.3894438
109271,-1.4021526
109272,-1.4119783
109273,-1.4186515
109274,-1.4222755
109275,-1.4228024
109276,-1.4202263
109277,-1.4145829
109278,-1.4059479
109279,-1.3944317
109280,-1.3801732
109281,-1.3633325
109282,-1.3439023
109283,-1.3222556
109284,-1.2985895
109285,-1.2730787
109286,-1.2458896
109287,-1.2171782
109288,-1.1870892
109289,-1.1557551
109290,-1.1232967
109291,-1.0897751
109292,-1.0553156
109293,-1.0200401
109294,-0.9840262
109295,-0.94734297
109296,-0.9100524
109297,-0.87220988
109298,-0.83386501
109299,-0.79506216
109300,-0.7756768
109301,-0.73545879
109302,-0.6949236
109303,-0.65409776
109304,-0.61300509
109305,-0.57166706
109306,-0.53010299
109307,-0.48833031
109308,-0.44636483
109309,-0.40422083
109310,-0.36189847
109311,-0.31942334
109312,-0.28103485
109313,-0.24732273
109314,-0.204148
109315,-0.16087103
109316,-0.11749847
109317,-0.074036438
109318,-0.041142859
109319,0.0022591856
109320,0.04618705
109321,0.090175215
109322,0.13056385
109323,0.16898696
109324,0.21331564
109325,0.25768543
109326,0.30209408
109327,0.34653948
109328,0.38317892
109329,0.42783387
109330,0.47251513
109331,0.51722136
109332,0.56195132
109333,0.60670384
109334,0.65147783
109335,0.69627227
109336,0.7410862
109337,0.78591871
109338,0.83077043
109339,0.87563901
109340,0.92052367
109341,0.96810699
109342,1.0165922
109343,1.0614316
109344,1.106287
109345,1.1511577
109346,1.1960431
109347,1.2409434
109348,1.2858577
109349,1.3291861
109350,1.3701219
109351,1.4126391
109352,1.4524585
109353,1.4929823
109354,1.534187
109355,1.57605
109356,1.5761946
109357,1.5739668
109358,1.5722972
109359,1.5711863
109360,1.5706348
109361,1.5706428
109362,1.5712104
109363,1.5723372
109364,1.5740229
109365,1.8045587
109366,1.8006849
109367,1.8040819
109368,1.7604695
109369,1.710878
109370,1.6620982
109371,1.609302
109372,1.5546324
109373,1.4999732
109374,1.4453247
109375,1.3906873
109376,1.3389507
109377,1.2894569
109378,1.234965
109379,1.1804893
109380,1.1260302
109381,1.0722745
109382,1.0266322
109383,0.97236643
109384,0.91812501
109385,0.86390859
109386,0.81833072
109387,0.76669034
109388,0.7127292
109389,0.65880334
109390,0.60491447
109391,0.55744856
109392,0.51031013
109393,0.45676097
109394,0.4032638
109395,0.35372379
109396,0.31145248
109397,0.25839225
109398,0.20540483
109399,0.15249412
109400,0.099667142
109401,0.062975839
109402,0.012159697
109403,-0.040046681
109404,-0.092138365
109405,-0.14410857
109406,-0.18306699
109407,-0.22672763
109408,-0.27785383
109409,-0.32880881
109410,-0.3795817
109411,-0.43016074
109412,-0.47366894
109413,-0.50562783
109414,-0.55497996
109415,-0.60405771
109416,-0.65284223
109417,-0.70130747
109418,-0.72209676
109419,-0.76705833
109420,-0.81368346
109421,-0.85985914
109422,-0.88197543
109423,-0.91627237
109424,-0.96003789
109425,-1.0031722
109426,-1.0276452
109427,-1.0481724
109428,-1.0881604
109429,-1.1272787
109430,-1.1654643
109431,-1.1948236
109432,-1.1936374
109433,-1.2275783
109434,-1.2602802
109435,-1.2915687
109436,-1.3214391
109437,-1.3076331
109438,-1.3247548
109439,-1.3489136
109440,-1.371324
109441,-1.3919015
109442,-1.3806297
109443,-1.3710904
109444,-1.3850975
109445,-1.3970445
109446,-1.4068775
109447,-1.4001987
109448,-1.3617451
109449,-1.364863
109450,-1.3658335
109451,-1.3646514
109452,-1.3612167
109453,-1.3034742
109454,-1.2901606
109455,-1.2807647
109456,-1.2694127
109457,-1.2561486
109458,-1.2410218
109459,-1.2240866
109460,-1.2054013
109461,-1.1616881
109462,-1.1096433
109463,-1.0868318
109464,-1.0625517
109465,-1.0368643
109466,-1.0098306
109467,-0.98151121
109468,-0.95196579
109469,-0.92121649
109470,-0.88932591
109471,-0.81648697
109472,-0.77646276
109473,-0.74237403
109474,-0.70738188
109475,-0.6715311
109476,-0.6348646
109477,-0.59742335
109478,-0.55924641
109479,-0.52037096
109480,-0.48083233
109481,-0.44066407
109482,-0.39989799
109483,-0.35856423
109484,-0.31669133
