Time,root.ItalyPowerDemand.d0.s0
19518,-0.99899082
19519,-1.1307259
19520,-0.4720506
19521,0.64769735
19522,1.5698427
19523,1.5039752
19524,1.4381077
19525,0.64769735
19526,0.45009477
19527,0.45009477
19528,0.77943241
19529,0.71356488
19530,0.38422725
19531,-0.010977912
19532,0.2524922
19533,0.97703499
19534,0.45009477
19535,-0.14271297
19536,-1.1095608
19537,-1.335757
19538,-1.5002633
19539,-1.6030797
19540,-1.5825164
19541,-1.5208266
19542,-1.1506874
19543,-0.12252293
19544,0.67944534
19545,0.9467681
19546,1.1112744
19547,1.0907111
19548,0.88507823
19549,0.61775547
19550,0.47381245
19551,0.65888205
19552,0.63831876
19553,0.61775547
19554,0.57662889
19555,1.1112744
19556,0.78226178
19557,0.370996
19558,-0.10195964
19559,-0.53378871
19560,-0.83518872
19561,-1.2801023
19562,-1.4440179
19563,-1.7250159
19564,-1.6547664
19565,-1.6079334
19566,-1.1864363
19567,-0.085860527
19568,0.61663466
19569,1.1552143
19570,1.1552143
19571,1.1317978
19572,0.82738321
19573,0.4058861
19574,0.42930261
19575,0.45271911
19576,0.56980164
19577,0.3824696
19578,0.61663466
19579,1.2488803
19580,0.8039667
19581,0.3824696
19582,-0.062444021
19583,-0.29660908
19584,-1.0760003
19585,-1.3437133
19586,-1.5496464
19587,-1.6114263
19588,-1.6526129
19589,-1.4878664
19590,-1.0965936
19591,-0.10811486
19592,0.55087097
19593,1.1686702
19594,1.1686702
19595,1.086297
19596,0.46849774
19597,0.46849774
19598,0.50968435
19599,0.57146427
19600,0.59205758
19601,0.57146427
19602,0.71561742
19603,1.2716367
19604,0.75680404
19605,0.3655312
19606,0.015444976
19607,-0.35523455
19608,-0.91482103
19609,-1.3162968
19610,-1.5421269
19611,-1.5672191
19612,-1.6174036
19613,-1.4668502
19614,-1.0402822
19615,-0.51334529
19616,0.69108195
19617,1.2932956
19618,1.2682033
19619,1.3183878
19620,1.1678344
19621,0.66598971
19622,0.61580524
19623,0.69108195
19624,0.69108195
19625,0.46525184
19626,0.23942173
19627,0.31469844
19628,0.18923727
19629,0.59071301
19630,0.063776095
19631,-0.28751518
19632,-0.74071078
19633,-1.1198424
19634,-1.5621625
19635,-1.6674769
19636,-1.6674769
19637,-1.5200368
19638,-1.2040938
19639,-0.19307627
19640,0.41774684
19641,1.0917585
19642,1.2391986
19643,1.17601
19644,1.0706957
19645,0.54412403
19646,0.52306117
19647,0.62837549
19648,0.5651869
19649,0.37562111
19650,0.5019983
19651,1.2602615
19652,0.64943836
19653,0.24924391
19654,-0.19307627
19655,-0.42476779
19656,-0.9732068
19657,-1.375913
19658,-1.5369955
19659,-1.6175368
19660,-1.6443839
19661,-1.5101484
19662,-1.1879834
19663,-0.060405943
19664,0.79870073
19665,1.2819482
19666,1.1208657
19667,1.0403245
19668,0.74500657
19669,0.47653573
19670,0.50338282
19671,0.61077115
19672,0.6913124
19673,0.3691474
19674,0.26175906
19675,0.55707698
19676,1.0940187
19677,0.63761823
19678,0.10067656
19679,-0.38257095
19680,-1.0527313
19681,-1.3426273
19682,-1.5210248
19683,-1.6325232
19684,-1.5656242
19685,-1.4987251
19686,-1.1196303
19687,-0.58443775
19688,0.44134807
19689,1.1103388
19690,1.2664366
19691,1.0657394
19692,1.02114
19693,0.64204529
19694,0.66434499
19695,0.66434499
19696,0.82044283
19697,0.6197456
19698,0.44134807
19699,0.50824715
19700,0.55284653
19701,0.66434499
19702,0.062253311
19703,-0.22764268
19704,-0.29671594
19705,-0.79984296
19706,-0.95465128
19707,-1.2642679
19708,-1.4190762
19709,-1.4964804
19710,-1.0320554
19711,-0.64503465
19712,-0.99335336
19713,-0.14190762
19714,0.32251732
19715,0.3612194
19716,0.59343188
19717,0.24511317
19718,-0.33541802
19719,-0.29671594
19720,-0.33541802
19721,0.94175059
19722,1.4448776
19723,1.7931963
19724,1.8318984
19725,1.3287714
19726,0.78694227
19727,0.3612194
19728,-0.84284933
19729,-1.1722124
19730,-1.5839163
19731,-1.693704
19732,-1.7485979
19733,-1.5564694
19734,-1.1173186
19735,0.28247461
19736,0.74907234
19737,1.3254578
19738,1.3803516
19739,1.243117
19740,0.88630696
19741,0.52949693
19742,0.44715616
19743,0.74907234
19744,0.63928463
19745,0.25502768
19746,0.20013383
19747,0.062899202
19748,0.36481538
19749,0.63928463
19750,0.1726869
19751,-0.21157005
19752,-1.0916509
19753,-1.0542763
19754,-1.5401466
19755,-1.6148959
19756,-1.6335832
19757,-1.4653973
19758,-1.1103382
19759,-0.23203421
19760,0.85183031
19761,1.0947655
19762,1.0573908
19763,1.0760781
19764,0.83314299
19765,0.47808392
19766,0.38464733
19767,0.47808392
19768,0.49677124
19769,0.57152052
19770,1.1882021
19771,1.1508274
19772,0.59020784
19773,0.27252341
19774,-0.19465957
19775,-0.58709327
19776,-1.0025835
19777,-1.1982095
19778,-1.4916486
19779,-1.5405551
19780,-1.7117279
19781,-1.4182888
19782,-1.149303
19783,-0.36679886
19784,0.56242489
19785,1.0025835
19786,1.3204758
19787,0.90477049
19788,0.88031723
19789,0.24453256
19790,0.31789233
19791,0.46461186
19792,0.53797163
19793,0.70914442
19794,1.2471161
19795,1.1982095
19796,0.66023791
19797,0.36679884
19798,-0.14671956
19799,-0.39125212
19800,-0.67615274
19801,-1.0994831
19802,-1.2123712
19803,-1.2970373
19804,-1.2970373
19805,-1.4381474
19806,-1.2405932
19807,-0.90192895
19808,0.39628429
19809,1.186501
19810,1.4122772
19811,1.3276112
19812,1.186501
19813,0.76317064
19814,0.79139267
19815,0.98894685
19816,0.96072483
19817,1.0453909
19818,0.48095037
19819,0.33984024
19820,-0.36571044
19821,-0.45037652
19822,-0.28104435
19823,-0.61970868
19824,0.38587292
19825,-0.085022848
19826,-1.0268144
19827,-1.2361014
19828,-1.2884231
19829,-1.1837796
19830,-0.97449262
19831,-1.3930666
19832,-0.60824036
19833,0.17658591
19834,0.38587292
19835,0.75212517
19836,0.54283817
19837,0.019620655
19838,-0.1373446
19839,-0.55591861
19840,-0.55591861
19841,-0.55591861
19842,0.071942406
19843,1.7985602
19844,2.1124907
19845,1.5892732
19846,1.1706992
19847,0.59515992
19848,-0.18635031
19849,-0.52389046
19850,-0.98800818
19851,-1.2411633
19852,-1.2411633
19853,-1.3677408
19854,-0.94581566
19855,-1.1567782
19856,-0.90362314
19857,0.024612298
19858,0.36215245
19859,0.40434497
19860,0.48873001
19861,0.31995993
19862,-0.35512038
19863,-0.52389046
19864,-0.31292786
19865,-0.14415779
19866,1.3325804
19867,1.8388907
19868,1.8388907
19869,1.543543
19870,1.1216178
19871,0.61530757
19872,-0.050946326
19873,-0.89743907
19874,-1.1796033
19875,-1.0855485
19876,-1.1796033
19877,-0.99149383
19878,-1.4617675
19879,-1.0855485
19880,0.32527267
19881,1.2658201
19882,1.1717654
19883,1.1717654
19884,2.0182581
19885,0.98365593
19886,0.23121792
19887,-0.050946326
19888,0.32527267
19889,-0.14500107
19890,-0.42716532
19891,-0.61527483
19892,-0.99149383
19893,1.3598749
19894,0.70149168
19895,0.60743693
19896,-0.80967144
19897,-1.4768685
19898,-1.5602682
19899,-1.7826672
19900,-1.5324683
19901,-1.4490687
19902,-1.2266696
19903,-0.0034749855
19904,0.63592221
19905,1.2197197
19906,1.3587191
19907,1.1641199
19908,0.94172087
19909,0.49692281
19910,0.66372208
19911,0.63592221
19912,0.69152196
19913,0.41352318
19914,0.10772453
19915,0.24672392
19916,0.49692281
19917,0.71932184
19918,0.16332428
19919,-0.1146745
19920,-1.070605
19921,-1.4154979
19922,-1.5663885
19923,-1.6526117
19924,-1.6526117
19925,-1.5232769
19926,-0.96282593
19927,-0.10059375
19928,0.65385941
19929,1.1280871
19930,1.1280871
19931,1.0634197
19932,0.78319424
19933,0.35207816
19934,0.37363396
19935,0.65385941
19936,0.5676362
19937,0.41674557
19938,0.63230361
19939,1.0634197
19940,0.89097327
19941,0.5460804
19942,0.071852693
19943,-0.38081921
19944,-0.71251409
19945,-1.0615006
19946,-1.4686515
19947,-1.3523227
19948,-1.7013091
19949,-1.4104871
19950,-0.94517175
19951,-1.1778294
19952,0.39260981
19953,1.2069116
19954,1.3232404
19955,1.265076
19956,1.2069116
19957,0.97425397
19958,0.62526748
19959,0.79976072
19960,0.62526748
19961,0.45077423
19962,-0.13086992
19963,0.10178774
19964,-0.3635276
19965,0.97425397
19966,0.3344454
19967,0.04362332
19968,-0.89036856
19969,-1.2705972
19970,-1.5367572
19971,-1.4987343
19972,-1.6128029
19973,-1.5177457
19974,-1.30862
19975,-0.33903715
19976,0.83967144
19977,1.1628657
19978,0.95374001
19979,0.80164858
19980,0.68758001
19981,0.30735143
19982,0.40240858
19983,0.53548858
19984,0.80164858
19985,1.08682
19986,1.1248429
19987,0.99176287
19988,0.49746572
19989,0.28834
19990,-0.034854281
19991,-0.47211714
19992,-0.8887014
19993,-1.2778249
19994,-1.4480665
19995,-1.6426283
19996,-1.5453474
19997,-1.5210271
19998,-1.1562238
19999,-0.47525765
20000,0.54619162
20001,0.95963537
20002,0.93531515
20003,0.86235449
20004,0.66779272
20005,0.37595008
20006,0.61915228
20007,0.2786692
20008,0.57051184
20009,0.49755119
20010,1.3973994
20011,1.3244387
20012,0.91099493
20013,0.5218714
20014,-0.013173457
20015,-0.49957787
20016,-0.506963
20017,-1.1074179
20018,-1.4550496
20019,-1.5182554
20020,-1.5498583
20021,-1.4234467
20022,-1.2022265
20023,-0.19093412
20024,0.50432941
20025,1.1679901
20026,1.3260045
20027,1.1363872
20028,0.85196118
20029,0.21990342
20030,-0.19093412
20031,-0.2541399
20032,-0.15933124
20033,0.59913807
20034,1.2627987
20035,1.4524161
20036,1.1363872
20037,0.37791786
20038,-0.19093412
20039,-0.28574279
20040,-0.87002909
20041,-1.1860043
20042,-1.6073046
20043,-1.6073046
20044,-1.6336359
20045,-1.5809734
20046,-1.159673
20047,-0.63304765
20048,0.57819082
20049,1.0521537
20050,1.2364726
20051,1.0521537
20052,0.89416606
20053,0.39387192
20054,0.47286573
20055,0.63085336
20056,0.94682861
20057,0.81517225
20058,0.65718463
20059,0.6835159
20060,0.44653446
20061,0.63085336
20062,-0.0010971484
20063,-0.21174732
20064,-0.79708701
20065,-1.303315
20066,-1.5697507
20067,-1.6763251
20068,-1.5431072
20069,-1.5164636
20070,-1.2233842
20071,-0.21092832
20072,0.61502258
20073,1.3343991
20074,1.4942606
20075,1.2278248
20076,0.98803266
20077,0.53509185
20078,0.48180469
20079,0.64166616
20080,0.61502258
20081,0.50844827
20082,0.13543819
20083,0.2420125
20084,0.21536892
20085,0.72159689
20086,0.2420125
20087,-0.15764116
20088,-0.45333752
20089,-0.93824449
20090,-1.2110046
20091,-1.5746849
20092,-1.4837648
20093,-1.4231514
20094,-1.5746849
20095,-0.81701775
20096,0.39524968
20097,1.3044503
20098,1.3044503
20099,1.3044503
20100,1.0923035
20101,0.66800985
20102,0.7589299
20103,1.0013834
20104,1.0013834
20105,0.84984996
20106,0.33463631
20107,0.1527962
20108,-0.2714974
20109,-0.42303083
20110,-0.029043918
20111,0.031569453
20112,-0.20468052
20113,-0.83852989
20114,-1.4327636
20115,-1.4327636
20116,-1.5119948
20117,-1.4723792
20118,-1.3931481
20119,-0.12544935
20120,0.46878442
20121,1.2610961
20122,1.4987896
20123,1.3403273
20124,0.86494027
20125,-0.0066025993
20126,-0.48198961
20127,-0.046218184
20128,-0.046218184
20129,-0.16506494
20130,0.27070649
20131,1.6572519
20132,1.0234026
20133,0.86494027
20134,0.31032208
20135,-0.40275844
20136,-0.77650741
20137,-1.384463
20138,-1.6182921
20139,-1.5481434
20140,-1.4078459
20141,-1.5247605
20142,-1.127251
20143,-0.54267833
20144,0.60308416
20145,1.1175082
20146,1.0005936
20147,1.164274
20148,0.81353034
20149,0.88367906
20150,0.41602091
20151,0.57970126
20152,0.60308416
20153,0.55631835
20154,0.64984998
20155,1.2344227
20156,0.74338161
20157,0.36925509
20158,-0.26208343
20159,-0.54267833
20160,-0.86003056
20161,-1.1956523
20162,-1.6511389
20163,-1.6990848
20164,-1.531274
20165,-1.507301
20166,-1.0757874
20167,-0.47646292
20168,0.69821298
20169,1.2735644
20170,1.0817806
20171,0.96191574
20172,0.77013191
20173,0.48245619
20174,0.29067237
20175,0.48245619
20176,0.60232108
20177,0.55437512
20178,0.50642917
20179,1.3454834
20180,0.8899968
20181,0.45848321
20182,-0.04494932
20183,-0.35659803
20184,-0.67079839
20185,-1.1687106
20186,-1.5559756
20187,-1.5006521
20188,-1.6112992
20189,-1.4453285
20190,-1.0027399
20191,-1.113387
20192,0.3803496
20193,0.82293823
20194,1.2655269
20195,1.3208504
20196,1.0995561
20197,0.71229107
20198,0.93358538
20199,0.98890896
20200,0.65696749
20201,0.26970244
20202,0.26970244
20203,0.10373171
20204,-0.28353334
20205,0.98890896
20206,0.43567318
20207,0.10373171
20208,-0.84848886
20209,-1.359114
20210,-1.522514
20211,-1.522514
20212,-1.522514
20213,-1.522514
20214,-1.1957139
20215,-0.27658865
20216,0.64253667
20217,1.2348619
20218,1.2144369
20219,1.0714618
20220,0.80593672
20221,0.51998663
20222,0.51998663
20223,0.56083664
20224,0.56083664
20225,0.56083664
20226,1.0918868
20227,1.0714618
20228,0.56083664
20229,0.091061474
20230,-0.25616365
20231,-0.48083872
20232,0.19842461
20233,-0.30285862
20234,-1.0547835
20235,-1.0547835
20236,-1.3054251
20237,-1.2051684
20238,-0.85427017
20239,-0.60362856
20240,-1.0046551
20241,-0.15247365
20242,0.44906623
20243,0.95034946
20244,0.90022113
20245,0.3989379
20246,-0.25273029
20247,-0.15247365
20248,-0.50337191
20249,-0.55350023
20250,-0.60362856
20251,-0.15247365
20252,1.8526593
20253,2.1033009
20254,1.7524026
20255,1.1508627
20256,-0.84912405
20257,-1.3155443
20258,-1.5666937
20259,-1.6025722
20260,-1.6384506
20261,-1.4231797
20262,-1.1361519
20263,-0.59797468
20264,0.40662278
20265,1.0524354
20266,1.2677063
20267,1.3035848
20268,1.1959494
20269,0.65777215
20270,0.65777215
20271,0.65777215
20272,0.87304304
20273,0.62189367
20274,0.3707443
20275,0.11959494
20276,0.011959498
20277,0.72952911
20278,0.15547342
20279,0.047837979
20280,-0.98032599
20281,-1.2850342
20282,-1.5026829
20283,-1.6332721
20284,-1.655037
20285,-1.3938585
20286,-1.1109152
20287,-0.52326374
20288,0.71733383
20289,1.2396907
20290,1.3702799
20291,1.2396907
20292,1.0655717
20293,0.60850948
20294,0.69556896
20295,0.80439331
20296,0.71733383
20297,0.41262565
20298,0.2385067
20299,0.2385067
20300,0.21674183
20301,0.54321487
20302,0.10791748
20303,-0.13149609
20304,-0.78938848
20305,-1.2900299
20306,-1.4481271
20307,-1.632574
20308,-1.6589235
20309,-1.5008262
20310,-1.1846317
20311,-0.6839903
20312,0.42269064
20313,1.0550797
20314,1.3449247
20315,1.213177
20316,1.1341284
20317,0.6861861
20318,0.50173928
20319,0.6861861
20320,0.79158429
20321,0.52808883
20322,0.44904019
20323,0.50173928
20324,0.44904019
20325,0.58078792
20326,0.15919518
20327,-0.31509664
20328,-1.1004187
20329,-1.3755234
20330,-1.55059
20331,-1.6506281
20332,-1.6256186
20333,-1.5755995
20334,-1.2004568
20335,-0.20007613
20336,0.47518081
20337,1.0003807
20338,1.1504377
20339,1.0754092
20340,0.65024742
20341,0.50019033
20342,0.67525694
20343,0.72527597
20344,0.77529501
20345,0.60022839
20346,0.42516178
20347,0.47518081
20348,0.97537114
20349,0.67525694
20350,0.1500571
20351,-0.050019031
20352,-1.1038085
20353,-1.3687225
20354,-1.5957917
20355,-1.6147141
20356,-1.5957917
20357,-1.3687225
20358,-1.1605758
20359,-0.19553177
20360,0.95873649
20361,1.0533487
20362,1.0155038
20363,0.88304676
20364,0.76951218
20365,0.42890843
20366,0.35321871
20367,0.39106357
20368,0.54244302
20369,0.93981406
20370,1.0911935
20371,1.0155038
20372,0.67490003
20373,0.25860656
20374,-0.0063074697
20375,-0.36583364
20376,-1.0140271
20377,-1.364593
20378,-1.5491013
20379,-1.6413555
20380,-1.6413555
20381,-1.475298
20382,-1.1247321
20383,-0.27599374
20384,0.49894132
20385,0.96021219
20386,0.99711386
20387,0.96021219
20388,0.83105634
20389,0.646548
20390,0.62809716
20391,0.75725301
20392,0.86795801
20393,0.7019005
20394,0.97866302
20395,0.90485968
20396,0.59119549
20397,0.29598214
20398,-0.12838706
20399,-0.40514958
20400,-1.0244926
20401,-1.3517484
20402,-1.5262849
20403,-1.6571872
20404,-1.5917361
20405,-1.4826508
20406,-1.0463096
20407,-0.21726152
20408,0.65542073
20409,1.135396
20410,1.0699448
20411,0.98267657
20412,0.76450601
20413,0.30634783
20414,0.34998194
20415,0.43725017
20416,0.45906722
20417,0.54633545
20418,1.3535665
20419,1.157213
20420,0.69905484
20421,0.32816489
20422,-0.086359182
20423,-0.26089563
20424,-0.47338035
20425,-0.55173296
20426,-1.0610249
20427,-1.4136117
20428,-1.452788
20429,-1.1393775
20430,-1.1785538
20431,-0.63008557
20432,-0.94349601
20433,-0.042440995
20434,0.34932205
20435,0.7802614
20436,0.7802614
20437,0.27096944
20438,-0.12079361
20439,-0.15996991
20440,-0.43420404
20441,-0.39502774
20442,0.7802614
20443,1.7988453
20444,1.7204927
20445,1.5637875
20446,1.367906
20447,0.58437988
20448,-0.82161442
20449,-1.2135398
20450,-1.6054652
20451,-1.5319792
20452,-1.8014279
20453,-1.4584932
20454,-1.2380351
20455,-0.18473566
20456,0.55012444
20457,1.2849845
20458,1.1625079
20459,0.94204983
20460,0.77058247
20461,0.67260112
20462,0.35416174
20463,0.42764775
20464,0.5256291
20465,0.28067573
20466,0.42764775
20467,1.3829659
20468,0.79507781
20469,0.55012444
20470,-0.037763646
20471,-0.23372634
20472,-0.84128246
20473,-1.1827756
20474,-1.5029254
20475,-1.609642
20476,-1.609642
20477,-1.5242687
20478,-1.2468055
20479,-0.15829626
20480,0.6100632
20481,1.1436462
20482,1.0155862
20483,0.99424293
20484,0.80215307
20485,0.3752867
20486,0.50334661
20487,0.46065997
20488,0.58871988
20489,0.80215307
20490,1.2290194
20491,1.1223028
20492,0.63140652
20493,0.24722679
20494,-0.32904281
20495,-0.52113268
20496,-0.84755793
20497,-1.3371221
20498,-1.4350349
20499,-1.7287734
20500,-1.6553388
20501,-1.6308606
20502,-1.214731
20503,-0.064255293
20504,0.5966563
20505,1.1351769
20506,1.1351769
20507,0.91487299
20508,0.74352555
20509,0.40083065
20510,0.35187423
20511,0.49874348
20512,0.54769989
20513,0.5721781
20514,0.74352555
20515,1.2820461
20516,0.79248195
20517,0.44978706
20518,-0.015298881
20519,-0.23560275
20520,-0.15475765
20521,-0.9450095
20522,-1.3401354
20523,-1.6562361
20524,-1.577211
20525,-1.4191606
20526,-0.86598431
20527,-1.2611102
20528,-0.075732468
20529,0.71451938
20530,1.425746
20531,1.5047712
20532,1.3467208
20533,1.1096453
20534,0.79354457
20535,0.55646901
20536,0.6354942
20537,0.47744382
20538,0.16134308
20539,-0.23378284
20540,-0.54988357
20541,0.16134308
20542,0.87256975
20543,0.31939345
20544,-0.76097695
20545,-1.2408511
20546,-1.4949021
20547,-1.5513579
20548,-1.5795858
20549,-1.52313
20550,-1.1279395
20551,-0.11173541
20552,0.67864558
20553,1.610166
20554,1.4407987
20555,1.2714313
20556,1.0738361
20557,0.62218979
20558,0.50927822
20559,0.65041768
20560,0.65041768
20561,0.50927822
20562,-0.33755855
20563,0.05763194
20564,0.19877141
20565,0.56573401
20566,0.0011761543
20567,-0.11173541
20568,-0.81717002
20569,-1.3186902
20570,-1.5826483
20571,-1.6882315
20572,-1.6882315
20573,-1.3186902
20574,-1.1339196
20575,-0.4740246
20576,0.37064104
20577,1.3208899
20578,1.0305361
20579,1.0305361
20580,0.81936966
20581,0.47622425
20582,0.39703685
20583,0.55541165
20584,0.50262005
20585,0.42343265
20586,0.29145364
20587,1.2944941
20588,0.97774447
20589,0.74018225
20590,0.053891424
20591,-0.26285819
20592,0.0044605012
20593,-0.26316947
20594,-1.0125334
20595,-1.1731114
20596,-1.4942673
20597,-1.5477933
20598,-1.3336894
20599,-0.049065493
20600,0.64677243
20601,1.7172923
20602,1.6637663
20603,1.5567143
20604,1.1285064
20605,0.27209047
20606,-0.42374746
20607,-0.47727345
20608,-0.47727345
20609,-0.69137743
20610,-0.47727345
20611,-0.049065493
20612,1.3961364
20613,0.9144024
20614,0.27209047
20615,-0.10259149
20616,1.1030012
20617,0.41640678
20618,-0.27018761
20619,-0.42276414
20620,-0.80420546
20621,-0.7279172
20622,-1.9485294
20623,-1.6433764
20624,-0.7279172
20625,-0.19389934
20626,0.18754199
20627,0.34011852
20628,0.56898331
20629,0.26383025
20630,-0.11761108
20631,-0.34647587
20632,-0.4990524
20633,-0.27018761
20634,-0.34647587
20635,-0.19389934
20636,0.26383025
20637,0.56898331
20638,2.2473251
20639,2.5524782
20640,-0.61583907
20641,-1.044727
20642,-1.3746408
20643,-1.5395977
20644,-1.6715632
20645,-1.5395977
20646,-1.1766925
20647,-0.35190804
20648,0.17595402
20649,0.63783332
20650,1.0337299
20651,0.90176434
20652,0.5058678
20653,0.10997126
20654,-0.021994255
20655,-0.18695115
20656,0.14296264
20657,0.96774709
20658,1.4956092
20659,1.6935575
20660,1.132704
20661,0.76979882
20662,0.10997126
20663,-0.15395977
20664,-0.74074285
20665,-1.2762196
20666,-1.5707319
20667,-1.7313749
20668,-1.6510534
20669,-1.5171842
20670,-1.1691243
20671,-0.68719518
20672,0.59794906
20673,1.1869735
20674,1.1601997
20675,1.1334258
20676,0.73181825
20677,0.59794906
20678,0.73181825
20679,0.73181825
20680,0.86568745
20681,0.59794906
20682,0.35698451
20683,0.19634148
20684,0.089246135
20685,0.81213977
20686,0.41053219
20687,0.14279381
20688,-0.68362293
20689,-1.1988825
20690,-1.3344772
20691,-1.6056664
20692,-1.6599043
20693,-1.5243097
20694,-1.3073582
20695,-0.059887633
20696,0.40113411
20697,1.3774155
20698,1.4858912
20699,1.3231776
20700,1.2689398
20701,0.53672874
20702,0.50960981
20703,0.75368015
20704,0.50960981
20705,0.31977733
20706,0.26553948
20707,0.048588072
20708,0.6994423
20709,0.37401518
20710,-0.16836333
20711,-0.33107689
20712,-0.019618175
20713,-0.76510886
20714,-1.3144178
20715,-1.7067813
20716,-1.7460177
20717,-1.3536541
20718,-1.2359451
20719,-0.84358156
20720,-0.29427264
20721,0.37274534
20722,1.1574724
20723,1.3144178
20724,0.76510886
20725,0.21579993
20726,-0.25503629
20727,-0.058854527
20728,-0.019618175
20729,0.92205426
20730,1.2359451
20731,1.4321268
20732,1.0789997
20733,0.92205426
20734,0.41198169
20735,-0.21579993
20736,-0.98144494
20737,-0.9519278
20738,-1.3946849
20739,-1.2470992
20740,-1.6013049
20741,-1.5127535
20742,-1.2766164
20743,-0.62723925
20744,0.34682641
20745,1.1733064
20746,1.2913749
20747,1.4389606
20748,1.2028235
20749,0.81910067
20750,0.90765209
20751,0.90765209
20752,0.93716923
20753,0.73054924
20754,0.40586069
20755,0.081172142
20756,-0.27303356
20757,-0.3025507
20758,-0.0073792818
20759,-0.066413565
20760,-0.36838216
20761,-0.87248405
20762,-1.1439235
20763,-1.415363
20764,-1.4929172
20765,-1.4541401
20766,-1.2214777
20767,-0.79492992
20768,-0.98881526
20769,0.019388537
20770,0.44593629
20771,0.75615285
20772,0.95003819
20773,0.36838216
20774,-0.058165602
20775,-0.13571974
20776,-0.058165602
20777,0.83370699
20778,1.3378089
20779,1.5704713
20780,1.5704713
20781,1.2602547
20782,0.67859871
20783,0.21327388
20784,-0.85572706
20785,-1.3823283
20786,-1.4613185
20787,-1.5403087
20788,-1.5666388
20789,-1.4086584
20790,-1.1190277
20791,-0.64508656
20792,0.48710618
20793,1.4349885
20794,1.1190277
20795,1.1190277
20796,0.90838719
20797,0.27646567
20798,0.2501356
20799,0.5397663
20800,0.56609637
20801,0.32912579
20802,0.2501356
20803,1.4613185
20804,0.90838719
20805,0.46077611
20806,0.013165027
20807,-0.14481535
20808,-0.60581453
20809,-0.98910669
20810,-1.3468461
20811,-1.5001629
20812,-1.5257157
20813,-1.6023742
20814,-1.6023742
20815,-0.63136734
20816,0.74848439
20817,1.4128575
20818,1.3617519
20819,1.3617519
20820,1.1062238
20821,0.59516752
20822,0.74848439
20823,0.69737877
20824,0.64627315
20825,0.49295628
20826,0.262981
20827,0.18632257
20828,-0.14586396
20829,0.08411133
20830,0.21187538
20831,0.033005711
20832,-0.69290644
20833,-1.2430638
20834,-1.5181424
20835,-1.5931639
20836,-1.6431782
20837,-1.4181138
20838,-1.2930781
20839,-0.36781349
20840,0.55745106
20841,1.0325869
20842,1.1826298
20843,1.3076656
20844,1.1326155
20845,0.60746536
20846,0.73250111
20847,0.73250111
20848,0.78251541
20849,0.63247251
20850,0.38240101
20851,0.45742246
20852,0.68248681
20853,0.35739386
20854,-0.16775629
20855,-0.64289214
20856,-0.99314533
20857,-1.2684349
20858,-1.5437245
20859,-1.6813692
20860,-1.6354876
20861,-1.4519613
20862,-1.1307901
20863,-0.16727664
20864,0.63565125
20865,1.1403488
20866,1.0944672
20867,1.0944672
20868,1.002704
20869,0.61271045
20870,0.65859204
20871,0.63565125
20872,0.72741443
20873,0.68153284
20874,0.68153284
20875,1.0485856
20876,0.19977611
20877,0.19977611
20878,-0.23609903
20879,-0.30492143
20880,-0.86589896
20881,-1.3291155
20882,-1.6028343
20883,-1.5396684
20884,-1.6238896
20885,-1.5396684
20886,-1.1817284
20887,-0.15001897
20888,0.6921928
20889,1.1132987
20890,0.98696692
20891,0.86063515
20892,0.75535869
20893,0.35530809
20894,0.52375045
20895,0.46058457
20896,0.56586104
20897,0.83957985
20898,1.1975199
20899,1.1132987
20900,0.67113751
20901,0.3131975
20902,-0.12896368
20903,-0.48690368
20904,-0.48952153
20905,-0.86131003
20906,-0.93566774
20907,-1.2702774
20908,-1.6420659
20909,-1.4189928
20910,-1.0100254
20911,-0.67541578
20912,0.58866515
20913,1.369421
20914,1.5924941
20915,1.4065998
20916,0.7002017
20917,0.14251894
20918,-0.26644843
20919,-0.22926958
20920,-0.41516383
20921,-0.30362728
20922,0.068161233
20923,1.7040306
20924,1.3322421
20925,0.8489171
20926,0.25405549
20927,-0.48952153
20928,-0.77320257
20929,-1.2252577
20930,-1.4964907
20931,-1.5416962
20932,-1.6321073
20933,-1.3834769
20934,-1.2704632
20935,-0.72799706
20936,0.17611313
20937,1.0350178
20938,1.0576206
20939,1.1254288
20940,0.94460679
20941,0.53775721
20942,0.44734619
20943,0.60556547
20944,0.71857925
20945,0.67337374
20946,1.0350178
20947,1.1932371
20948,0.67337374
20949,0.42474343
20950,-0.14032544
20951,-0.456764
20952,-0.39086085
20953,-0.94266441
20954,-1.1934842
20955,-1.2938121
20956,-1.3439761
20957,-1.3439761
20958,-0.99282837
20959,-0.89250045
20960,0.26127062
20961,1.2645498
20962,1.6658615
20963,1.7160255
20964,1.4652057
20965,0.91340209
20966,0.61241833
20967,0.71274625
20968,0.81307417
20969,0.66258229
20970,0.11077874
20971,-0.19020501
20972,-0.79217253
20973,-0.29053293
20974,0.060614779
20975,-0.59151669
20976,-0.20559864
20977,-0.6384379
20978,-1.2444128
20979,-1.5474003
20980,-1.6339682
20981,-1.4175485
20982,-1.0279932
20983,-0.89814145
20984,-0.8115736
20985,-0.11903079
20986,0.48694415
20987,1.0063513
20988,1.0929191
20989,0.44366023
20990,0.22724061
20991,0.010820973
20992,0.010820973
20993,-0.16231472
20994,0.27052453
20995,1.2660548
20996,1.742178
20997,1.4824744
20998,1.2660548
20999,0.4003763
21000,-0.97336582
21001,-1.2421181
21002,-1.5315437
21003,-1.5315437
