Time,root.Coffee.d0.s0
12969,0.43109013
12970,0.3453265
12971,0.28287622
12972,0.2134469
12973,0.19081153
12974,0.25490876
12975,0.24823522
12976,0.18727694
12977,0.16465125
12978,0.21009202
12979,0.31245896
12980,0.40311666
12981,0.48795105
12982,0.52628056
12983,0.55025284
12984,0.62328257
12985,0.67721622
12986,0.70663229
12987,0.78900264
12988,0.85709373
12989,0.88041734
12990,0.86912384
12991,0.90601676
12992,0.95668819
12993,0.94088615
12994,0.91559075
12995,0.87073736
12996,0.77228954
12997,0.62679312
12998,0.55132456
12999,0.52506518
13000,0.45921004
13001,0.40640381
13002,0.35033067
13003,0.29152742
13004,0.27688154
13005,0.26020582
13006,0.23074065
13007,0.19250906
13008,0.18280328
13009,0.21143699
13010,0.24032856
13011,0.32074162
13012,0.42464527
13013,0.56499576
13014,0.6910236
13015,0.7532603
13016,0.82997137
13017,0.88829673
13018,0.91108587
13019,0.89055027
13020,0.9290595
13021,0.93207473
13022,0.9743748
13023,1.0057509
13024,0.9500208
13025,0.91964882
13026,0.94120792
13027,0.91747943
13028,0.79619804
13029,0.7380889
13030,0.67752964
13031,0.62152832
13032,0.61843555
13033,0.60756101
13034,0.57272622
13035,0.54120804
13036,0.50799924
13037,0.51092314
13038,0.43943524
13039,0.3241544
13040,0.18383983
13041,0.043239839
13042,-0.076165038
13043,-0.18585227
13044,-0.26729074
13045,-0.31484623
13046,-0.32549634
13047,-0.33410767
13048,-0.33689216
13049,-0.32681727
13050,-0.31974046
13051,-0.20009488
13052,-0.11035058
13053,-0.059341409
13054,-0.016445302
13055,-0.051913071
13056,-0.094969841
13057,-0.1214796
13058,-0.16219106
13059,-0.20933713
13060,-0.11147537
13061,0.023599029
13062,0.14193541
13063,0.23379823
13064,0.2981366
13065,0.4136797
13066,0.46483883
13067,0.56099456
13068,0.64628412
13069,0.79232277
13070,0.95896166
13071,1.1290079
13072,1.3047998
13073,1.3915278
13074,1.4595484
13075,1.5558639
13076,1.646456
13077,1.6796517
13078,1.7039878
13079,1.7054857
13080,1.6219167
13081,1.5426041
13082,1.4274005
13083,1.3298951
13084,1.3541163
13085,1.5059517
13086,1.6297794
13087,1.6779406
13088,1.7565537
13089,1.8693835
13090,1.8324852
13091,1.7569775
13092,1.5490026
13093,1.2353475
13094,1.0752132
13095,0.95350966
13096,0.85691621
13097,1.0110182
13098,1.1257318
13099,1.2230215
13100,1.4214743
13101,1.7057288
13102,1.835884
13103,1.6718612
13104,1.3188543
13105,0.82164384
13106,0.42101334
13107,0.13541373
13108,-0.15059794
13109,-0.41835291
13110,-0.64134494
13111,-0.78805483
13112,-0.9573432
13113,-1.083969
13114,-1.1819073
13115,-1.2419985
13116,-1.2796396
13117,-1.297935
13118,-1.3045692
13119,-1.3067304
13120,-1.3069496
13121,-1.3199506
13122,-1.3516216
13123,-1.4061327
13124,-1.4727293
13125,-1.5513427
13126,-1.6137593
13127,-1.6660422
13128,-1.7041792
13129,-1.7281981
13130,-1.7471785
13131,-1.7609819
13132,-1.7700182
13133,-1.7770669
13134,-1.7830962
13135,-1.7876705
13136,-1.7929531
13137,-1.7976592
13138,-1.8008033
13139,-1.8035966
13140,-1.8064267
13141,-1.8082435
13142,-1.8101462
13143,-1.8133737
13144,-1.8172185
13145,-1.8190031
13146,-1.821451
13147,-1.8246045
13148,-1.8274004
13149,-1.8305737
13150,-1.8335103
13151,-1.8359534
13152,-1.837614
13153,-1.8395858
13154,-1.841329
13155,-1.8421423
13156,-0.32163563
13157,-0.31616965
13158,-0.32028208
13159,-0.33373501
13160,-0.43211734
13161,-0.60800325
13162,-0.6698781
13163,-0.65981819
13164,-0.69005598
13165,-0.70461793
13166,-0.67247744
13167,-0.66243491
13168,-0.68029006
13169,-0.71416309
13170,-0.75674586
13171,-0.81020298
13172,-0.87123237
13173,-0.88236373
13174,-0.90048651
13175,-0.93622958
13176,-0.94192587
13177,-0.93413529
13178,-0.94342752
13179,-0.98324966
13180,-1.0204039
13181,-1.0072639
13182,-0.93955427
13183,-0.91422154
13184,-0.91631758
13185,-0.91569287
13186,-0.92632092
13187,-0.91594044
13188,-0.92611382
13189,-0.92726982
13190,-0.93606655
13191,-0.94460078
13192,-0.89546204
13193,-0.87017688
13194,-0.84320676
13195,-0.77865035
13196,-0.70871368
13197,-0.64674554
13198,-0.54424297
13199,-0.40707136
13200,-0.32120672
13201,-0.31671995
13202,-0.30145121
13203,-0.25030132
13204,-0.28368644
13205,-0.34617946
13206,-0.39825154
13207,-0.37007596
13208,-0.3061979
13209,-0.23762423
13210,-0.22176226
13211,-0.18377272
13212,-0.020496034
13213,0.032259641
13214,0.11051761
13215,0.2420601
13216,0.20999285
13217,0.20975845
13218,0.2652891
13219,0.24813061
13220,0.26738933
13221,0.29505612
13222,0.35819939
13223,0.44739782
13224,0.45723919
13225,0.42252851
13226,0.45359684
13227,0.47622783
13228,0.48410051
13229,0.55547283
13230,0.53922114
13231,0.50290047
13232,0.50774233
13233,0.46224349
13234,0.41200704
13235,0.44836339
13236,0.49071713
13237,0.50489296
13238,0.53020377
13239,0.55227665
13240,0.47117887
13241,0.44467999
13242,0.51765215
13243,0.52484659
13244,0.57420376
13245,0.62256678
13246,0.63152759
13247,0.71353158
13248,0.78348131
13249,0.7096469
13250,0.59922536
13251,0.57496234
13252,0.65683117
13253,0.73647068
13254,0.67883991
13255,0.55501173
13256,0.4985631
13257,0.45956857
13258,0.38493103
13259,0.33514601
13260,0.33519009
13261,0.37106575
13262,0.316703
13263,0.22728638
13264,0.19827433
13265,0.24855718
13266,0.30981619
13267,0.34363091
13268,0.41727069
13269,0.43946497
13270,0.43183567
13271,0.50868411
13272,0.56890023
13273,0.62887227
13274,0.72232528
13275,0.7437169
13276,0.80426793
13277,0.87204664
13278,0.94248185
13279,0.99157663
13280,0.96141207
13281,0.93186755
13282,0.87690692
13283,0.83197751
13284,0.74022614
13285,0.6939903
13286,0.62168202
13287,0.51600823
13288,0.47415489
13289,0.4587076
13290,0.46237444
13291,0.43097237
13292,0.40795584
13293,0.33054753
13294,0.29249
13295,0.32834246
13296,0.35901872
13297,0.37784306
13298,0.38938083
13299,0.45462072
13300,0.54584323
13301,0.65841445
13302,0.69538548
13303,0.69256643
13304,0.67391946
13305,0.64094728
13306,0.76727009
13307,0.86963097
13308,0.90118662
13309,0.93178907
13310,0.96576787
13311,0.89509233
13312,0.8632695
13313,0.9718343
13314,0.95704857
13315,0.81626784
13316,0.78988744
13317,0.79383031
13318,0.75856618
13319,0.76872241
13320,0.81536291
13321,0.84394722
13322,0.7783211
13323,0.68304516
13324,0.67632604
13325,0.64224544
13326,0.50082041
13327,0.38976099
13328,0.29445578
13329,0.20983402
13330,0.067418351
13331,-0.065825202
13332,-0.088288508
13333,-0.04708716
13334,-0.02833839
13335,-0.021540787
13336,-0.032296185
13337,-0.014554618
13338,0.064132258
13339,0.17753121
13340,0.23510903
13341,0.21911319
13342,0.15341687
13343,0.1210926
13344,0.077700642
13345,0.011607481
13346,0.072829635
13347,0.11772744
13348,0.19975814
13349,0.27004349
13350,0.31129895
13351,0.35539293
13352,0.33205688
13353,0.38274683
13354,0.41888546
13355,0.46306457
13356,0.61329589
13357,0.70415772
13358,0.74850102
13359,0.82546433
13360,0.87505006
13361,0.94707449
13362,1.105555
13363,1.2478892
13364,1.2840504
13365,1.2844312
13366,1.2784512
13367,1.1661149
13368,1.1455318
13369,1.1939954
13370,1.0698935
13371,1.140095
13372,1.2733266
13373,1.3986482
13374,1.4395329
13375,1.6499594
13376,1.8324066
13377,1.7228977
13378,1.6193403
13379,1.3984167
13380,1.1436857
13381,1.0591775
13382,1.0696115
13383,1.250256
13384,1.3938039
13385,1.4184448
13386,1.5204642
13387,1.8008594
13388,1.821383
13389,1.9088553
13390,1.9385962
13391,1.4205997
13392,0.87943735
13393,0.51995774
13394,0.19933273
13395,-0.10802722
13396,-0.41124396
13397,-0.63410891
13398,-0.8601403
13399,-1.0000297
13400,-1.1400226
13401,-1.2347031
13402,-1.2846409
13403,-1.3015733
13404,-1.3011931
13405,-1.2962209
13406,-1.2930853
13407,-1.3127123
13408,-1.3580255
13409,-1.4249331
13410,-1.5133151
13411,-1.631813
13412,-1.7295992
13413,-1.815402
13414,-1.8770376
13415,-1.9194217
13416,-1.9530031
13417,-1.9736957
13418,-1.9887807
13419,-2.0045034
13420,-2.0161607
13421,-2.0202518
13422,-2.0267662
13423,-2.0349887
13424,-2.0414441
13425,-2.0448717
13426,-2.0470338
13427,-2.0504168
13428,-2.0543312
13429,-2.0594366
13430,-2.0678306
13431,-2.0738296
13432,-2.0772644
13433,-2.081638
13434,-2.0855174
13435,-2.0908524
13436,-2.0968402
13437,-2.1019475
13438,-2.1062854
13439,-2.1113005
13440,-2.1149947
13441,-2.1153213
13442,-0.56620879
13443,-0.57747228
13444,-0.59237418
13445,-0.64734494
13446,-0.73736004
13447,-0.83726839
13448,-0.92343315
13449,-0.96302697
13450,-0.98734297
13451,-1.0033998
13452,-1.0054343
13453,-0.99420076
13454,-1.0021048
13455,-1.0229723
13456,-1.0236397
13457,-1.029167
13458,-1.0259754
13459,-1.0185925
13460,-1.0174263
13461,-1.0218114
13462,-1.0405086
13463,-1.0592401
13464,-1.0781285
13465,-1.1027052
13466,-1.1322773
13467,-1.1505826
13468,-1.1490594
13469,-1.1416928
13470,-1.1478349
13471,-1.1651692
13472,-1.1691413
13473,-1.1422259
13474,-1.1156708
13475,-1.1213011
13476,-1.1192859
13477,-1.1010688
13478,-1.0784291
13479,-1.0418506
13480,-0.99028424
13481,-0.94011937
13482,-0.89361485
13483,-0.84348779
13484,-0.77991718
13485,-0.70168635
13486,-0.63303038
13487,-0.6332402
13488,-0.6826788
13489,-0.67919135
13490,-0.64572769
13491,-0.60219096
13492,-0.53056013
13493,-0.47423635
13494,-0.37395087
13495,-0.22785961
13496,-0.11720979
13497,0.020665947
13498,0.17361028
13499,0.30279397
13500,0.38754585
13501,0.48026637
13502,0.51928114
13503,0.49970906
13504,0.539666
13505,0.59903466
13506,0.62440178
13507,0.67738992
13508,0.77133419
13509,0.86119648
13510,0.86699312
13511,0.84987759
13512,0.94824788
13513,1.0465403
13514,1.0402654
13515,1.0366565
13516,0.97005913
13517,0.8035327
13518,0.73029875
13519,0.70872843
13520,0.64753915
13521,0.66893632
13522,0.76093169
13523,0.80775993
13524,0.73909503
13525,0.64976778
13526,0.63956494
13527,0.59081815
13528,0.61707575
13529,0.65770258
13530,0.66735811
13531,0.64395973
13532,0.60417072
13533,0.58396011
13534,0.55288063
13535,0.54067002
13536,0.49488346
13537,0.47368694
13538,0.45560321
13539,0.40576938
13540,0.36049518
13541,0.28994111
13542,0.2530402
13543,0.21959328
13544,0.17694021
13545,0.22063521
13546,0.23024811
13547,0.2040733
13548,0.18436006
13549,0.16345169
13550,0.19548189
13551,0.22869395
13552,0.2973208
13553,0.42524281
13554,0.50705937
13555,0.54290992
13556,0.53593514
13557,0.5489304
13558,0.60024527
13559,0.62827133
13560,0.64646635
13561,0.67474586
13562,0.68927557
13563,0.67299302
13564,0.69656392
13565,0.76035426
13566,0.77819768
13567,0.69384239
13568,0.58661149
13569,0.52014275
13570,0.48314889
13571,0.43966842
13572,0.39250629
13573,0.36151493
13574,0.34963374
13575,0.29171576
13576,0.2515941
13577,0.26417232
13578,0.229985
13579,0.21304706
13580,0.25950089
13581,0.30314285
13582,0.30867365
13583,0.36503151
13584,0.48894962
13585,0.59987086
13586,0.65267694
13587,0.6918423
13588,0.76533317
13589,0.8226389
13590,0.81137913
13591,0.79600689
13592,0.90103283
13593,0.92354048
13594,0.9292733
13595,0.95256646
13596,0.9391078
13597,0.98418333
13598,0.9486037
13599,0.90705975
13600,0.89056539
13601,0.78755998
13602,0.67845379
13603,0.6659751
13604,0.64714552
13605,0.62454567
13606,0.6364302
13607,0.62051512
13608,0.58425793
13609,0.5312657
13610,0.48223151
13611,0.36446177
13612,0.20536088
13613,0.08873942
13614,-0.025915662
13615,-0.16511418
13616,-0.279508
13617,-0.31551471
13618,-0.29276229
13619,-0.29855038
13620,-0.30919989
13621,-0.28745953
13622,-0.28977851
13623,-0.22983739
13624,-0.12654024
13625,-0.046377364
13626,-0.036809574
13627,-0.056607099
13628,-0.050104388
13629,-0.064725697
13630,-0.079016218
13631,-0.10046433
13632,0.015254127
13633,0.17003545
13634,0.28745383
13635,0.36894258
13636,0.41280179
13637,0.46891872
13638,0.49720405
13639,0.61874221
13640,0.71662927
13641,0.8597453
13642,1.019632
13643,1.1553508
13644,1.2724915
13645,1.3489128
13646,1.4403133
13647,1.5483438
13648,1.5901016
13649,1.5184007
13650,1.5137381
13651,1.4469949
13652,1.3155634
13653,1.2824014
13654,1.2693559
13655,1.2165593
13656,1.2581828
13657,1.3480441
13658,1.3695676
13659,1.4498745
13660,1.6559359
13661,1.9813813
13662,1.9339285
13663,1.8672443
13664,1.7632949
13665,1.5229612
13666,1.3996106
13667,1.2464463
13668,1.0341733
13669,1.1206801
13670,1.2398209
13671,1.3136933
13672,1.4465501
13673,1.5582866
13674,1.62849
13675,1.5605448
13676,1.357718
13677,0.86387723
13678,0.41101153
13679,0.14058574
13680,-0.10128393
13681,-0.30663291
13682,-0.52771231
13683,-0.68343791
13684,-0.83911666
13685,-0.95452094
13686,-1.0271435
13687,-1.0547243
13688,-1.0492228
13689,-1.0123114
13690,-0.96746229
13691,-0.92271023
13692,-0.87552022
13693,-0.86823733
13694,-0.91506867
13695,-1.02564
13696,-1.1642319
13697,-1.336735
13698,-1.4827259
13699,-1.6040365
13700,-1.6866546
13701,-1.7402308
13702,-1.7766335
13703,-1.7984922
13704,-1.8143489
13705,-1.8255398
13706,-1.8348508
13707,-1.8423113
13708,-1.8488591
13709,-1.8542678
13710,-1.8584477
13711,-1.8618529
13712,-1.8651123
13713,-1.8678264
13714,-1.8705554
13715,-1.8736282
13716,-1.8759464
13717,-1.8782767
13718,-1.8811517
13719,-1.8835889
13720,-1.8859867
13721,-1.8881393
13722,-1.8900814
13723,-1.8919469
13724,-1.8935705
13725,-1.8951672
13726,-1.8969507
13727,-1.8980989
13728,-0.52359364
13729,-0.47449362
13730,-0.48708713
13731,-0.55694398
13732,-0.63382883
13733,-0.72573518
13734,-0.80439149
13735,-0.83294069
13736,-0.85667398
13737,-0.85892551
13738,-0.8498693
13739,-0.85067212
13740,-0.84672878
13741,-0.87346444
13742,-0.9123868
13743,-0.93377851
13744,-0.95252354
13745,-0.96180118
13746,-0.95449689
13747,-0.96268879
13748,-0.97512874
13749,-0.9897333
13750,-1.0077448
13751,-1.0318299
13752,-1.0516565
13753,-1.0603833
13754,-1.0452863
13755,-1.0326541
13756,-1.0477369
13757,-1.0571202
13758,-1.0663528
13759,-1.0665716
13760,-1.0627719
13761,-1.0538908
13762,-1.0356753
13763,-1.0259128
13764,-1.0097477
13765,-0.97051084
13766,-0.92491217
13767,-0.87503638
13768,-0.82026966
13769,-0.75409313
13770,-0.66135102
13771,-0.57600551
13772,-0.53170913
13773,-0.50731894
13774,-0.51803251
13775,-0.55768919
13776,-0.55721564
13777,-0.54579681
13778,-0.53292677
13779,-0.4596665
13780,-0.39956999
13781,-0.3279478
13782,-0.18542573
13783,-0.067474449
13784,0.077063946
13785,0.25435927
13786,0.32893172
13787,0.39003721
13788,0.4593237
13789,0.48433148
13790,0.45469165
13791,0.52938208
13792,0.67178968
13793,0.62347345
13794,0.69005665
13795,0.75592984
13796,0.73958125
13797,0.76517041
13798,0.83208514
13799,0.91607964
13800,0.92422857
13801,0.87243842
13802,0.72574682
13803,0.71886574
13804,0.67834588
13805,0.5741237
13806,0.62842663
13807,0.68747999
13808,0.69638728
13809,0.74148021
13810,0.79889198
13811,0.71920465
13812,0.59989735
13813,0.57515271
13814,0.58900066
13815,0.59735738
13816,0.63435398
13817,0.64023786
13818,0.66322944
13819,0.71663964
13820,0.69089579
13821,0.66477709
13822,0.62212807
13823,0.55450496
13824,0.5852467
13825,0.56721544
13826,0.44146916
13827,0.37027094
13828,0.28021759
13829,0.19065257
13830,0.17663779
13831,0.16666867
13832,0.15015375
13833,0.13282774
13834,0.078576654
13835,0.071807041
13836,0.1018657
13837,0.15026935
13838,0.29185522
13839,0.3890444
13840,0.44586426
13841,0.54904791
13842,0.62305889
13843,0.65767383
13844,0.71453978
13845,0.76564071
13846,0.8048346
13847,0.84908764
13848,0.8860781
13849,0.87303922
13850,0.8459852
13851,0.92133216
13852,0.92602384
13853,0.8508705
13854,0.70946636
13855,0.57030761
13856,0.47165958
13857,0.38539038
13858,0.34568649
13859,0.3089122
13860,0.27459096
13861,0.27404677
13862,0.25042758
13863,0.19766678
13864,0.17007057
13865,0.14557342
13866,0.1370247
13867,0.17184429
13868,0.20892204
13869,0.26035437
13870,0.36309165
13871,0.5423453
13872,0.7195626
13873,0.79574746
13874,0.84425945
13875,0.88415947
13876,0.842626
13877,0.81649165
13878,0.92834838
13879,0.98868424
13880,0.96524428
13881,0.96138912
13882,1.0217152
13883,1.026153
13884,0.9841604
13885,0.9439916
13886,0.86408334
13887,0.79028252
13888,0.68553994
13889,0.61588774
13890,0.63284102
13891,0.58992672
13892,0.51324164
13893,0.49492006
13894,0.48012651
13895,0.47321286
13896,0.41495256
13897,0.27764343
13898,0.11111804
13899,-0.031397651
13900,-0.15206787
13901,-0.23866809
13902,-0.32668809
13903,-0.38841968
13904,-0.38930591
13905,-0.37778664
13906,-0.36345887
13907,-0.36382346
13908,-0.37952328
13909,-0.29302827
13910,-0.17257322
13911,-0.089008433
13912,-0.057865158
13913,-0.071565449
13914,-0.094180297
13915,-0.14604033
13916,-0.21890282
13917,-0.20851525
13918,-0.080307168
13919,0.015113051
13920,0.14021794
13921,0.24105187
13922,0.32261224
13923,0.41755753
13924,0.48537177
13925,0.61691625
13926,0.74293205
13927,0.8844052
13928,1.0172867
13929,1.1618814
13930,1.3399197
13931,1.4630029
13932,1.5140165
13933,1.6241504
13934,1.7319905
13935,1.7579693
13936,1.7199447
13937,1.7271915
13938,1.7144698
13939,1.5912923
13940,1.5252331
13941,1.4418553
13942,1.3903588
13943,1.5431214
13944,1.5769041
13945,1.7066887
13946,1.9278254
13947,2.029868
13948,2.1042053
13949,1.944763
13950,1.6125708
13951,1.3029611
13952,1.0961514
13953,0.93300223
13954,0.85371481
13955,0.8767744
13956,1.0301869
13957,1.2332971
13958,1.4295949
13959,1.6562361
13960,1.6830443
13961,1.4676869
13962,1.0471464
13963,0.52758594
13964,0.15409395
13965,-0.10505018
13966,-0.35549304
13967,-0.58563784
13968,-0.80278084
13969,-0.93735588
13970,-1.0585659
13971,-1.1489901
13972,-1.2231743
13973,-1.2663567
13974,-1.2868164
13975,-1.2859801
13976,-1.2787199
13977,-1.2669649
13978,-1.258895
13979,-1.2718742
13980,-1.2980133
13981,-1.3471009
13982,-1.4140675
13983,-1.4977421
13984,-1.5668788
13985,-1.6243993
13986,-1.665518
13987,-1.6923225
13988,-1.7114524
13989,-1.7235989
13990,-1.7335551
13991,-1.7408629
13992,-1.745461
13993,-1.7497987
13994,-1.7540145
13995,-1.7579835
13996,-1.7620608
13997,-1.7650583
13998,-1.7676039
13999,-1.7694148
14000,-1.7714031
14001,-1.774026
14002,-1.7764129
14003,-1.7785695
14004,-1.7812902
14005,-1.7838022
14006,-1.7858278
14007,-1.7883494
14008,-1.7910461
14009,-1.7929189
14010,-1.7950778
14011,-1.7967418
14012,-1.7981205
14013,-1.7993439
14014,-0.50906585
14015,-0.40489388
14016,-0.37571924
14017,-0.38500965
14018,-0.49906941
14019,-0.63313634
14020,-0.71690873
14021,-0.77325464
14022,-0.8063084
14023,-0.8325575
14024,-0.82015048
14025,-0.80858904
14026,-0.82325853
14027,-0.83305221
14028,-0.83849698
14029,-0.86898803
14030,-0.90552707
14031,-0.91012184
14032,-0.9257383
14033,-0.91337139
14034,-0.90854581
14035,-0.93986713
14036,-0.96503646
14037,-1.0188526
14038,-1.0543257
14039,-1.0353257
14040,-0.98720718
14041,-0.97031481
14042,-1.0003446
14043,-1.039909
14044,-1.0525383
14045,-1.0239627
14046,-0.99856923
14047,-1.0042266
14048,-1.0009899
14049,-0.96633041
14050,-0.92886167
14051,-0.90419288
14052,-0.87317688
14053,-0.82290246
14054,-0.77183724
14055,-0.70387888
14056,-0.65555798
14057,-0.59222775
14058,-0.49337956
14059,-0.44417491
14060,-0.47889505
14061,-0.53820324
14062,-0.54446763
14063,-0.51731128
14064,-0.45500344
14065,-0.41589415
14066,-0.40119883
14067,-0.32721103
14068,-0.22209403
14069,-0.13349698
14070,-0.078258739
14071,0.027717728
14072,0.22429033
14073,0.27487785
14074,0.26893461
14075,0.2960772
14076,0.32566242
14077,0.30505787
14078,0.35777831
14079,0.47871452
14080,0.48268594
14081,0.47611026
14082,0.53421329
14083,0.62175252
14084,0.63611708
14085,0.69536594
14086,0.72128481
14087,0.65414035
14088,0.60280422
14089,0.63628
14090,0.60227018
14091,0.55156791
14092,0.56109197
14093,0.51574827
14094,0.55398809
14095,0.65325323
14096,0.68530408
14097,0.60790655
14098,0.53283236
14099,0.49157134
14100,0.46897095
14101,0.51798062
14102,0.56268046
14103,0.60002926
14104,0.61354149
14105,0.57418932
14106,0.61280196
14107,0.63255573
14108,0.57849254
14109,0.56061154
14110,0.5170896
14111,0.46559899
14112,0.45337838
14113,0.43443825
14114,0.36999996
14115,0.33590122
14116,0.32675283
14117,0.30064328
14118,0.29505377
14119,0.31209568
14120,0.25825277
14121,0.17029866
14122,0.17392167
14123,0.22224102
14124,0.32296211
14125,0.45457445
14126,0.51252975
14127,0.54204709
14128,0.56065658
14129,0.56577047
14130,0.60605714
14131,0.66928703
14132,0.7015052
14133,0.74682255
14134,0.75112862
14135,0.75413633
14136,0.7679292
14137,0.77066249
14138,0.8391362
14139,0.85896838
14140,0.80009909
14141,0.66977745
14142,0.58194147
14143,0.51704092
14144,0.48754124
14145,0.46909622
14146,0.39436278
14147,0.39543255
14148,0.36638318
14149,0.31656855
14150,0.28420655
14151,0.25358725
14152,0.2799402
14153,0.33309433
14154,0.33384905
14155,0.31339884
14156,0.38020189
14157,0.49221533
14158,0.620784
14159,0.70478876
14160,0.73894097
14161,0.79773862
14162,0.7594457
14163,0.73018318
14164,0.87556192
14165,0.89469092
14166,0.92215232
14167,0.97675397
14168,1.0032215
14169,1.0579574
14170,1.0625957
14171,1.0306758
14172,0.91736115
14173,0.84053491
14174,0.79364439
14175,0.72150899
14176,0.69752041
14177,0.75695334
14178,0.69355613
14179,0.62299104
14180,0.64190871
14181,0.67031902
14182,0.58467567
14183,0.4380392
14184,0.32292771
14185,0.24663538
14186,0.16511507
14187,0.037194929
14188,-0.070091715
14189,-0.15433921
14190,-0.16364156
14191,-0.14410054
14192,-0.13350606
14193,-0.13854634
14194,-0.14041834
14195,-0.059760232
14196,-0.031818404
14197,0.017698828
14198,0.11509249
14199,0.13891517
14200,0.034231746
14201,-0.041906623
14202,-0.086778588
14203,-0.12009184
14204,-0.061222027
14205,0.057141343
14206,0.19485127
14207,0.20063822
14208,0.1893355
14209,0.37763918
14210,0.44821958
14211,0.49791232
14212,0.56986806
14213,0.70879925
14214,0.80524166
14215,0.84677503
14216,0.97160231
14217,1.1021246
14218,1.237934
14219,1.4074677
14220,1.4017009
14221,1.4348958
14222,1.5349763
14223,1.5032141
14224,1.4406172
14225,1.4238567
14226,1.3966736
14227,1.3121039
14228,1.2574278
14229,1.3081101
14230,1.3867834
14231,1.454323
14232,1.5292109
14233,1.7956946
14234,1.7764275
14235,1.7547357
14236,1.6404632
14237,1.3995384
14238,1.2175804
14239,1.0315203
14240,0.95387721
14241,1.0601812
14242,1.1049431
14243,1.2137013
14244,1.4717569
14245,1.6656803
14246,1.9134476
14247,1.9309294
14248,1.5694498
14249,1.1423172
14250,0.84683812
14251,0.55891894
14252,0.24069071
14253,-0.027886705
14254,-0.28443057
14255,-0.48648364
14256,-0.69968275
14257,-0.86043092
14258,-0.9811166
14259,-1.0459828
14260,-1.0882624
14261,-1.0933556
14262,-1.0728251
14263,-1.0553797
14264,-1.0232161
14265,-1.0207366
14266,-1.0747892
14267,-1.1639403
14268,-1.2855721
14269,-1.4527496
14270,-1.5931026
14271,-1.7161693
14272,-1.8064064
14273,-1.8687748
14274,-1.9105448
14275,-1.9360191
14276,-1.9589303
14277,-1.9743722
14278,-1.9843739
14279,-1.9942345
14280,-2.0047624
14281,-2.0137301
14282,-2.0197432
14283,-2.0246343
14284,-2.0296732
14285,-2.0331269
14286,-2.0379258
14287,-2.0441051
14288,-2.0498418
14289,-2.0541158
14290,-2.0584467
14291,-2.0617728
14292,-2.0657533
14293,-2.0726076
14294,-2.0779576
14295,-2.0817054
14296,-2.0851634
14297,-2.0888417
14298,-2.0914498
14299,-2.0931444
14300,-0.67471223
14301,-0.63336906
14302,-0.64808916
14303,-0.70604436
14304,-0.76340423
14305,-0.8412101
14306,-0.92626631
14307,-0.96780061
14308,-0.97353182
14309,-0.96491792
14310,-0.95331666
14311,-0.94220776
14312,-0.94596648
14313,-0.96247429
14314,-0.98412721
14315,-1.007863
14316,-1.0280081
14317,-1.0279758
14318,-1.032131
14319,-1.0370429
14320,-1.0263289
14321,-1.0414216
14322,-1.0671312
14323,-1.0796692
14324,-1.1001791
14325,-1.0965883
14326,-1.0693787
14327,-1.0506298
14328,-1.0520333
14329,-1.0734978
14330,-1.0839538
14331,-1.0767175
14332,-1.066651
14333,-1.0575067
14334,-1.0409279
14335,-1.0300825
14336,-1.0090203
14337,-0.98136687
14338,-0.94209015
14339,-0.86293193
14340,-0.78388035
14341,-0.72724092
14342,-0.65162811
14343,-0.55494259
14344,-0.49375118
14345,-0.47275914
14346,-0.48896917
14347,-0.51316026
14348,-0.50348498
14349,-0.47911949
14350,-0.45715921
14351,-0.44439037
14352,-0.39126404
14353,-0.28047579
14354,-0.19710607
14355,-0.090673241
14356,0.080649229
14357,0.25859105
14358,0.3401105
14359,0.40189874
14360,0.41223156
14361,0.37151188
14362,0.47878496
14363,0.51409463
14364,0.51009885
14365,0.5397977
14366,0.59192301
14367,0.69620663
14368,0.71115849
14369,0.72865694
14370,0.77128251
14371,0.82182717
14372,0.78339
14373,0.79021884
14374,0.75106239
14375,0.61086891
14376,0.55616447
14377,0.52553697
14378,0.53703632
14379,0.60046292
14380,0.69802447
14381,0.76249791
14382,0.72839459
14383,0.6266639
14384,0.58520809
14385,0.52089323
14386,0.52707145
14387,0.57166191
14388,0.54418671
14389,0.64864208
14390,0.75832093
14391,0.72574678
14392,0.65910047
14393,0.61221365
14394,0.64949986
14395,0.64869967
14396,0.5580219
14397,0.56208508
14398,0.55606209
14399,0.42912256
14400,0.30605923
14401,0.25512643
14402,0.24219843
14403,0.25035261
14404,0.22513303
14405,0.20164299
14406,0.20774423
14407,0.20696943
14408,0.24526347
14409,0.30434262
14410,0.37815801
14411,0.48372705
14412,0.58026519
14413,0.61040874
14414,0.63800305
14415,0.70509084
14416,0.74399464
14417,0.79794748
14418,0.84032317
14419,0.86050232
14420,0.94957324
14421,1.0320577
14422,1.0414546
14423,0.97724973
14424,0.98130103
14425,0.95267615
14426,0.81013991
14427,0.69787316
14428,0.62291339
14429,0.58897973
14430,0.49337729
14431,0.37258031
14432,0.33548708
14433,0.33193335
14434,0.31757151
14435,0.30735007
14436,0.27472571
14437,0.25359979
14438,0.26608677
14439,0.26890506
14440,0.29162964
14441,0.36296182
14442,0.47295599
14443,0.60641862
14444,0.71789707
14445,0.81840952
14446,0.88879572
14447,0.94404436
14448,0.96710181
14449,0.84459688
14450,0.86539236
14451,0.96645674
14452,0.98838263
14453,0.97728667
14454,0.97562384
14455,1.012077
14456,0.96120763
14457,0.84976785
14458,0.80123482
14459,0.74111841
14460,0.67020174
