Time,root.ECGFiveDays.d0.s0
91950,-0.085770916
91951,-0.09412383
91952,-0.11500611
91953,-0.11082966
91954,-0.10247675
91955,-0.085770916
91956,-0.09412383
91957,-0.19853526
91958,-0.11500611
91959,-0.11082966
91960,-0.11918257
91961,-0.14424132
91962,-0.14424132
91963,-0.10247675
91964,-0.13171194
91965,-0.15677069
91966,-0.15259423
91967,-0.11082966
91968,-0.048182803
91969,-0.0022417746
91970,0.022816968
91971,0.039522797
91972,-0.018947603
91973,-0.15677069
91974,-0.23612337
91975,-0.21524108
91976,-0.24447629
91977,-0.21941754
91978,-0.23194691
91979,-0.26535857
91980,-0.24865275
91981,-0.24447629
91982,-0.25700566
91983,-0.24447629
91984,-0.24029983
91985,-0.24447629
91986,-0.27371149
91987,-0.14424132
91988,1.2590483
91989,0.64928553
91990,-1.9150591
91991,-3.7485238
91992,-4.8260497
91993,-3.2974664
91994,-1.7939419
91995,-0.7790628
91996,-0.33218188
91997,-0.19853526
91998,-0.09412383
91999,-0.027300517
92000,-0.027300517
92001,0.04787571
92002,0.056228625
92003,0.097993197
92004,0.14811068
92005,0.214934
92006,0.23163982
92007,0.29011023
92008,0.34022771
92009,0.43628622
92010,0.55322702
92011,0.69940302
92012,0.85393193
92013,1.1128722
92014,1.3592833
92015,1.7017527
92016,2.0567516
92017,2.4368091
92018,2.8293961
92019,3.1301011
92020,3.28463
92021,3.1802185
92022,2.7792787
92023,2.1778688
92024,1.4804005
92025,0.86228484
92026,0.42375685
92027,0.15646359
92028,-0.0064182316
92029,-0.077418003
92030,-0.11918257
92031,-0.15259423
92032,-0.14841778
92033,-0.20271171
92034,-0.15259423
92035,-0.12335903
92036,-0.11918257
92037,-0.10247675
92038,-0.085770916
92039,-0.10247675
92040,-0.11082966
92041,-0.11918257
92042,-0.13588841
92043,-0.16094715
92044,-0.1651236
92045,-0.19018234
92046,-0.23612337
92047,-0.21941754
92048,-0.26535857
92049,-0.27371149
92050,-0.26535857
92051,-0.29877023
92052,-0.32382897
92053,-0.30712314
92054,-0.32800542
92055,-0.34888772
92056,-0.36141709
92057,-0.3405348
92058,-0.35724063
92059,-0.34888772
92060,-0.36141709
92061,-0.38647583
92062,-0.39065228
92063,-0.38229937
92064,-0.39065228
92065,-0.40318165
92066,-0.34888772
92067,-0.39065228
92068,-0.39065228
92069,-0.39065228
92070,-0.41571102
92071,-0.36559354
92072,0.034101196
92073,0.062612033
92074,0.05310842
92075,0.10537829
92076,0.095874673
92077,0.10537829
92078,0.076867451
92079,0.12913732
92080,0.095874673
92081,0.091122871
92082,0.067363839
92083,0.05310842
92084,0.05310842
92085,0.038853002
92086,0.038853002
92087,0.024597583
92088,0.019845777
92089,0.0055903589
92090,0.0055903589
92091,0.00083855233
92092,-0.0086650599
92093,0.00083855233
92094,-0.022920478
92095,-0.018168672
92096,-0.013416866
92097,-0.022920478
92098,-0.032424091
92099,-0.022920478
92100,-0.022920478
92101,-0.027672284
92102,-0.013416866
92103,-0.013416866
92104,0.00083855233
92105,0.062612033
92106,0.16715177
92107,0.21942163
92108,0.15764815
92109,0.16715177
92110,0.015093971
92111,-0.084693959
92112,-0.14171564
92113,-0.16072285
92114,-0.12270841
92115,-0.16072285
92116,-0.16547467
92117,-0.18448189
92118,-0.17973008
92119,-0.17497828
92120,-0.17022647
92121,-0.18448189
92122,-0.15121924
92123,-0.13696383
92124,0.41899749
92125,1.8492912
92126,-0.04667951
92127,-2.5556331
92128,-5.0265724
92129,-5.5635265
92130,-3.5630161
92131,-2.1089634
92132,-0.94477088
92133,-0.36980233
92134,-0.18448189
92135,-0.084693959
92136,-0.022920478
92137,0.015093971
92138,0.067363839
92139,0.10062648
92140,0.13864093
92141,0.21466983
92142,0.29545054
92143,0.36672762
92144,0.46176376
92145,0.59006252
92146,0.81339741
92147,1.0462359
92148,1.3503515
92149,1.6734743
92150,2.0061008
92151,2.31972
92152,2.5715657
92153,2.6808572
92154,2.638091
92155,2.3387272
92156,1.8302839
92157,1.2077973
92158,0.70410587
92159,0.33821679
92160,0.14339274
92161,0.010342165
92162,-0.04667951
92163,-0.079942153
92164,-0.1132048
92165,-0.12270841
92166,-0.1132048
92167,-0.098949377
92168,-0.089445765
92169,-0.084693959
92170,-0.04667951
92171,-0.04667951
92172,-0.037175897
92173,-0.041927703
92174,-0.037175897
92175,-0.051431315
92176,-0.056183122
92177,-0.075190346
92178,-0.084693959
92179,-0.10845299
92180,-0.12746021
92181,-0.15597105
92182,-0.17497828
92183,-0.13696383
92184,-0.16072285
92185,-0.18448189
92186,-0.19873731
92187,-0.20824092
92188,-0.22249634
92189,-0.22724815
92190,-0.24150356
92191,-0.25575898
92192,-0.25100717
92193,-0.26526259
92194,-0.26526259
92195,-0.2747662
92196,-0.2700144
92197,-0.28426982
92198,-0.28902163
92199,-0.28426982
92200,-0.23199995
92201,-0.17973008
92202,-0.12746021
92203,-0.098949377
92204,-0.12746021
92205,-0.16072285
92206,-0.30327704
92207,-0.38880955
92208,0.01035062
92209,0.031128248
92210,0.057100283
92211,0.025933841
92212,0.072683503
92213,0.07787791
92214,0.10904435
92215,0.088266723
92216,0.088266723
92217,0.051905875
92218,0.051905875
92219,0.057100283
92220,0.020739434
92221,0.031128248
92222,-3.81935e-05
92223,-0.0052326004
92224,0.0051562139
92225,0.01035062
92226,-0.015621414
92227,-3.81935e-05
92228,-0.026010228
92229,-0.046787856
92230,-0.036399042
92231,-0.026010228
92232,-0.026010228
92233,-0.031204635
92234,-0.026010228
92235,-0.046787856
92236,-0.026010228
92237,-0.031204635
92238,0.031128248
92239,0.12462757
92240,0.17137723
92241,0.22851571
92242,0.27007097
92243,0.30643181
92244,0.12982198
92245,-0.046787856
92246,-0.062371076
92247,-0.17664803
92248,-0.10912074
92249,-0.1558704
92250,-0.15067599
92251,-0.14028718
92252,-0.16106481
92253,-0.1558704
92254,-0.15067599
92255,-0.12989837
92256,-0.12470396
92257,-0.077954296
92258,0.91417742
92259,3.1633556
92260,3.0127178
92261,-0.96619787
92262,-5.7190802
92263,-6.2229377
92264,-4.1503693
92265,-2.384271
92266,-1.0077532
92267,-0.457146
92268,-0.2337865
92269,-0.13509277
92270,-0.088343111
92271,-0.051982262
92272,-0.051982262
92273,-0.015621414
92274,0.057100283
92275,0.093461127
92276,0.13501639
92277,0.21293249
92278,0.29084859
92279,0.37915351
92280,0.58173537
92281,0.71159555
92282,0.92456623
92283,1.1271481
92284,1.2881747
92285,1.4336181
92286,1.5634783
92287,1.547895
92288,1.4699789
92289,1.2466194
92290,0.98170475
92291,0.6752347
92292,0.4518752
92293,0.28045978
92294,0.17137723
92295,0.083072317
92296,0.031128248
92297,-0.015621414
92298,0.015545027
92299,-0.010427007
92300,-0.0052326004
92301,0.020739434
92302,0.041517062
92303,0.041517062
92304,0.062294689
92305,0.083072317
92306,0.057100283
92307,0.083072317
92308,0.051905875
92309,0.088266723
92310,0.046711469
92311,0.057100283
92312,0.036322654
92313,0.020739434
92314,-0.020815821
92315,-0.036399042
92316,-0.041593448
92317,-0.046787856
92318,-0.031204635
92319,-0.067565483
92320,-0.062371076
92321,-0.067565483
92322,-0.077954296
92323,-0.077954296
92324,-0.088343111
92325,-0.10392633
92326,-0.093537517
92327,-0.11950955
92328,-0.11950955
92329,-0.12470396
92330,-0.14028718
92331,-0.1558704
92332,-0.083148704
92333,0.036322654
92334,0.10384994
92335,0.11423876
92336,0.18176605
92337,0.21812689
92338,0.046711469
92339,-0.098731925
92340,-0.27014735
92341,-0.28053616
92342,-0.25456413
92343,-0.32209142
92344,1.9109902
92345,0.029196371
92346,0.033687929
92347,0.011230139
92348,0.08309507
92349,0.056145721
92350,0.092078188
92351,0.08309507
92352,0.11004442
92353,0.069620396
92354,0.096569742
92355,0.069620396
92356,0.056145721
92357,0.029196371
92358,0.020213256
92359,-0.006736094
92360,-0.006736094
92361,-0.047160117
92362,-0.04266856
92363,-0.0920757
92364,-0.083092583
92365,-0.10105882
92366,-0.087584142
92367,-0.11902505
92368,-0.10105882
92369,-0.11902505
92370,-0.14148284
92371,-0.14148284
92372,-0.13249972
92373,-0.1459744
92374,-0.13699128
92375,-0.15944907
92376,-0.15495752
92377,-0.15944907
92378,-0.16843219
92379,-0.069617909
92380,-0.033685443
92381,0.0022470228
92382,0.10555286
92383,0.038179488
92384,-0.020210769
92385,-0.17741531
92386,-0.23131401
92387,-0.2537718
92388,-0.25826335
92389,-0.28970426
92390,-0.2537718
92391,-0.28970426
92392,-0.33012828
92393,-0.27622959
92394,-0.29419582
92395,-0.26724647
92396,-0.24478868
92397,-0.27173803
92398,-0.24478868
92399,1.1026788
92400,1.0667463
92401,-1.5518321
92402,-4.278208
92403,-5.7649137
92404,-4.7004144
92405,-2.8409093
92406,-1.4620009
92407,-0.68046982
92408,-0.35707764
92409,-0.26275491
92410,-0.11902505
92411,-0.10555037
92412,-0.029193885
92413,-0.020210769
92414,0.051654163
92415,0.08309507
92416,0.13250221
92417,0.20436715
92418,0.28970675
92419,0.41547038
92420,0.58614959
92421,0.82420217
92422,1.0847126
92423,1.3856469
92424,1.6820898
92425,1.9964989
92426,2.2659923
92427,2.43218
92428,2.472604
92429,2.319891
92430,1.9470917
92431,1.3811554
92432,0.88259243
92433,0.47386063
92434,0.24029961
92435,0.092078188
92436,0.011230139
92437,-0.024702327
92438,-0.029193885
92439,-0.10555037
92440,-0.047160117
92441,-0.04266856
92442,-0.024702327
92443,-0.033685443
92444,0.0067385808
92445,0.024704814
92446,0.033687929
92447,0.056145721
92448,0.042671046
92449,-0.01571921
92450,0.038179488
92451,0.015721697
92452,0.033687929
92453,-0.04266856
92454,-0.0022445361
92455,-0.0022445361
92456,-0.038177002
92457,-0.038177002
92458,-0.01571921
92459,-0.033685443
92460,0.0022470228
92461,-0.029193885
92462,-0.04266856
92463,-0.04266856
92464,0.0067385808
92465,-0.06512635
92466,-0.038177002
92467,-0.069617909
92468,-0.033685443
92469,-0.029193885
92470,-0.04266856
92471,-0.029193885
92472,-0.04266856
92473,0.0067385808
92474,0.08309507
92475,0.11902753
92476,0.20436715
92477,0.074111954
92478,0.10106131
92479,-0.083092583
92480,-0.041386471
92481,-0.015408502
92482,-0.01107884
92483,-0.0024195164
92484,-0.0024195164
92485,-0.0024195164
92486,-0.019738163
92487,-0.01107884
92488,-0.041386471
92489,-0.050045795
92490,-0.067364442
92491,-0.063034781
92492,-0.11066106
92493,-0.093342413
92494,-0.12365004
92495,-0.093342413
92496,-0.14529836
92497,-0.1279797
92498,-0.20158396
92499,-0.14962802
92500,-0.14962802
92501,-0.17560599
92502,-0.17560599
92503,-0.20158396
92504,-0.1972543
92505,-0.17560599
92506,-0.19292463
92507,-0.17127633
92508,-0.21024328
92509,-0.15395768
92510,-0.076023766
92511,-0.019738163
92512,0.036547439
92513,0.058195748
92514,0.092833042
92515,-0.063034781
92516,-0.18426531
92517,-0.26652888
92518,-0.31415516
92519,-0.25353989
92520,-0.30549584
92521,-0.29683651
92522,-0.29683651
92523,-0.28384752
92524,-0.28817719
92525,-0.26219922
92526,-0.27085854
92527,-0.24055091
92528,-0.2189026
92529,0.14478898
92530,1.8160384
92531,1.4047205
92532,-1.4874935
92533,-5.0075085
92534,-6.2068248
92535,-4.3580593
92536,-2.6002165
92537,-1.2147248
92538,-0.53929757
92539,-0.29250685
92540,-0.18859497
92541,-0.1279797
92542,-0.093342413
92543,-0.015408502
92544,-0.0024195164
92545,0.058195748
92546,0.088503379
92547,0.14911864
92548,0.21839324
92549,0.33096443
92550,0.45219496
92551,0.63404076
92552,0.83320519
92553,1.1059739
92554,1.3830722
92555,1.6818189
92556,1.8939723
92557,2.166741
92558,2.2360156
92559,2.2273563
92560,1.9935546
92561,1.590896
92562,1.0973146
92563,0.69032636
92564,0.40889835
92565,0.22705256
92566,0.12314067
92567,0.053866086
92568,0.014899131
92569,0.0019101454
92570,-0.0024195164
92571,-0.0024195164
92572,0.0062398071
92573,0.027888116
92574,0.053866086
92575,0.075514395
92576,0.10149237
92577,0.11448135
92578,0.11015169
92579,0.16210763
92580,0.13612966
92581,0.12314067
92582,0.10149237
92583,0.11015169
92584,0.075514395
92585,0.075514395
92586,0.071184733
92587,0.084173718
92588,0.071184733
92589,0.049536424
92590,0.06252541
92591,0.049536424
92592,0.023558454
92593,0.023558454
92594,0.036547439
92595,0.040877101
92596,0.032217777
92597,0.010569469
92598,0.010569469
92599,0.058195748
92600,0.066855071
92601,0.058195748
92602,0.040877101
92603,0.058195748
92604,0.097162699
92605,0.20540425
92606,0.23138222
92607,0.31364579
92608,0.29199748
92609,0.3699314
92610,0.1534483
92611,0.040877101
92612,0.027888116
92613,-0.045716134
92614,0.0019101454
92615,-0.067364442
92616,-0.031659469
92617,-0.039707484
92618,-0.035683477
92619,-0.067875535
92620,-0.067875535
92621,-0.067875535
92622,-0.1040916
92623,-0.059827521
92624,-0.059827521
92625,-0.092019579
92626,-0.083971565
92627,-0.11213962
92628,-0.092019579
92629,-0.10006759
92630,-0.10006759
92631,-0.079947557
92632,-0.10006759
92633,-0.10006759
92634,-0.10811561
92635,-0.14030767
92636,-0.092019579
92637,-0.12823565
92638,-0.11616362
92639,-0.14030767
92640,-0.15237969
92641,-0.13225966
92642,-0.12421163
92643,-0.14835568
92644,-0.1564037
92645,-0.13225966
92646,-0.059827521
92647,-0.011539433
92648,-0.003491418
92649,0.085036743
92650,0.076988728
92651,-0.063851528
92652,-0.16445171
92653,-0.22078781
92654,-0.24493185
92655,-0.22883583
92656,-0.27309991
92657,-0.28114792
92658,-0.30931597
92659,-0.28919594
92660,-0.2690759
92661,-0.27712392
92662,-0.26102789
92663,-0.23688384
92664,-0.23688384
92665,0.00053258928
92666,1.4169832
92667,1.340527
92668,-1.2670297
92669,-4.196507
92670,-5.3192051
92671,-3.7216742
92672,-1.9993991
92673,-0.89279703
92674,-0.39784414
92675,-0.22481183
92676,-0.12421163
92677,-0.075923549
92678,-0.011539433
92679,0.0045565962
92680,0.056868692
92681,0.076988728
92682,0.10113277
92683,0.14539685
92684,0.22185299
92685,0.25002104
92686,0.36269325
92687,0.41902935
92688,0.57194163
92689,0.64839777
92690,0.8335021
92691,1.0186064
92692,1.288215
92693,1.5980635
92694,1.9038881
92695,2.2740967
92696,2.5758973
92697,2.8414818
92698,2.974274
92699,2.8776978
92700,2.5638253
92701,1.9964402
92702,1.3767431
92703,0.85362214
92704,0.45524542
92705,0.20978097
92706,0.068940714
92707,-0.047755499
92708,-0.051779506
92709,-0.075923549
92710,-0.13628366
92711,-0.096043587
92712,-0.051779506
92713,-0.067875535
92714,-0.051779506
92715,-0.011539433
92716,-0.019587447
92717,-0.011539433
92718,-0.027635462
92719,-0.047755499
92720,-0.035683477
92721,-0.1040916
92722,-0.055803513
92723,-0.11616362
92724,-0.14835568
92725,-0.1564037
92726,-0.20469179
92727,-0.18054774
92728,-0.20871579
92729,-0.22481183
92730,-0.22883583
92731,-0.27712392
92732,-0.22883583
92733,-0.25297988
92734,-0.28919594
92735,-0.27712392
92736,-0.27712392
92737,-0.28517193
92738,-0.31736399
92739,-0.28919594
92740,-0.31333998
92741,-0.34955605
92742,-0.33346002
92743,-0.33346002
92744,-0.31333998
92745,-0.31736399
92746,-0.32541201
92747,-0.32541201
92748,-0.34553204
92749,-0.37370009
92750,-0.32541201
92751,-0.34955605
92752,-0.13989408
92753,-0.080065164
92754,-0.070093678
92755,-0.080065164
92756,-0.030207735
92757,-0.10997963
92758,-0.050150707
92759,-0.10997963
92760,-0.030207735
92761,-0.060122193
92762,-0.020236249
92763,-0.04017922
92764,0.039592666
92765,-0.020236249
92766,-0.04017922
92767,-0.060122193
92768,0.02962118
92769,-0.020236249
92770,0.049564152
92771,0.02962118
92772,0.089450097
92773,0.069507123
92774,0.12933604
92775,0.09942158
92776,0.11936456
92777,0.13930752
92778,0.089450097
92779,0.059535637
92780,0.11936456
92781,0.059535637
92782,0.069507123
92783,0.11936456
92784,0.18916495
92785,0.33873724
92786,0.38859467
92787,0.18916495
92788,0.02962118
92789,-0.16980853
92790,-0.22963745
92791,-0.28946636
92792,-0.20969448
92793,-0.080065164
92794,0.059535637
92795,0.02962118
92796,0.019649695
92797,0.049564152
92798,0.059535637
92799,0.089450097
92800,0.13930752
92801,0.09942158
92802,0.12933604
92803,0.1592505
92804,1.2062565
92805,-0.46895311
92806,-4.058688
92807,-6.6811888
92808,-4.9960076
92809,-3.8792013
92810,-2.2538491
92811,-1.1669571
92812,-0.36923826
92813,0.0096782079
92814,0.17919347
92815,0.18916495
92816,0.30882279
92817,0.21907941
92818,0.22905089
92819,0.33873724
92820,0.39856616
92821,0.35868021
92822,0.44842358
92823,0.4384521
92824,0.49828102
92825,0.55810993
92826,0.69771073
92827,0.79742559
92828,0.96694085
92829,1.1563991
92830,1.4156577
92831,1.56523
92832,1.7846027
92833,1.8344601
92834,1.854403
92835,1.56523
92836,1.2261994
92837,0.73759667
92838,0.48830952
92839,0.21907941
92840,0.13930752
92841,0.019649695
92842,0.0096782079
92843,-0.04017922
92844,-0.00029327756
92845,-0.030207735
92846,-0.010264763
92847,-0.04017922
92848,-0.00029327756
92849,-0.010264763
92850,0.069507123
92851,0.039592666
92852,0.09942158
92853,0.069507123
92854,0.039592666
92855,0.0096782079
92856,0.10939306
92857,0.019649695
92858,0.049564152
92859,0.02962118
92860,0.059535637
92861,-0.00029327756
92862,0.059535637
92863,-0.020236249
92864,-0.00029327756
92865,-0.020236249
92866,0.039592666
92867,-0.030207735
92868,-0.010264763
92869,0.0096782079
92870,-0.010264763
92871,-0.030207735
92872,-0.00029327756
92873,-0.070093678
92874,0.02962118
92875,0.0096782079
92876,0.079478609
92877,-0.010264763
92878,0.09942158
92879,0.0096782079
92880,0.0096782079
92881,0.039592666
92882,0.19913644
92883,0.25896535
92884,0.28887981
92885,-0.030207735
92886,-0.2695234
92887,-0.41909568
92888,-0.057266788
92889,0.04238644
92890,0.04238644
92891,0.019389542
92892,0.011723909
92893,-0.026604256
92894,-0.0036073572
92895,0.0040582757
92896,0.011723909
92897,0.0040582757
92898,-0.080263687
92899,-0.0036073572
92900,0.0040582757
92901,-0.06493242
92902,0.027055175
92903,-0.026604256
92904,-0.018938623
92905,-0.17225129
92906,-0.01127299
92907,-0.072598054
92908,0.019389542
92909,-0.049601155
92910,-0.041935522
92911,-0.057266788
92912,-0.11092622
92913,-0.095594953
92914,-0.08792932
92915,-0.14158875
92916,-0.026604256
92917,0.04238644
92918,0.050052073
92919,0.20336473
92920,0.1497053
92921,0.13437404
92922,0.32601486
92923,0.13437404
92924,0.11137714
92925,-0.057266788
92926,-0.23357634
92927,-0.12625749
92928,-0.20291381
92929,-0.26423888
92930,-0.18758254
92931,-0.26423888
92932,-0.23357634
92933,-0.24890761
92934,-0.26423888
92935,-0.08792932
92936,-0.08792932
92937,0.53298695
92938,2.1274386
92939,5.7379518
92940,2.7483549
92941,-3.184845
92942,-5.8448197
92943,-4.6106528
92944,-2.5869257
92945,-1.1074585
92946,-0.61685799
92947,-0.23357634
92948,-0.095594953
92949,-0.06493242
92950,0.027055175
92951,-0.026604256
92952,0.019389542
92953,0.088380238
92954,0.12670841
92955,0.096045875
92956,0.050052073
92957,0.18803346
92958,0.18036783
92959,0.24935853
92960,0.26468979
92961,0.40267119
92962,0.60197765
92963,0.55598385
92964,0.8472779
92965,0.8472779
92966,1.0695813
92967,1.2688877
92968,1.3455441
92969,1.2995502
92970,1.2995502
92971,1.1615688
92972,0.96992803
92973,0.64797144
92974,0.50999005
92975,0.34134613
92976,0.23402726
92977,0.034720807
92978,0.034720807
92979,-0.026604256
92980,-0.01127299
92981,-0.018938623
92982,0.019389542
92983,0.027055175
92984,0.088380238
92985,0.080714605
92986,0.080714605
92987,0.073048972
92988,0.080714605
92989,0.050052073
92990,0.06538334
92991,-0.0036073572
92992,0.0040582757
92993,-0.041935522
92994,-0.01127299
92995,-0.11859185
92996,-0.057266788
92997,-0.11859185
92998,-0.095594953
92999,-0.14925439
93000,-0.14158875
93001,-0.14158875
93002,-0.21824508
93003,-0.17991691
93004,-0.20291381
93005,-0.15692002
93006,-0.18758254
93007,-0.24124198
93008,-0.20291381
93009,-0.23357634
93010,-0.21824508
93011,-0.21057944
93012,-0.18758254
93013,-0.24124198
93014,-0.20291381
93015,-0.26423888
93016,-0.24890761
93017,-0.27957014
93018,-0.24890761
93019,-0.28723577
93020,-0.22591071
93021,-0.27957014
93022,-0.29490141
93023,-0.28723577
93024,-0.19181497
93025,-0.32942052
93026,-0.25003271
93027,-0.25003271
93028,-0.28708036
93029,-0.2976654
93030,-0.25003271
93031,-0.31354296
93032,-0.28708036
93033,-0.34000557
93034,-0.2976654
93035,-0.34529809
93036,-0.30295792
93037,-0.27649532
93038,-0.30825044
93039,-0.32412801
93040,-0.2976654
93041,-0.2976654
93042,-0.30295792
93043,-0.28178784
93044,-0.2976654
93045,-0.28708036
93046,-0.25532523
93047,-0.2976654
93048,-0.26591028
93049,-0.30825044
93050,-0.25532523
93051,-0.26591028
93052,-0.31354296
93053,-0.25532523
93054,-0.16005985
93055,-0.10184212
93056,-0.16005985
93057,-0.048916905
93058,0.083396124
93059,-0.13888977
93060,-0.25532523
93061,-0.29237288
93062,-0.33471305
93063,-0.2976654
93064,-0.34000557
93065,-0.40880834
93066,-0.38234574
93067,-0.36117565
93068,-0.32412801
93069,-0.34529809
93070,-0.25532523
93071,-0.2235701
93072,-0.24474019
93073,0.21041663
93074,2.3274251
93075,2.7825819
93076,-0.47761112
93077,-5.1614924
93078,-5.4155334
93079,-3.6054911
93080,-1.8854217
93081,-0.71577457
93082,-0.40880834
93083,-0.26591028
93084,-0.064794469
93085,-0.064794469
93086,-0.059501947
93087,0.046348476
93088,0.0093008278
93089,0.046348476
93090,0.13632134
93091,0.13632134
93092,0.22100167
93093,0.23687923
93094,0.31097454
93095,0.38506983
93096,0.44858009
93097,0.59677068
93098,0.79259396
93099,1.0201723
93100,1.2107031
93101,1.4753292
93102,1.7664179
93103,2.0469214
93104,2.2903774
93105,2.4703232
93106,2.5126633
93107,2.3274251
93108,1.9569487
93109,1.432989
93110,0.93549204
93111,0.64440337
93112,0.38506983
93113,0.22100167
93114,0.1521989
93115,0.06222604
93116,0.072811082
93117,0.067518561
93118,0.0093008278
93119,0.056933519
93120,0.046348476
93121,0.12044377
93122,0.13102881
93123,0.099273685
93124,0.10456621
93125,0.10985873
93126,0.14161386
93127,0.1257363
93128,0.1521989
93129,0.067518561
93130,0.093981168
93131,0.046348476
93132,0.051640998
93133,0.0093008278
93134,0.019885871
93135,-0.0012842142
93136,-0.0065767354
93137,-0.043624384
93138,0.0040083072
93139,-0.033039341
93140,-0.043624384
93141,-0.085964553
93142,-0.02774682
93143,-0.048916905
93144,-0.064794469
93145,-0.085964553
93146,-0.085964553
93147,-0.075379511
93148,-0.070086989
93149,-0.070086989
93150,-0.12830473
93151,-0.085964553
93152,-0.059501947
93153,-0.12830473
93154,-0.10184212
93155,-0.080672032
93156,-0.12830473
93157,-0.075379511
93158,-0.11771968
93159,-0.12830473
93160,-0.10949225
93161,-0.083844736
93162,-0.099233244
93163,-0.083844736
93164,-0.099233244
93165,-0.094103741
93166,-0.10436274
93167,-0.10436274
93168,-0.11975126
93169,-0.14026926
93170,-0.15052827
93171,-0.15052827
93172,-0.18130528
93173,-0.17617578
93174,-0.19156429
93175,-0.19669379
93176,-0.20695279
93177,-0.20182329
93178,-0.2274708
93179,-0.2223413
93180,-0.23260031
93181,-0.20695279
93182,-0.25824782
93183,-0.24285932
93184,-0.2223413
93185,-0.2172118
93186,-0.20182329
93187,-0.20695279
93188,-0.16591678
93189,-0.068456229
93190,0.008486307
93191,0.085428844
93192,0.085428844
93193,0.2034074
93194,-0.017161205
93195,-0.13001025
93196,-0.26337732
93197,-0.29928384
93198,-0.29928384
93199,-0.33519036
93200,-0.34544936
93201,-0.34031985
93202,-0.33006086
93203,-0.31467235
93204,-0.30441334
93205,-0.27876583
93206,-0.26337732
93207,-0.23260031
93208,0.32651546
93209,2.2039133
93210,3.4298645
93211,0.25470242
93212,-4.6234544
93213,-6.5777948
93214,-4.7157854
93215,-2.8999416
93216,-1.3559613
93217,-0.61731299
93218,-0.38648538
93219,-0.25311832
93220,-0.19669379
93221,-0.12488076
93222,-0.094103741
93223,-0.04793822
93224,-0.022290708
93225,0.023874815
93226,0.070040336
93227,0.16750088
93228,0.23931392
93229,0.32651546
93230,0.45988253
93231,0.6188971
93232,0.78817068
93233,0.98822132
93234,1.1831424
93235,1.3472864
93236,1.4498765
93237,1.5011715
93238,1.475524
93239,1.3165095
93240,1.0856819
93241,0.79330018
93242,0.52143655
93243,0.37268098
93244,0.24444342
93245,0.16237138
93246,0.11107635
93247,0.10081735
93248,0.085428844
93249,0.080299342
93250,0.12133536
93251,0.13159437
93252,0.12646487
93253,0.14185337
93254,0.1931484
93255,0.2034074
93256,0.24957292
93257,0.24444342
93258,0.22392541
93259,0.24444342
93260,0.22905491
93261,0.2136664
93262,0.2136664
93263,0.1931484
93264,0.17775989
93265,0.1982779
93266,0.1931484
93267,0.16237138
93268,0.17263039
93269,0.14185337
93270,0.15211238
93271,0.14698287
93272,0.14698287
93273,0.15211238
93274,0.15724187
93275,0.11620586
93276,0.12133536
93277,0.15724187
93278,0.16750088
93279,0.12646487
93280,0.095687849
93281,0.22905491
93282,0.1982779
93283,0.31625646
93284,0.38806949
93285,0.38293999
93286,0.4188465
93287,0.55221357
93288,0.37268098
93289,0.18288939
93290,0.10081735
93291,0.003356805
93292,0.039263322
93293,0.003356805
93294,0.01361581
93295,0.008486307
93296,0.14464634
93297,0.19876437
93298,0.18072503
93299,0.18072503
93300,0.126607
93301,0.099547987
93302,0.099547987
93303,0.126607
93304,0.072488975
93305,0.054449632
93306,0.126607
93307,0.072488975
93308,0.099547987
93309,0.063469304
93310,0.072488975
93311,0.054449632
93312,-0.017707738
93313,0.072488975
93314,-0.017707738
93315,0.036410289
93316,0.036410289
93317,0.072488975
93318,0.054449632
93319,0.054449632
93320,0.045429961
93321,0.036410289
93322,0.063469304
93323,0.063469304
93324,0.072488975
93325,0.072488975
93326,0.081508646
93327,0.036410289
93328,0.045429961
93329,0.081508646
93330,0.23484305
93331,0.3160201
93332,0.30700043
93333,0.072488975
93334,-0.13496347
93335,-0.35143558
93336,-0.27927821
93337,-0.19810116
93338,-0.09888478
93339,-0.09888478
93340,-0.035747081
93341,-0.071825766
93342,-0.035747081
93343,-0.035747081
93344,0.018370947
93345,0.00033160427
93346,0.081508646
93347,0.072488975
93348,0.072488975
93349,0.76700367
93350,0.68582662
93351,-3.4632222
93352,-6.2232416
93353,-5.4204909
93354,-3.8961664
93355,-2.1734092
93356,-0.93771421
93357,-0.36045525
93358,-0.062806094
93359,0.126607
93360,0.14464634
93361,0.19876437
93362,0.2528824
93363,0.27092174
93364,0.27994142
93365,0.2528824
93366,0.27994142
93367,0.30700043
93368,0.36111846
93369,0.35209878
93370,0.40621681
93371,0.43327583
93372,0.54151188
93373,0.59562991
93374,0.70386596
93375,0.82112169
93376,1.0285742
93377,1.2901446
93378,1.4975971
93379,1.7140692
93380,1.9034823
93381,2.0658363
93382,2.1199544
93383,1.9756397
93384,1.551715
93385,1.0285742
93386,0.57759057
93387,0.2528824
93388,0.081508646
93389,-0.035747081
93390,-0.089865109
93391,-0.16202248
93392,-0.071825766
93393,0.027390618
93394,-0.071825766
93395,-0.035747081
93396,-0.017707738
93397,-0.008688067
93398,0.036410289
93399,0.072488975
93400,-0.008688067
93401,0.018370947
93402,0.10856766
93403,0.036410289
93404,-0.017707738
93405,-0.053786423
93406,-0.017707738
93407,-0.18908149
93408,0.00033160427
93409,-0.017707738
93410,-0.13496347
93411,-0.18908149
