Time,root.CBF.d0.s0
93103,0.65225843
93104,0.51420958
93105,0.82420884
93106,0.55715509
93107,1.2329608
93108,0.39521092
93109,1.0450267
93110,0.61016348
93111,1.2478481
93112,1.0338867
93113,0.63636167
93114,0.99058988
93115,0.86360317
93116,0.913888
93117,0.83662826
93118,1.2356467
93119,0.52213095
93120,0.6306984
93121,1.3475214
93122,0.2919103
93123,0.80396038
93124,0.74575893
93125,0.53127777
93126,1.0313291
93127,1.074857
93128,0.39565986
93129,0.9587652
93130,0.81066512
93131,0.65780603
93132,1.4230146
93133,0.39285812
93134,0.27283553
93135,0.25054848
93136,0.34166366
93137,1.3380072
93138,0.6088367
93139,0.64707038
93140,1.1509289
93141,0.45405365
93142,0.85598867
93143,0.97238823
93144,1.133793
93145,1.258028
93146,0.50840097
93147,0.81931689
93148,1.3472566
93149,0.72440147
93150,0.5354765
93151,0.36596325
93152,0.88185305
93153,1.0821917
93154,0.38306007
93155,0.7315888
93156,-1.7142939
93157,-0.49069277
93158,-1.2140533
93159,-1.1374709
93160,-0.9127286
93161,-1.3806176
93162,-0.85629692
93163,-0.3186729
93164,-1.2662817
93165,-0.89888278
93166,-1.0968704
93167,-1.1052922
93168,-1.0573025
93169,-1.1690618
93170,-1.0328659
93171,-1.5646676
93172,-1.2598806
93173,-1.5873821
93174,-1.27979
93175,-0.1025597
93176,-1.6901736
93177,-0.77145973
93178,-1.4241161
93179,-1.3278537
93180,-1.5634642
93181,-0.86027957
93182,-1.1229132
93183,-1.1440541
93184,-1.1568049
93185,-1.5608147
93186,-0.025048761
93187,-0.81226527
93188,-0.69092169
93189,-1.6633848
93190,-1.7178692
93191,-0.9872609
93192,-0.87531489
93193,-1.6141617
93194,-1.0924482
93195,-0.92983064
93196,-1.2331942
93197,-1.4174008
93198,-0.34181431
93199,1.2195967
93200,1.3188398
93201,1.4052287
93202,0.93851623
93203,2.156086
93204,1.6983258
93205,1.2044221
93206,1.8452014
93207,1.6390097
93208,1.1120618
93209,1.4150489
93210,1.3344742
93211,1.6367252
93212,1.5588884
93213,1.1834507
93214,2.0115328
93215,1.6938671
93216,2.0486163
93217,1.1587547
93218,0.49032798
93219,1.5512107
93220,1.5997673
93221,0.52582257
93222,0.83445495
93223,1.4536438
93224,-0.0071948473
93225,1.2556054
93226,0.94756316
93227,0.34517138
93228,0.58725252
93229,0.49102288
93230,0.95433584
93231,0.13692569
93232,0.45928318
93233,0.54100349
93234,0.96086074
93235,1.3729635
93236,1.4009296
93237,0.96873111
93238,0.40728191
93239,1.0524979
93240,0.60114891
93241,-0.19013245
93242,0.16606196
93243,-0.10974076
93244,0.9109319
93245,0.60374262
93246,0.26136573
93247,-0.38155227
93248,0.80589031
93249,0.59160272
93250,0.35229559
93251,0.4609577
93252,0.81549979
93253,-0.18532068
93254,-0.51004151
93255,0.096317285
93256,-0.026422801
93257,0.43721409
93258,-0.11221912
93259,-0.01714448
93260,-0.52901956
93261,-0.22842515
93262,0.095313288
93263,0.084668481
93264,0.45361234
93265,-0.35870896
93266,0.087682913
93267,0.14758741
93268,-0.27891128
93269,-0.074513024
93270,-0.4595129
93271,0.12638053
93272,-0.78688069
93273,-0.25814741
93274,-0.79940873
93275,-0.62178729
93276,-0.97890505
93277,-0.51850724
93278,-0.16247857
93279,-1.1448959
93280,-0.50038126
93281,-0.81254019
93282,-1.5449805
93283,-1.1546206
93284,-0.96964518
93285,-0.97462061
93286,-0.48284455
93287,-0.45754218
93288,-1.0457201
93289,-1.3418098
93290,-0.40620692
93291,-1.2852983
93292,-0.46925911
93293,-1.085841
93294,-0.18215423
93295,-0.69248449
93296,-0.49782859
93297,-0.89767292
93298,-0.97929733
93299,-1.7622966
93300,-1.1814168
93301,-0.9323708
93302,-0.98888051
93303,-0.48593085
93304,-0.6830726
93305,-1.0167318
93306,-1.8961949
93307,-0.45721788
93308,-0.91871469
93309,-1.314635
93310,-0.68519301
93311,-1.0517671
93312,-1.2420074
93313,-1.2907648
93314,-1.1639878
93315,-1.2437777
93316,-0.4222519
93317,-0.86654971
93318,-0.33828519
93319,0.22245639
93320,-0.51712609
93321,-1.3108058
93322,-0.32786069
93323,-0.53177448
93324,-0.78794248
93325,-1.2962735
93326,-0.83814382
93327,-0.70348793
93328,-1.1868694
93329,-0.54694886
93330,-0.90571561
93331,-0.66596686
93332,-0.71692399
93333,-0.27925007
93334,0.18690641
93335,-0.65507187
93336,-0.78301937
93337,-0.19685264
93338,0.27839422
93339,-0.42366348
93340,-1.6890733
93341,0.047055243
93342,-0.34044791
93343,-0.51300732
93344,-0.8633753
93345,-0.15329998
93346,-0.93848507
93347,-0.074850777
93348,1.3927496
93349,0.41006264
93350,-0.090708019
93351,0.0079667656
93352,-0.091087595
93353,0.65777315
93354,0.90067761
93355,0.57640237
93356,0.13937077
93357,-0.23421778
93358,-0.16506077
93359,0.37256919
93360,0.35684597
93361,0.42108332
93362,1.0124179
93363,0.14427451
93364,1.4424939
93365,1.7080794
93366,1.5727411
93367,0.99521025
93368,0.63315059
93369,1.2087697
93370,0.89304205
93371,1.0193421
93372,1.5599608
93373,2.00989
93374,1.8979939
93375,1.8450341
93376,1.6010234
93377,1.1524001
93378,3.0029857
93379,1.9275501
93380,2.1787948
93381,1.7407271
93382,1.7559773
93383,2.2540167
93384,1.8992075
93385,1.5784627
93386,3.1011432
93387,2.3668737
93388,-0.904101
93389,-1.2397101
93390,-0.80714857
93391,-0.32400493
93392,-0.51323689
93393,-0.50300412
93394,-0.41482258
93395,0.071392236
93396,-0.88498032
93397,-0.77141499
93398,-1.0753407
93399,-0.54151688
93400,-0.13182029
93401,-0.19851899
93402,-1.3559894
93403,-0.17809497
93404,-0.43130048
93405,-0.37564708
93406,-0.63374701
93407,-0.071154734
93408,-0.38752602
93409,-0.41595086
93410,-0.44158183
93411,-0.1669303
93412,-1.0748909
93413,0.24978359
93414,0.64462562
93415,-0.030800408
93416,-0.091763299
93417,-0.32643077
93418,0.044221172
93419,-0.61510933
93420,0.061304174
93421,-0.65495509
93422,-0.46753526
93423,-0.63575449
93424,-0.4401612
93425,-1.2290242
93426,-0.79908025
93427,-0.63620491
93428,-0.78975627
93429,-0.036460533
93430,-0.48911348
93431,-0.56609745
93432,-0.14348684
93433,-0.18314158
93434,-0.90021314
93435,-0.80843784
93436,-0.77604286
93437,-0.12483936
93438,-0.15818494
93439,-0.40324058
93440,-1.3386759
93441,-1.1708122
93442,-1.0236136
93443,-1.0009587
93444,-0.49597809
93445,-1.6730461
93446,-1.1737868
93447,-0.92579681
93448,-0.97943239
93449,-1.7355377
93450,-1.6604625
93451,-1.9110918
93452,-1.2886797
93453,-0.49146174
93454,-1.0747321
93455,-0.78228364
93456,-0.95350439
93457,-1.3923831
93458,-0.91465689
93459,-1.2856461
93460,-0.1844024
93461,-1.7636115
93462,-0.62212118
93463,-0.75083602
93464,-1.1812581
93465,-0.70305829
93466,-1.2144328
93467,-0.2469844
93468,-0.40118605
93469,-1.3791334
93470,-0.4667144
93471,-0.38887301
93472,0.011011296
93473,-0.043680506
93474,-0.29834412
93475,-0.34795326
93476,-0.39406189
93477,-1.577827
93478,0.18638931
93479,-1.2577615
93480,-0.52109233
93481,-0.39844189
93482,-0.32356087
93483,-0.5172332
93484,-0.61193122
93485,-0.3274668
93486,0.44820004
93487,-0.62779693
93488,0.36443552
93489,-0.3438822
93490,-0.10729496
93491,-0.36732312
93492,-0.58882298
93493,-0.13702694
93494,0.13578617
93495,0.8040302
93496,-0.041996655
93497,0.28666063
93498,0.38705452
93499,0.81971867
93500,0.4721363
93501,0.89088878
93502,0.10042567
93503,-0.19346299
93504,0.039946632
93505,-0.12105268
93506,0.63115037
93507,0.082317806
93508,0.5716189
93509,1.125224
93510,-0.14203183
93511,0.63620971
93512,0.55270905
93513,0.28718336
93514,0.068806714
93515,0.79207215
93516,0.74221844
93517,1.0414994
93518,-0.33697482
93519,1.0845075
93520,1.2526939
93521,1.5287279
93522,0.86226173
93523,0.9425607
93524,0.17614454
93525,1.3206399
93526,0.90893196
93527,0.27927779
93528,1.3732254
93529,1.3002633
93530,0.97704936
93531,1.0033303
93532,0.98523727
93533,1.4545093
93534,0.39017215
93535,0.56468596
93536,1.200595
93537,1.6577005
93538,2.0257168
93539,1.8210933
93540,1.7754109
93541,2.0924046
93542,1.2817228
93543,0.96809201
93544,0.30596725
93545,1.709672
93546,0.85949866
93547,1.621949
93548,1.8431323
93549,1.6640259
93550,0.98802944
93551,1.1635265
93552,1.1420872
93553,1.0325034
93554,1.3221582
93555,-1.2416559
93556,-0.7505546
93557,-0.68386835
93558,-0.17690188
93559,-0.99305517
93560,-1.0471956
93561,-1.2461051
93562,-1.3089016
93563,-0.99884936
93564,-0.34255157
93565,-0.79900839
93566,-1.2898123
93567,-1.2765661
93568,-0.4870209
93569,-0.72852533
93570,-0.56766903
93571,-0.25322996
93572,-1.1487755
93573,-1.2506422
93574,-0.27815682
93575,-0.86634723
93576,-1.2397991
93577,-1.2783194
93578,-0.15714012
93579,-1.2980284
93580,-0.24066559
93581,-0.83311533
93582,0.20623809
93583,-0.97282152
93584,-0.24127827
93585,-0.10607643
93586,-0.58508829
93587,-0.026130213
93588,-0.35025343
93589,0.17825829
93590,-0.44352989
93591,-0.80599545
93592,-0.60733846
93593,-0.17797612
93594,-0.27325494
93595,-0.028421628
93596,-0.9526098
93597,-1.0049538
93598,-0.7666406
93599,-0.087031446
93600,-0.38024574
93601,0.2266586
93602,-0.88595078
93603,-0.29753553
93604,0.018344059
93605,0.34769034
93606,0.043289792
93607,0.77688369
93608,-0.34032895
93609,-0.48236438
93610,0.13195535
93611,-1.0361386
93612,-0.3013072
93613,-0.12119353
93614,0.30577867
93615,0.22841696
93616,0.22304712
93617,-0.30170425
93618,0.76587746
93619,0.3425158
93620,0.33925951
93621,-0.070218625
93622,0.84309844
93623,0.36536456
93624,1.2209244
93625,1.1405393
93626,1.3594105
93627,1.1178209
93628,1.3119645
93629,1.0499366
93630,1.4938647
93631,1.0870295
93632,2.4973965
93633,1.9671082
93634,1.6888137
93635,1.1231319
93636,0.93655443
93637,1.1845679
93638,1.6623269
93639,1.4719348
93640,0.82423477
93641,2.1399201
93642,1.486803
93643,1.1534126
93644,2.0542708
93645,1.8053314
93646,2.2539484
93647,2.6225498
93648,1.7720854
93649,1.3499412
93650,2.6029861
93651,2.0018731
93652,-1.3983039
93653,-0.80318469
93654,0.2972094
93655,-0.49698774
93656,-0.5394243
93657,-1.0134134
93658,-0.41746326
93659,-1.1561356
93660,-0.92415653
93661,-0.16968984
93662,-0.5731261
93663,0.21454548
93664,-0.79783109
93665,-1.2228713
93666,-0.74474109
93667,-0.21774592
93668,-0.54217723
93669,0.096577176
93670,-0.62719586
93671,-0.87840919
93672,0.57529052
93673,-0.096306754
93674,-0.17061827
93675,-1.363551
93676,-1.1926593
93677,-1.1627798
93678,-0.77875368
93679,-0.32642871
93680,-1.0906369
93681,0.1457992
93682,0.016011912
93683,-0.46678923
93684,-0.93157879
93685,-1.248256
93686,-0.47437908
93687,-0.88908912
93688,-0.95603643
93689,-1.765025
93690,-0.57468003
93691,0.084432184
93692,-0.56145979
93693,-0.73482135
93694,-0.72902855
93695,-0.84366652
93696,-0.35911058
93697,-0.27028665
93698,-0.94993034
93699,-0.63758581
93700,-0.82569743
93701,-0.1262037
93702,-0.28343447
93703,-1.2018207
93704,-0.29158403
93705,-1.4143053
93706,-0.54736853
93707,-0.47395528
93708,-0.50609998
93709,-0.76065374
93710,-1.3278637
93711,-0.83367631
93712,-0.71869175
93713,-0.68780234
93714,-0.95155706
93715,-1.4460369
93716,0.19500404
93717,2.3822596
93718,2.3580842
93719,1.9431605
93720,2.1814834
93721,2.3736777
93722,2.0609316
93723,1.9955667
93724,2.1841906
93725,1.4291676
93726,1.3194447
93727,1.2528997
93728,1.0442178
93729,1.3318215
93730,1.2989591
93731,3.087551
93732,1.7083919
93733,1.3559266
93734,1.1506354
93735,1.5866638
93736,1.1963946
93737,0.89824919
93738,1.1911501
93739,1.6268516
93740,0.50068189
93741,1.3276036
93742,1.4762113
93743,0.76124376
93744,0.6785213
93745,0.54895171
93746,0.67450573
93747,0.58036925
93748,0.23546669
93749,-0.15807494
93750,0.51675105
93751,0.15549469
93752,0.12421604
93753,0.17060194
93754,0.34921535
93755,1.1129652
93756,0.470492
93757,-0.39369184
93758,0.18193299
93759,0.054515276
93760,0.23036699
93761,-0.40949884
93762,-0.56992685
93763,-0.57193253
93764,-0.11030261
93765,-0.035265987
93766,-0.83293672
93767,-0.3178677
93768,-0.26162153
93769,-0.76997207
93770,-0.23476044
93771,-0.68767463
93772,-1.4976952
93773,-0.15486332
93774,-0.52449954
93775,-0.47389344
93776,-0.97468025
93777,-0.82684493
93778,-0.31968432
93779,-0.60993075
93780,-0.51497782
93781,-0.8749791
93782,-0.0067539975
93783,-0.88778352
93784,-0.030093323
93785,-0.25500274
93786,0.57923661
93787,0.18000489
93788,-1.2257803
93789,-0.23797959
93790,-0.60642679
93791,-0.019038938
93792,-1.7566618
93793,-0.90068611
93794,-0.58404276
93795,-1.0028425
93796,-1.4191326
93797,-0.41701501
93798,0.36158699
93799,-0.68610619
93800,-0.41671337
93801,-1.0442604
93802,-0.77923835
93803,-1.3384613
93804,-0.91085115
93805,-0.55193861
93806,0.45394415
93807,-0.44101684
93808,-1.1440056
93809,-0.35347511
93810,0.18557934
93811,-0.62160643
93812,-0.73835738
93813,-0.26461347
93814,-1.0555144
93815,-0.20625037
93816,-0.37828227
93817,-1.0584991
93818,-0.5181169
93819,-0.13559865
93820,-0.83514872
93821,-0.94862863
93822,-0.28292411
93823,-0.26505423
93824,-1.0451444
93825,-0.8593208
93826,-0.8879659
93827,-1.1227952
93828,-1.1365844
93829,-1.3012585
93830,-1.208106
93831,-0.98356723
93832,-0.94175707
93833,-1.5173889
93834,-1.1787272
93835,-1.1957009
93836,-1.0701039
93837,-1.7421752
93838,-0.84844203
93839,0.39603177
93840,0.25294501
93841,1.0815775
93842,0.66548885
93843,0.95817506
93844,0.7755074
93845,1.1091451
93846,0.59199368
93847,0.4665762
93848,1.0452788
93849,0.87663805
93850,0.65961331
93851,0.92674561
93852,1.0261405
93853,0.9378387
93854,0.48199221
93855,0.45546071
93856,0.56418516
93857,0.94280813
93858,0.66141948
93859,1.0033134
93860,0.88962528
93861,0.76335977
93862,1.2211035
93863,1.1896051
93864,1.0011021
93865,0.84049712
93866,1.2381262
93867,0.6789894
93868,0.29906005
93869,0.98383607
93870,0.71653441
93871,1.0215238
93872,0.58778405
93873,0.69332329
93874,0.93681573
93875,0.93606943
93876,0.67247869
93877,0.85883794
93878,0.9463244
93879,1.3723497
93880,0.42061527
93881,0.29072331
93882,0.89772418
93883,0.97429789
93884,0.89656483
93885,0.66446604
93886,0.69654894
93887,0.31366516
93888,1.1969561
93889,1.0731378
93890,0.96836269
93891,0.81492623
93892,1.1919966
93893,0.61494043
93894,1.1269623
93895,1.2716407
93896,1.8105431
93897,0.67798323
93898,0.84334147
93899,1.053618
93900,0.99561511
93901,1.4055575
93902,0.25381291
93903,1.0925711
93904,1.1549313
93905,1.4416049
93906,1.2655565
93907,0.56613732
93908,0.6208954
93909,-1.2808574
93910,-0.94019738
93911,-1.1263501
93912,-1.1451097
93913,-1.6733131
93914,-0.83596872
93915,-0.63508983
93916,-0.40571364
93917,-0.77729833
93918,-0.76702556
93919,-1.127701
93920,-1.1775525
93921,-0.73997658
93922,-0.97109674
93923,-1.0777791
93924,-0.85129613
93925,-1.2877843
93926,-0.73196173
93927,-1.1208432
93928,-0.92890757
93929,-0.39332079
93930,-1.0968157
93931,-0.67089394
93932,-0.92607917
93933,-0.3597741
93934,-0.76773466
93935,-1.1078516
93936,-1.3449148
93937,-0.83749635
93938,-1.458629
93939,-1.521803
93940,-0.67997499
93941,-1.3806013
93942,-1.1164195
93943,-0.70635694
93944,-1.5150412
93945,-1.608872
93946,-0.9589398
93947,-0.86156829
93948,-1.4781633
93949,-1.0771157
93950,-0.60916083
93951,-1.20353
93952,-0.94204275
93953,-1.4082794
93954,-1.2673917
93955,-1.0834961
93956,-1.1481071
93957,-0.81684857
93958,-1.2783062
93959,-0.89673845
93960,-1.2446931
93961,-1.3608222
93962,-0.53420026
93963,-1.0866876
93964,-1.107624
93965,-1.2518398
93966,-1.1847916
93967,-0.72574845
93968,-1.2835631
93969,-1.3392319
93970,-1.1847255
93971,-1.5564589
93972,-0.9584561
93973,-1.266404
93974,-0.35244588
93975,-0.79999802
93976,-1.3806501
93977,-0.42592123
93978,-1.0501834
93979,-1.258948
93980,0.59343355
93981,0.87190384
93982,0.80837066
93983,1.1113173
93984,0.85609338
93985,0.87515614
93986,0.44266266
93987,0.57536196
93988,0.69028724
93989,1.3462484
93990,0.27307504
93991,0.50350408
93992,0.70223634
93993,0.75047518
93994,0.71544222
93995,0.40075097
93996,1.6165529
93997,1.1555897
93998,0.2082247
93999,0.79489394
94000,1.398556
94001,0.99274843
94002,0.9436466
94003,1.0007725
94004,0.79320027
94005,0.52733703
94006,1.0727014
94007,1.5657439
94008,0.3774493
94009,0.92638744
94010,1.0143206
94011,1.1470902
94012,0.86532917
94013,1.0494858
94014,1.4950181
94015,0.8759446
94016,0.39165337
94017,0.28854486
94018,0.58084028
94019,1.0356949
94020,1.0349007
94021,1.077609
94022,0.70776189
94023,0.31869999
94024,1.1577649
94025,0.89923249
94026,0.67815326
94027,1.1190656
94028,1.032089
94029,0.65234939
94030,1.011036
94031,0.9156365
94032,0.82847543
94033,0.15721179
94034,0.50979958
94035,0.64225492
94036,1.1836781
94037,0.86198217
94038,0.89719188
94039,0.59543338
94040,0.42888478
94041,1.0176654
94042,1.0364139
94043,0.61983534
94044,0.57988551
94045,0.58668973
94046,0.7508275
94047,1.1325667
94048,0.904304
94049,0.39961819
94050,0.85238138
94051,1.1704082
94052,0.92338426
94053,-0.8799652
94054,-0.68560868
94055,-1.1788462
94056,-1.1101872
94057,-1.1133857
94058,-1.0535202
94059,-1.0952734
94060,-1.0305339
94061,-0.68508291
94062,-1.4486884
94063,-1.3030913
94064,-1.2373541
94065,-1.176774
94066,-1.3194784
94067,-1.5101139
94068,-1.1113951
94069,-1.2176895
94070,-1.0483264
94071,-1.1975945
94072,-0.96343642
94073,-1.3293418
94074,-1.4373164
94075,-1.0601764
94076,-0.68078693
94077,-1.363184
94078,-1.0805352
94079,-0.80494625
94080,-0.72364675
94081,-0.7715494
94082,-1.2666247
94083,-0.96711189
94084,-1.270587
94085,-1.7341985
94086,-1.5330547
94087,-1.6758805
94088,-0.69717137
94089,-1.5085232
94090,-0.80408851
94091,-0.62887287
94092,-1.0264065
94093,-0.70361032
94094,-1.0129717
94095,-1.3904947
94096,-1.2981208
94097,-1.6592538
94098,-1.8705023
94099,-0.66700195
94100,-1.2249961
94101,-1.0485521
94102,-1.5638848
94103,-1.7801047
94104,-1.0614316
94105,-1.0801064
94106,0.45094652
94107,0.409875
94108,0.33030646
94109,0.53097804
94110,0.66926649
94111,0.31531161
94112,0.30483713
94113,0.25784698
94114,0.54561053
94115,0.72475125
94116,0.65445846
94117,0.80897368
94118,0.37675609
94119,0.48560606
94120,0.73121095
94121,0.69046665
94122,1.436443
94123,0.51094733
94124,0.97834183
94125,0.62861319
94126,1.8166645
94127,0.95269923
94128,0.64114222
94129,0.68209031
94130,0.6905482
94131,0.76521804
94132,0.90465876
94133,1.3818856
94134,1.0947453
94135,0.65598878
94136,0.39194467
94137,0.94911115
94138,1.0557417
94139,0.70303182
94140,0.89022449
94141,0.9225614
94142,0.47196498
94143,0.84729548
94144,1.1673253
94145,0.8220153
94146,0.92152954
94147,0.63875462
94148,0.55904817
94149,0.43521388
94150,0.34176917
94151,1.2264421
94152,0.38871745
94153,-0.050343808
94154,0.65509233
94155,1.2124259
94156,1.1895206
94157,1.3757178
94158,0.032389483
94159,0.28093972
94160,0.98055889
94161,1.2683543
94162,0.97190562
94163,0.96081433
94164,0.37143333
94165,0.092479458
94166,0.57954242
94167,-0.029228391
94168,0.81651221
94169,0.78348097
94170,1.3827049
94171,0.85103157
94172,0.71968504
94173,0.95967765
94174,0.76875925
94175,0.20047714
94176,-0.011632036
94177,0.88969997
94178,0.95349599
94179,0.80781107
94180,0.48736597
94181,0.93440594
94182,0.99469913
94183,0.58229929
94184,0.86542298
94185,0.61703554
94186,-0.89991782
94187,-1.1472621
94188,-1.1089451
94189,-1.004876
94190,-1.0470552
94191,-1.31174
94192,-0.6558151
94193,-0.95156649
94194,-1.1168877
94195,-0.9980604
94196,-1.0220958
94197,-1.3752054
94198,-1.2875174
94199,-1.4877935
94200,-0.8477489
94201,-1.7516164
94202,-1.1862996
94203,-1.8952564
94204,-1.8444379
94205,-1.0861402
94206,-1.3816839
94207,-1.2777455
94208,-0.33542376
94209,-1.4389124
94210,-1.3303743
94211,-0.81225049
94212,-1.1235101
94213,-0.44421962
94214,-0.10148333
94215,-1.2198325
94216,0.0077565474
94217,-1.0394701
94218,-0.87589729
94219,-1.0116521
94220,-0.85591486
94221,-0.44290492
94222,-0.31530796
94223,-0.89960307
94224,-0.72396752
94225,-0.40409709
94226,-0.22935427
94227,-0.50239185
94228,-1.3160502
94229,-0.5585698
94230,-1.0185029
94231,-1.1527003
94232,1.0542664
94233,1.0537521
94234,1.7306595
94235,1.2538957
94236,1.4964502
94237,1.1278517
94238,1.0416899
94239,1.2075282
94240,1.7564534
94241,1.932714
94242,1.1935791
94243,1.5600382
94244,1.4231447
94245,1.1785317
94246,1.6930622
94247,1.4902487
94248,1.5982801
94249,0.91342284
94250,1.2862583
94251,1.3321705
94252,1.9622402
94253,1.0234537
94254,0.89267913
94255,1.4087941
94256,0.92675068
94257,1.4551008
94258,1.9137113
94259,1.3837447
94260,1.9088925
94261,0.81558685
94262,1.5326233
94263,1.1708526
94264,0.98606941
94265,1.2655543
94266,1.3728538
94267,1.2841652
94268,1.4208942
94269,1.2648509
94270,1.2292695
94271,1.8153936
94272,1.3507984
94273,0.739475
94274,-0.59082428
94275,-0.40179203
94276,-0.70661774
94277,-0.44105177
94278,-0.77080432
94279,-0.74908897
94280,-1.0552208
94281,-0.91748088
94282,-0.94887293
94283,-1.1719975
94284,-0.42529302
94285,-1.2837341
94286,-0.45176266
94287,-0.65930608
94288,-0.90166053
94289,-0.42616954
94290,-0.22686955
94291,-0.85192383
94292,-0.68019659
94293,-0.3431984
94294,-0.82941226
94295,-0.95530959
94296,-0.42357614
94297,-0.73761018
94298,-0.56430231
94299,-0.23689794
94300,-0.10735208
94301,-0.44374474
94302,-0.45586275
94303,-0.90644201
94304,-0.6188133
94305,0.22688799
94306,-1.3005502
94307,-0.45118143
94308,-0.59588866
94309,-0.68155856
94310,-0.83718371
94311,-0.73489609
94312,-0.64383321
94313,-0.98993345
94314,-0.7306475
94315,-0.14686523
94316,-0.56681653
94317,-0.63439687
94318,-0.68042154
94319,-0.33099054
94320,-0.78312185
94321,-0.5609144
94322,-0.58426378
94323,-0.35937268
94324,-1.0042923
94325,-0.17074138
94326,-0.44158863
94327,-0.17179434
94328,-0.09417521
94329,-0.53601535
94330,-0.84603676
94331,-0.56063998
94332,-0.71169371
94333,-0.74969323
94334,-0.24636017
94335,-1.1009494
94336,-1.511327
94337,-2.0466958
94338,-1.7143992
94339,-2.0727644
94340,-1.1406346
94341,-1.9333325
94342,-1.6966341
94343,-1.4157087
94344,-1.925208
94345,-1.4178211
94346,-1.020715
94347,-1.0632872
94348,-1.4551018
94349,-1.8076498
94350,-1.158346
94351,-1.2438479
94352,-1.6619037
94353,-1.0618002
94354,-1.2142617
94355,-1.4958838
94356,-1.3528252
94357,-1.1179931
94358,-1.9694367
94359,-1.6147106
94360,0.90285561
94361,-0.13268473
94362,0.089366016
94363,0.54734571
94364,0.0064775623
94365,0.97265541
94366,0.18598389
94367,1.0335691
94368,0.92567283
94369,0.37547502
94370,0.9413255
94371,0.79332704
94372,0.39194134
94373,1.3386297
94374,1.0182127
94375,0.71538836
94376,0.023337466
94377,0.4973481
94378,0.28410824
94379,0.64621738
94380,0.58244863
94381,0.38919288
94382,0.74751635
94383,0.68093324
94384,0.60317044
94385,0.79874048
94386,0.11838771
94387,1.1510289
94388,0.65854643
94389,0.28711218
94390,0.32267001
94391,0.84985771
94392,0.71514784
94393,0.73948489
94394,0.53388014
94395,1.0649029
94396,0.70370866
94397,0.42387002
94398,0.55120975
94399,0.48840655
94400,0.84195772
94401,0.29404777
94402,0.76763352
94403,1.0902801
94404,0.58600218
94405,0.016363439
94406,0.25065099
94407,0.58142453
94408,0.6454037
94409,0.53641627
94410,0.84125108
94411,0.56552058
94412,0.84426642
94413,0.23919753
94414,0.81433149
94415,0.95444825
94416,0.25168113
94417,0.61576119
94418,0.38393544
94419,0.49985311
94420,0.57938837
94421,0.056411059
94422,0.19895829
94423,0.15823178
94424,0.98759858
94425,1.0385886
94426,0.98604949
94427,1.1385308
94428,0.3468515
94429,0.90439356
94430,-0.014255455
94431,0.90827178
94432,0.63454859
94433,0.36375837
94434,0.51960844
94435,0.29770225
94436,0.50369389
94437,-0.12171222
94438,0.6461992
94439,0.58214521
94440,0.90176653
94441,0.51308328
94442,0.61075766
94443,0.28996296
94444,0.96138552
94445,0.44366299
94446,0.68012028
94447,1.2223824
94448,0.083957439
94449,0.33362513
94450,0.92082927
94451,0.42713084
94452,-0.17345786
94453,-1.1188568
94454,-1.6786564
94455,-1.9241456
94456,-1.5147132
94457,-1.1488474
94458,-1.1150901
94459,-1.4731421
94460,-1.9732924
94461,-2.1252164
94462,-1.6006476
94463,-1.7324669
94464,-1.4684415
94465,-0.68970987
94466,-0.40098409
94467,0.37920243
94468,-0.76749404
94469,-0.97480911
94470,-0.1262244
94471,-0.48878924
94472,-0.22037292
94473,-0.81151218
94474,-0.56965188
94475,-0.14664255
94476,-1.1529543
94477,-1.1560338
94478,-0.339422
94479,-0.95089009
94480,-0.51348952
94481,-0.10515327
94482,-0.75603277
94483,-1.3895115
94484,0.021562594
94485,-0.63767721
94486,-0.25140759
94487,-0.9746929
94488,-2.0998903
94489,-0.62109967
94490,-0.63080129
94491,-1.6497236
94492,-0.59685157
94493,-0.52999582
94494,-0.65824865
94495,-1.352902
94496,0.99029367
94497,0.23305134
94498,-0.76606345
94499,-0.16540677
94500,-0.14624578
94501,-0.051334597
94502,0.65336694
94503,0.77669841
94504,-0.56615453
94505,1.4487695
94506,-0.31380964
94507,0.4384102
94508,0.63645081
94509,0.017143538
94510,0.13956366
94511,0.53583594
94512,-0.12024542
94513,1.137619
94514,0.33996322
94515,0.13475368
94516,2.1183559
94517,1.4743904
94518,1.4944129
94519,1.4011363
94520,0.58430057
94521,2.1304619
94522,1.0090382
94523,1.2645908
94524,1.1905446
94525,1.4829958
94526,1.1562996
94527,1.8603789
94528,1.6389531
94529,2.1443901
94530,1.7486347
94531,2.0429805
94532,1.7413586
94533,2.2250223
94534,2.228536
94535,2.2659175
94536,1.9736458
94537,2.4843279
94538,2.6302946
94539,-0.28989032
94540,-0.83204451
94541,-1.3503955
94542,0.53295417
94543,-0.49259337
94544,-0.67008663
94545,-0.72518167
94546,-0.25365906
94547,-1.0834141
94548,0.02990233
94549,0.015072123
94550,-0.37204692
94551,-0.35643457
94552,-0.25450749
94553,-0.7025626
94554,-0.92719092
94555,-0.43535724
94556,-0.35127364
94557,-0.77837015
94558,-0.4293274
94559,-0.36643606
94560,-0.49474995
94561,-0.42253776
94562,-0.16019241
94563,-0.43446635
94564,-1.1145435
94565,-1.0097404
94566,-1.0009618
94567,-0.51297042
94568,-0.18029735
94569,-1.1574084
94570,-0.088258764
94571,-0.41699454
94572,0.51165022
94573,-0.45678011
94574,-0.7680022
94575,-0.48564898
94576,-0.18767308
