Time,root.DistalPhalanxTW.d0.s0
39848,0.65371138
39849,0.99934929
39850,1.3663776
39851,1.7107982
39852,1.6807125
39853,1.5092413
39854,1.5755864
39855,1.6033244
39856,1.4534175
39857,1.4559391
39858,1.1369958
39859,0.86031155
39860,0.60040924
39861,0.35554978
39862,0.034171741
39863,-0.24477326
39864,-0.57867252
39865,-0.72970977
39866,-0.80388062
39867,-0.59501968
39868,-0.29694502
39869,-0.070171777
39870,0.31016035
39871,0.61327827
39872,0.83526911
39873,0.9790023
39874,0.95335119
39875,1.1968194
39876,1.2515128
39877,1.3632473
39878,1.4222883
39879,1.3495087
39880,1.5528917
39881,1.4554174
39882,1.3947243
39883,1.2498607
39884,0.88100635
39885,0.52197769
39886,0.17068784
39887,-0.13138664
39888,-0.42772223
39889,-0.59910646
39890,-0.46467723
39891,-0.5140665
39892,-0.65823446
39893,-0.75066542
39894,-0.92318004
39895,-1.1152591
39896,-1.342241
39897,-1.4368806
39898,-1.513147
39899,-1.335563
39900,-1.1363017
39901,-0.86970399
39902,-0.78727261
39903,-0.64666972
39904,-0.60093247
39905,-0.51432735
39906,-0.66614717
39907,-0.78814214
39908,-1.0294365
39909,-1.0859559
39910,-1.2032554
39911,-1.3237287
39912,-1.3538318
39913,-1.3063034
39914,-1.2954516
39915,-1.1683873
39916,-1.0632612
39917,-0.85100911
39918,-0.71684073
39919,-0.64101778
39920,-0.88891834
39921,-0.85830012
39922,-0.63044744
39923,-0.37977631
39924,-0.054675515
39925,0.28088028
39926,0.4621833
39927,0.83698685
39928,1.1858188
39929,1.3634709
39930,1.4599722
39931,1.5889173
39932,1.5438612
39933,1.3850447
39934,1.1927888
39935,0.94236664
39936,0.61228727
39937,0.19558074
39938,-0.13632411
39939,-0.36815964
39940,-0.44192549
39941,-0.42657489
39942,-0.67566948
39943,-0.85937881
39944,-0.89008001
39945,-0.70064532
39946,-0.41910703
39947,-0.14769185
39948,0.15434156
39949,0.4754595
39950,0.84254625
39951,1.1722937
39952,1.5030369
39953,1.5046134
39954,1.5418698
39955,1.5000497
39956,1.3126065
39957,1.3522691
39958,1.4322582
39959,1.6408604
39960,1.7016819
39961,1.7376106
39962,1.4384814
39963,1.0531399
39964,0.78512672
39965,0.36750745
39966,0.098166666
39967,-0.3055126
39968,-0.57991493
39969,-0.81042284
39970,-0.1684359
39971,-0.2162302
39972,-0.42474942
39973,-0.68039912
39974,-0.84734726
39975,-1.1661253
39976,-1.3788182
39977,-1.4145063
39978,-1.5498819
39979,-1.3432546
39980,-1.1603916
39981,-0.9204493
39982,-0.62231577
39983,-0.34749856
39984,-0.16461899
39985,-0.14777482
39986,-0.35413666
39987,-0.55162004
39988,-0.73591021
39989,-0.98251551
39990,-1.1122073
39991,-1.3047702
39992,-1.4762074
39993,-1.4469002
39994,-1.303343
39995,-1.1013374
39996,-0.81224832
39997,-0.66056781
39998,-0.40375643
39999,-0.29223641
40000,-1.0326078
40001,-1.0030659
40002,-0.7886077
40003,-0.40514849
40004,-0.093068902
40005,0.22380127
40006,0.52582064
40007,0.91316555
40008,1.0646011
40009,1.3505986
40010,1.4826057
40011,1.5376441
40012,1.4686598
40013,1.3160532
40014,1.1254946
40015,0.86978419
40016,0.65995685
40017,0.52800302
40018,0.24307004
40019,0.016315979
40020,-0.3174809
40021,-0.60773674
40022,-0.88340793
40023,-1.0088679
40024,-0.9569167
40025,-0.65979436
40026,-0.42718515
40027,-0.10451306
40028,0.22704821
40029,0.5634533
40030,0.87148751
40031,1.1855366
40032,1.3828552
40033,1.434487
40034,1.6156773
40035,1.5538788
40036,1.5321083
40037,1.5105507
40038,1.5432331
40039,1.608864
40040,1.6657122
40041,1.4403953
40042,1.2039004
40043,0.8946952
40044,0.54333287
40045,0.23535188
40046,-0.11659597
40047,-0.41435705
40048,-0.71972983
40049,-0.94680326
40050,-0.083221601
40051,0.011844772
40052,-0.2314634
40053,-0.48376721
40054,-0.7510815
40055,-1.0158941
40056,-1.274745
40057,-1.5478612
40058,-1.5770358
40059,-1.4394078
40060,-1.2287554
40061,-0.86967494
40062,-0.66085894
40063,-0.34547917
40064,-0.14432809
40065,-0.04058545
40066,-0.1878159
40067,-0.37991811
40068,-0.62397148
40069,-0.82549516
40070,-1.1403959
40071,-1.4078166
40072,-1.5575914
40073,-1.5068592
40074,-1.247279
40075,-1.0655032
40076,-0.90560428
40077,-0.71850557
40078,-0.40621306
40079,-0.19697123
40080,-1.0094851
40081,-0.84540285
40082,-0.60937995
40083,-0.77242625
40084,-0.68155081
40085,-0.32127201
40086,0.064387463
40087,0.39767413
40088,0.72071646
40089,1.0409963
40090,1.1314688
40091,1.3306006
40092,1.421476
40093,1.4894455
40094,1.4344253
40095,1.3047595
40096,1.1435549
40097,1.0173422
40098,0.77475828
40099,0.64566796
40100,0.47974403
40101,0.3627973
40102,0.028244477
40103,-0.31983319
40104,-0.6835076
40105,-0.99342794
40106,-1.0737137
40107,-0.83884186
40108,-0.536576
40109,-0.25623765
40110,0.11681781
40111,0.50443407
40112,0.90039544
40113,1.2838104
40114,1.4952583
40115,1.5084379
40116,1.3802108
40117,1.4084691
40118,1.4259651
40119,1.5029704
40120,1.5236317
40121,1.5282935
40122,1.5289266
40123,1.2525593
40124,0.84825285
40125,0.44860812
40126,0.048100098
40127,-0.32507047
40128,-0.6733208
40129,-0.94151557
40130,0.083725111
40131,0.087235815
40132,-0.053134793
40133,-0.37669509
40134,-0.72471521
40135,-0.99780194
40136,-1.3622821
40137,-1.661089
40138,-1.7191538
40139,-1.5591117
40140,-1.2238107
40141,-0.8841357
40142,-0.53991405
40143,-0.15431213
40144,0.23704504
40145,0.13431378
40146,0.068358587
40147,-0.20852661
40148,-0.49387203
40149,-0.82341779
40150,-1.1389783
40151,-1.421964
40152,-1.6167851
40153,-1.5644641
40154,-1.4979909
40155,-1.2813057
40156,-0.99665089
40157,-0.65168105
40158,-0.26446766
40159,-0.0060568277
40160,-0.98044252
40161,-0.89668079
40162,-0.6377533
40163,-0.36833284
40164,-0.19353101
40165,-0.019457015
40166,0.2206074
40167,0.50652546
40168,0.82204216
40169,1.0734487
40170,1.2490997
40171,1.3973961
40172,1.4745467
40173,1.5273148
40174,1.4250539
40175,1.3022923
40176,1.1445946
40177,0.93819258
40178,0.62904444
40179,0.4070546
40180,0.14291096
40181,-0.18855747
40182,-0.33515568
40183,-0.64557753
40184,-0.745291
40185,-0.89516446
40186,-0.78853656
40187,-0.57479552
40188,-0.25485116
40189,0.048959525
40190,0.36071574
40191,0.72578591
40192,1.0289294
40193,1.3817477
40194,1.6561417
40195,1.6226612
40196,1.5239789
40197,1.4904378
40198,1.4982014
40199,1.4913476
40200,1.59282
40201,1.6301822
40202,1.4593228
40203,1.2580156
40204,0.87626591
40205,0.52193131
40206,0.19677079
40207,-0.20093067
40208,-0.53634155
40209,-0.85325327
40210,-0.17824647
40211,-0.31016666
40212,-0.49085183
40213,-0.65983097
40214,-0.95794028
40215,-1.1718026
40216,-1.3846702
40217,-1.510792
40218,-1.5070073
40219,-1.3410486
40220,-1.1652521
40221,-0.91712083
40222,-0.72539682
40223,-0.51001816
40224,-0.28390392
40225,-0.11692632
40226,-0.18079389
40227,-0.3623282
40228,-0.59990585
40229,-0.84088006
40230,-1.1403237
40231,-1.3540526
40232,-1.465836
40233,-1.4854148
40234,-1.3376157
40235,-1.1257064
40236,-1.0077364
40237,-0.73012776
40238,-0.44141966
40239,-0.2065714
40240,-0.7732925
40241,-0.74362561
40242,-0.52300708
40243,-0.24120473
40244,0.052689029
40245,0.32768584
40246,0.49068851
40247,0.75921014
40248,0.97388209
40249,1.2722027
40250,1.3625249
40251,1.4004509
40252,1.3913989
40253,1.3757395
40254,1.1960203
40255,1.05317
40256,0.92974517
40257,0.75015811
40258,0.44866593
40259,0.25645889
40260,0.068810898
40261,-0.26307497
40262,-0.61088448
40263,-0.85707336
40264,-0.94488469
40265,-0.7552545
40266,-0.64636581
40267,-0.40579316
40268,-0.11619416
40269,0.25104088
40270,0.58926978
40271,0.91923952
40272,1.3260524
40273,1.507886
40274,1.4581328
40275,1.4182907
40276,1.2338803
40277,1.3701233
40278,1.3878309
40279,1.3912667
40280,1.4565471
40281,1.4935481
40282,1.5122468
40283,1.3638463
40284,1.0109492
40285,0.56297263
40286,0.21760783
40287,-0.1353554
40288,-0.43856548
40289,-0.68680263
40290,-0.17096888
40291,-0.2318884
40292,-0.39733578
40293,-0.70034764
40294,-0.89830306
40295,-1.2209387
40296,-1.3470064
40297,-1.5939882
40298,-1.6564538
40299,-1.5779984
40300,-1.3690088
40301,-1.0128741
40302,-0.68032745
40303,-0.34626117
40304,-0.12584086
40305,-0.035320522
40306,-0.17612259
40307,-0.36370451
40308,-0.68204536
40309,-0.90874263
40310,-1.1925933
40311,-1.4352803
40312,-1.5903541
40313,-1.6518881
40314,-1.4668633
40315,-1.2036936
40316,-0.98069639
40317,-0.71574271
40318,-0.42700267
40319,-0.27926291
40320,-0.94237804
40321,-0.81818153
40322,-0.56521721
40323,-0.33439345
40324,-0.052734498
40325,0.2978246
40326,0.62850125
40327,0.89694195
40328,1.0480156
40329,1.2745985
40330,1.3341357
40331,1.4227531
40332,1.4110219
40333,1.3432783
40334,1.1882943
40335,1.0691648
40336,0.9062498
40337,0.69745647
40338,0.51234584
40339,0.23421176
40340,0.038967136
40341,-0.19571194
40342,-0.51884317
40343,-0.77401054
40344,-0.92602045
40345,-0.82853583
40346,-0.62150494
40347,-0.34777693
40348,-0.038579952
40349,0.31748675
40350,0.64293117
40351,0.97355274
40352,1.3536326
40353,1.4298579
40354,1.4595439
40355,1.396647
40356,1.3550095
40357,1.417631
40358,1.4593236
40359,1.5509701
40360,1.573331
40361,1.5665566
40362,1.3238915
40363,1.0513752
40364,0.68324685
40365,0.36898287
40366,0.10687591
40367,-0.22688499
40368,-0.55668042
40369,-0.83756831
40370,0.014293063
40371,-0.10825116
40372,-0.26593391
40373,-0.58735778
40374,-0.84715154
40375,-1.1650505
40376,-1.4424136
40377,-1.6422075
40378,-1.7311828
40379,-1.4939758
40380,-1.231252
40381,-0.93075699
40382,-0.68550331
40383,-0.44267298
40384,-0.18888251
40385,-0.057415963
40386,-0.22930834
40387,-0.5035871
40388,-0.72367102
40389,-0.99403938
40390,-1.1897246
40391,-1.3767078
40392,-1.4888537
40393,-1.6241976
40394,-1.5025842
40395,-1.2803247
40396,-0.9974541
40397,-0.64028587
40398,-0.32420438
40399,-0.068926859
40400,-0.83957688
40401,-0.90317188
40402,-0.6207696
40403,-0.45107915
40404,-0.061958712
40405,0.25726172
40406,0.59220576
40407,0.7913196
40408,1.0794042
40409,1.2864577
40410,1.4903976
40411,1.4617526
40412,1.4724944
40413,1.3881941
40414,1.2610819
40415,0.99813957
40416,0.83895747
40417,0.71130043
40418,0.44680128
40419,0.18922986
40420,-0.19023847
40421,-0.50229765
40422,-0.65283954
40423,-0.7581566
40424,-0.71028521
40425,-0.63275691
40426,-0.44119352
40427,-0.15762365
40428,0.19249912
40429,0.51156388
40430,0.83747852
40431,0.90192975
40432,0.83989155
40433,1.0987862
40434,1.3180606
40435,1.4102227
40436,1.3685007
40437,1.397924
40438,1.4732728
40439,1.6048218
40440,1.6737878
40441,1.7511604
40442,1.5688599
40443,1.2208388
40444,0.80237283
40445,0.41947956
40446,0.14898676
40447,-0.28979539
40448,-0.62294911
40449,-0.92901464
40450,0.037753887
40451,0.01915021
40452,-0.14298979
40453,-0.37479629
40454,-0.60154321
40455,-0.8201948
40456,-1.1227575
40457,-1.310896
40458,-1.5568927
40459,-1.5728654
40460,-1.4793021
40461,-1.248344
40462,-1.0079441
40463,-0.72663154
40464,-0.5304756
40465,-0.49770511
40466,-0.65914456
40467,-0.81396763
40468,-0.9444269
40469,-1.1427623
40470,-1.4164077
40471,-1.6177788
40472,-1.5523313
40473,-1.3873579
40474,-1.1575519
40475,-0.92021876
40476,-0.67953855
40477,-0.50260901
40478,-0.2103211
40479,-0.10087854
40480,-0.98000206
40481,-0.88945221
40482,-0.69383967
40483,-0.38870691
40484,-0.070046097
40485,0.2318731
40486,0.59402065
40487,0.84856575
40488,0.98654153
40489,1.2139269
40490,1.3340207
40491,1.4307385
40492,1.3874591
40493,1.2793384
40494,1.1463384
40495,1.0494133
40496,0.72722792
40497,0.6045943
40498,0.18356603
40499,-0.14224755
40500,-0.45251164
40501,-0.79009099
40502,-0.98155701
40503,-1.0699818
40504,-0.9322133
40505,-0.66092659
40506,-0.38388657
40507,-0.044130286
40508,0.25540466
40509,0.52451444
40510,0.88132333
40511,1.1832425
40512,1.5287003
40513,1.6481722
40514,1.4743808
40515,1.4571208
40516,1.3632538
40517,1.3858523
40518,1.4992599
40519,1.5464785
40520,1.6443885
40521,1.6982415
40522,1.3638757
40523,1.037803
40524,0.66539279
40525,0.27364939
40526,-0.047343846
40527,-0.34739711
40528,-0.68990047
40529,-0.85830141
40530,-0.078028167
40531,0.014491279
40532,-0.23865436
40533,-0.49050422
40534,-0.78786223
40535,-0.93884775
40536,-1.2415444
40537,-1.4908856
40538,-1.5166978
40539,-1.4459165
40540,-1.2031372
40541,-0.94828111
40542,-0.6212754
40543,-0.31220344
40544,-0.094303296
40545,0.02729369
40546,-0.14903749
40547,-0.35812625
40548,-0.66564327
40549,-0.90831893
40550,-1.1461742
40551,-1.334634
40552,-1.5253174
40553,-1.5158685
40554,-1.3831484
40555,-1.2654388
40556,-0.98031305
40557,-0.72447216
40558,-0.49625753
40559,-0.20703707
40560,-0.97251418
40561,-0.84963636
40562,-0.58398477
40563,-0.34086839
40564,-0.027507108
40565,0.28565115
40566,0.60860512
40567,0.89156417
40568,1.0621517
40569,1.2589795
40570,1.4120565
40571,1.5113333
40572,1.4777843
40573,1.4392612
40574,1.3491711
40575,1.1794972
40576,1.034744
40577,0.85334566
40578,0.51724615
40579,0.39162756
40580,0.16150446
40581,-0.17053466
40582,-0.48267782
40583,-0.78030505
40584,-0.98291896
40585,-0.98170084
40586,-0.7929938
40587,-0.49130617
40588,-0.1654084
40589,0.17404094
40590,0.5218141
40591,0.85953777
40592,1.1978705
40593,1.4580913
40594,1.521535
40595,1.3548557
40596,1.3624182
40597,1.4095188
40598,1.4444382
40599,1.5260522
40600,1.6019309
40601,1.6074125
40602,1.4353023
40603,1.0407331
40604,0.65052874
40605,0.26687181
40606,-0.09105235
40607,-0.48496179
40608,-0.75208528
40609,-0.99738413
40610,-0.17794489
40611,-0.30417253
40612,-0.55815048
40613,-0.79700344
40614,-1.0222541
40615,-1.1495476
40616,-1.2893268
40617,-1.4298674
40618,-1.4326081
40619,-1.2163411
40620,-1.0053019
40621,-0.78751226
40622,-0.70442635
40623,-0.58195457
40624,-0.30625349
40625,-0.088768376
40626,0.042839301
40627,-0.16155103
40628,-0.3526943
40629,-0.70462937
40630,-1.0425561
40631,-1.2458298
40632,-1.4684919
40633,-1.5832489
40634,-1.5643833
40635,-1.3484564
40636,-1.0987418
40637,-0.80456594
40638,-0.50409642
40639,-0.23179593
40640,-0.94962666
40641,-0.95891838
40642,-0.7666683
40643,-0.47668924
40644,-0.26320093
40645,0.057750522
40646,0.40967437
40647,0.64561766
40648,0.97563961
40649,1.248252
40650,1.3991871
40651,1.4985753
40652,1.5191499
40653,1.4120185
40654,1.3369658
40655,1.1621377
40656,0.93924704
40657,0.66337148
40658,0.28213447
40659,0.049786191
40660,-0.3038522
40661,-0.62043434
40662,-0.90598877
40663,-0.94276849
40664,-0.98950362
40665,-0.85444185
40666,-0.62812213
40667,-0.33952577
40668,-0.03018896
40669,0.29347258
40670,0.62354983
40671,0.97315075
40672,1.3126856
40673,1.5219152
40674,1.4883987
40675,1.420536
40676,1.4583665
40677,1.4707002
40678,1.5250125
40679,1.5567592
40680,1.6586916
40681,1.5859064
40682,1.4664968
40683,1.0939431
40684,0.72631182
40685,0.36587056
40686,0.0065354521
40687,-0.35390581
40688,-0.65516767
40689,-0.87020459
40690,0.011623774
40691,-0.044071231
40692,-0.24284765
40693,-0.55600069
40694,-0.78586012
40695,-0.98402815
40696,-1.2854559
40697,-1.5472833
40698,-1.6314176
40699,-1.4075757
40700,-1.1789883
40701,-0.96594248
40702,-0.77789579
40703,-0.41690145
40704,-0.18079224
40705,0.0015024378
40706,-0.061825051
40707,-0.2650814
40708,-0.581387
40709,-0.88707349
40710,-1.1719642
40711,-1.4110048
40712,-1.474111
40713,-1.4587354
40714,-1.2951901
40715,-1.0470791
40716,-0.81002965
40717,-0.53686418
40718,-0.24312418
40719,-0.0031987295
40720,-0.79481169
40721,-0.70601418
40722,-0.67962126
40723,-0.40566276
40724,-0.20331705
40725,0.085597442
40726,0.25726872
40727,0.52630054
40728,0.89662252
40729,1.2081763
40730,1.3021351
40731,1.4360351
40732,1.4092317
40733,1.3031321
40734,1.0911677
40735,0.90805945
40736,0.73421809
40737,0.40512771
40738,0.031521283
40739,-0.23076568
40740,-0.51627841
40741,-0.60050115
40742,-0.7325244
40743,-0.87809601
40744,-0.76167391
40745,-0.57616101
40746,-0.32448987
40747,-0.014343745
40748,0.27269391
40749,0.60630041
40750,0.90348468
40751,1.241314
40752,1.6024865
40753,1.6199645
40754,1.5581464
40755,1.4059472
40756,1.4265923
40757,1.4299941
40758,1.4723987
40759,1.5647153
40760,1.688762
40761,1.7875302
40762,1.55451
40763,1.1543347
40764,0.75867553
40765,0.44418923
40766,0.040553527
40767,-0.28284771
40768,-0.61281785
40769,-0.67756847
40770,-0.36472441
40771,-0.55410826
40772,-0.7356329
40773,-0.96865305
40774,-1.1262481
40775,-1.3822242
40776,-1.5225994
40777,-1.5701711
40778,-1.3958547
40779,-1.1797964
40780,-0.92636572
40781,-0.65492922
40782,-0.37522292
40783,-0.13352244
40784,0.011521316
40785,0.23374969
40786,-0.012818821
40787,-0.25141081
40788,-0.48888843
40789,-0.78190848
40790,-0.95704016
40791,-1.1134622
40792,-1.3159604
40793,-1.4723238
40794,-1.5158369
40795,-1.4133151
40796,-1.1835501
40797,-0.93252407
40798,-0.66237788
40799,-0.38349271
40800,-0.90117739
40801,-0.8865697
40802,-0.69501417
40803,-0.40222735
40804,-0.11450452
40805,0.20983492
40806,0.54727259
40807,0.88461288
40808,1.1310933
40809,1.3294171
40810,1.4509044
40811,1.5110394
40812,1.5012522
40813,1.3758208
40814,1.3291249
40815,1.0750485
40816,0.83923165
40817,0.69982558
40818,0.43386821
40819,0.22249492
40820,-0.086068213
40821,-0.33741789
40822,-0.61481795
40823,-0.84337963
40824,-0.90843254
40825,-0.78855209
40826,-0.59061787
40827,-0.32505004
40828,-0.057339753
40829,0.25541092
40830,0.53344398
40831,0.90292118
40832,1.2507303
40833,1.5023721
40834,1.6055024
40835,1.5118671
40836,1.4117558
40837,1.4548971
40838,1.5053911
40839,1.562848
40840,1.5896288
40841,1.6747916
40842,1.3149068
40843,0.9490328
40844,0.61247159
40845,0.25151553
40846,-0.076719291
40847,-0.4189775
40848,-0.70377879
40849,-0.92498793
40850,-0.12745667
40851,-0.1601779
40852,-0.11133952
40853,-0.42116865
40854,-0.68327933
40855,-0.97285246
40856,-1.2725536
40857,-1.522087
40858,-1.616443
40859,-1.5282515
40860,-1.2655906
40861,-1.0457448
40862,-0.72301225
40863,-0.45028665
40864,-0.11474798
40865,-0.08874629
40866,-0.28137305
40867,-0.40266558
40868,-0.67641371
40869,-0.97056392
40870,-1.1997586
40871,-1.3946739
40872,-1.4453139
40873,-1.4664464
40874,-1.3083911
40875,-1.1373351
40876,-0.973242
40877,-0.72612856
40878,-0.44926411
40879,-0.21938774
40880,-0.9261423
40881,-0.83874214
40882,-0.63133657
40883,-0.29426477
40884,0.016617164
40885,0.33678254
40886,0.56313236
40887,0.82525738
40888,1.0125111
40889,1.1981798
40890,1.2517672
40891,1.3402995
40892,1.3101094
40893,1.1577252
40894,0.96224469
40895,0.69483641
40896,0.35066995
40897,0.22198491
40898,0.13669805
40899,-0.21184596
40900,-0.59042906
40901,-0.8646301
40902,-1.0441854
40903,-0.86953598
40904,-0.65684715
40905,-0.31592612
40906,-0.0022516109
40907,0.31859304
40908,0.65347605
40909,0.89590207
40910,1.2304077
40911,1.6073304
40912,1.7844704
40913,1.78281
40914,1.528157
40915,1.3415825
40916,1.2574278
40917,1.3874714
40918,1.4211333
40919,1.6247651
40920,1.8995699
40921,1.7520161
40922,1.3015053
40923,1.0222474
40924,0.78465178
40925,0.4808645
40926,0.11858402
40927,-0.2432436
40928,-0.6182039
40929,-0.79677798
40930,-0.43079923
40931,-0.31456757
40932,-0.39909968
40933,-0.55842762
40934,-0.70726452
40935,-0.92448185
40936,-1.0319584
40937,-1.093848
40938,-1.2046454
40939,-1.3297001
40940,-1.2601951
40941,-1.1305742
40942,-0.96931406
40943,-0.85361073
40944,-0.5979011
40945,-0.52076554
40946,-0.48974528
40947,-0.66424371
40948,-0.82402449
40949,-0.9613137
40950,-1.0643372
40951,-1.224435
40952,-1.2796979
40953,-1.3114049
40954,-1.1761007
40955,-1.1046409
40956,-1.0416947
40957,-0.92063262
40958,-0.72688804
40959,-0.55110653
40960,-0.52734278
40961,-0.43831459
40962,-0.26453084
40963,-0.014385264
40964,0.21736681
40965,0.47417889
40966,0.7654447
40967,1.0212871
40968,1.1899801
40969,1.3013108
40970,1.3956419
40971,1.3634305
40972,1.3645517
40973,1.2539482
40974,1.134345
40975,1.0258628
40976,0.7838988
40977,0.50954168
40978,0.24103291
40979,-0.011506545
40980,-0.24231924
40981,-0.39204296
40982,-0.42889057
40983,-0.27774265
40984,-0.098989315
40985,0.15927728
40986,0.40405934
40987,0.6106605
40988,0.77850499
40989,1.0583165
40990,1.2506756
40991,1.4183686
40992,1.4035811
40993,1.3123711
40994,1.320886
40995,1.3613699
40996,1.3719757
40997,1.3594609
40998,1.3371584
40999,1.3825816
41000,1.3748242
41001,1.2396456
41002,1.0105904
41003,0.77492932
41004,0.68450723
41005,0.42475582
41006,0.18473122
41007,-0.049414735
41008,-0.27016707
41009,-0.45043551
41010,-1.093299
41011,-1.093299
41012,-1.093299
41013,-1.093299
41014,-1.093299
41015,-1.093299
41016,-1.093299
41017,-1.093299
41018,-1.093299
41019,-1.093299
41020,-1.093299
41021,-1.093299
41022,-1.093299
41023,-1.093299
41024,-1.093299
41025,-1.093299
41026,-1.093299
41027,-1.093299
41028,-1.093299
41029,-1.093299
41030,-1.093299
41031,-1.093299
41032,-1.093299
41033,-1.093299
41034,-1.093299
41035,-1.093299
41036,-1.093299
41037,-1.093299
41038,-1.093299
41039,-1.093299
41040,-0.98174872
41041,-0.88397769
41042,-0.67327947
41043,-0.68060954
41044,-0.34337114
41045,0.0055512891
41046,0.37359804
41047,0.73684993
41048,1.0552947
41049,1.2866604
41050,1.4430169
41051,1.5574873
41052,1.5284425
41053,1.5198449
41054,1.3425453
41055,1.1324533
41056,0.82244091
41057,0.59465756
41058,0.39647007
41059,0.23553917
41060,-0.085330575
41061,-0.47624935
41062,-0.72106272
41063,-0.80229975
41064,-1.0185093
41065,-0.91820306
41066,-0.75280799
41067,-0.46136876
41068,-0.13030304
41069,0.22010744
41070,0.57184065
41071,0.8869235
41072,1.2529311
41073,1.4607634
41074,1.4877138
41075,1.5490549
41076,1.5722025
41077,1.5119085
41078,1.5481731
41079,1.5745173
41080,1.6382834
41081,1.5801939
41082,1.5881303
41083,1.2508919
41084,0.85021803
41085,0.45918902
41086,0.062097555
41087,-0.37462039
41088,-0.64996654
41089,-0.96565563
41090,-0.46406931
41091,-0.27111758
41092,-0.11294235
41093,-0.33124621
41094,-0.656029
41095,-0.77347549
41096,-0.91417979
41097,-1.234278
41098,-1.3977441
41099,-1.3590545
41100,-1.2465682
41101,-1.0202729
41102,-0.92448598
41103,-0.85790909
41104,-0.51929286
41105,-0.31906616
41106,-0.26604715
41107,-0.38795781
41108,-0.59209755
41109,-0.90569234
41110,-1.2029736
41111,-1.3041065
41112,-1.3871072
41113,-1.4024838
41114,-1.2358762
41115,-1.0240206
41116,-0.83162004
41117,-0.53075643
41118,-0.26825168
41119,-0.4359064
41120,-0.66813712
41121,-0.66360373
41122,-0.88789868
41123,-0.90435921
41124,-0.56457071
41125,-0.20341052
41126,0.15434964
41127,0.47789348
41128,0.84418073
41129,1.1133778
41130,1.2449002
41131,1.4076705
41132,1.5973174
41133,1.498932
41134,1.5234879
41135,1.3704859
41136,1.3583429
41137,1.1424131
41138,0.88287646
41139,0.72113153
41140,0.5675359
41141,0.22391561
41142,-0.084948675
41143,-0.285983
41144,-0.617946
41145,-0.83031381
41146,-0.68751198
41147,-0.8023579
41148,-0.58761545
41149,-0.31291351
41150,0.020614586
41151,0.33930122
41152,0.70612816
41153,0.9895191
41154,1.3488983
41155,1.4730269
41156,1.4168452
41157,1.316355
41158,1.4060514
41159,1.4195976
41160,1.4898652
41161,1.5081607
41162,1.425966
41163,1.4661728
41164,1.1074952
41165,0.72744589
41166,0.35187599
41167,-0.028065404
41168,-0.31577386
41169,-0.57460894
41170,-0.1177618
41171,-0.010255652
41172,-0.047494226
41173,-0.36704436
41174,-0.55237373
41175,-0.8261582
41176,-1.0480245
41177,-1.2863514
41178,-1.5843733
41179,-1.6598273
41180,-1.475858
41181,-1.2400461
41182,-1.0011795
41183,-0.74175077
41184,-0.51842726
41185,-0.27880513
41186,-0.20815978
41187,-0.33687572
41188,-0.55248167
41189,-0.81779301
41190,-1.0114876
41191,-1.3188407
41192,-1.5875305
41193,-1.548743
41194,-1.4728951
41195,-1.2372936
41196,-1.0771678
41197,-0.84045997
41198,-0.58837102
41199,-0.26828119
41200,-0.79800137
41201,-0.74485698
41202,-0.53241985
41203,-0.31970191
41204,-0.022809436
41205,0.27899731
41206,0.61064073
41207,0.93161316
41208,1.0287052
41209,1.2408615
41210,1.3835861
41211,1.4657247
41212,1.4304122
41213,1.3621739
41214,1.2521644
41215,1.0857108
41216,0.87453735
41217,0.66476797
41218,0.4783063
41219,0.32118988
41220,0.0046403051
41221,-0.33992064
41222,-0.62129804
41223,-0.66208653
41224,-0.76360143
41225,-0.71080807
41226,-0.46361999
41227,-0.19256257
41228,0.10636582
41229,0.41091052
41230,0.78867793
41231,1.099541
41232,1.4110359
41233,1.5526372
41234,1.5454764
41235,1.4549133
41236,1.4315354
41237,1.4469101
41238,1.4312546
41239,1.4805378
41240,1.4912088
41241,1.6311954
41242,1.5293997
41243,1.1869449
41244,0.81247707
41245,0.45822798
41246,0.14862859
41247,-0.16735935
41248,-0.50763786
41249,-0.71986438
41250,-0.51430724
41251,-0.65471512
41252,-0.69332729
41253,-0.71803908
41254,-0.97379204
41255,-1.1100579
41256,-1.2959088
41257,-1.3730559
41258,-1.3460976
41259,-1.2914649
41260,-1.0883649
41261,-0.91496113
41262,-0.75721287
41263,-0.58043935
41264,-0.47253589
41265,-0.48650647
41266,-0.62859925
41267,-0.75988062
41268,-0.95469656
41269,-1.1339974
41270,-1.225754
41271,-1.3348018
41272,-1.3638381
41273,-1.3523036
41274,-1.2534354
41275,-1.0529821
41276,-0.90969584
41277,-0.78185446
41278,-0.67374039
41279,-0.56899611
41280,-0.97459136
41281,-0.9093033
41282,-0.67922997
41283,-0.38060418
41284,-0.094141636
41285,0.22527796
41286,0.52430621
41287,0.7419927
41288,1.0234468
41289,1.2428326
41290,1.3833808
41291,1.4218829
41292,1.4505917
41293,1.4197364
41294,1.2435481
41295,1.136583
41296,0.90557059
41297,0.68099755
41298,0.43223216
41299,0.12779305
41300,-0.12844023
41301,-0.423265
41302,-0.74590428
41303,-0.9774533
41304,-0.9641721
41305,-0.83462449
41306,-0.61058807
41307,-0.30243738
41308,-0.0073442918
41309,0.33327156
41310,0.63064526
41311,0.96620799
41312,1.2509713
41313,1.495712
41314,1.5535322
41315,1.4488925
41316,1.453722
41317,1.4855611
