Time,root.Plane.d0.s0
22125,-0.30989241
22126,-0.42195515
22127,-0.55224245
22128,-0.60227588
22129,-0.49071011
22130,-0.3695583
22131,-0.23979918
22132,-0.1023305
22133,0.042030256
22134,0.11118562
22135,0.0541373
22136,-0.0078501839
22137,-0.068577155
22138,-0.2393108
22139,-0.42205829
22140,-0.59121143
22141,-0.77316573
22142,-0.92219036
22143,-1.0708323
22144,-1.202556
22145,-1.307133
22146,-1.3924995
22147,-1.4694984
22148,-1.5185426
22149,-1.5368054
22150,-1.5416494
22151,-1.5085741
22152,-1.4247342
22153,-1.2558095
22154,-1.0812415
22155,-0.90203424
22156,-0.71899986
22157,-0.53277494
22158,-0.35551713
22159,-0.17494295
22160,-0.0019703838
22161,0.13860367
22162,0.29178519
22163,0.44452516
22164,0.60784917
22165,0.80081185
22166,1.0074242
22167,1.2082842
22168,1.409749
22169,1.6117513
22170,1.8142332
22171,2.0120421
22172,2.2155134
22173,2.4146294
22174,2.6107459
22175,2.6735052
22176,2.7300564
22177,2.5165497
22178,2.306242
22179,2.0969698
22180,1.8883093
22181,1.6803929
22182,1.4726706
22183,1.2643825
22184,1.0560985
22185,0.84894414
22186,0.64146355
22187,0.43417509
22188,0.22711024
22189,0.019314296
22190,-0.04844937
22191,-0.0024696259
22192,-0.046548868
22193,-0.24080299
22194,-0.42189866
22195,-0.59297804
22196,-0.75809643
22197,-0.90849675
22198,-1.0464934
22199,-1.1741754
22200,-1.2892805
22201,-1.3762713
22202,-1.4547211
22203,-1.5214812
22204,-1.5233691
22205,-1.5140734
22206,-1.4756748
22207,-1.4123573
22208,-1.3430246
22209,-1.2401076
22210,-1.1158291
22211,-0.97630385
22212,-0.83963075
22213,-0.67976175
22214,-0.51242633
22215,-0.33625571
22216,-0.15342362
22217,0.035551373
22218,0.22836019
22219,0.40057376
22220,0.56505641
22221,0.64003587
22222,0.69393073
22223,0.70197963
22224,0.5992107
22225,0.62730011
22226,0.54699484
22227,0.4091973
22228,0.26065058
22229,0.11835052
22230,-0.016932293
22231,-0.13424251
22232,-0.28551494
22233,-0.43043086
22234,-0.29052057
22235,-0.087397371
22236,0.11642023
22237,0.31469427
22238,0.50259377
22239,0.69586353
22240,0.60917718
22241,0.41531425
22242,0.19849157
22243,-0.0087430597
22244,-0.21059353
22245,-0.4123415
22246,-0.53315916
22247,-0.52127809
22248,-0.35398911
22249,-0.20201944
22250,-0.29002962
22251,-0.47680221
22252,-0.55806933
22253,-0.41003038
22254,-0.25796582
22255,-0.041864276
22256,0.17037319
22257,0.39037763
22258,0.60340284
22259,0.72934774
22260,0.53651675
22261,0.34157307
22262,0.1421166
22263,-0.049882751
22264,-0.095110696
22265,0.041082757
22266,0.16693517
22267,0.29993322
22268,0.42263781
22269,0.4558427
22270,0.42076991
22271,0.35707059
22272,0.45487517
22273,0.41095971
22274,0.32938735
22275,0.17963056
22276,0.0032615801
22277,-0.16838872
22278,-0.33456824
22279,-0.51201191
22280,-0.6648986
22281,-0.82184687
22282,-0.96244382
22283,-1.0853739
22284,-1.2030134
22285,-1.3087867
22286,-1.385286
22287,-1.4624967
22288,-1.4980006
22289,-1.5110333
22290,-1.5177944
22291,-1.4529844
22292,-1.3976929
22293,-1.3247953
22294,-1.246521
22295,-1.1404803
22296,-1.0226989
22297,-0.89093648
22298,-0.75001635
22299,-0.59652881
22300,-0.44231966
22301,-0.25837702
22302,-0.078631119
22303,-0.0055990554
22304,-0.061802071
22305,-0.069428004
22306,0.1389842
22307,0.34384264
22308,0.54567952
22309,0.75630414
22310,0.96032347
22311,1.163383
22312,1.3696928
22313,1.5761656
22314,1.7802676
22315,1.9871066
22316,2.1895975
22317,2.3918417
22318,2.5931957
22319,2.7311688
22320,2.4119249
22321,2.2055147
22322,1.9560375
22323,1.7070243
22324,1.4585471
22325,1.2053568
22326,0.95394309
22327,0.76272998
22328,0.5892781
22329,0.4319733
22330,0.28107441
22331,0.09248506
22332,-0.10490759
22333,-0.11520602
22334,-0.12349011
22335,-0.34103148
22336,-0.5906138
22337,-0.84959241
22338,-1.0016126
22339,-1.2011835
22340,-1.4220239
22341,-1.5625434
22342,-1.6690111
22343,-1.7315039
22344,-1.7472709
22345,-1.7081095
22346,-1.5851982
22347,-1.3943547
22348,-1.2413904
22349,-1.2889916
22350,-1.3532794
22351,-1.3867394
22352,-1.3218745
22353,-1.1383239
22354,-0.93639947
22355,-0.75740645
22356,-0.56199109
22357,-0.40747581
22358,-0.56718043
22359,-0.37030693
22360,-0.12439073
22361,0.088823517
22362,0.077743333
22363,0.26171836
22364,0.39505749
22365,0.51984908
22366,0.623328
22367,0.75702856
22368,0.88927415
22369,0.92868639
22370,0.72838184
22371,0.53618667
22372,0.43128334
22373,0.52472411
22374,0.35934403
22375,0.13926423
22376,-0.074570091
22377,-0.23559788
22378,-0.36849521
22379,-0.49193189
22380,-0.59952939
22381,-0.67413742
22382,-0.49517884
22383,-0.32184222
22384,-0.066662275
22385,0.19186174
22386,0.39006989
22387,0.42005121
22388,0.69267685
22389,0.95669627
22390,1.2097751
22391,1.4582464
22392,1.7044387
22393,1.7590491
22394,1.655152
22395,1.3973137
22396,1.133388
22397,0.87561975
22398,0.6080082
22399,0.40554078
22400,0.28198145
22401,0.053162471
22402,-0.17597596
22403,-0.41238852
22404,-0.61695859
22405,-0.62183965
22406,-0.53172997
22407,-0.41045646
22408,-0.2874348
22409,-0.14041861
22410,0.081041247
22411,0.30461358
22412,0.36468727
22413,0.34889759
22414,0.58816205
22415,0.81408528
22416,0.7093699
22417,0.5733438
22418,0.47275412
22419,0.38681321
22420,0.26963182
22421,0.083647372
22422,0.064204099
22423,-0.17357598
22424,-0.45376482
22425,-0.48914214
22426,-0.51845107
22427,-0.68125171
22428,-0.85777595
22429,-1.0923787
22430,-1.2749583
22431,-1.3604076
22432,-1.2868109
22433,-1.2228048
22434,-1.2748645
22435,-1.493427
22436,-1.6161844
22437,-1.6179275
22438,-1.5646715
22439,-1.446861
22440,-1.2574473
22441,-1.0640271
22442,-1.0415526
22443,-0.79109945
22444,-0.53978849
22445,-0.28919416
22446,-0.077250339
22447,-0.076805726
22448,-0.051219377
22449,0.15231239
22450,0.38236875
22451,0.50123787
22452,0.75933004
22453,0.8663323
22454,0.90226763
22455,0.87616152
22456,0.93917874
22457,0.91106583
22458,1.1727027
22459,1.4311775
22460,1.6927765
22461,1.9568378
22462,2.2196564
22463,2.4079222
22464,2.8042035
22465,2.5853871
22466,2.367201
22467,2.1490641
22468,1.9312639
22469,1.7130306
22470,1.4958724
22471,1.2770493
22472,1.0593515
22473,0.84066166
22474,0.62332531
22475,0.40483121
22476,0.31680728
22477,0.34110661
22478,0.16448227
22479,-0.048398827
22480,-0.25559961
22481,-0.4711536
22482,-0.65759967
22483,-0.84314941
22484,-1.0364337
22485,-1.2168818
22486,-1.3721793
22487,-1.4070911
22488,-1.3873981
22489,-1.2380812
22490,-1.1568459
22491,-1.1993461
22492,-1.2021647
22493,-1.0635971
22494,-0.87506121
22495,-0.66531624
22496,-0.45428846
22497,-0.21328783
22498,0.0063434804
22499,0.10903539
22500,0.18946426
22501,0.18947857
22502,0.15727967
22503,0.105877
22504,-0.10071228
22505,-0.30892566
22506,-0.5166589
22507,-0.72584247
22508,-0.90922719
22509,-1.0733226
22510,-1.2397713
22511,-1.3793951
22512,-1.2475746
22513,-1.0654984
22514,-0.78862129
22515,-0.62862331
22516,-0.34704876
22517,-0.052525935
22518,0.23220804
22519,0.49342083
22520,0.66518235
22521,0.70934152
22522,0.59130439
22523,0.45962139
22524,0.33419724
22525,0.22897603
22526,0.3621294
22527,0.56114933
22528,0.77853674
22529,0.81744471
22530,0.5990553
22531,0.38056386
22532,0.16225421
22533,-0.052007191
22534,-0.27548814
22535,-0.3033418
22536,-0.30860289
22537,-0.43146153
22538,-0.41368071
22539,-0.29969936
22540,-0.3208431
22541,-0.14185859
22542,0.091369794
22543,0.31832258
22544,0.53927566
22545,0.77653437
22546,0.69631389
22547,0.49207854
22548,0.28706912
22549,0.32612396
22550,0.44846069
22551,0.5642751
22552,0.60598826
22553,0.46782569
22554,0.23716769
22555,-0.047842442
22556,-0.34290112
22557,-0.62451425
22558,-0.77882118
22559,-1.0564332
22560,-1.2446757
22561,-1.3717072
22562,-1.2278413
22563,-1.0706919
22564,-0.9032547
22565,-0.72763458
22566,-0.52615525
22567,-0.3123187
22568,-0.10576937
22569,0.051232558
22570,0.094375364
22571,0.12400648
22572,0.066998929
22573,-0.015264437
22574,-0.24397325
22575,-0.43052378
22576,-0.66106466
22577,-0.87288557
22578,-1.0637238
22579,-1.1881978
22580,-1.1804521
22581,-1.1530778
22582,-1.2994242
22583,-1.3905006
22584,-1.3758615
22585,-1.2497906
22586,-1.0731429
22587,-0.88898043
22588,-0.70626394
22589,-0.54699675
22590,-0.35239636
22591,-0.14369168
22592,0.071350707
22593,0.27358964
22594,0.32386688
22595,0.30972005
22596,0.52135484
22597,0.73911289
22598,0.95701853
22599,1.1750493
22600,1.3931874
22601,1.6098538
22602,1.8268005
22603,2.0439926
22604,2.2602577
22605,2.4760407
22606,2.6918833
22607,2.8043791
22608,2.6705854
22609,2.461796
22610,2.2559533
22611,2.0508351
22612,1.8460431
22613,1.6416965
22614,1.437698
22615,1.2341552
22616,1.0304739
22617,0.82746844
22618,0.62598097
22619,0.43294234
22620,0.25508624
22621,0.086282528
22622,-0.08191693
22623,-0.26820939
22624,-0.4581953
22625,-0.64495949
22626,-0.82436351
22627,-1.0065268
22628,-1.1851871
22629,-1.3595692
22630,-1.5179321
22631,-1.5616844
22632,-1.5962158
22633,-1.566943
22634,-1.5340818
22635,-1.4497457
22636,-1.331388
22637,-1.186658
22638,-1.0380385
22639,-0.86074504
22640,-0.66168407
22641,-0.44938956
22642,-0.22625208
22643,-0.015393607
22644,0.10259091
22645,0.15741734
22646,0.22877803
22647,0.28307132
22648,0.19358129
22649,0.039974758
22650,-0.10700217
22651,-0.24962318
22652,-0.38887614
22653,-0.52001767
22654,-0.62849217
22655,-0.73937931
22656,-0.8301058
22657,-0.71037704
22658,-0.52584901
22659,-0.27151535
22660,6.8799394e-05
22661,0.2883195
22662,0.51555494
22663,0.68875986
22664,0.83950687
22665,0.8061158
22666,0.76071583
22667,0.71569234
22668,0.69964284
22669,0.67487772
22670,0.66029659
22671,0.57500407
22672,0.4206549
22673,0.21372512
22674,-0.035991341
22675,-0.26234278
22676,-0.44971226
22677,-0.46527748
22678,-0.58404759
22679,-0.51407552
22680,-0.54256222
22681,-0.55489282
22682,-0.49248186
22683,-0.4737382
22684,-0.2834325
22685,-0.075358915
22686,0.145647
22687,0.34778302
22688,0.54674803
22689,0.63911807
22690,0.6369716
22691,0.65352862
22692,0.67851221
22693,0.71134043
22694,0.73928366
22695,0.75514712
22696,0.64875933
22697,0.48254714
22698,0.2703061
22699,0.0075759514
22700,-0.24517362
22701,-0.43429086
22702,-0.54541034
22703,-0.68596671
22704,-0.67967045
22705,-0.55688433
22706,-0.43861208
22707,-0.31117427
22708,-0.17277908
22709,-0.022025451
22710,0.11691244
22711,0.14958106
22712,0.090051185
22713,0.040626322
22714,-0.073931893
22715,-0.24066305
22716,-0.44035593
22717,-0.63190276
22718,-0.82652078
22719,-0.98049215
22720,-1.1330926
22721,-1.2680946
22722,-1.3823415
22723,-1.4726937
22724,-1.5363808
22725,-1.5711012
22726,-1.5819398
22727,-1.5492474
22728,-1.4567619
22729,-1.3028351
22730,-1.1308397
22731,-0.95451303
22732,-0.7746092
22733,-0.59354503
22734,-0.4150547
22735,-0.23524767
22736,-0.060269988
22737,0.092480121
22738,0.248987
22739,0.40982081
22740,0.58681777
22741,0.78503693
22742,0.98389387
22743,1.1833126
22744,1.3832282
22745,1.583585
22746,1.784336
22747,1.9845477
22748,2.184797
22749,2.3847926
22750,2.5847714
22751,2.6724601
22752,1.2319868
22753,1.0445721
22754,0.84855159
22755,0.6505425
22756,0.64300392
22757,0.68944607
22758,0.74665624
22759,0.81412927
22760,0.89129086
22761,0.95434765
22762,0.82044849
22763,0.60604098
22764,0.4064578
22765,0.2285934
22766,0.038200761
22767,-0.14354501
22768,-0.32334662
22769,-0.48348015
22770,-0.68538409
22771,-0.87654729
22772,-1.065499
22773,-1.2514174
22774,-1.4330424
22775,-1.608369
22776,-1.764861
22777,-1.8201258
22778,-1.666616
22779,-1.5001334
22780,-1.3173774
22781,-1.1304096
22782,-0.94698795
22783,-0.75451742
22784,-0.56056528
22785,-0.37065269
22786,-0.1969496
22787,-0.11218875
22788,0.07051923
22789,0.014352745
22790,-0.0063128722
22791,0.1555024
22792,0.11232707
22793,0.043987886
22794,-0.02282183
22795,-0.1364471
22796,-0.26862101
22797,-0.43459676
22798,-0.58982188
22799,-0.72630138
22800,-0.83356669
22801,-0.91682568
22802,-0.98292972
22803,-1.0184778
22804,-1.0444967
22805,-0.99858744
22806,-0.83683644
22807,-0.65204823
22808,-0.46897811
22809,-0.2828314
22810,-0.097500618
22811,0.090713051
22812,0.28127729
22813,0.44208709
22814,0.63577008
22815,0.82873545
22816,0.85836337
22817,0.90289174
22818,1.1035205
22819,1.3049716
22820,1.5065622
22821,1.7102303
22822,1.9136546
22823,2.1178368
22824,2.3256483
22825,2.5335373
22826,2.5330953
22827,2.3426718
22828,2.153543
22829,1.9595864
22830,1.7662248
22831,1.5700877
22832,1.3743282
22833,1.1790026
22834,0.98026302
22835,0.86015969
22836,0.83363697
22837,0.67326728
22838,0.49461024
22839,0.31160041
22840,0.1234132
22841,-0.055130478
22842,-0.23884306
22843,-0.41976555
22844,-0.58771677
22845,-0.77022739
22846,-0.91827845
22847,-0.95587628
22848,-0.91715202
22849,-0.8806308
22850,-0.83570832
22851,-0.76262143
22852,-0.65106712
22853,-0.53298042
22854,-0.40940833
22855,-0.36436514
22856,-0.24650437
22857,-0.17630866
22858,-0.10873657
22859,-0.059705364
22860,-0.050341974
22861,-0.12995392
22862,-0.078791202
22863,-0.20699935
22864,-0.31323867
22865,-0.49409874
22866,-0.69323682
22867,-0.89080926
22868,-1.0862672
22869,-1.2787827
22870,-1.4670464
22871,-1.6489323
22872,-1.739869
22873,-1.6355513
22874,-1.4786864
22875,-1.3065769
22876,-1.123453
22877,-0.93175121
22878,-0.73542303
22879,-0.53597191
22880,-0.33913068
22881,-0.12998942
22882,0.071852209
22883,0.27150877
22884,0.47083288
22885,0.67874574
22886,0.81223561
22887,0.76210928
22888,0.70606886
22889,0.66087128
22890,0.63323569
22891,0.62151481
22892,0.76258648
22893,0.96329783
22894,1.1487374
22895,1.2301007
22896,2.6152453
22897,2.4354333
22898,2.2474665
22899,2.0550623
22900,1.8630264
22901,1.6659173
22902,1.480233
22903,1.2895774
22904,1.1051111
22905,0.92242931
22906,0.72832015
22907,0.53623185
22908,0.33410228
22909,0.13253587
22910,-0.063375842
22911,-0.26524493
22912,-0.25307062
22913,-0.20045754
22914,-0.29006426
22915,-0.48124156
22916,-0.63791675
22917,-0.78262729
22918,-0.932718
22919,-1.0614388
22920,-1.1900381
22921,-1.3017423
22922,-1.4120451
22923,-1.4894231
22924,-1.5611626
22925,-1.6085443
22926,-1.6487714
22927,-1.6455677
22928,-1.6200723
22929,-1.573185
22930,-1.5064237
22931,-1.4435095
22932,-1.3424378
22933,-1.2275964
22934,-1.1010272
22935,-0.98357673
22936,-0.83783309
22937,-0.68498581
22938,-0.52614
22939,-0.36531262
22940,-0.21001829
22941,-0.037565574
22942,0.13801066
22943,0.30170607
22944,0.48271965
22945,0.61955723
22946,0.73110869
22947,0.8036523
22948,0.74732352
22949,0.69545556
22950,0.75838733
22951,0.7610057
22952,0.65655862
22953,0.51562318
22954,0.36536092
22955,0.23291823
22956,0.092315097
22957,-0.033028024
22958,-0.22900924
22959,-0.14978058
22960,-0.024595434
22961,0.17194915
22962,0.36918134
22963,0.56763827
22964,0.48121716
22965,0.28533092
22966,0.086905704
22967,-0.11261799
22968,-0.30733825
22969,-0.31762975
22970,-0.25860116
22971,-0.048248846
22972,-0.026655137
22973,-0.16192271
22974,-0.32331672
22975,-0.3056537
22976,-0.2225092
22977,-0.079196136
22978,0.15586366
22979,0.39107562
22980,0.62442039
22981,0.552146
22982,0.38292832
22983,0.19191973
22984,0.082264052
22985,0.19754761
22986,0.31962644
22987,0.44785273
22988,0.56538262
22989,0.68909106
22990,0.65274537
22991,0.53155126
22992,0.5774007
22993,0.64867281
22994,0.57905414
22995,0.5185126
22996,0.4068422
22997,0.2201452
22998,0.020828292
22999,-0.15921054
23000,-0.33713743
23001,-0.53543987
23002,-0.70917616
23003,-0.85533436
23004,-0.99586438
23005,-1.1481722
23006,-1.2476387
23007,-1.3650225
23008,-1.4168976
23009,-1.4655234
23010,-1.5061862
23011,-1.4492119
23012,-1.4055219
23013,-1.3528183
23014,-1.2751457
23015,-1.1643202
23016,-1.0424327
23017,-0.90641403
23018,-0.75603254
23019,-0.59513681
23020,-0.4181561
23021,-0.23093117
23022,-0.16903159
23023,-0.22416889
23024,-0.39728587
23025,-0.21267519
23026,-0.012852575
23027,0.18683827
23028,0.3880229
23029,0.58706232
23030,0.78751621
23031,0.99026345
23032,1.1954486
23033,1.4014284
23034,1.5986478
23035,1.8029573
23036,2.010186
23037,2.2191408
23038,2.4332032
23039,2.6077726
23040,2.7236346
23041,2.5555806
23042,2.356101
23043,2.1542114
23044,1.9504408
23045,1.7482345
23046,1.5438832
23047,1.3436306
23048,1.1398863
23049,0.94075088
23050,0.73779874
23051,0.5443114
23052,0.37666544
23053,0.21746371
23054,0.067761014
23055,-0.098418507
23056,-0.28039095
23057,-0.46771136
23058,-0.65257234
23059,-0.84564591
23060,-1.0248139
23061,-1.1998576
23062,-1.3832632
23063,-1.5481258
23064,-1.6111124
23065,-1.6472573
23066,-1.6355056
23067,-1.5933664
23068,-1.5394804
23069,-1.4621009
23070,-1.3390664
23071,-1.2181478
23072,-1.0679791
23073,-0.90380498
23074,-0.73801598
23075,-0.56155774
23076,-0.35412362
23077,-0.16130074
23078,0.017762814
23079,0.11626397
23080,0.18214906
23081,0.23770333
23082,0.25985065
23083,0.13467716
23084,-0.019431894
23085,-0.15366917
23086,-0.28685593
23087,-0.41451297
23088,-0.54098785
23089,-0.64104833
23090,-0.73198963
23091,-0.82544406
23092,-0.69190637
23093,-0.50842341
23094,-0.24987895
23095,0.0092000466
23096,0.26484338
23097,0.47248964
23098,0.65053956
23099,0.8095987
23100,0.78862403
23101,0.74092901
23102,0.69494834
23103,0.68023062
23104,0.65322708
23105,0.65831017
23106,0.54128443
23107,0.33633147
23108,0.12412605
23109,-0.10076759
23110,-0.31197217
23111,-0.50946774
23112,-0.46351944
23113,-0.46050864
23114,-0.54897708
23115,-0.47015294
23116,-0.64701514
23117,-0.42782841
23118,-0.50450437
23119,-0.3433253
23120,-0.13745409
23121,0.07103956
23122,0.29258804
23123,0.49070852
23124,0.62656055
23125,0.63474603
23126,0.64800174
23127,0.66659332
23128,0.70631099
23129,0.74397464
23130,0.697457
23131,0.54666872
23132,0.3516213
23133,0.088939726
23134,-0.15550657
23135,-0.28954089
23136,-0.39967031
23137,-0.5476929
23138,-0.64580662
23139,-0.52748591
23140,-0.40153393
23141,-0.25971491
23142,-0.11495689
23143,0.045049229
23144,0.19165625
23145,0.19708023
23146,0.15045989
23147,0.091682546
23148,0.037933782
23149,-0.13751628
23150,-0.35222192
23151,-0.5558679
23152,-0.74795262
23153,-0.92616231
23154,-1.065736
23155,-1.208224
23156,-1.3278279
23157,-1.4210711
23158,-1.4727967
23159,-1.5003291
23160,-1.4969739
23161,-1.4561983
23162,-1.2979108
23163,-1.1321834
23164,-0.95699409
23165,-0.77553795
23166,-0.59509177
23167,-0.41100279
23168,-0.22383257
23169,-0.03924349
23170,0.13161999
23171,0.30661294
23172,0.49442684
23173,0.671678
23174,0.8777087
23175,1.0842201
23176,1.2913787
23177,1.4989415
23178,1.707451
23179,1.9166674
23180,2.1265157
23181,2.3369314
23182,2.5494534
23183,2.719723
23184,2.5863317
23185,2.3620406
23186,2.1509111
23187,1.9568472
23188,1.7537164
23189,1.5410185
23190,1.3417288
23191,1.1474211
23192,0.94336848
23193,0.74148129
23194,0.54262739
23195,0.34907718
23196,0.14785931
23197,-0.048171233
23198,-0.099411763
23199,-0.043445805
23200,-0.026262718
23201,-0.21911166
23202,-0.40768939
23203,-0.58888365
23204,-0.76130208
23205,-0.92003263
23206,-1.0670489
23207,-1.1997627
23208,-1.3142015
23209,-1.4069945
23210,-1.4778429
23211,-1.5340042
23212,-1.5257179
23213,-1.4983308
23214,-1.4409094
23215,-1.3728437
23216,-1.2688449
23217,-1.1508973
23218,-1.002536
23219,-0.85669983
23220,-0.68061239
23221,-0.49416279
23222,-0.31633823
23223,-0.11406174
23224,0.077353838
23225,0.29065691
23226,0.48444557
23227,0.65870704
23228,0.77823721
23229,0.87918684
23230,0.92821526
23231,0.92994392
23232,0.84439214
23233,0.86897658
23234,0.78407637
23235,0.64415508
23236,0.50864227
23237,0.3780004
23238,0.25273852
23239,0.13341347
23240,-0.008446808
23241,-0.23343007
23242,-0.13140107
23243,-0.1364767
23244,0.02686337
23245,0.21536782
23246,0.40638365
23247,0.58490272
23248,0.64487678
23249,0.4269312
23250,0.22479094
23251,0.030439996
23252,-0.16067646
23253,-0.33126378
23254,-0.29286671
23255,-0.11435978
23256,-0.071348456
23257,-0.24528526
23258,-0.39572163
23259,-0.35768806
23260,-0.25971383
23261,-0.14768212
23262,0.045970516
23263,0.23925748
23264,0.36535027
23265,0.55909511
23266,0.65025693
23267,0.4912907
23268,0.30661915
23269,0.121262
23270,0.085143516
23271,0.20113184
23272,0.30329117
23273,0.33839542
23274,0.2842244
23275,0.18138816
23276,0.18580981
23277,0.2828912
23278,0.22218365
23279,0.1366608
23280,0.034157325
23281,-0.13169652
23282,-0.28172498
23283,-0.43883468
23284,-0.59151622
23285,-0.7260933
23286,-0.86699704
23287,-0.98664013
23288,-1.0849339
23289,-1.195862
23290,-1.2986713
23291,-1.3720399
23292,-1.447016
23293,-1.5058983
23294,-1.5648542
23295,-1.5698774
23296,-1.5556448
23297,-1.5225729
23298,-1.471584
23299,-1.4202461
23300,-1.3369654
23301,-1.256741
23302,-1.1601074
23303,-1.0533625
23304,-0.93638612
23305,-0.81051588
23306,-0.67694216
23307,-0.53670734
23308,-0.40073753
23309,-0.22060596
23310,-0.087514339
23311,-0.12362628
23312,-0.1237265
23313,0.067122558
23314,0.25851879
23315,0.45706621
23316,0.64265069
23317,0.83526675
23318,1.0220032
23319,1.2153115
23320,1.4147974
23321,1.6025811
23322,1.7907957
23323,1.9793967
23324,2.1629658
23325,2.3318015
23326,2.5073236
23327,2.5910157
23328,2.443326
23329,2.2355334
23330,2.0369478
23331,1.8359882
23332,1.6403347
23333,1.4423568
23334,1.261615
23335,1.068369
23336,0.87307938
23337,0.67787567
23338,0.48277224
23339,0.28778688
23340,0.092941886
23341,-0.10027443
23342,-0.29847185
23343,-0.39560504
23344,-0.50722767
23345,-0.69576869
23346,-0.88089089
23347,-1.0061393
23348,-1.1454352
23349,-1.2573873
23350,-1.3364969
23351,-1.3779799
23352,-1.3439452
23353,-1.2425791
23354,-1.1096695
23355,-0.94514609
23356,-1.0118577
23357,-1.1025406
23358,-1.1852566
23359,-1.2399614
23360,-1.1902952
23361,-1.1681003
23362,-1.0563706
23363,-0.90603256
23364,-0.73610768
23365,-0.55065365
23366,-0.35292095
23367,-0.14545176
23368,0.069786387
23369,0.2403393
23370,0.34092971
23371,0.48195649
23372,0.63664451
23373,0.69782578
23374,0.65055869
23375,0.50830378
23376,0.36824686
23377,0.23779222
23378,0.10670419
23379,-0.012753366
23380,-0.1198131
23381,-0.22591819
23382,-0.32188424
23383,-0.40658955
23384,-0.47242719
23385,-0.52054056
23386,-0.44341405
23387,-0.26471447
23388,-0.090672092
23389,0.091551306
23390,0.28059658
23391,0.47010427
23392,0.65471557
23393,0.82812435
23394,0.88945274
23395,1.0099975
23396,1.2001007
23397,1.3783268
23398,1.5739669
23399,1.6533866
23400,1.5483813
23401,1.358229
23402,1.1612812
23403,0.96620655
23404,0.77373961
23405,0.58245651
23406,0.40608928
23407,0.21078124
23408,0.017064003
23409,-0.17605831
23410,-0.36843379
23411,-0.55919854
23412,-0.55280695
23413,-0.52351334
23414,-0.46135435
23415,-0.38639866
23416,-0.299708
23417,-0.20236941
23418,-0.11216206
23419,0.0038423963
23420,0.12747217
23421,0.2427384
23422,0.36503299
23423,0.44260533
23424,0.42387409
23425,0.30139991
23426,0.1610763
23427,0.026574107
23428,-0.15770437
23429,-0.32601773
23430,-0.48207072
23431,-0.62611682
23432,-0.77901169
23433,-0.91773953
23434,-1.0498348
23435,-1.1680513
23436,-1.2695575
23437,-1.3366535
23438,-1.3766022
23439,-1.3039172
23440,-1.2047561
23441,-1.1116747
23442,-1.0174088
23443,-1.1257709
23444,-1.2604193
23445,-1.3968129
23446,-1.4204736
23447,-1.3692228
23448,-1.3102333
23449,-1.2289705
23450,-1.105295
23451,-1.0097849
23452,-0.84457087
23453,-0.65665939
23454,-0.49225526
23455,-0.37681957
23456,-0.25850261
23457,-0.063776405
23458,0.13112061
23459,0.32615849
23460,0.51041997
23461,0.70062762
23462,0.89619635
23463,1.0868155
23464,1.2776705
23465,1.4687313
23466,1.6554231
23467,1.8426784
23468,2.0300712
23469,2.2179368
23470,2.3984712
23471,2.4464764
23472,1.2524052
23473,1.0608488
23474,1.0970007
23475,0.90763887
23476,0.71041636
23477,0.51381322
23478,0.51637465
23479,0.57105606
23480,0.62165557
23481,0.69368939
23482,0.77826736
23483,0.84132842
23484,0.72704783
23485,0.52334724
23486,0.29601593
23487,0.07511263
23488,-0.11922749
23489,-0.33853312
23490,-0.52907984
23491,-0.72377966
23492,-0.91713301
23493,-1.1078015
23494,-1.2961336
23495,-1.4787391
23496,-1.6548224
23497,-1.8216468
23498,-1.9120712
23499,-1.7741903
23500,-1.6044539
23501,-1.4107117
23502,-1.2136079
23503,-1.0228582
23504,-0.83018558
23505,-0.62883138
23506,-0.43405485
23507,-0.25401589
23508,-0.17594745
23509,-0.017473321
23510,-0.027358753
23511,-0.0917326
23512,0.095965773
23513,0.092874841
23514,0.048308652
23515,-0.018056159
23516,-0.10145283
23517,-0.19481107
23518,-0.32306568
23519,-0.44505975
23520,-0.57713749
23521,-0.70225903
23522,-0.76951845
23523,-0.83453017
23524,-0.8714817
23525,-0.89889613
23526,-0.85670796
23527,-0.76801651
23528,-0.56671501
23529,-0.38602092
23530,-0.20966306
23531,-0.030833688
23532,0.15563499
23533,0.33776721
23534,0.52635948
23535,0.70599623
23536,0.87292281
23537,0.96921566
23538,1.0068576
23539,1.2009433
23540,1.3950841
23541,1.5846042
23542,1.7745683
23543,1.966928
23544,2.1574928
23545,2.3449176
23546,2.5321734
23547,2.4298332
23548,2.2311643
23549,2.0348985
23550,1.8394935
23551,1.6448105
23552,1.4508985
23553,1.2575795
23554,1.0644341
23555,0.97465629
23556,0.94252684
23557,0.76605265
23558,0.58335752
23559,0.39943471
23560,0.21718201
23561,0.036935898
23562,-0.1408751
23563,-0.31570051
23564,-0.48682563
23565,-0.66621743
23566,-0.77030538
23567,-0.79707868
23568,-0.7674579
23569,-0.75253362
23570,-0.69954091
23571,-0.61967667
23572,-0.5085885
23573,-0.39153358
23574,-0.26357411
23575,-0.21432272
23576,-0.15120483
23577,-0.12162575
23578,-0.099867245
23579,-0.22946791
23580,-0.17270745
23581,-0.2051113
23582,-0.3273194
23583,-0.41243524
23584,-0.60412317
23585,-0.79579565
23586,-0.98678443
23587,-1.1768284
23588,-1.3655165
23589,-1.5459818
23590,-1.7272658
23591,-1.7688462
23592,-1.6626116
23593,-1.5339574
23594,-1.3800315
