Time,root.Worms.d0.s0
200637,0.2448342
200638,0.31332284
200639,0.26766375
200640,0.28478591
200641,0.27907852
200642,0.25624897
200643,0.18776034
200644,0.16493079
200645,0.10785692
200646,0.085027377
200647,0.062197831
200648,0.039368284
200649,0.010831351
200650,0.027953511
200651,0.027953511
200652,0.0051239649
200653,-0.011998195
200654,-0.034827741
200655,-0.040535128
200656,-0.069072061
200657,-0.12614593
200658,-0.14326809
200659,-0.080486834
200660,-0.069072061
200661,-0.063364674
200662,-0.057657288
200663,-0.011998195
200664,0.045075671
200665,0.11356431
200666,0.045075671
200667,0.0051239649
200668,0.039368284
200669,0.039368284
200670,0.039368284
200671,0.039368284
200672,0.079319991
200673,0.2048825
200674,0.18205295
200675,0.2048825
200676,0.23341943
200677,0.09644215
200678,0.13639386
200679,0.13639386
200680,0.13068647
200681,0.12497908
200682,0.10214954
200683,0.079319991
200684,0.10785692
200685,0.11356431
200686,0.073612604
200687,0.016538738
200688,-0.0062908083
200689,-0.029120355
200690,-0.051949901
200691,-0.16609763
200692,-0.19463457
200693,-0.21175673
200694,-0.22887889
200695,-0.24029366
200696,-0.28024536
200697,-0.35444139
200698,-0.30307491
200699,-0.19463457
200700,-0.23266391
200701,-0.032251545
200702,0.020237407
200703,0.020237407
200704,0.11090014
200705,0.13953048
200706,0.16816082
200707,0.19679116
200708,0.23973666
200709,0.33517112
200710,0.41629041
200711,0.50695315
200712,0.63101795
200713,0.75985447
200714,0.85528893
200715,0.98412545
200716,1.0461578
200717,1.1702226
200718,1.2274833
200719,1.2752005
200720,1.3276895
200721,1.3754067
200722,1.3849502
200723,1.4374391
200724,1.4708412
200725,1.4326674
200726,1.3897219
200727,1.3086026
200728,1.2417985
200729,1.1702226
200730,1.0986468
200731,1.0318427
200732,0.96026683
200733,0.79325653
200734,0.69782207
200735,0.73122413
200736,0.58807244
200737,0.58330072
200738,0.54512693
200739,0.50695315
200740,0.47355109
200741,0.41151869
200742,0.34948629
200743,0.28745389
200744,0.22542149
200745,0.21110633
200746,0.21587805
200747,0.21110633
200748,0.16816082
200749,0.12044359
200750,0.07272636
200751,0.029780853
200752,-0.013164653
200753,-0.05611016
200754,-0.21357702
200755,-0.28038114
200756,0.044096022
200757,-0.24697908
200758,-0.26606597
200759,-0.26606597
200760,-0.26606597
200761,-0.26129425
200762,-0.26129425
200763,-0.26129425
200764,-0.26129425
200765,-0.26129425
200766,-0.26129425
200767,-0.25652252
200768,-0.25652252
200769,-0.25652252
200770,-0.25652252
200771,-0.25652252
200772,-0.25652252
200773,-0.16585979
200774,-0.051338437
200775,0.048867745
200776,0.039324299
200777,0.020237407
200778,0.096584975
200779,0.12521531
200780,0.15384565
200781,0.18247599
200782,0.17770426
200783,0.1443022
200784,0.12521531
200785,0.15861737
200786,0.19679116
200787,0.23019322
200788,0.26359528
200789,0.30176906
200790,0.33517112
200791,0.35425801
200792,0.33994285
200793,0.41151869
200794,0.56421382
200795,0.6835069
200796,0.8075717
200797,0.85528893
200798,0.90777788
200799,0.95549511
200800,1.0079841
200801,1.0700165
200802,1.1654509
200803,1.284744
200804,1.3038309
200805,1.2752005
200806,1.2752005
200807,1.2417985
200808,1.1940813
200809,1.146364
200810,1.0986468
200811,1.0509296
200812,1.0032123
200813,0.95549511
200814,0.76462619
200815,0.58330072
200816,0.44969247
200817,0.26359528
200818,-0.17540323
200819,-0.39490249
200820,-0.55236935
200821,-0.71460793
200822,-0.82435756
200823,-0.86253134
200824,-0.87207479
200825,-0.84821617
200826,-0.80049894
200827,-0.78618377
200828,-0.70029276
200829,-0.65734725
200830,-0.58577141
200831,-0.51419556
200832,-0.44261972
200833,-0.37104388
200834,-0.29469631
200835,-0.22312046
200836,-0.15154462
200837,-0.084740498
200838,-0.10382739
200839,0.0011505154
200840,0.12521531
200841,0.17770426
200842,0.22064977
200843,0.26359528
200844,0.30654078
200845,0.35425801
200846,0.37334491
200847,0.50695315
200848,0.5594421
200849,0.61670278
200850,0.70736551
200851,0.96026683
200852,1.0747882
200853,1.0986468
200854,1.0461578
200855,1.0652447
200856,1.0843316
200857,1.1034185
200858,1.1225054
200859,1.1368206
200860,1.1559075
200861,1.1749944
200862,1.1559075
200863,1.0891034
200864,0.8505172
200865,0.73122413
200866,0.68827862
200867,0.63578967
200868,0.50695315
200869,0.32085595
200870,0.16816082
200871,0.0011505154
200872,-0.20403357
200873,-0.25652252
200874,-0.60008658
200875,-0.68120587
200876,-0.73369482
200877,-0.77664033
200878,-0.81481411
200879,-0.83867273
200880,-0.85775962
200881,-0.87207479
200882,-0.89116168
200883,-0.90547685
200884,-0.92456374
200885,-0.94842235
200886,-0.93410718
200887,-0.9579658
200888,-0.92933546
200889,-0.90070512
200890,-0.87684651
200891,-0.82912928
200892,-0.78618377
200893,-0.74323827
200894,-0.50942384
200895,-0.33287009
200896,-0.27083769
200897,-0.22789219
200898,0.0011505154
200899,0.087041529
200900,0.23019322
200901,0.30654078
200902,0.35902974
200903,0.41151869
200904,0.46400764
200905,0.5164966
200906,0.56898555
200907,0.6214745
200908,0.67396345
200909,0.72645241
200910,0.84097376
200911,0.90777788
200912,1.060473
200913,1.2131681
200914,1.3658633
200915,1.2990592
200916,1.3563198
200917,1.3610916
200918,1.3133743
200919,1.1225054
200920,1.027071
200921,0.95072338
200922,0.93163649
200923,0.90777788
200924,0.88869099
200925,0.8505172
200926,0.80279997
200927,0.70259379
200928,0.37811663
200929,0.22542149
200930,0.096584975
200931,-0.032251545
200932,-0.15631634
200933,-0.28515286
200934,-0.41398938
200935,-0.53805418
200936,-0.5428259
200937,-0.58577141
200938,-0.73369482
200939,-0.80049894
200940,-0.8959334
200941,-0.99613958
200942,-0.98182441
200943,-0.96750925
200944,-0.95319408
200945,-0.94365063
200946,-0.92933546
200947,-0.91024857
200948,-0.84821617
200949,-0.87207479
200950,-0.81004239
200951,-0.7909555
200952,-0.76709688
200953,-0.70029276
200954,-0.63826036
200955,-0.57145624
200956,-0.50942384
200957,-0.44261972
200958,-0.41398938
200959,-0.27083769
200960,-0.0036212075
200961,0.13475876
200962,0.19679116
200963,0.21110633
200964,0.23019322
200965,0.24450839
200966,0.42583386
200967,0.63578967
200968,0.77416964
200969,0.88391926
200970,0.96503855
200971,0.96026683
200972,0.95549511
200973,0.94595166
200974,0.96981028
200975,0.9125496
200976,0.87437582
200977,0.72645241
200978,0.66442001
200979,0.55467038
200980,0.44969247
200981,0.34471457
200982,0.23973666
200983,0.13475876
200984,-0.013164653
200985,-0.21834874
200986,-0.31855492
200987,-0.39490249
200988,-0.45216317
200989,-0.61440175
200990,-0.78618377
200991,-0.97228097
200992,-1.0820306
200993,-1.1726933
200994,-1.1870085
200995,-1.2442692
200996,-1.3444754
200997,-1.3778774
200998,-1.3921926
200999,-1.4255946
201000,-1.5162574
201001,-1.4733119
201002,-1.4303664
201003,-1.3874209
201004,-1.3444754
201005,-1.3015299
201006,-1.2585843
201007,-1.2156388
201008,-1.1726933
201009,-1.1297478
201010,-1.0295416
201011,-0.91502029
201012,-0.76232516
201013,-0.45216317
201014,-0.36150043
201015,-0.29946803
201016,-0.21357702
201017,-0.089512221
201018,-0.027479822
201019,0.16816082
201020,0.24450839
201021,0.4353773
201022,0.52604004
201023,0.60715933
201024,0.73122413
201025,0.8505172
201026,0.974582
201027,1.0986468
201028,1.2227116
201029,1.3467764
201030,1.4660695
201031,1.5901343
201032,1.5805908
201033,1.5328736
201034,1.5185584
201035,1.1845378
201036,1.0509296
201037,1.1559075
201038,0.89823443
201039,0.77416964
201040,0.65487656
201041,0.59284416
201042,0.45923592
201043,0.32085595
201044,0.22064977
201045,-0.05611016
201046,-0.13245773
201047,-0.21357702
201048,-0.28992459
201049,-0.37104388
201050,-0.44739144
201051,-0.52851073
201052,-0.47602178
201053,-0.49033695
201054,-0.58099969
201055,-0.70983621
201056,-0.80527066
201057,-0.85775962
201058,-0.82912928
201059,-0.84821617
201060,-0.80049894
201061,-0.76709688
201062,-0.81958583
201063,-0.78618377
201064,-0.71937965
201065,-0.69074931
201066,-0.58577141
201067,-0.53328246
201068,-0.39490249
201069,-0.2517508
201070,-0.11337084
201071,0.02500913
201072,0.1633891
201073,0.33517112
201074,0.44014903
201075,0.71213724
201076,0.85528893
201077,0.93163649
201078,0.97935372
201079,0.97935372
201080,0.974582
201081,0.974582
201082,0.91732132
201083,0.90300615
201084,0.87914754
201085,0.78371308
201086,0.61670278
201087,0.55467038
201088,0.45923592
201089,0.32562768
201090,0.18724771
201091,0.11567187
201092,0.25405183
201093,0.39720352
201094,0.54035521
201095,0.67873518
201096,0.82188686
201097,0.95549511
201098,0.96026683
201099,0.77894136
201100,0.65964828
201101,0.52604004
201102,0.22542149
201103,-0.13245773
201104,-0.31855492
201105,-0.59054313
201106,-0.68120587
201107,-0.77664033
201108,-0.86730306
201109,-0.97705269
201110,-1.0868023
201111,-1.1631499
201112,-1.3253885
201113,-1.2490409
201114,-1.2013237
201115,-1.1631499
201116,-1.1822368
201117,-1.1488347
201118,-1.2872147
201119,-1.144063
201120,-1.1106609
201121,-1.2394975
201122,-1.1965519
201123,-1.487627
201124,-1.6450939
201125,-1.6928111
201126,-1.7357566
201127,-1.7834739
201128,-1.8264194
201129,-1.8741366
201130,-1.797789
201131,-1.7214415
201132,-1.6737242
201133,-1.5544312
201134,-1.4399098
201135,-1.3253885
201136,-1.2060954
201137,-1.0486285
201138,-0.92456374
201139,-0.82435756
201140,-0.65734725
201141,-0.3758156
201142,-0.24220736
201143,-0.099055667
201144,0.020237407
201145,0.19201943
201146,0.52604004
201147,0.68827862
201148,0.79325653
201149,0.75031102
201150,0.79802825
201151,0.84097376
201152,0.7884848
201153,0.7884848
201154,0.75508274
201155,0.74076757
201156,0.73122413
201157,0.54035521
201158,0.40197524
201159,0.3303994
201160,0.19679116
201161,0.063182914
201162,-0.070425329
201163,-0.20403357
201164,-0.33764181
201165,-0.52851073
201166,-0.70983621
201167,-0.87207479
201168,-0.88161823
201169,-0.90547685
201170,-0.94842235
201171,-1.0486285
201172,-1.0486285
201173,-0.89116168
201174,-0.87684651
201175,-0.93410718
201176,-1.0247699
201177,-1.1011175
201178,-1.3397036
201179,-1.4494533
201180,-1.5639746
201181,-1.6737242
201182,-2.1031793
201183,-2.3465372
201184,-2.5898951
201185,-2.728275
201186,-2.8237095
201187,-2.8571115
201188,-2.8857419
201189,-2.9143722
201190,-2.8618833
201191,-2.8284812
201192,-2.7998509
201193,-2.7664488
201194,-2.6185254
201195,-2.5612647
201196,-2.4610585
201197,-2.2701896
201198,-1.8932235
201199,-1.8693649
201200,-1.6832677
201201,-1.4446815
201202,-1.0963458
201203,-0.98659614
201204,-0.70029276
201205,-0.5428259
201206,-0.38535904
201207,-0.42830455
201208,-0.40444594
201209,-0.39013077
201210,-0.38058732
201211,-0.36627215
201212,-0.37104388
201213,-0.40444594
201214,-0.49510867
201215,-0.52373901
201216,-0.6668907
201217,-0.6668907
201218,-0.67166242
201219,-0.67166242
201220,-0.71937965
201221,-0.78141205
201222,-0.84821617
201223,-0.91502029
201224,-0.89116168
201225,-0.83867273
201226,-0.88638996
201227,-0.90070512
201228,-0.91024857
201229,-0.81958583
201230,-0.76232516
201231,-0.73369482
201232,-0.64303208
201233,-0.54759763
201234,-0.52373901
201235,-0.39013077
201236,-0.26129425
201237,-0.13245773
201238,-0.0036212075
201239,0.12521531
201240,0.25405183
201241,0.38288835
201242,0.70736551
201243,0.71690896
201244,0.80279997
201245,0.83620203
201246,0.96981028
201247,1.1034185
201248,1.2370268
201249,1.3515481
201250,1.3849502
201251,1.4422108
201252,1.3086026
201253,1.3086026
201254,1.2752005
201255,1.2608854
201256,1.2799723
201257,1.232255
201258,1.1845378
201259,1.1415923
201260,1.1940813
201261,1.2131681
201262,1.0795599
201263,1.0222992
201264,0.89346271
201265,0.58330072
201266,0.48786626
201267,0.33517112
201268,0.18724771
201269,0.034552576
201270,-0.11814256
201271,-0.27083769
201272,-0.41876111
201273,-0.57622796
201274,-0.72415137
201275,-0.76709688
201276,-0.81481411
201277,-0.86253134
201278,-0.87684651
201279,-0.91502029
201280,-0.98182441
201281,-1.005683
201282,-1.1631499
201283,-1.2108671
201284,-1.144063
201285,-1.0868023
201286,-1.0629437
201287,-1.0390851
201288,-1.0152265
201289,-0.95319408
201290,-0.91024857
201291,-0.81958583
201292,-0.68120587
201293,-0.62871692
201294,-0.47125006
201295,-0.41398938
201296,-0.30423975
201297,-0.13245773
201298,-0.070425329
201299,-0.0036212075
201300,0.058411191
201301,0.1443022
201302,0.22542149
201303,0.31131251
201304,0.3924318
201305,0.47832281
201306,0.5594421
201307,0.64533312
201308,0.72645241
201309,0.81234342
201310,0.974582
201311,1.0127558
201312,1.0652447
201313,1.284744
201314,1.3515481
201315,1.3849502
201316,1.4756129
201317,1.4708412
201318,1.4994715
201319,1.4660695
201320,1.4040371
201321,1.2513419
201322,1.2179399
201323,1.0747882
201324,0.94595166
201325,0.86483237
201326,0.79325653
201327,0.66919173
201328,0.51172487
201329,0.3924318
201330,0.33994285
201331,0.29222562
201332,0.23973666
201333,0.18724771
201334,0.13953048
201335,0.087041529
201336,0.039324299
201337,-0.11337084
201338,-0.22312046
201339,-0.24220736
201340,-0.31855492
201341,-0.37104388
201342,-0.3758156
201343,-0.35672871
201344,-0.30423975
201345,-0.28992459
201346,-0.29946803
201347,-0.30423975
201348,-0.27560942
201349,-0.23266391
201350,-0.17540323
201351,-0.13245773
201352,-0.084740498
201353,-0.075197052
201354,0.0059222384
201355,0.077498083
201356,0.15384565
201357,0.22542149
201358,0.29699734
201359,0.37334491
201360,0.44492075
201361,0.45923592
201362,0.65487656
201363,0.68827862
201364,0.70736551
201365,0.86960409
201366,0.86960409
201367,1.060473
201368,1.1749944
201369,1.2608854
201370,1.2942874
201371,1.3086026
201372,1.2417985
201373,1.1511357
201374,1.1415923
201375,1.0222992
201376,0.91732132
201377,0.82665859
201378,0.80279997
201379,0.77894136
201380,0.64533312
201381,0.44969247
201382,0.4974097
201383,0.54512693
201384,0.59761589
201385,0.64533312
201386,0.69305034
201387,0.74076757
201388,0.86483237
201389,1.1034185
201390,1.1177337
201391,1.0318427
201392,0.88391926
201393,0.55467038
201394,0.37811663
201395,0.28268217
201396,0.10612842
201397,0.0059222384
201398,-0.013164653
201399,-0.12291428
201400,-0.18494668
201401,-0.59054313
201402,-0.70506448
201403,-0.94365063
201404,-1.005683
201405,-1.0295416
201406,-0.94842235
201407,-0.98659614
201408,-0.88161823
201409,-0.7909555
201410,-0.75755344
201411,-0.7289231
201412,-0.70029276
201413,-0.60008658
201414,-0.53805418
201415,-0.44739144
201416,-0.31855492
201417,-0.15631634
201418,-0.094283944
201419,0.0059222384
201420,0.091813252
201421,0.07272636
201422,0.1443022
201423,0.21587805
201424,0.28268217
201425,0.35425801
201426,0.42583386
201427,0.4353773
201428,0.49263798
201429,0.47832281
201430,0.52604004
201431,0.5594421
201432,0.58807244
201433,0.57375727
201434,0.65964828
201435,0.69305034
201436,0.81234342
201437,0.86483237
201438,0.91732132
201439,0.96503855
201440,1.1415923
201441,1.2561137
201442,1.3992653
201443,1.5567322
201444,1.8239487
201445,1.9814155
201446,2.2009148
201447,2.4013272
201448,2.4776747
201449,2.5826526
201450,2.525392
201451,2.6303699
201452,2.5683375
201453,2.5349354
201454,2.472903
201455,2.3106644
201456,2.2390886
201457,2.162741
201458,2.0863934
201459,2.0005024
201460,1.8334921
201461,1.5519605
201462,1.3086026
201463,0.95072338
201464,0.92209305
201465,0.7884848
201466,0.7455393
201467,0.70736551
201468,0.66919173
201469,0.68827862
201470,0.59761589
201471,0.44492075
201472,0.10612842
201473,-0.060881883
201474,-0.20880529
201475,-0.27083769
201476,-0.50465212
201477,-0.48556523
201478,-0.47125006
201479,-0.46170661
201480,-0.46647833
201481,-0.49033695
201482,-0.49510867
201483,-0.35672871
201484,-0.34241354
201485,-0.28515286
201486,-0.27083769
201487,-0.2517508
201488,-0.23743563
201489,-0.21834874
201490,-0.20403357
201491,-0.18494668
201492,-0.20880529
201493,-0.23266391
201494,-0.20403357
201495,-0.17063151
201496,-0.23266391
201497,-0.23266391
201498,-0.27560942
201499,-0.24697908
201500,-0.27083769
201501,-0.28038114
201502,-0.35672871
201503,-0.437848
201504,-0.71937965
201505,-0.89116168
201506,-1.0534003
201507,-1.0963458
201508,-1.1822368
201509,-1.2347257
201510,-1.2919864
201511,-1.3492471
201512,-1.4065078
201513,-1.4637684
201514,-1.5162574
201515,-1.5735181
201516,-1.6307787
201517,-1.6975829
201518,-1.8073325
201519,-1.9504842
201520,-1.9600276
201521,-1.9647993
201522,-1.9743428
201523,-2.0172883
201524,-2.0029731
201525,-2.0125166
201526,-1.9934297
201527,-1.9791145
201528,-1.9600276
201529,-1.8407345
201530,-1.7834739
201531,-1.6880394
201532,-1.5973767
201533,-1.5114857
201534,-1.4208229
201535,-1.2490409
201536,-1.1249761
201537,-0.97228097
201538,-0.79572722
201539,-0.67166242
201540,-0.437848
201541,-0.027479822
201542,0.15384565
201543,0.33994285
201544,0.52126832
201545,0.70736551
201546,0.88869099
201547,1.0747882
201548,1.3992653
201549,1.5185584
201550,1.6044494
201551,1.6426232
201552,1.6951122
201553,1.7141991
201554,1.6998839
201555,1.766688
201556,1.6473949
201557,1.5137867
201558,1.3992653
201559,1.2417985
201560,1.1559075
201561,1.0938751
201562,1.1272771
201563,1.3133743
201564,1.4994715
201565,1.6855687
201566,1.8716659
201567,1.8239487
201568,1.6951122
201569,1.5805908
201570,1.4708412
201571,1.3610916
201572,1.2465702
201573,1.0079841
201574,0.71690896
201575,0.35902974
201576,-0.23266391
201577,-0.5428259
201578,-0.73369482
201579,-0.8959334
201580,-1.0868023
201581,-1.5782898
201582,-1.6832677
201583,-1.850278
201584,-2.2224724
201585,-2.2129289
201586,-2.2892765
201587,-1.9552559
201588,-1.8645932
201589,-1.6975829
201590,-1.3921926
201591,-1.2204106
201592,-1.1297478
201593,-0.94842235
201594,-0.91502029
201595,-0.80527066
201596,-0.69552104
201597,-0.58577141
201598,-0.47602178
201599,-0.36627215
201600,-1.2297286
201601,-1.1610519
201602,-1.1298352
201603,-1.0986186
201604,-1.0674019
201605,-1.0236986
201606,-1.0299419
201607,-0.88010191
201608,-0.85512858
201609,-0.6553419
201610,-0.5991519
201611,-0.54920523
201612,-0.49301523
201613,-0.36814856
201614,-0.28698523
201615,-0.062225224
201616,0.24994145
201617,0.58708146
201618,0.74316479
201619,0.8180848
201620,0.86803146
201621,0.9679248
201622,1.0678181
201623,1.1614681
201624,1.2613615
201625,1.3550115
201626,1.4549048
201627,1.6796648
201628,1.7795582
201629,1.6484481
201630,1.5547981
201631,1.5797715
201632,1.5922581
201633,1.6671781
201634,1.5985015
201635,1.5547981
201636,1.3924715
201637,1.1489815
201638,0.89924813
201639,0.49967479
201640,0.28740145
201641,0.12507478
201642,-0.13090189
201643,-0.36814856
201644,-0.43682523
201645,-0.51174523
201646,-0.5804219
201647,-0.64909857
201648,-0.72401857
201649,-0.79269524
201650,-0.84888524
201651,-0.85512858
201652,-0.68031524
201653,-0.5804219
201654,-0.5055019
201655,-0.34941856
201656,-0.27449856
201657,-0.20582189
201658,-0.13090189
201659,-0.062225224
201660,0.050154779
201661,0.075128113
201662,0.15004811
201663,0.25618478
201664,0.35607812
201665,0.45597145
201666,0.55586479
201667,0.65575813
201668,0.7618948
201669,0.86178813
201670,0.96168147
201671,1.0990348
201672,1.3425248
201673,1.5797715
201674,1.7233682
201675,1.7420982
201676,1.7982882
201677,2.0542648
201678,2.1042115
201679,1.8732082
201680,1.5922581
201681,1.7795582
201682,1.4486615
201683,1.6921515
201684,1.7545848
201685,1.6734215
201686,1.7858015
201687,1.6796648
201688,1.5735281
201689,1.4673915
201690,1.3612548
201691,1.2551181
201692,1.1489815
201693,0.9117348
201694,0.38729479
201695,-0.0060352224
201696,-0.17460523
201697,-0.26201189
201698,-0.2807419
201699,-0.51174523
201700,-0.51174523
201701,-0.6178819
201702,-0.6178819
201703,-0.68031524
201704,-0.77396524
201705,-0.79269524
201706,-0.73650524
201707,-0.62412524
201708,-0.51174523
201709,-0.3931219
201710,-0.27449856
201711,-0.15587523
201712,-0.03725189
201713,0.081371446
201714,0.19999478
201715,0.33110479
201716,0.51840479
201717,0.75565146
201718,0.93670813
201719,1.0927915
201720,1.1989281
201721,1.3113081
201722,1.3674981
201723,1.4549048
201724,1.6983948
201725,2.0417782
201726,2.1229415
201727,2.3227282
201728,2.4101348
201729,2.4912982
201730,2.3914048
201731,2.2665382
201732,2.0917248
201733,2.0542648
201734,2.0230482
201735,1.9855882
201736,1.9481282
201737,1.9106682
201738,1.8732082
201739,1.8419915
201740,1.8045315
201741,1.6859081
201742,1.5922581
201743,1.4486615
201744,1.2114148
201745,0.72443479
201746,0.41851145
201747,0.31861812
201748,0.19999478
201749,0.075128113
201750,-0.043495223
201751,-0.27449856
201752,-0.43682523
201753,-0.5055019
201754,-0.83639857
201755,-1.0236986
201756,-1.2047552
201757,-1.1797819
201758,-1.1423219
201759,-1.1548086
201760,-1.1485652
201761,-0.76772191
201762,-0.81142524
201763,-0.72401857
201764,-0.6366119
201765,-0.54920523
201766,-0.46179857
201767,-0.3743919
201768,-0.29322856
201769,-0.20582189
201770,-0.11841522
201771,-0.12465856
201772,-0.049738557
201773,0.075128113
201774,0.10634478
201775,0.10010145
201776,0.22496812
201777,0.24994145
201778,0.29364478
201779,0.24369812
201780,0.20623812
201781,0.24369812
201782,0.15629145
201783,0.20623812
201784,0.21872478
201785,0.34359145
201786,0.34359145
201787,0.41226812
201788,0.64327146
201789,0.71819146
201790,0.71819146
201791,0.74316479
201792,0.7806248
201793,0.81184146
201794,0.68697479
201795,0.63078479
201796,0.57459479
201797,0.51216146
201798,0.45597145
201799,0.39978145
201800,0.34359145
201801,0.28740145
201802,0.13131811
201803,0.018938112
201804,-0.074711891
201805,-0.19333523
201806,-0.34317523
201807,-0.53047523
201808,-0.6740719
201809,-0.70528857
201810,-0.94877858
201811,-1.0424286
201812,-1.0549152
201813,-1.0798886
201814,-1.0112119
201815,-1.0236986
201816,-1.2109986
201817,-1.3733253
201818,-1.4170286
201819,-1.4482453
201820,-1.5169219
201821,-1.5918419
201822,-1.5231653
201823,-1.4482453
201824,-1.3795686
201825,-1.3108919
201826,-1.2359719
201827,-1.1672952
201828,-1.0986186
201829,-1.0236986
201830,-0.95502191
201831,-0.88634524
201832,-0.81142524
201833,-0.74274857
201834,-0.74899191
201835,-0.59290857
201836,-0.53671857
201837,-0.44306857
201838,-0.43682523
201839,-0.4493119
201840,-0.53047523
201841,-0.5991519
201842,-0.78020857
201843,-0.95502191
201844,-1.1922686
201845,-1.3296219
201846,-1.3421086
201847,-1.5543819
201848,-1.4794619
201849,-1.3982986
201850,-1.3108919
201851,-1.2359719
201852,-1.2109986
201853,-1.1360786
201854,-0.71153191
201855,-0.6553419
201856,-0.53047523
201857,-0.45555523
201858,-0.38687856
201859,-0.3182019
201860,-0.14338856
201861,-0.068468557
201862,0.0064514446
201863,-0.012278556
201864,-0.087198558
201865,-0.12465856
201866,-0.080955224
201867,-0.11841522
201868,-0.17460523
201869,-0.39936523
201870,-0.51798857
201871,-0.61163857
201872,-0.64285524
201873,-0.6553419
201874,-0.69904524
201875,-0.73650524
201876,-0.78645191
201877,-0.83015524
201878,-0.87385858
201879,-0.91756191
201880,-0.96126524
201881,-1.0049686
201882,-1.0486719
201883,-1.0923752
201884,-1.5356519
201885,-1.8727919
201886,-2.1037953
201887,-2.1037953
201888,-2.1100386
201889,-2.1162819
201890,-2.2598786
201891,-2.3785019
201892,-2.4971253
201893,-2.5595586
201894,-2.6282353
201895,-2.6219919
201896,-2.6844253
201897,-2.7968053
201898,-2.7968053
201899,-2.8155353
201900,-2.6906686
201901,-2.5408286
201902,-2.4159619
201903,-2.2598786
201904,-1.8977653
201905,-1.6917353
201906,-1.5169219
201907,-1.2734319
201908,-1.0361852
201909,-0.79893857
201910,-0.55544857
201911,-0.3182019
201912,-0.10592856
201913,0.15629145
201914,0.26867145
201915,0.38105145
201916,0.49967479
201917,0.66200146
201918,0.64951479
201919,0.64327146
201920,0.59956812
201921,0.60581146
201922,0.60581146
201923,0.63078479
201924,0.53713479
201925,0.48094479
201926,0.30613145
201927,0.27491478
201928,0.23121145
201929,0.14380478
201930,0.012694778
201931,-0.099685225
201932,-0.26825523
201933,-0.46179857
201934,-0.57417857
201935,-0.68655857
201936,-0.79893857
201937,-0.91131858
201938,-1.0236986
201939,-1.1360786
201940,-1.1735386
201941,-1.3795686
201942,-1.5731119
201943,-1.7167086
201944,-1.6730053
201945,-1.5918419
201946,-1.4857053
201947,-1.4295153
201948,-1.3733253
201949,-1.2047552
201950,-1.0486719
201951,-0.73026191
201952,-0.46179857
201953,-0.34317523
201954,-0.22455189
201955,-0.10592856
201956,0.012694778
201957,0.13756145
201958,0.25618478
201959,0.37480812
201960,0.49343146
201961,0.53713479
201962,0.52464812
201963,0.58083812
201964,0.75565146
201965,1.0116281
201966,1.0990348
201967,1.1240081
201968,1.1489815
201969,1.1801981
201970,1.2114148
201971,1.5298248
201972,1.6359615
201973,1.5610415
201974,1.5610415
201975,1.3924715
201976,1.3612548
201977,1.1801981
201978,1.1739548
201979,1.0740615
201980,0.9679248
201981,0.86178813
201982,0.75565146
201983,0.64951479
201984,0.54962146
201985,0.17502145
201986,0.025181445
201987,-0.21830856
201988,-0.59290857
201989,-0.83639857
201990,-0.97999524
201991,-1.1298352
201992,-1.1922686
201993,-1.2796753
201994,-1.2422153
201995,-1.2234853
201996,-1.3171353
201997,-1.3483519
201998,-1.3421086
201999,-1.2109986
202000,-1.0798886
202001,-0.94253524
202002,-0.81142524
202003,-0.68031524
202004,-0.54920523
202005,-0.51798857
202006,-0.43682523
202007,-0.39936523
202008,-0.36814856
202009,-0.26825523
202010,-0.13714523
202011,0.062641446
202012,0.15629145
202013,0.26242812
202014,0.38105145
202015,0.46845812
202016,0.50591812
202017,0.51840479
202018,0.59956812
202019,0.7806248
202020,1.0740615
202021,1.1427381
202022,1.2114148
202023,1.2738481
202024,1.3425248
202025,1.4112015
202026,1.4798781
202027,1.4236881
202028,1.4049581
202029,1.4174448
202030,1.4549048
202031,1.5298248
202032,1.5235815
202033,1.3799848
202034,1.3550115
202035,1.3987148
202036,1.3237948
202037,1.3113081
202038,1.3050648
202039,1.3050648
202040,1.2988215
202041,1.2551181
202042,1.2114148
202043,1.1614681
202044,1.1677115
202045,0.95543813
202046,0.95543813
202047,0.69946146
202048,0.49967479
202049,0.39353812
202050,0.27491478
202051,0.11883145
202052,-0.043495223
202053,-0.19957856
202054,-0.36190523
202055,-0.5242319
202056,-0.68031524
202057,-0.77396524
202058,-0.95502191
202059,-0.95502191
202060,-1.0549152
202061,-0.97375191
202062,-0.94877858
202063,-0.89258858
202064,-0.79269524
202065,-0.69904524
202066,-0.57417857
202067,-0.42433857
202068,-0.40560856
202069,-0.22455189
202070,-0.15587523
202071,-0.080955224
202072,-0.024765223
202073,0.031424778
202074,0.08761478
202075,0.13756145
202076,0.19375145
202077,0.17502145
202078,0.31861812
202079,0.32486145
202080,0.46845812
202081,0.39353812
202082,0.44348479
202083,0.37480812
202084,0.50591812
202085,0.48094479
202086,0.44348479
202087,0.48718812
202088,0.59956812
202089,0.61205479
202090,0.59956812
202091,0.64327146
202092,0.69321813
202093,0.73692146
202094,0.88051813
202095,0.94295147
202096,0.99289813
202097,0.92422147
202098,1.0303581
202099,0.9866548
202100,0.98041147
202101,1.0178715
202102,0.95543813
202103,0.86178813
202104,0.81184146
202105,0.64951479
202106,0.64951479
202107,0.68697479
202108,0.53713479
202109,0.36856479
202110,0.29988812
202111,0.23121145
